date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,櫃檯買賣中心,382,0,3,0,379,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-01,櫃檯買賣中心,379,2,0,0,381,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-02,櫃檯買賣中心,381,4,1,0,384,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-03,櫃檯買賣中心,384,0,8,0,376,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-04,櫃檯買賣中心,376,0,7,0,369,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-05,櫃檯買賣中心,369,0,3,0,366,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-08,櫃檯買賣中心,366,1,8,0,359,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-09,櫃檯買賣中心,359,0,17,0,342,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-10,櫃檯買賣中心,342,8,3,0,347,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-11,櫃檯買賣中心,347,0,0,0,347,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-12,櫃檯買賣中心,347,0,1,0,346,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-15,櫃檯買賣中心,346,1,1,0,346,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-16,櫃檯買賣中心,346,0,0,0,346,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-17,櫃檯買賣中心,346,0,12,0,334,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-18,櫃檯買賣中心,334,1,1,0,334,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-22,櫃檯買賣中心,334,0,0,0,334,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-23,櫃檯買賣中心,334,3,6,0,331,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-24,櫃檯買賣中心,331,0,0,0,331,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-25,櫃檯買賣中心,331,6,1,0,336,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-26,櫃檯買賣中心,336,2,8,0,330,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-29,櫃檯買賣中心,330,20,26,0,324,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-06-30,櫃檯買賣中心,324,10,2,0,332,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-01,櫃檯買賣中心,332,1,0,0,333,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-02,櫃檯買賣中心,333,2,6,0,329,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-03,櫃檯買賣中心,329,24,14,0,339,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-06,櫃檯買賣中心,339,0,11,0,328,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-07,櫃檯買賣中心,328,4,4,0,328,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-08,櫃檯買賣中心,328,2,3,0,327,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-09,櫃檯買賣中心,327,0,1,0,326,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-13,櫃檯買賣中心,326,0,2,5,319,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-14,櫃檯買賣中心,319,0,2,0,317,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-15,櫃檯買賣中心,317,0,0,0,317,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-16,櫃檯買賣中心,317,0,2,0,315,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-17,櫃檯買賣中心,315,1,1,0,315,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-20,櫃檯買賣中心,315,0,3,0,312,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-21,櫃檯買賣中心,312,2,3,0,311,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-22,櫃檯買賣中心,311,0,2,0,309,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-23,櫃檯買賣中心,309,1,0,0,310,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-24,櫃檯買賣中心,310,0,1,0,309,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-27,櫃檯買賣中心,309,5,2,0,312,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-28,櫃檯買賣中心,312,0,10,0,302,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-29,櫃檯買賣中心,302,0,0,0,302,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-30,櫃檯買賣中心,302,0,12,0,290,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-07-31,櫃檯買賣中心,290,0,1,22,267,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-03,櫃檯買賣中心,267,0,0,0,267,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-04,櫃檯買賣中心,267,6,5,0,268,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-05,櫃檯買賣中心,268,8,1,0,275,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-06,櫃檯買賣中心,275,0,3,0,272,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-07,櫃檯買賣中心,272,1,1,0,272,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-10,櫃檯買賣中心,272,0,0,0,272,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-11,櫃檯買賣中心,272,0,0,0,272,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-12,櫃檯買賣中心,272,0,0,0,272,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-13,櫃檯買賣中心,272,1,0,0,273,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-14,櫃檯買賣中心,273,0,4,0,269,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-17,櫃檯買賣中心,269,4,6,0,267,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-18,櫃檯買賣中心,267,1,4,0,264,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-19,櫃檯買賣中心,264,4,13,0,255,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-20,櫃檯買賣中心,255,19,1,0,273,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-21,櫃檯買賣中心,273,7,5,0,275,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-24,櫃檯買賣中心,275,7,4,0,278,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-25,櫃檯買賣中心,278,3,3,0,278,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-26,櫃檯買賣中心,278,1,1,0,278,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-27,櫃檯買賣中心,278,0,0,0,278,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-28,櫃檯買賣中心,278,0,0,0,278,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-08-31,櫃檯買賣中心,278,1,16,0,263,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-01,櫃檯買賣中心,263,1,0,0,264,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-02,櫃檯買賣中心,264,0,0,0,264,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-03,櫃檯買賣中心,264,1,0,0,265,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-04,櫃檯買賣中心,265,0,0,0,265,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-07,櫃檯買賣中心,265,4,2,0,267,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-08,櫃檯買賣中心,267,0,0,0,267,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-09,櫃檯買賣中心,267,26,27,0,266,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-10,櫃檯買賣中心,266,0,3,0,263,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-11,櫃檯買賣中心,263,1,1,0,263,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-14,櫃檯買賣中心,263,2,5,0,260,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-15,櫃檯買賣中心,260,0,0,0,260,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-16,櫃檯買賣中心,260,0,0,0,260,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-17,櫃檯買賣中心,260,7,4,0,263,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-18,櫃檯買賣中心,263,2,1,0,264,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-21,櫃檯買賣中心,264,10,0,0,274,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-22,櫃檯買賣中心,274,1,0,0,275,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-23,櫃檯買賣中心,275,7,2,0,280,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-24,櫃檯買賣中心,280,11,0,0,291,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-25,櫃檯買賣中心,291,0,0,0,291,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-09-30,櫃檯買賣中心,291,0,0,0,291,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-01,櫃檯買賣中心,291,3,2,5,287,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-02,櫃檯買賣中心,287,3,2,0,288,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-05,櫃檯買賣中心,288,5,4,0,289,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-06,櫃檯買賣中心,289,2,2,0,289,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-07,櫃檯買賣中心,289,0,1,0,288,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-08,櫃檯買賣中心,288,4,4,0,288,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-12,櫃檯買賣中心,288,0,0,0,288,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-13,櫃檯買賣中心,288,1,5,0,284,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-14,櫃檯買賣中心,284,1,1,0,284,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-15,櫃檯買賣中心,284,1,1,0,284,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-16,櫃檯買賣中心,284,0,0,0,284,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-19,櫃檯買賣中心,284,1,1,0,284,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-20,櫃檯買賣中心,284,14,2,0,296,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-21,櫃檯買賣中心,296,0,0,0,296,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-22,櫃檯買賣中心,296,13,1,0,308,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-23,櫃檯買賣中心,308,14,0,0,322,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-26,櫃檯買賣中心,322,15,1,0,336,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-27,櫃檯買賣中心,336,0,0,0,336,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-28,櫃檯買賣中心,336,4,0,0,340,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
2015-10-29,櫃檯買賣中心,340,9,5,0,344,17560,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512
