date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-01-05,集中市場,8309,238,284,0,8263,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-06,集中市場,8263,1065,879,0,8449,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-07,集中市場,8449,742,722,0,8469,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-08,集中市場,8469,382,420,0,8431,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-09,集中市場,8431,200,179,1,8451,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-12,集中市場,8451,335,364,10,8412,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-13,集中市場,8412,227,313,0,8326,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-14,集中市場,8326,363,269,0,8420,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-15,集中市場,8420,97,137,28,8352,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-16,集中市場,8352,341,85,0,8608,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-19,集中市場,8608,390,182,0,8816,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-20,集中市場,8816,215,107,0,8924,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-21,集中市場,8924,138,127,0,8935,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-22,集中市場,8935,301,183,35,9018,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-23,集中市場,9018,291,283,1,9025,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-26,集中市場,9025,69,69,0,9025,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-27,集中市場,9025,53,151,0,8927,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-28,集中市場,8927,101,250,25,8753,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-29,集中市場,8753,69,191,2,8629,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-01-30,集中市場,8629,67,201,2,8493,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-02,集中市場,8493,219,166,36,8510,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-03,集中市場,8510,110,121,0,8499,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-04,集中市場,8499,136,82,0,8553,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-05,集中市場,8553,36,56,0,8533,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-06,集中市場,8533,37,110,0,8460,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-09,集中市場,8460,30,169,15,8306,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-10,集中市場,8306,32,49,0,8289,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-11,集中市場,8289,63,94,0,8258,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-12,集中市場,8258,79,152,81,8104,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-13,集中市場,8104,77,173,1,8007,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-16,集中市場,8104,77,173,1,8007,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-17,集中市場,8104,77,173,1,8007,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-24,集中市場,8007,39,43,50,7953,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-25,集中市場,7953,128,70,4,8007,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-02-26,集中市場,8007,189,101,0,8095,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-02,集中市場,8095,14,89,2,8018,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-03,集中市場,8018,58,116,2,7958,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-04,集中市場,7958,64,110,1,7911,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-05,集中市場,7911,101,55,2,7955,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-06,集中市場,7955,203,153,2,8003,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-09,集中市場,8003,698,256,0,8445,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-10,集中市場,8445,442,214,1,8672,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-11,集中市場,8672,393,193,0,8872,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-12,集中市場,8872,313,169,0,9016,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-13,集中市場,9016,97,143,2,8968,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-16,集中市場,8968,79,106,1,8940,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-17,集中市場,8940,51,54,0,8937,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
2015-03-18,集中市場,8937,79,62,0,8954,72994,1,0,0,0,0,1,14599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599
