date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,櫃檯買賣中心,3392,81,58,8,3407,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-01,櫃檯買賣中心,3407,26,69,0,3364,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-02,櫃檯買賣中心,3364,38,28,7,3367,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-03,櫃檯買賣中心,3367,15,25,0,3357,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-04,櫃檯買賣中心,3357,50,85,0,3322,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-05,櫃檯買賣中心,3322,23,46,1,3298,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-08,櫃檯買賣中心,3298,36,51,3,3280,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-09,櫃檯買賣中心,3280,48,107,1,3220,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-10,櫃檯買賣中心,3220,26,44,0,3202,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-11,櫃檯買賣中心,3202,79,50,0,3231,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-12,櫃檯買賣中心,3231,39,45,7,3218,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-15,櫃檯買賣中心,3218,63,67,0,3214,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-16,櫃檯買賣中心,3214,40,23,0,3231,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-17,櫃檯買賣中心,3231,19,10,7,3233,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-18,櫃檯買賣中心,3233,22,28,0,3227,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-22,櫃檯買賣中心,3227,22,21,0,3228,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-23,櫃檯買賣中心,3228,37,24,3,3238,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-24,櫃檯買賣中心,3238,32,20,1,3249,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-25,櫃檯買賣中心,3249,7,26,0,3230,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-26,櫃檯買賣中心,3230,32,31,1,3230,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-29,櫃檯買賣中心,3230,23,23,0,3230,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-06-30,櫃檯買賣中心,3230,25,28,7,3220,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-01,櫃檯買賣中心,3220,5,13,5,3207,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-02,櫃檯買賣中心,3207,41,51,0,3197,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-03,櫃檯買賣中心,3197,15,44,1,3167,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-06,櫃檯買賣中心,3167,10,9,8,3160,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-07,櫃檯買賣中心,3160,18,35,0,3143,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-08,櫃檯買賣中心,3143,102,55,2,3188,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-09,櫃檯買賣中心,3188,41,42,1,3186,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-13,櫃檯買賣中心,3186,11,26,2,3169,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-14,櫃檯買賣中心,3169,7,33,1,3142,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-15,櫃檯買賣中心,3142,17,28,1,3130,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-16,櫃檯買賣中心,3130,53,25,6,3152,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-17,櫃檯買賣中心,3152,17,25,0,3144,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-20,櫃檯買賣中心,3144,17,29,4,3128,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-21,櫃檯買賣中心,3128,44,22,1,3149,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
2015-07-22,櫃檯買賣中心,3149,6,18,0,3137,7515,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
