date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,櫃檯買賣中心,18724,266,295,1,18694,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-01,櫃檯買賣中心,18694,286,184,0,18796,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-02,櫃檯買賣中心,18796,311,63,0,19044,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-03,櫃檯買賣中心,19044,833,683,0,19194,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-04,櫃檯買賣中心,19194,1312,712,1,19793,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-05,櫃檯買賣中心,19793,748,526,0,20015,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-08,櫃檯買賣中心,20015,1086,752,0,20349,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-09,櫃檯買賣中心,20349,1335,453,1,21230,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-10,櫃檯買賣中心,21230,1624,669,1,22184,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
2015-06-11,櫃檯買賣中心,22184,1453,1496,2,22139,31946,0,0,0,0,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389
