date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2018-01-19,櫃檯買賣中心,0,0,0,0,0,6860,0,0,0,0,0,0,1372,0,0,0,0,0,0,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,1372
2022-04-25,櫃檯買賣中心,0,0,0,0,0,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-04-26,櫃檯買賣中心,0,2,0,0,2,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-04-27,櫃檯買賣中心,2,2,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-04-28,櫃檯買賣中心,4,1,1,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-04-29,櫃檯買賣中心,4,0,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-05-03,櫃檯買賣中心,4,0,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-05-04,櫃檯買賣中心,4,0,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-05-05,櫃檯買賣中心,4,0,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
2022-05-06,櫃檯買賣中心,4,0,0,0,4,7365,0,0,0,0,0,0,1473,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1473
