date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-01-05,集中市場,11271,190,171,1,11289,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-06,集中市場,11289,213,139,5,11358,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-07,集中市場,11358,85,59,0,11384,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-08,集中市場,11384,457,374,0,11467,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-09,集中市場,11467,253,435,11,11274,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-12,集中市場,11274,230,434,13,11057,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-13,集中市場,11057,1439,677,5,11814,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-14,集中市場,11814,363,835,0,11342,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-15,集中市場,11342,252,248,0,11346,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-16,集中市場,11346,277,313,0,11310,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-19,集中市場,11310,301,176,3,11432,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-20,集中市場,11432,164,127,7,11462,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-21,集中市場,11462,46,97,12,11399,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-22,集中市場,11399,412,142,0,11669,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-23,集中市場,11669,343,203,24,11785,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-26,集中市場,11785,117,94,0,11808,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-27,集中市場,11808,271,77,0,12002,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-28,集中市場,12002,42,46,0,11998,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-29,集中市場,11998,285,107,17,12159,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-01-30,集中市場,12159,78,120,10,12107,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-02,集中市場,12107,191,77,0,12221,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-03,集中市場,12221,90,185,0,12126,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-04,集中市場,12126,138,182,10,12072,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-05,集中市場,12072,96,38,10,12120,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-06,集中市場,12120,96,138,0,12078,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-09,集中市場,12078,34,137,4,11971,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-10,集中市場,11971,29,111,0,11889,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-11,集中市場,11889,105,309,0,11685,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-12,集中市場,11685,64,278,3,11468,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-13,集中市場,11468,61,61,0,11468,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-16,集中市場,11468,61,61,0,11468,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-17,集中市場,11468,61,61,0,11468,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-24,集中市場,11468,122,117,0,11473,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-25,集中市場,11473,321,205,0,11589,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-02-26,集中市場,11589,56,109,0,11536,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-02,集中市場,11536,71,233,0,11374,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-03,集中市場,11374,217,17,10,11564,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-04,集中市場,11564,95,270,9,11380,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-05,集中市場,11380,151,348,0,11183,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-06,集中市場,11183,190,267,0,11106,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-09,集中市場,11106,207,324,0,10989,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-10,集中市場,10989,178,211,0,10956,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-11,集中市場,10956,99,112,0,10943,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-12,集中市場,10943,62,39,0,10966,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-13,集中市場,10966,20,110,0,10876,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-16,集中市場,10876,55,66,0,10865,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-17,集中市場,10865,211,613,0,10463,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-18,集中市場,10463,311,67,2,10705,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-19,集中市場,10705,705,92,0,11318,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-20,集中市場,11318,822,70,50,12020,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-23,集中市場,12020,852,710,0,12162,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-24,集中市場,12162,148,319,0,11991,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-25,集中市場,11991,244,1219,5,11011,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-26,集中市場,11011,208,162,0,11057,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-27,集中市場,11057,584,545,7,11089,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-30,集中市場,11089,130,103,0,11116,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-03-31,集中市場,11116,225,201,0,11140,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-01,集中市場,11140,113,135,0,11118,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-02,集中市場,11118,14,31,18,11083,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-07,集中市場,11083,55,248,60,10830,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-08,集中市場,10830,203,531,22,10480,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-09,集中市場,10480,15,107,0,10388,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-10,集中市場,10388,87,128,2,10345,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-13,集中市場,10345,23,53,10,10305,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-14,集中市場,10305,231,86,0,10450,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-15,集中市場,10450,98,253,4,10291,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-16,集中市場,10291,177,83,15,10370,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-17,集中市場,10370,17,134,10,10243,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-20,集中市場,10243,136,81,2,10296,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-21,集中市場,10296,39,24,0,10311,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-22,集中市場,10311,165,107,0,10369,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-23,集中市場,10369,42,103,10,10298,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-24,集中市場,10298,17,307,0,10008,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-27,集中市場,10008,207,535,0,9680,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-28,集中市場,9680,411,238,0,9853,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-29,集中市場,9853,395,471,0,9777,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-04-30,集中市場,9777,610,411,25,9951,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-04,集中市場,9951,194,157,5,9983,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-05,集中市場,9983,33,40,0,9976,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-06,集中市場,9976,91,166,20,9881,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-07,集中市場,9881,11,96,5,9791,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-08,集中市場,9791,34,444,0,9381,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-10,集中市場,11971,29,111,0,11889,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-11,集中市場,9381,88,331,20,9118,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-12,集中市場,9118,68,108,0,9078,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-13,集中市場,9078,63,26,0,9115,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-14,集中市場,9115,55,89,0,9081,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-15,集中市場,9081,133,197,0,9017,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-18,集中市場,9017,270,133,8,9146,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-19,集中市場,9146,82,35,0,9193,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-20,集中市場,9193,37,2,0,9228,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-21,集中市場,9228,123,83,0,9268,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-22,集中市場,9268,26,29,0,9265,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-25,集中市場,9265,25,77,0,9213,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-26,集中市場,9213,81,60,0,9234,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-27,集中市場,9234,57,84,0,9207,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-28,集中市場,9207,35,25,0,9217,290462,1,0,0,0,0,1,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58092
2015-05-29,集中市場,9217,54,14,3,9254,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-01,集中市場,9254,74,87,100,9141,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-02,集中市場,9141,149,52,0,9238,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-03,集中市場,9238,86,23,0,9301,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-04,集中市場,9301,129,86,0,9344,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-05,集中市場,9344,50,169,5,9220,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-08,集中市場,9220,40,63,20,9177,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-09,集中市場,9177,92,58,12,9199,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-10,集中市場,9199,132,201,0,9130,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-11,集中市場,9130,85,113,0,9102,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-12,集中市場,9102,229,53,15,9263,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-15,集中市場,9263,30,81,0,9212,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-16,集中市場,9212,37,116,0,9133,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-17,集中市場,9133,13,46,0,9100,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-18,集中市場,9100,29,197,1,8931,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-22,集中市場,8931,15,19,11,8916,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-23,集中市場,8916,26,55,0,8887,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-24,集中市場,8887,62,15,0,8934,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-25,集中市場,8934,10,74,0,8870,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-26,集中市場,8870,3,38,0,8835,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-29,集中市場,8835,141,90,0,8886,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-06-30,集中市場,8886,11,39,0,8858,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-01,集中市場,8858,237,116,0,8979,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-02,集中市場,8979,42,22,0,8999,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-03,集中市場,8999,18,22,12,8983,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-06,集中市場,8983,52,28,0,9007,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-07,集中市場,9007,62,37,50,8982,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-08,集中市場,8982,75,177,0,8880,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-09,集中市場,8880,268,118,2,9028,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-13,集中市場,9028,231,180,0,9079,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-14,集中市場,9079,83,70,0,9092,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-15,集中市場,9092,68,51,0,9109,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-16,集中市場,9109,6,50,0,9065,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-17,集中市場,9065,23,63,10,9015,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-20,集中市場,9015,1,106,0,8910,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-21,集中市場,8910,69,61,0,8918,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-22,集中市場,8918,0,80,0,8838,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-23,集中市場,8838,34,85,0,8787,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-24,集中市場,8787,64,21,0,8830,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-27,集中市場,8830,61,255,0,8636,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-28,集中市場,8636,20,209,10,8437,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-29,集中市場,8437,111,71,0,8477,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-30,集中市場,8477,34,53,0,8458,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-07-31,集中市場,8458,159,0,0,8617,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-03,集中市場,8617,140,143,0,8614,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-04,集中市場,8614,199,383,0,8430,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-05,集中市場,8430,745,81,2,9092,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-06,集中市場,9092,77,210,1,8958,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-07,集中市場,8958,93,24,0,9027,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-10,集中市場,9027,137,111,0,9053,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-11,集中市場,9053,28,184,203,8694,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
2015-08-12,集中市場,8694,51,146,0,8599,292809,1,0,0,0,0,1,58562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562
