date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-06-12,1360,港麥格理,2000,0,2000,1750.0,
2024-06-12,1380,台灣匯立,0,21000,-21000,,1745.7143
2024-06-12,1470,台灣摩根,13000,4000,9000,1741.9231,1745.0
2024-06-12,1480,美商高盛,9646,3000,6646,1743.9312,1740.0
2024-06-12,1560,港商野村,3000,4000,-1000,1751.6667,1742.5
2024-06-12,592z,元富文心,1030,1160,-130,1754.5631,1756.1207
2024-06-12,8440,摩根大通,14971,4000,10971,1744.9613,1737.5
2024-06-12,8560,新光,10,0,10,1740.0,
2024-06-12,8840,玉山,0,1000,-1000,,1740.0
2024-06-12,8847,玉山台南,576,866,-290,1746.4236,1762.985
2024-06-12,8888,國泰敦南,9,73,-64,1746.6667,1752.3973
2024-06-12,888K,國泰板橋,0,3000,-3000,,1740.0
2024-06-12,8900,法銀巴黎,0,1000,-1000,,1740.0
2024-06-12,9100,群益,0,72,-72,,1765.0
2024-06-12,9186,群益新竹,1000,1000,0,1740.0,1740.0
2024-06-12,9188,群益三民,0,274,-274,,1745.0
2024-06-12,918C,群益古亭,1000,0,1000,1750.0,
2024-06-12,918K,群益東湖,5,1000,-995,1740.0,1740.0
2024-06-12,9268,凱基台北,4000,0,4000,1745.0,
2024-06-12,9600,富邦,1,0,1,1750.0,
2024-06-12,961N,富邦西壢,0,1000,-1000,,1745.0
2024-06-12,9623,富邦台北,3,0,3,1745.0,
2024-06-12,962P,富邦頭份,1000,0,1000,1740.0,
2024-06-12,9658,富邦建國,30,0,30,1755.0,
2024-06-12,9676,富邦仁愛,0,7,-7,,1765.0
2024-06-12,9800,元大,0,129,-129,,1760.0
2024-06-12,980a,元大承德,0,100,-100,,1765.0
2024-06-12,981j,元大士林,12,7,5,1745.0,1757.1429
2024-06-12,9897,元大土城,0,1000,-1000,,1740.0
2024-06-12,9899,元大淡水,0,100,-100,,1750.0
2024-06-12,989A,元大北投,0,1000,-1000,,1740.0
2024-06-12,989L,元大成功,0,1000,-1000,,1745.0
2024-06-12,9A97,永豐新竹,75,0,75,1743.6667,
2024-06-12,9A9X,永豐竹科,0,1000,-1000,,1745.0
2024-06-13,1360,港麥格理,25000,0,25000,1770.8,
2024-06-13,1440,美林,35000,40000,-5000,1769.4286,1770.0
2024-06-13,1470,台灣摩根,14000,1000,13000,1768.5714,1775.0
2024-06-13,1480,美商高盛,13000,2020,10980,1765.3846,1770.099
2024-06-13,1560,港商野村,8000,0,8000,1765.0,
2024-06-13,1590,花旗環球,3000,0,3000,1763.3333,
2024-06-13,1650,瑞銀,10140,43000,-32860,1766.1933,1768.6047
2024-06-13,5603,永興台中,1000,2000,-1000,1750.0,1762.5
2024-06-13,5850,統一,4000,0,4000,1773.75,
2024-06-13,5853,統一中壢,0,5000,-5000,,1770.0
2024-06-13,5920,元富,0,1000,-1000,,1760.0
2024-06-13,5925,元富台中,0,2,-2,,1760.0
2024-06-13,700C,兆豐來福,0,3000,-3000,,1770.0
2024-06-13,779c,國票敦北,6000,0,6000,1771.6667,
2024-06-13,8440,摩根大通,27433,8000,19433,1768.4519,1770.625
2024-06-13,8560,新光,5,40,-35,1769.0,1765.0
2024-06-13,8840,玉山,0,1012,-1012,,1760.2372
2024-06-13,8882,國泰台中,0,3,-3,,1765.0
2024-06-13,8888,國泰敦南,24,28,-4,1775.625,1769.1071
2024-06-13,9100,群益,0,144,-144,,1780.0
2024-06-13,918A,群益中壢,0,1000,-1000,,1770.0
2024-06-13,918K,群益東湖,0,1000,-1000,,1750.0
2024-06-13,9268,凱基台北,4000,5000,-1000,1773.75,1769.0
2024-06-13,9362,華南苗栗,0,4000,-4000,,1766.25
2024-06-13,9600,富邦,6000,1,5999,1767.5,1770.0
2024-06-13,9604,富邦陽明,0,130,-130,,1780.0
2024-06-13,9623,富邦台北,0,1,-1,,1780.0
2024-06-13,962J,富邦三峽,0,1000,-1000,,1780.0
2024-06-13,9658,富邦建國,100,1000,-900,1750.5,1765.0
2024-06-13,966F,富邦左營,0,1,-1,,1780.0
2024-06-13,9676,富邦仁愛,0,4,-4,,1770.0
2024-06-13,9800,元大,3197,32028,-28831,1776.5874,1767.5109
2024-06-13,981j,元大士林,6,9,-3,1760.0,1771.1111
2024-06-13,989L,元大成功,0,4000,-4000,,1765.0
2024-06-13,989Y,元大基隆,0,1000,-1000,,1785.0
2024-06-13,989m,元大信義,0,2000,-2000,,1760.0
2024-06-13,9A97,永豐新竹,1025,0,1025,1784.3902,
2024-06-14,104D,臺銀金山,0,1020,-1020,,1774.6078
2024-06-14,1360,港麥格理,12000,0,12000,1782.5,
2024-06-14,1380,台灣匯立,0,1454,-1454,,1794.0715
2024-06-14,1440,美林,10000,16000,-6000,1778.5,1788.125
2024-06-14,1470,台灣摩根,5000,1000,4000,1772.0,1745.0
2024-06-14,1480,美商高盛,13000,5000,8000,1785.7692,1756.0
2024-06-14,1650,瑞銀,9000,6136,2864,1769.4444,1778.5919
2024-06-14,5261,美好蘆洲,0,1000,-1000,,1780.0
2024-06-14,5850,統一,2000,0,2000,1772.5,
2024-06-14,585A,統一基隆,0,1000,-1000,,1785.0
2024-06-14,592H,元富信義,0,50,-50,,1790.0
2024-06-14,779c,國票敦北,0,1000,-1000,,1800.0
2024-06-14,8150,台新,4001,0,4001,1775.0037,
2024-06-14,815A,台新高雄,0,1050,-1050,,1765.7143
2024-06-14,8440,摩根大通,14230,7118,7112,1787.189,1775.3316
2024-06-14,8560,新光,0,10,-10,,1790.0
2024-06-14,8847,玉山台南,1821,4001,-2180,1767.0758,1791.2484
2024-06-14,8849,玉山景美,0,1000,-1000,,1785.0
2024-06-14,8882,國泰台中,1,0,1,1790.0,
2024-06-14,8888,國泰敦南,28,1013,-985,1788.9286,1789.9408
2024-06-14,8890,大和國泰,5000,0,5000,1781.0,
2024-06-14,9131,群益民權,102,0,102,1790.0,
2024-06-14,9136,群益西松,0,1000,-1000,,1740.0
2024-06-14,918C,群益古亭,0,2000,-2000,,1775.0
2024-06-14,9200,凱基,0,2000,-2000,,1770.0
2024-06-14,920A,凱基板橋,1,0,1,1795.0,
2024-06-14,9223,凱基豐中,0,1000,-1000,,1805.0
2024-06-14,9239,凱基市政,0,1,-1,,1785.0
2024-06-14,9268,凱基台北,2000,4100,-2100,1765.0,1780.3659
2024-06-14,9604,富邦陽明,50,0,50,1789.8,
2024-06-14,9623,富邦台北,20,0,20,1780.0,
2024-06-14,962D,富邦新莊,1,0,1,1795.0,
2024-06-14,9647,富邦新竹,0,1000,-1000,,1785.0
2024-06-14,9658,富邦建國,17,0,17,1790.0,
2024-06-14,966F,富邦左營,0,10,-10,,1795.0
2024-06-14,9800,元大,4000,10000,-6000,1762.5,1758.5
2024-06-14,981j,元大士林,5,9,-4,1786.0,1788.3333
2024-06-14,9833,元大敦化,0,2000,-2000,,1797.5
2024-06-14,9859,元大經國,0,1000,-1000,,1790.0
2024-06-14,985C,元大鳳中,0,3000,-3000,,1780.0
2024-06-14,989L,元大成功,0,4000,-4000,,1786.25
2024-06-14,9A9h,永豐台南,0,9,-9,,1795.0
2024-06-14,9A9x,永豐桃園,0,2,-2,,1785.0
2024-06-17,104A,臺銀臺中,1000,0,1000,1785.0,
2024-06-17,1360,港麥格理,29000,0,29000,1759.1379,
2024-06-17,1380,台灣匯立,0,36000,-36000,,1759.1667
2024-06-17,1440,美林,35000,13000,22000,1759.0,1760.7692
2024-06-17,1470,台灣摩根,2000,6000,-4000,1757.5,1765.0
2024-06-17,1480,美商高盛,13128,10000,3128,1762.7636,1755.0
2024-06-17,1560,港商野村,4000,0,4000,1755.0,
2024-06-17,1590,花旗環球,0,2000,-2000,,1757.5
2024-06-17,1650,瑞銀,13000,20230,-7230,1758.0769,1757.4963
2024-06-17,5850,統一,46,0,46,1760.0,
2024-06-17,5920,元富,0,121,-121,,1755.0
2024-06-17,779Z,國票安和,10,0,10,1765.0,
2024-06-17,8150,台新,1,1000,-999,1765.0,1765.0
2024-06-17,815A,台新高雄,0,128,-128,,1770.0
2024-06-17,8440,摩根大通,5000,6000,-1000,1762.0,1755.8333
2024-06-17,8450,康和,0,4000,-4000,,1771.25
2024-06-17,8560,新光,10,34,-24,1755.0,1760.0
2024-06-17,8561,新光台中,25,0,25,1761.0,
2024-06-17,8840,玉山,2000,0,2000,1767.5,
2024-06-17,8847,玉山台南,3221,1502,1719,1770.6954,1789.1178
2024-06-17,8881,國泰高雄,3,0,3,1765.0,
2024-06-17,8882,國泰台中,11,0,11,1759.5455,
2024-06-17,8888,國泰敦南,1008,1000,8,1755.0149,1760.0
2024-06-17,8960,上海匯豐,3000,27000,-24000,1760.0,1758.3333
2024-06-17,918C,群益古亭,1000,0,1000,1805.0,
2024-06-17,9200,凱基,8000,0,8000,1761.875,
2024-06-17,9268,凱基台北,8015,11000,-2985,1759.9925,1764.5455
2024-06-17,9600,富邦,5006,0,5006,1759.0072,
2024-06-17,9604,富邦陽明,1,0,1,1760.0,
2024-06-17,9623,富邦台北,0,28,-28,,1760.0
2024-06-17,9658,富邦建國,50,1,49,1760.0,1765.0
2024-06-17,9800,元大,2000,186,1814,1755.0,1755.1613
2024-06-17,981j,元大士林,10,10,0,1755.0,1760.0
2024-06-17,9897,元大土城,1000,0,1000,1765.0,
2024-06-17,989A,元大北投,1030,0,1030,1755.0,
2024-06-17,989Q,元大汐止,220,0,220,1755.4545,
2024-06-17,9A9Z,永豐復興,1000,0,1000,1800.0,
2024-06-18,104A,臺銀臺中,0,1020,-1020,,1754.902
2024-06-18,1360,港麥格理,0,55000,-55000,,1765.4545
2024-06-18,1380,台灣匯立,0,42000,-42000,,1761.3095
2024-06-18,1440,美林,27000,2000,25000,1760.1852,1762.5
2024-06-18,1470,台灣摩根,5000,4000,1000,1766.0,1756.25
2024-06-18,1480,美商高盛,10423,10000,423,1763.0073,1756.5
2024-06-18,1590,花旗環球,9000,3000,6000,1763.8889,1761.6667
2024-06-18,1650,瑞銀,19000,6606,12394,1763.4211,1761.6515
2024-06-18,5380,第一金證,0,1000,-1000,,1750.0
2024-06-18,538E,第一自由,3,2000,-1997,1760.0,1750.0
2024-06-18,5603,永興台中,3000,2000,1000,1760.0,1772.5
2024-06-18,5850,統一,0,46,-46,,1775.0
2024-06-18,5920,元富,0,36,-36,,1755.0
2024-06-18,6160,中國信託,2520,0,2520,1764.127,
2024-06-18,8150,台新,0,23,-23,,1759.3478
2024-06-18,8440,摩根大通,11490,10092,1398,1764.4082,1755.9909
2024-06-18,8847,玉山台南,1214,1731,-517,1762.5947,1769.5985
2024-06-18,8880,國泰綜合,73000,0,73000,1762.3288,
2024-06-18,8888,國泰敦南,0,14,-14,,1753.5714
2024-06-18,8900,法銀巴黎,3000,0,3000,1760.0,
2024-06-18,8960,上海匯豐,0,1000,-1000,,1745.0
2024-06-18,9131,群益民權,0,102,-102,,1780.0
2024-06-18,9200,凱基,1000,0,1000,1770.0,
2024-06-18,9268,凱基台北,6023,4000,2023,1762.4365,1766.25
2024-06-18,9600,富邦,0,6,-6,,1765.0
2024-06-18,9604,富邦陽明,10,0,10,1750.0,
2024-06-18,9647,富邦新竹,1000,1000,0,1760.0,1765.0
2024-06-18,9800,元大,3000,27205,-24205,1772.0417,1762.2051
2024-06-18,981j,元大士林,4,7,-3,1748.75,1772.8571
2024-06-18,9859,元大經國,0,1000,-1000,,1760.0
2024-06-18,989A,元大北投,1000,0,1000,1750.0,
2024-06-18,989m,元大信義,0,2000,-2000,,1760.0
2024-06-18,9A97,永豐新竹,1000,0,1000,1755.0,
2024-06-18,9A9Z,永豐復興,0,1000,-1000,,1760.0
2024-06-19,1021,合庫台中,1025,0,1025,1814.5122,
2024-06-19,1029,合庫鳳山,0,1000,-1000,,1815.0
2024-06-19,1440,美林,13174,6000,7174,1802.2112,1804.1667
2024-06-19,1470,台灣摩根,5000,12000,-7000,1807.0,1809.5833
2024-06-19,1480,美商高盛,4000,7000,-3000,1802.5,1803.5714
2024-06-19,1590,花旗環球,4000,0,4000,1813.75,
2024-06-19,1650,瑞銀,1254,9100,-7846,1787.0893,1805.6593
2024-06-19,5603,永興台中,0,1000,-1000,,1790.0
2024-06-19,592a,元富松德,0,1,-1,,1810.0
2024-06-19,6460,大昌,0,1000,-1000,,1795.0
2024-06-19,8150,台新,1,0,1,1815.0,
2024-06-19,815Y,台新新營,1000,0,1000,1790.0,
2024-06-19,8440,摩根大通,15000,11000,4000,1811.0,1807.2727
2024-06-19,8560,新光,0,60,-60,,1810.0
2024-06-19,8561,新光台中,0,85,-85,,1800.5882
