date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-29,104A,臺銀臺中,2000,46150,-44150,22.225,21.9407
2024-01-29,1440,美林,173000,51000,122000,21.8043,22.1559
2024-01-29,1470,台灣摩根,125000,66000,59000,21.9276,22.0205
2024-01-29,1480,美商高盛,70000,122000,-52000,21.9236,21.8533
2024-01-29,1650,瑞銀,190000,241000,-51000,21.7613,21.8905
2024-01-29,538P,第一路竹,12000,60000,-48000,21.8667,21.845
2024-01-29,5850,統一,71353,1357,69996,22.108,21.947
2024-01-29,5854,統一城中,15067,5000,10067,21.9779,21.8
2024-01-29,5857,統一新竹,3000,0,3000,21.8167,
2024-01-29,585c,統一仁愛,0,1000,-1000,,22.1
2024-01-29,5920,元富,2000,5000,-3000,21.85,21.94
2024-01-29,5925,元富台中,2000,1000,1000,21.75,21.9
2024-01-29,592D,元富大昌,0,2000,-2000,,21.75
2024-01-29,592a,元富松德,1158,0,1158,22.0514,
2024-01-29,592u,元富世貿,50000,2000,48000,21.875,21.95
2024-01-29,6382,光和田中,14000,73000,-59000,21.6929,21.8918
2024-01-29,700a,兆豐忠孝,1000,30000,-29000,22.25,21.865
2024-01-29,779X,國票中和,0,7000,-7000,,21.9714
2024-01-29,8150,台新,9000,14250,-5250,21.9278,21.9509
2024-01-29,815H,台新屏東,0,94,-94,,22.25
2024-01-29,8380,安泰,2000,70000,-68000,22.075,21.8807
2024-01-29,8440,摩根大通,411000,10000,401000,21.8382,22.165
2024-01-29,845B,康和永和,0,2000,-2000,,22.05
2024-01-29,8560,新光,40030,103050,-63020,21.9575,21.8958
2024-01-29,8561,新光台中,6580,9500,-2920,21.9122,22.0889
2024-01-29,8565,新光桃園,1000,43000,-42000,22.25,21.8686
2024-01-29,8846,玉山板橋,105000,30000,75000,22.0619,21.7
2024-01-29,8881,國泰高雄,3000,11050,-8050,21.8167,22.186
2024-01-29,8882,國泰台中,6000,31000,-25000,22.1333,21.9387
2024-01-29,8888,國泰敦南,88050,37083,50967,22.1964,21.9517
2024-01-29,9131,群益民權,0,6000,-6000,,21.7583
2024-01-29,9135,群益東大,65000,1000,64000,22.1785,22.3
2024-01-29,918X,群益台北,0,100,-100,,21.825
2024-01-29,918i,群益竹南,0,2000,-2000,,21.85
