date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-04-12,1260,宏遠,0,302000,-302000,,13.9917
2024-04-12,1440,美林,73000,273000,-200000,13.6534,13.9011
2024-04-12,1480,美商高盛,16000,122000,-106000,13.7281,14.0361
2024-04-12,1650,瑞銀,150000,316000,-166000,13.792,13.9293
2024-04-12,2181,亞東板橋,0,87000,-87000,,13.9925
2024-04-12,2184,亞東新竹,109000,0,109000,13.9335,
2024-04-12,5262,美好楊梅,71000,0,71000,14.1444,
2024-04-12,5383,第一高雄,17000,216013,-199013,13.8941,13.6327
2024-04-12,5850,統一,0,2000,-2000,,14.0
2024-04-12,5854,統一城中,0,2000,-2000,,14.0
2024-04-12,592D,元富大昌,39000,2000,37000,13.9346,13.65
2024-04-12,592H,元富信義,36000,0,36000,14.0597,
2024-04-12,592a,元富松德,14540,0,14540,13.8634,
2024-04-12,6380,光和,80100,0,80100,13.8727,
2024-04-12,7005,兆豐中港,61000,1000,60000,13.9123,13.8
2024-04-12,700N,兆豐埔墘,2000,0,2000,13.95,
2024-04-12,700a,兆豐忠孝,81000,2000,79000,13.8247,13.975
2024-04-12,700b,兆豐中壢,100,0,100,13.9,
2024-04-12,779X,國票中和,10000,4000,6000,13.85,14.0
2024-04-12,779Z,國票安和,2422,2000,422,14.0,14.0
2024-04-12,779c,國票敦北,0,1500,-1500,,13.8167
2024-04-12,8150,台新,98100,114118,-16018,13.9935,13.9713
2024-04-12,8440,摩根大通,276000,347000,-71000,13.8525,13.9576
2024-04-12,8450,康和,0,1500,-1500,,13.7167
2024-04-12,8560,新光,242145,170014,72131,13.9207,14.0394
2024-04-12,8561,新光台中,166000,6000,160000,13.8937,13.8583
2024-04-12,8711,陽信石牌,0,110000,-110000,,13.9618
2024-04-12,884E,玉山城中,79000,8000,71000,13.8848,13.8
2024-04-12,8881,國泰高雄,6364,7000,-636,13.9759,13.8714
2024-04-12,8882,國泰台中,33221,15155,18066,13.8776,13.8845
2024-04-12,8888,國泰敦南,75796,69261,6535,13.9629,13.8982
2024-04-12,9131,群益民權,0,1000,-1000,,14.0
2024-04-12,9138,群益中港,5101,0,5101,13.6559,
2024-04-12,913N,群益土城,113000,1000,112000,13.9049,13.9
2024-04-12,9186,群益新竹,6000,0,6000,13.9333,
2024-04-12,918M,群益嘉義,4000,3000,1000,13.875,13.65
2024-04-12,920A,凱基板橋,0,3000,-3000,,13.9667
2024-04-12,920D,凱基市府,1000,5000,-4000,13.8,13.88
2024-04-12,9216,凱基信義,0,64,-64,,13.8
2024-04-12,9217,凱基松山,0,1000,-1000,,14.05
2024-04-12,921M,凱基八德,0,61000,-61000,,13.9959
2024-04-12,9227,凱基城中,7000,0,7000,13.75,
2024-04-12,9229,凱基中山,0,5000,-5000,,13.85
2024-04-12,9236,凱基虎尾,8000,4000,4000,13.85,13.775
2024-04-12,9239,凱基市政,7000,2000,5000,14.1214,13.625
2024-04-12,9268,凱基台北,186000,201000,-15000,13.7863,13.9149
2024-04-12,9604,富邦陽明,53000,290999,-237999,13.9896,13.8536
2024-04-12,9623,富邦台北,15000,17000,-2000,13.9933,13.8912
2024-04-12,962D,富邦新莊,1000,4000,-3000,13.85,13.85
2024-04-12,9647,富邦新竹,28000,3000,25000,13.6518,14.0667
2024-04-12,9655,富邦板橋,222000,28000,194000,14.0385,13.7714
2024-04-12,9658,富邦建國,4230,36000,-31770,13.9993,13.9472
2024-04-12,9666,富邦南屯,55000,0,55000,13.8773,
2024-04-12,966F,富邦左營,9000,4000,5000,13.7889,13.575
2024-04-12,9676,富邦仁愛,2000,5055,-3055,14.1,13.7828
2024-04-12,9692,富邦嘉義,4000,0,4000,13.775,
2024-04-12,969C,富邦北港,10000,1000,9000,13.85,13.8
2024-04-12,9800,元大,133402,155194,-21792,13.8785,13.8678
2024-04-12,9801,元大城東,2000,301000,-299000,14.0,13.7912
2024-04-12,980K,元大竹科,11000,0,11000,13.9773,
2024-04-12,9812,元大台中,2000,0,2000,14.0,
2024-04-12,981j,元大士林,12000,0,12000,14.0458,
2024-04-12,982B,元大博愛,61000,8000,53000,13.7762,13.6688
2024-04-12,9831,元大四維,86000,19000,67000,13.9523,13.9684
2024-04-12,9833,元大敦化,0,1000,-1000,,14.0
2024-04-12,9859,元大經國,0,1000,-1000,,13.9
2024-04-12,9863,元大和平,1000,0,1000,13.95,
2024-04-12,9875,元大永寧,1000,150,850,13.95,13.85
2024-04-12,9A9g,永豐內湖,52000,2000,50000,14.0038,13.95
2024-04-12,9A9h,永豐台南,13000,1000,12000,13.9346,13.7
2024-04-12,9A9x,永豐桃園,150000,125000,25000,13.8173,13.8912
2024-04-15,1260,宏遠,0,200000,-200000,,13.8
2024-04-15,1440,美林,162000,85000,77000,13.7707,13.7812
2024-04-15,1590,花旗環球,50000,0,50000,13.793,
2024-04-15,1650,瑞銀,144000,73000,71000,13.775,13.7979
2024-04-15,5262,美好楊梅,2000,72000,-70000,13.65,13.7722
2024-04-15,592D,元富大昌,0,2000,-2000,,13.75
2024-04-15,592a,元富松德,4369,2337,2032,13.8305,13.8194
2024-04-15,616A,中信中壢,100000,4852,95148,13.8075,13.7982
2024-04-15,6210,新百王,10000,100000,-90000,13.7,13.748
2024-04-15,6380,光和,42000,0,42000,13.7548,
2024-04-15,6464,大昌新店,35000,0,35000,13.8214,
2024-04-15,6950,福勝,3000,52000,-49000,13.75,13.7
2024-04-15,700a,兆豐忠孝,0,1000,-1000,,13.8
2024-04-15,7798,國票內壢,100000,0,100000,13.85,
2024-04-15,779X,國票中和,1000,0,1000,13.75,
2024-04-15,8150,台新,40070,11300,28770,13.7225,13.6217
2024-04-15,8560,新光,15200,51346,-36146,13.7934,13.7789
2024-04-15,884J,玉山大里,30000,0,30000,13.7,
2024-04-15,8881,國泰高雄,7394,0,7394,13.6807,
2024-04-15,8882,國泰台中,2486,10219,-7733,13.7111,13.8479
2024-04-15,8888,國泰敦南,31038,31808,-770,13.7513,13.7596
2024-04-15,888K,國泰板橋,2199,87268,-85069,13.7638,13.7066
2024-04-15,913g,群益三重,0,25000,-25000,,13.712
2024-04-15,9186,群益新竹,0,1000,-1000,,13.8
2024-04-15,918F,群益新店,70000,0,70000,13.7514,
2024-04-15,918G,群益新莊,0,100000,-100000,,13.7325
2024-04-15,918M,群益嘉義,0,1000,-1000,,13.7
2024-04-15,9205,凱基三重,0,20000,-20000,,13.8
2024-04-15,9207,凱基永和,0,20000,-20000,,13.8
2024-04-15,920A,凱基板橋,0,1000,-1000,,13.7
2024-04-15,920D,凱基市府,30000,1000,29000,13.8,13.8
2024-04-15,9236,凱基虎尾,0,4000,-4000,,13.7
2024-04-15,9239,凱基市政,0,10000,-10000,,13.7
2024-04-15,9268,凱基台北,91000,141000,-50000,13.7544,13.7805
2024-04-15,9604,富邦陽明,12000,3000,9000,13.7583,13.7
2024-04-15,961C,富邦南京,102000,719,101281,13.798,13.8666
2024-04-15,9623,富邦台北,0,2000,-2000,,13.75
2024-04-15,962D,富邦新莊,0,14000,-14000,,13.6893
2024-04-15,9647,富邦新竹,0,1000,-1000,,13.8
2024-04-15,9655,富邦板橋,30000,0,30000,13.85,
2024-04-15,9658,富邦建國,0,482,-482,,13.75
2024-04-15,9661,富邦新店,30000,0,30000,13.9,
2024-04-15,9666,富邦南屯,0,50000,-50000,,13.84
2024-04-15,966F,富邦左營,1000,5000,-4000,13.8,13.75
2024-04-15,9692,富邦嘉義,0,2000,-2000,,13.8
2024-04-15,9800,元大,44001,46004,-2003,13.7511,13.7837
2024-04-15,980d,元大沙鹿,54100,12000,42100,13.8573,13.7
2024-04-15,981I,元大天母,105000,0,105000,13.7143,
2024-04-15,981j,元大士林,0,4620,-4620,,13.7551
2024-04-15,9863,元大和平,80,1274,-1194,13.8,13.7892
2024-04-15,9875,元大永寧,0,1000,-1000,,13.85
2024-04-15,988B,元大桃園,0,2000,-2000,,13.7
2024-04-15,989Q,元大汐止,0,42000,-42000,,13.8048
2024-04-15,989S,元大鹿港,110000,2000,108000,13.6986,13.7
2024-04-15,9A9h,永豐台南,0,2000,-2000,,13.775
2024-04-16,1041,臺銀鳳山,4000,36000,-32000,13.55,13.7056
2024-04-16,1045,臺銀新竹,65000,0,65000,13.6923,
2024-04-16,104D,臺銀金山,0,40000,-40000,,13.7
2024-04-16,1440,美林,88000,43000,45000,13.6722,13.6105
2024-04-16,1560,港商野村,73000,13000,60000,13.7151,13.5615
2024-04-16,1650,瑞銀,117000,53002,63998,13.6868,13.6132
2024-04-16,538A,第一新興,225,45000,-44775,13.65,13.65
2024-04-16,585c,統一仁愛,1000,0,1000,13.6,
2024-04-16,592D,元富大昌,3000,0,3000,13.65,
2024-04-16,592a,元富松德,259,4527,-4268,13.65,13.6898
2024-04-16,6012,?亞網路,1210,33371,-32161,13.5174,13.6431
2024-04-16,6380,光和,35000,1000,34000,13.6429,13.7
2024-04-16,6464,大昌新店,2000,66000,-64000,13.6,13.6841
2024-04-16,700W,兆豐城中,39000,0,39000,13.6821,
