date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-07-15,1440,美林,20000,73000,-53000,128.025,129.4041
2024-07-15,1480,美商高盛,40000,18000,22000,130.3375,130.0556
2024-07-15,5850,統一,14000,19280,-5280,128.4286,130.4917
2024-07-15,585A,統一基隆,3000,5000,-2000,128.0,130.7
2024-07-15,585J,統一三重,31000,1000,30000,127.9516,126.5
2024-07-15,585Z,統一松江,1000,22838,-21838,127.5,128.4527
2024-07-15,592D,元富大昌,2000,2000,0,128.0,129.0
2024-07-15,592H,元富信義,4000,2000,2000,130.625,130.75
2024-07-15,592P,元富同大,14000,1000,13000,129.0357,128.5
2024-07-15,592a,元富松德,0,334,-334,,131.3982
2024-07-15,638D,光和高雄,16000,0,16000,131.1875,
2024-07-15,700X,兆豐永和,1000,0,1000,129.5,
2024-07-15,7790,國票綜合,53000,1424,51576,131.0189,129.0393
2024-07-15,779X,國票中和,0,1000,-1000,,133.5
2024-07-15,779Z,國票安和,1000,0,1000,129.5,
2024-07-15,779c,國票敦北,20000,0,20000,129.0,
2024-07-15,779n,國票南京,0,36000,-36000,,130.3333
2024-07-15,8150,台新,8110,8000,110,129.627,130.1875
2024-07-15,815H,台新屏東,0,1000,-1000,,132.5
2024-07-15,8560,新光,109002,16000,93002,130.0459,129.25
2024-07-15,8561,新光台中,2000,0,2000,129.0,
2024-07-15,8562,新光高雄,29122,2000,27122,128.246,131.0
2024-07-15,8881,國泰高雄,6010,15015,-9005,129.8361,129.7331
2024-07-15,8882,國泰台中,1110,1000,110,128.2928,129.0
2024-07-15,8888,國泰敦南,60420,37780,22640,131.0348,129.4553
2024-07-15,888K,國泰板橋,21011,0,21011,128.0022,
2024-07-15,9100,群益,0,1146,-1146,,127.719
2024-07-15,9138,群益中港,0,1000,-1000,,128.0
2024-07-15,918M,群益嘉義,0,5000,-5000,,130.0
2024-07-15,918i,群益竹南,0,44,-44,,127.5
2024-07-15,9205,凱基三重,1000,2004,-1004,130.0,130.7435
2024-07-15,920A,凱基板橋,2000,1000,1000,128.0,131.0
2024-07-15,9215,凱基高美,16000,0,16000,128.625,
2024-07-15,9227,凱基城中,20000,0,20000,132.5,
2024-07-15,9229,凱基中山,0,6000,-6000,,130.5
2024-07-15,9239,凱基市政,8000,8000,0,132.5,130.0
2024-07-15,9268,凱基台北,70100,151000,-80900,131.3545,130.2351
2024-07-15,9300,華南永昌,0,21052,-21052,,131.4985
2024-07-15,9363,華南彰化,0,14050,-14050,,132.1744
2024-07-15,9369,華南三重,0,15000,-15000,,131.5
2024-07-15,9604,富邦陽明,100,44,56,128.5,130.0
2024-07-15,9623,富邦台北,3000,11000,-8000,132.3333,131.8182
2024-07-15,962D,富邦新莊,1000,0,1000,128.0,
2024-07-15,9647,富邦新竹,0,2000,-2000,,126.0
2024-07-15,9658,富邦建國,2300,0,2300,127.2174,
2024-07-15,9666,富邦南屯,10030,0,10030,129.5593,
2024-07-15,966F,富邦左營,0,1000,-1000,,133.5
2024-07-15,9676,富邦仁愛,26206,3000,23206,128.2826,129.6667
2024-07-15,9800,元大,50000,158000,-108000,130.23,129.4905
2024-07-15,980K,元大竹科,11000,0,11000,129.9091,
2024-07-15,982C,元大六合,1000,27000,-26000,131.0,130.6111
2024-07-15,9833,元大敦化,1000,0,1000,128.5,
2024-07-15,9859,元大經國,2000,9000,-7000,131.5,128.9444
2024-07-15,9863,元大和平,2000,0,2000,130.0,
2024-07-15,988B,元大桃園,0,25,-25,,133.5
2024-07-15,9A00,永豐金,22170,79266,-57096,131.4993,131.0147
2024-07-15,9A9L,永豐台中,3000,34000,-31000,129.1667,130.5147
2024-07-15,9A9X,永豐竹科,0,50,-50,,130.0
2024-07-15,9A9h,永豐台南,14000,5000,9000,131.1786,127.5
2024-07-15,9A9j,永豐嘉義,0,18145,-18145,,132.0747
2024-07-15,9A9x,永豐桃園,31000,21135,9865,128.3871,126.3918
2024-07-16,1440,美林,10000,32000,-22000,133.5,133.7031
2024-07-16,1560,港商野村,89000,16000,73000,140.0,135.2812
2024-07-16,5850,統一,2000,19340,-17340,139.75,136.6257
2024-07-16,585A,統一基隆,0,3000,-3000,,133.6667
2024-07-16,585H,統一桃園,66000,0,66000,140.0,
2024-07-16,592A,元富緯城,0,13000,-13000,,137.9615
2024-07-16,592E,元富城中,10000,0,10000,140.0,
2024-07-16,592H,元富信義,2000,2000,0,138.5,132.25
2024-07-16,592a,元富松德,2043,0,2043,139.8737,
2024-07-16,6464,大昌新店,14000,0,14000,140.0,
2024-07-16,700I,兆豐北高,0,9008,-9008,,139.4449
2024-07-16,700X,兆豐永和,1000,2000,-1000,132.0,132.25
2024-07-16,7790,國票綜合,96497,0,96497,138.7981,
2024-07-16,779Z,國票安和,0,1000,-1000,,135.5
2024-07-16,8150,台新,3000,3100,-100,137.6667,136.6129
2024-07-16,815A,台新高雄,18000,7000,11000,135.8889,139.4286
2024-07-16,8440,摩根大通,5000,20000,-15000,137.6,138.2
2024-07-16,8560,新光,30000,12000,18000,133.9167,137.1546
2024-07-16,8561,新光台中,2000,3000,-1000,136.25,139.8333
2024-07-16,8562,新光高雄,54000,9000,45000,139.463,135.9444
2024-07-16,8846,玉山板橋,2000,23000,-21000,132.0,139.5652
2024-07-16,8881,國泰高雄,1000,2002,-1002,131.5,138.002
2024-07-16,8882,國泰台中,1000,2000,-1000,134.5,137.5
2024-07-16,8888,國泰敦南,16100,29468,-13368,134.1863,136.2094
2024-07-16,9138,群益中港,0,2000,-2000,,140.0
