date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-08-13,1024,合庫嘉義,1000,4000,-3000,187.0,187.25
2025-08-13,1440,美林證券,13000,1000,12000,187.1923,188.5
2025-08-13,1480,美商高盛亞,13000,3000,10000,187.3846,188.5
2025-08-13,1560,港商野村,24000,0,24000,188.125,
2025-08-13,1650,星洲瑞銀,15000,0,15000,187.1333,
2025-08-13,5323,高橋內壢,0,3000,-3000,,186.0
2025-08-13,5850,統一,0,1000,-1000,,184.5
2025-08-13,5857,統一新竹,0,2000,-2000,,189.5
2025-08-13,585S,統一宜蘭,0,15000,-15000,,186.0
2025-08-13,585c,統一仁愛,2000,1000,1000,186.25,184.0
2025-08-13,585m,統一竹南,3060,0,3060,185.8758,
2025-08-13,5925,元富台中,1000,0,1000,185.0,
2025-08-13,592a,元富松德,2099,1000,1099,187.3888,188.0
2025-08-13,6162,中信託忠孝,0,7000,-7000,,185.0
2025-08-13,700X,兆豐永和,0,1000,-1000,,186.5
2025-08-13,700p,兆豐復興,0,3000,-3000,,186.8333
2025-08-13,779J,國票北高雄,1000,3000,-2000,186.0,187.8333
2025-08-13,8150,台新,100,0,100,186.0,
2025-08-13,815H,台新屏東,1000,0,1000,187.5,
2025-08-13,8440,摩根大通,6000,0,6000,186.8333,
2025-08-13,8560,新光,1250,1005,245,187.14,184.0398
2025-08-13,8561,新光台中,0,1005,-1005,,186.5274
2025-08-13,8881,國泰高雄,1000,0,1000,185.0,
2025-08-13,8882,國泰台中,100,0,100,187.25,
2025-08-13,8883,國泰松江,0,10000,-10000,,186.5
2025-08-13,8888,國泰敦南,30,20,10,186.3333,192.0
2025-08-13,918M,群益嘉義,10,0,10,186.5,
2025-08-13,9200,凱基,30000,0,30000,187.9833,
2025-08-13,9227,凱基城中,1000,0,1000,188.5,
2025-08-13,9236,凱基虎尾,0,170,-170,,188.0
2025-08-13,9239,凱基市政,0,100,-100,,188.25
2025-08-13,9268,凱基台北,36000,13100,22900,186.2778,186.0878
2025-08-13,9302,永昌台中,5000,0,5000,185.1,
2025-08-13,9303,永昌高雄,3000,0,3000,188.5,
2025-08-13,9604,富邦陽明,100,0,100,187.5,
2025-08-13,9623,富邦台北,0,500,-500,,187.962
2025-08-13,9647,富邦新竹,0,2000,-2000,,188.0
2025-08-13,9676,富邦仁愛,1001,3000,-1999,184.502,185.0
2025-08-13,9800,元大,6000,23578,-17578,187.4167,187.391
2025-08-13,981e,元大佳里,0,9000,-9000,,188.1111
2025-08-13,981r,元大屏南,2000,0,2000,187.25,
2025-08-13,9833,元大敦化,0,1200,-1200,,186.0804
2025-08-13,9874,元大雙和,10000,0,10000,186.0,
2025-08-13,989Q,元大汐止,0,10000,-10000,,189.0
2025-08-13,989Z,元大小港,5000,0,5000,187.1,
2025-08-13,9A89,永豐金敦北,25,4000,-3975,189.0,186.625
2025-08-13,9A9U,永豐金中正,0,3000,-3000,,185.0
2025-08-13,9A9W,永豐金市政,100,4000,-3900,187.5,187.5
2025-08-14,1440,美林證券,2000,5000,-3000,186.25,186.0
2025-08-14,1480,美商高盛亞,6000,2000,4000,186.0,185.5
2025-08-14,1560,港商野村,1000,3000,-2000,186.5,185.0
2025-08-14,1650,星洲瑞銀,5000,0,5000,186.3,
