date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-07-17,1028,合庫彰化,21000,0,21000,62.2095,
2025-07-17,1260,宏遠,1000,1000,0,62.0,62.2
2025-07-17,1470,台灣摩根,37000,14000,23000,61.4703,61.1786
2025-07-17,1480,美商高盛,175000,101000,74000,61.6606,61.5851
2025-07-17,1650,瑞銀,248000,142000,106000,61.8194,61.2627
2025-07-17,5850,統一,20001,120100,-100099,61.88,61.7454
2025-07-17,5854,統一城中,5000,15000,-10000,61.44,61.5333
2025-07-17,5857,統一新竹,1000,0,1000,62.0,
2025-07-17,585c,統一仁愛,6000,6000,0,60.8,61.4667
2025-07-17,5920,元富,1000,1000,0,61.9,62.2
2025-07-17,5925,元富台中,100,100,0,61.4,61.2
2025-07-17,592D,元富大昌,4000,1010,2990,62.15,62.7871
2025-07-17,592H,元富信義,1000,20,980,62.1,61.3
2025-07-17,592a,元富松德,9697,3345,6352,61.4202,61.2748
2025-07-17,6210,新百王,39000,0,39000,61.8872,
2025-07-17,7000,兆豐,68000,1000,67000,61.5015,62.0
2025-07-17,700K,兆豐新營,2000,33000,-31000,62.4,61.6848
2025-07-17,700a,兆豐忠孝,3000,2000,1000,62.1,61.6
2025-07-17,779P,國票九鼎,38000,17000,21000,61.6763,61.9824
2025-07-17,779X,國票中和,0,10000,-10000,,61.47
2025-07-17,779Z,國票安和,15000,15000,0,61.3,61.7667
2025-07-17,779c,國票敦北,0,3000,-3000,,61.6
2025-07-17,779u,國票長城,0,1000,-1000,,62.0
2025-07-17,8150,台新,28285,23000,5285,61.7424,61.6826
2025-07-17,815H,台新屏東,11000,6000,5000,61.8364,61.0
2025-07-17,8440,摩根大通,78000,22000,56000,61.5782,61.2136
2025-07-17,8450,康和,33000,2000,31000,61.9939,62.1
2025-07-17,845F,康和仁愛,27000,0,27000,61.9259,
2025-07-17,8560,新光,20100,28040,-7940,61.898,61.6173
2025-07-17,8561,新光台中,27240,37300,-10060,61.4454,61.755
2025-07-17,8881,國泰高雄,2000,15000,-13000,61.45,61.88
2025-07-17,8882,國泰台中,12000,6100,5900,61.85,60.941
2025-07-17,8888,國泰敦南,36781,29540,7241,61.6583,61.6269
2025-07-17,8960,上海匯豐,75000,0,75000,61.8187,
2025-07-17,9100,群益,109000,1000,108000,61.8468,62.8
2025-07-17,9131,群益民權,2000,2000,0,61.45,61.75
2025-07-17,9138,群益中港,0,2000,-2000,,61.5
2025-07-17,9186,群益新竹,0,1000,-1000,,61.6
2025-07-17,918M,群益嘉義,0,1000,-1000,,61.4
2025-07-17,9217,凱基松山,0,1000,-1000,,62.8
2025-07-17,9227,凱基城中,100,2000,-1900,61.1,61.9
2025-07-17,9229,凱基中山,1000,1000,0,62.4,61.5
2025-07-17,9236,凱基虎尾,1000,0,1000,61.8,
2025-07-17,9239,凱基市政,3000,0,3000,61.4333,
2025-07-17,9255,凱基和平,4000,33000,-29000,60.4,62.0455
2025-07-17,9257,凱基林口,3000,4000,-1000,61.5667,61.8
2025-07-17,9268,凱基台北,459000,455000,4000,61.9233,61.4097
2025-07-17,9289,凱基興隆,50000,14000,36000,61.518,61.7429
2025-07-17,9300,華南永昌,45000,15000,30000,61.1444,61.06
2025-07-17,9327,華南斗六,0,98000,-98000,,62.2592
2025-07-17,9334,華南世貿,2000,2000,0,61.75,62.3
2025-07-17,9600,富邦,28000,13000,15000,61.2107,61.6769
2025-07-17,9604,富邦陽明,18000,16040,1960,61.4389,61.8354
2025-07-17,9623,富邦台北,16000,34000,-18000,60.9812,61.6794
2025-07-17,962D,富邦新莊,5,3005,-3000,62.3,61.4664
2025-07-17,9647,富邦新竹,4000,5000,-1000,61.1,62.02
2025-07-17,9658,富邦建國,5000,10105,-5105,61.42,61.6536
2025-07-17,9663,富邦敦南,52000,2000,50000,60.7231,62.0
2025-07-17,9666,富邦南屯,3000,4190,-1190,61.7,61.4817
2025-07-17,966F,富邦左營,1291,1000,291,62.012,61.3
2025-07-17,9676,富邦仁愛,6001,3017,2984,61.5001,61.2652
