date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-11-24,104A,臺銀臺中,4000,0,4000,42.8,
2025-11-24,1440,美林證券,2000,0,2000,42.925,
2025-11-24,1480,美商高盛亞,0,4000,-4000,,42.9
2025-11-24,1560,港商野村,0,2000,-2000,,42.85
2025-11-24,1650,星洲瑞銀,0,6000,-6000,,42.8667
2025-11-24,592M,元富彰化,3000,0,3000,42.85,
2025-11-24,592m,元富成功,3000,0,3000,42.7,
2025-11-24,5962,日茂南投,5000,0,5000,42.7,
2025-11-24,7000,兆豐,0,4000,-4000,,43.15
2025-11-24,700W,兆豐城中,0,8000,-8000,,42.7
2025-11-24,779J,國票北高雄,1000,0,1000,42.75,
2025-11-24,8150,台新,0,1,-1,,44.0
2025-11-24,815Y,台新新營,2000,0,2000,43.15,
2025-11-24,8440,摩根大通,1000,7000,-6000,43.1,42.7214
2025-11-24,8560,新光,5000,0,5000,42.7,
2025-11-24,8848,玉山嘉義,3000,0,3000,42.7,
2025-11-24,8888,國泰敦南,6,0,6,46.6667,
2025-11-24,918E,群益南京,0,2000,-2000,,42.8
2025-11-24,920G,凱基彰化,2000,0,2000,42.85,
2025-11-24,9268,凱基台北,8000,12000,-4000,42.8875,42.8333
2025-11-24,9302,永昌台中,0,2000,-2000,,42.75
2025-11-24,9377,華南虎尾,5000,0,5000,42.7,
2025-11-24,962D,富邦新莊,100,0,100,47.2,
2025-11-24,9647,富邦新竹,1,0,1,47.2,
2025-11-24,9655,富邦板橋,2000,4095,-2095,42.7,42.8044
2025-11-24,9676,富邦仁愛,1000,0,1000,42.9,
2025-11-24,9800,元大,4000,1000,3000,43.0125,42.75
2025-11-24,9812,元大台中,0,6000,-6000,,42.8
2025-11-24,982B,元大博愛,0,3000,-3000,,43.1
2025-11-24,9A00,永豐金,3000,0,3000,42.8833,
2025-11-24,9A9H,永豐金新莊,2001,0,2001,42.8751,
2025-11-25,1025,合庫基隆,0,3000,-3000,,43.2
2025-11-25,102C,合庫自強,0,1000,-1000,,43.25
2025-11-25,1034,土銀嘉義,0,1000,-1000,,43.2
2025-11-25,104A,臺銀臺中,6070,0,6070,43.2747,
2025-11-25,1440,美林證券,1000,0,1000,43.2,
2025-11-25,1480,美商高盛亞,0,1000,-1000,,43.0
2025-11-25,1650,星洲瑞銀,7000,0,7000,43.1643,
2025-11-25,538E,第一金自由,1000,0,1000,43.2,
2025-11-25,538P,第一金路竹,0,1000,-1000,,43.2
2025-11-25,5859,統一屏東,0,1000,-1000,,43.35
2025-11-25,7000,兆豐,0,7000,-7000,,43.2571
2025-11-25,7001,兆豐嘉義,1654,0,1654,43.2591,
2025-11-25,700W,兆豐城中,0,1000,-1000,,43.2
2025-11-25,8440,摩根大通,3000,7000,-4000,43.2333,43.1
2025-11-25,8564,新光台南,1000,0,1000,43.0,
2025-11-25,8888,國泰敦南,52,1300,-1248,43.1923,43.3615
2025-11-25,920H,凱基基隆,1000,0,1000,43.15,
2025-11-25,921G,凱基五股,0,2000,-2000,,43.3
2025-11-25,9268,凱基台北,3000,0,3000,43.2167,
2025-11-25,9308,永昌麻豆,0,1000,-1000,,43.25
2025-11-25,9623,富邦台北,0,4000,-4000,,43.1125
2025-11-25,962D,富邦新莊,0,120,-120,,43.2542
2025-11-25,9655,富邦板橋,0,1000,-1000,,43.25
2025-11-25,9800,元大,6000,0,6000,43.2667,
2025-11-25,983Z,元大鳳山,6000,0,6000,43.25,
2025-11-25,989J,元大彰化,0,1000,-1000,,43.2
2025-11-26,1440,美林證券,5000,0,5000,43.56,
2025-11-26,1470,摩根士丹利,4000,0,4000,43.775,
2025-11-26,1480,美商高盛亞,6000,2000,4000,43.6667,43.85
2025-11-26,1560,港商野村,2000,0,2000,43.925,
2025-11-26,1650,星洲瑞銀,23000,0,23000,43.6065,
2025-11-26,585H,統一桃園,0,3000,-3000,,43.75
2025-11-26,592I,元富嘉義,2000,0,2000,43.8,
2025-11-26,592S,元富基隆,3000,0,3000,43.75,
2025-11-26,5962,日茂南投,0,5000,-5000,,43.95
2025-11-26,6463,大昌新竹,0,2000,-2000,,43.525
2025-11-26,815A,台新高雄,1000,5000,-4000,43.35,43.81
2025-11-26,8560,新光,0,1000,-1000,,43.5
2025-11-26,8561,新光台中,20000,14000,6000,43.7825,43.5036
2025-11-26,8888,國泰敦南,15,2001,-1986,43.7167,43.9499
2025-11-26,913Y,群益館前,0,2000,-2000,,43.9
2025-11-26,9268,凱基台北,27001,0,27001,43.687,
2025-11-26,9308,永昌麻豆,0,3000,-3000,,43.75
2025-11-26,9377,華南虎尾,0,10000,-10000,,43.5
2025-11-26,9604,富邦陽明,0,2000,-2000,,43.45
2025-11-26,962D,富邦新莊,5,0,5,43.55,
2025-11-26,9654,富邦永和,0,6000,-6000,,43.75
2025-11-26,9800,元大,1000,1000,0,43.5,43.75
2025-11-26,981n,元大旗山,0,6000,-6000,,43.75
2025-11-26,983Z,元大鳳山,0,9000,-9000,,43.5167
2025-11-26,9856,元大花蓮,0,2000,-2000,,43.8
2025-11-26,9867,元大內湖民,2000,0,2000,43.8,
2025-11-26,989k,元大古亭,0,2000,-2000,,43.7
2025-11-26,9A9S,永豐金南京,0,2000,-2000,,43.85
2025-11-26,9A9h,永豐金台南,0,1000,-1000,,43.75
2025-11-26,9A9i,永豐金新店,0,6000,-6000,,43.85
2025-11-27,1031,土銀台中,4000,0,4000,43.75,
2025-11-27,1560,港商野村,0,8000,-8000,,43.75
2025-11-27,5383,第一金高雄,2000,0,2000,44.1,
2025-11-27,5387,第一金澎湖,3000,0,3000,43.7667,
2025-11-27,538Y,第一金中壢,0,2000,-2000,,43.8
2025-11-27,585B,統一永和,2000,0,2000,44.2,
2025-11-27,592a,元富松德,33,0,33,44.2,
2025-11-27,5962,日茂南投,5000,0,5000,43.8,
2025-11-27,700I,兆豐北高雄,0,2000,-2000,,44.4
2025-11-27,700c,兆豐民生,0,2000,-2000,,43.8
2025-11-27,779J,國票北高雄,1000,0,1000,43.75,
2025-11-27,779V,國票天祥,0,4000,-4000,,43.7
2025-11-27,8150,台新,1000,3000,-2000,43.75,44.1
