date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-09-10,1480,美商高盛亞,18000,12000,6000,76.75,76.6833
2025-09-10,1560,港商野村,13000,5000,8000,76.6308,76.7
2025-09-10,1650,星洲瑞銀,0,33000,-33000,,76.7364
2025-09-10,2180,亞東,10201,0,10201,76.651,
2025-09-10,5850,統一,2000,0,2000,76.65,
2025-09-10,585P,統一板橋,19000,0,19000,76.5789,
2025-09-10,5920,元富,1000,16000,-15000,76.8,76.7188
2025-09-10,5925,元富台中,7000,0,7000,76.8571,
2025-09-10,6460,大昌,11000,0,11000,76.7727,
2025-09-10,7000,兆豐,5000,0,5000,76.68,
2025-09-10,8150,台新,14,3000,-2986,76.5,76.7
2025-09-10,8440,摩根大通,14000,0,14000,76.7143,
2025-09-10,8560,新光,3000,47000,-44000,76.6,76.6511
2025-09-10,884E,玉山城中,16000,0,16000,76.7188,
2025-09-10,884F,玉山桃園,15,6000,-5985,76.9,76.8
2025-09-10,8881,國泰高雄,4000,99,3901,76.6,76.5
2025-09-10,8882,國泰台中,12,100,-88,76.55,76.6
2025-09-10,8888,國泰敦南,4600,20,4580,76.637,76.8
2025-09-10,913g,群益三重,0,1000,-1000,,76.6
2025-09-10,9205,凱基三重,0,5,-5,,76.96
2025-09-10,920F,凱基站前,8000,1000,7000,76.625,76.8
2025-09-10,9268,凱基台北,31000,13000,18000,76.6516,76.8462
2025-09-10,9285,凱基中壢,2000,8000,-6000,76.7,76.75
2025-09-10,9300,華南永昌,0,65000,-65000,,76.5938
2025-09-10,9623,富邦台北,1000,51000,-50000,76.6,76.5157
2025-09-10,9634,富邦羅東,0,7000,-7000,,76.7
2025-09-10,9647,富邦新竹,1000,0,1000,76.6,
2025-09-10,9658,富邦建國,1000,1000,0,76.5,76.6
2025-09-10,9666,富邦南屯,12,100,-88,76.8,76.5
2025-09-10,9676,富邦仁愛,130,0,130,76.7538,
2025-09-10,9800,元大,4000,3000,1000,76.7,76.7
2025-09-10,980K,元大竹科,0,2000,-2000,,76.6
2025-09-10,980h,元大台北,7000,0,7000,76.7143,
2025-09-10,9812,元大台中,1000,0,1000,76.6,
2025-09-10,981G,元大彰化,23000,0,23000,76.713,
2025-09-10,981m,元大前金,5050,0,5050,76.801,
2025-09-10,986K,元大基隆孝,2000,9000,-7000,76.6,76.7444
2025-09-10,988B,元大桃園,0,100,-100,,76.8
2025-09-10,9A9U,永豐金中正,15000,0,15000,76.66,
2025-09-10,9A9X,永豐金竹科,15000,0,15000,76.5,
2025-09-10,9A9x,永豐金桃園,1,0,1,76.8,
2025-09-11,1025,合庫基隆,0,5000,-5000,,77.0
2025-09-11,104D,臺銀金山,10010,0,10010,76.8001,
2025-09-11,1470,摩根士丹利,23000,15000,8000,76.7174,76.7
2025-09-11,1480,美商高盛亞,39000,6000,33000,76.6821,76.5
2025-09-11,1560,港商野村,41000,0,41000,76.5098,
2025-09-11,1650,星洲瑞銀,17000,22000,-5000,76.6294,76.6136
2025-09-11,2187,亞東台中,0,5000,-5000,,76.5
2025-09-11,5850,統一,74000,0,74000,76.8297,
2025-09-11,585J,統一三重,0,22000,-22000,,76.8
2025-09-11,5920,元富,0,25000,-25000,,76.86
2025-09-11,700C,兆豐來福,0,10000,-10000,,76.9
2025-09-11,700X,兆豐永和,0,2000,-2000,,76.9
2025-09-11,703B,致和崇德,0,10000,-10000,,76.6
2025-09-11,8150,台新,3000,100,2900,76.6,76.9
2025-09-11,8450,康和,2000,0,2000,76.6,
2025-09-11,845X,康和屏東,0,24000,-24000,,76.5708
2025-09-11,8560,新光,7023,10500,-3477,76.8288,76.7048
2025-09-11,8561,新光台中,0,1000,-1000,,76.7
2025-09-11,8881,國泰高雄,1003,0,1003,76.6012,
2025-09-11,8882,國泰台中,6,4062,-4056,77.0,76.5046
2025-09-11,8888,國泰敦南,1240,1000,240,76.5503,76.6
2025-09-11,9138,群益中港,0,1000,-1000,,76.5
2025-09-11,913I,群益萬華,0,22200,-22200,,76.7009
2025-09-11,9186,群益新竹,0,60000,-60000,,76.5
2025-09-11,9207,凱基永和,300,0,300,77.0,
2025-09-11,920F,凱基站前,11152,0,11152,76.6036,
2025-09-11,920H,凱基基隆,6000,0,6000,76.5,
2025-09-11,9217,凱基松山,3075,0,3075,76.6049,
2025-09-11,9268,凱基台北,12000,13000,-1000,76.7083,76.6769
2025-09-11,9369,永昌三重,8000,0,8000,76.625,
2025-09-11,962D,富邦新莊,2000,0,2000,76.5,
2025-09-11,9634,富邦羅東,0,27000,-27000,,76.6444
2025-09-11,9661,富邦新店,8000,0,8000,76.725,
2025-09-11,9666,富邦南屯,100,0,100,76.8,
2025-09-11,9676,富邦仁愛,3000,0,3000,76.6333,
2025-09-11,9800,元大,6000,4606,1394,76.7167,76.7361
2025-09-11,980h,元大台北,9000,0,9000,76.5778,
2025-09-11,981I,元大天母,8090,0,8090,76.7258,
2025-09-11,981m,元大前金,6000,0,6000,76.6,
2025-09-11,988B,元大桃園,0,20,-20,,76.7
2025-09-11,9A00,永豐金,1094,10000,-8906,76.5418,76.6
2025-09-11,9A9U,永豐金中正,16000,1000,15000,76.5875,77.0
2025-09-11,9A9x,永豐金桃園,1000,0,1000,77.0,
2025-09-12,1440,美林證券,0,11000,-11000,,76.7273
2025-09-12,1470,摩根士丹利,3000,10000,-7000,76.9333,76.84
2025-09-12,1480,美商高盛亞,9000,2000,7000,76.9333,76.7
2025-09-12,1590,花旗環球,8000,0,8000,76.85,
2025-09-12,1650,星洲瑞銀,8000,14588,-6588,76.85,76.8097
2025-09-12,5850,統一,22000,0,22000,76.9773,
2025-09-12,5920,元富,0,21000,-21000,,76.9524
2025-09-12,592N,元富虎尾,8000,0,8000,76.8375,
2025-09-12,592Z,元富安南,0,13000,-13000,,76.8692
2025-09-12,6464,大昌新店,14000,0,14000,76.7,
2025-09-12,8150,台新,200,1000,-800,77.0,76.9
2025-09-12,8440,摩根大通,0,4000,-4000,,76.9
2025-09-12,8560,新光,100,0,100,76.9,
2025-09-12,8561,新光台中,1000,0,1000,76.8,
2025-09-12,8881,國泰高雄,0,1000,-1000,,77.0
2025-09-12,8888,國泰敦南,101,275,-174,76.901,77.0
2025-09-12,918C,群益古亭,0,5000,-5000,,77.0
2025-09-12,9207,凱基永和,60,0,60,76.6,
