date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-08-04,1110,台企銀,0,24000,-24000,,45.775
2025-08-04,1470,摩根士丹利,0,35000,-35000,,45.1629
2025-08-04,1650,星洲瑞銀,5000,29000,-24000,46.01,45.5379
2025-08-04,538D,第一金忠孝,15000,0,15000,46.51,
2025-08-04,538M,第一金嘉義,0,12000,-12000,,44.8
2025-08-04,538Y,第一金中壢,0,10,-10,,45.15
2025-08-04,5850,統一,8006,8000,6,46.0007,45.2
2025-08-04,5854,統一城中,41000,5000,36000,45.3793,46.0
2025-08-04,5857,統一新竹,3000,1000,2000,46.0833,45.75
2025-08-04,585c,統一仁愛,4000,4000,0,44.975,45.975
2025-08-04,5920,元富,12000,1000,11000,45.3792,44.6
2025-08-04,5925,元富台中,2000,10000,-8000,45.675,44.935
2025-08-04,592D,元富大昌,0,1000,-1000,,46.8
2025-08-04,6210,新百王,100000,0,100000,45.5045,
2025-08-04,6381,光和溪湖,19000,0,19000,45.9158,
2025-08-04,6464,大昌新店,22000,1000,21000,46.0,45.3
2025-08-04,700B,兆豐板橋,15000,28000,-13000,45.7967,45.2589
2025-08-04,700a,兆豐忠孝,0,2000,-2000,,45.375
2025-08-04,779J,國票北高雄,1000,0,1000,45.55,
2025-08-04,779X,國票中和,1000,6015,-5015,46.6,45.2
2025-08-04,779Z,國票安和,1000,1000,0,45.15,46.05
2025-08-04,779c,國票敦北,6,1000,-994,46.9583,46.0
2025-08-04,779u,國票長城,0,25,-25,,46.34
2025-08-04,8150,台新,9000,8000,1000,45.9222,45.4938
2025-08-04,815B,台新台中,35000,13000,22000,45.8871,45.55
2025-08-04,8455,康和臺中,13000,1000,12000,46.1115,46.15
2025-08-04,845R,康和石牌,0,12000,-12000,,45.4667
2025-08-04,845U,康和台北,0,5000,-5000,,45.68
2025-08-04,8560,新光,11130,20207,-9077,45.9082,45.5949
2025-08-04,8561,新光台中,2000,1000,1000,45.725,45.7
2025-08-04,8849,玉山景美,0,20000,-20000,,46.05
2025-08-04,884B,玉山台中,15000,3000,12000,45.53,45.2333
2025-08-04,8880,國泰綜合,0,25000,-25000,,45.86
2025-08-04,8881,國泰高雄,5000,7000,-2000,45.2,45.8571
2025-08-04,8882,國泰台中,11350,5000,6350,45.8414,45.53
2025-08-04,8888,國泰敦南,34217,27057,7160,45.6515,45.5225
2025-08-04,888K,國泰板橋,25012,14000,11012,45.8116,46.025
2025-08-04,9100,群益,25000,29000,-4000,45.332,45.5121
2025-08-04,9131,群益民權,1000,1000,0,45.25,46.0
2025-08-04,918M,群益嘉義,2000,1000,1000,45.35,46.1
2025-08-04,9205,凱基三重,24000,16000,8000,45.2375,46.0844
2025-08-04,9207,凱基永和,1000,0,1000,45.85,
2025-08-04,920A,凱基板橋,0,3100,-3100,,45.3226
2025-08-04,920D,凱基市府,1000,2000,-1000,44.5,45.4
2025-08-04,9216,凱基信義,250,0,250,46.0,
2025-08-04,9217,凱基松山,12000,1000,11000,46.2083,45.55
2025-08-04,9227,凱基城中,46000,189000,-143000,46.0022,45.5865
2025-08-04,9229,凱基中山,3000,0,3000,45.3833,
2025-08-04,9236,凱基虎尾,2000,0,2000,46.375,
2025-08-04,9239,凱基市政,0,2114,-2114,,45.1642
2025-08-04,9257,凱基林口,11000,10000,1000,46.0182,45.66
2025-08-04,9268,凱基台北,101000,226000,-125000,45.9495,45.7442
2025-08-04,9600,富邦,1000,0,1000,46.0,
2025-08-04,9604,富邦陽明,3271,6000,-2729,46.1042,45.875
2025-08-04,9623,富邦台北,4000,13000,-9000,45.8125,45.4962
2025-08-04,9647,富邦新竹,1000,0,1000,45.6,
2025-08-04,9658,富邦建國,1001,10000,-8999,45.8003,45.2
2025-08-04,966F,富邦左營,2000,3000,-1000,45.3,46.0667
2025-08-04,9676,富邦仁愛,34000,37000,-3000,46.1794,46.0041
2025-08-04,9692,富邦嘉義,2000,49,1951,45.95,46.1327
2025-08-04,9697,富邦虎尾,300,0,300,45.0,
2025-08-04,969C,富邦北港,11000,0,11000,45.3864,
2025-08-04,9800,元大,93738,93802,-64,45.7619,45.8034
2025-08-04,981Z,元大潮州,20000,0,20000,45.98,
2025-08-04,981j,元大士林,10000,2000,8000,45.28,45.925
2025-08-04,988B,元大桃園,1000,1000,0,45.05,45.45
2025-08-04,989B,元大台中港,11000,0,11000,45.5182,
2025-08-04,9A9C,永豐金員林,2000,16000,-14000,45.55,45.25
2025-08-04,9A9e,永豐金高雄,14100,0,14100,46.0283,
2025-08-04,9A9h,永豐金台南,3000,1000,2000,45.4333,46.05
2025-08-04,9A9x,永豐金桃園,5000,3000,2000,46.21,46.1667
2025-08-05,1028,合庫彰化,21000,4000,17000,47.5786,49.125
2025-08-05,1260,宏遠,0,2,-2,,47.4
2025-08-05,1560,港商野村,15000,0,15000,50.6,
2025-08-05,5261,美好蘆洲,30000,0,30000,50.3433,
2025-08-05,5850,統一,332169,311006,21163,50.0727,50.4069
2025-08-05,5854,統一城中,36000,1000,35000,47.3514,47.3
2025-08-05,5857,統一新竹,0,25,-25,,50.54
2025-08-05,585U,統一南京,25000,0,25000,50.6,
2025-08-05,5920,元富,1000,1000,0,49.55,49.85
2025-08-05,5925,元富台中,1000,2000,-1000,48.1,48.775
2025-08-05,592D,元富大昌,0,1000,-1000,,49.5
2025-08-05,592g,元富中原,0,15000,-15000,,49.8
2025-08-05,6168,中信託嘉義,40000,0,40000,47.075,
2025-08-05,6210,新百王,81000,181000,-100000,47.242,50.5972
2025-08-05,6464,大昌新店,1000,22000,-21000,48.25,47.3
