date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-09,1260,宏遠,2000,0,2000,199.0,
2024-01-09,1360,港麥格理,0,856000,-856000,,200.9585
2024-01-09,1470,台灣摩根,544000,177000,367000,198.1351,200.596
2024-01-09,1560,港商野村,174000,31000,143000,199.1207,197.2581
2024-01-09,1590,花旗環球,0,177000,-177000,,198.1836
2024-01-09,1650,瑞銀,588000,392000,196000,198.5187,198.5306
2024-01-09,5850,統一,95055,37450,57605,199.2461,199.3801
2024-01-09,5854,統一城中,5000,1000,4000,197.4,207.0
2024-01-09,5857,統一新竹,2000,2000,0,204.5,195.5
2024-01-09,585A,統一基隆,1000,2000,-1000,197.5,199.0
2024-01-09,585b,統一內湖,0,178000,-178000,,201.4831
2024-01-09,585c,統一仁愛,8000,8000,0,195.6875,199.0
2024-01-09,5920,元富,93000,127000,-34000,200.0538,197.5787
2024-01-09,5925,元富台中,11100,0,11100,200.4685,
2024-01-09,592D,元富大昌,9300,2000,7300,198.8656,198.5
2024-01-09,592H,元富信義,3210,3000,210,198.6947,202.3333
2024-01-09,592a,元富松德,3000,2000,1000,201.5,195.5
2024-01-09,6160,中國信託,35716,223140,-187424,201.3496,197.2689
2024-01-09,7000,兆豐,15000,304000,-289000,199.7667,197.1168
2024-01-09,700J,兆豐公益,105000,4000,101000,195.6524,196.5
2024-01-09,700X,兆豐永和,3570,0,3570,197.8641,
2024-01-09,700a,兆豐忠孝,9000,9000,0,199.6667,197.3333
2024-01-09,700b,兆豐中壢,2100,1000,1100,200.119,200.5
2024-01-09,779X,國票中和,5000,5000,0,198.6,196.8
2024-01-09,779Z,國票安和,7080,4000,3080,196.7232,198.0
2024-01-09,779c,國票敦北,236000,630000,-394000,197.8623,198.1302
2024-01-09,779u,國票長城,1000,0,1000,197.0,
2024-01-09,8150,台新,74673,119030,-44357,198.5485,198.1406
2024-01-09,815H,台新屏東,2000,2000,0,196.25,197.25
2024-01-09,8440,摩根大通,445000,671000,-226000,199.9787,200.883
2024-01-09,8450,康和,4000,48000,-44000,197.125,197.5417
2024-01-09,845B,康和永和,20,0,20,199.5,
2024-01-09,8560,新光,115596,81050,34546,200.4575,196.5881
2024-01-09,8561,新光台中,54205,43199,11006,198.7758,198.48
2024-01-09,8840,玉山,25440,121065,-95625,198.5256,196.9089
2024-01-09,8880,國泰綜合,88000,600000,-512000,200.375,197.9592
2024-01-09,8881,國泰高雄,32218,26055,6163,200.6116,199.4198
2024-01-09,8882,國泰台中,38929,23050,15879,199.1235,200.0889
2024-01-09,8885,國泰桃園,196215,59035,137180,197.5461,197.3733
2024-01-09,8888,國泰敦南,227198,140207,86991,198.32,197.7346
2024-01-09,8960,上海匯豐,400000,59000,341000,199.2675,202.9407
2024-01-09,9100,群益,90050,54000,36050,198.827,199.5185
2024-01-09,9131,群益民權,8050,7000,1050,198.5217,197.8571
2024-01-09,9138,群益中港,15,0,15,198.0,
2024-01-09,913g,群益三重,27155,18000,9155,201.8444,195.5
2024-01-09,9186,群益新竹,2000,1000,1000,198.75,202.0
2024-01-09,918M,群益嘉義,4250,4100,150,200.7447,198.7073
2024-01-09,918e,群益大安,2000,2000,0,196.0,197.5
2024-01-09,918i,群益竹南,11000,0,11000,202.3182,
2024-01-09,9200,凱基,161000,312000,-151000,196.9068,197.3718
2024-01-09,9205,凱基三重,21000,6000,15000,200.9524,204.5
2024-01-09,9207,凱基永和,10000,8000,2000,196.75,199.875
2024-01-09,920A,凱基板橋,109108,51200,57908,203.6453,196.541
2024-01-09,920D,凱基市府,2000,0,2000,196.5,
2024-01-09,9216,凱基信義,1100,73000,-71900,196.3636,200.4452
2024-01-09,9217,凱基松山,6200,1000,5200,198.6855,197.5
2024-01-09,9227,凱基城中,100,0,100,200.0,
2024-01-09,9229,凱基中山,1200,0,1200,197.0,
2024-01-09,9236,凱基虎尾,80,0,80,197.375,
2024-01-09,9239,凱基市政,6032,11000,-4968,197.3326,198.1818
2024-01-09,9257,凱基林口,5000,2000,3000,198.1,196.75
2024-01-09,9268,凱基台北,293050,597000,-303950,196.8915,201.0955
2024-01-09,9300,華南永昌,20211,162000,-141789,200.3846,197.0617
2024-01-09,9334,華南世貿,5025,2000,3025,197.5199,197.5
2024-01-09,9600,富邦,136000,389752,-253752,202.9485,197.2584
2024-01-09,9604,富邦陽明,39541,63100,-23559,198.9347,199.9857
2024-01-09,9623,富邦台北,58002,35000,23002,200.3352,196.6286
2024-01-09,962D,富邦新莊,1000,2000,-1000,201.0,197.5
2024-01-09,9647,富邦新竹,19355,11500,7855,200.6882,197.6957
2024-01-09,9658,富邦建國,195225,154100,41125,201.4987,195.6918
2024-01-09,9666,富邦南屯,39100,54000,-14900,202.4348,196.3056
2024-01-09,966F,富邦左營,20110,1000,19110,197.9973,201.0
2024-01-09,9676,富邦仁愛,72383,10000,62383,199.2391,197.55
2024-01-09,9692,富邦嘉義,21484,19000,2484,199.3835,197.6316
2024-01-09,9697,富邦虎尾,3000,2000,1000,200.8333,201.0
2024-01-09,969C,富邦北港,7000,0,7000,198.6429,
2024-01-09,9800,元大,713240,730320,-17080,199.1738,198.4731
2024-01-09,980K,元大竹科,16060,2030,14030,196.9178,197.2611
2024-01-09,9812,元大台中,6200,1000,5200,198.7903,197.0
2024-01-09,981j,元大士林,25000,5000,20000,198.86,197.6
2024-01-09,9833,元大敦化,2020,3000,-980,198.7574,196.5
2024-01-09,983B,元大林森,1000,0,1000,196.5,
2024-01-09,9859,元大經國,3210,2000,1210,199.0117,196.5
2024-01-09,9863,元大和平,4001,1000,3001,196.6262,201.0
2024-01-09,9872,元大復北,105560,5000,100560,197.2854,196.5
2024-01-09,9875,元大永寧,9410,2000,7410,198.3603,201.75
2024-01-09,988B,元大桃園,12715,4000,8715,199.3354,202.5
2024-01-09,9A00,永豐金,194968,333197,-138229,198.2426,199.4614
2024-01-09,9A9X,永豐竹科,3767,34000,-30233,198.7401,198.3235
2024-01-09,9A9g,永豐內湖,12000,6000,6000,196.5833,196.5
2024-01-09,9A9h,永豐台南,4103,17000,-12897,198.8831,196.5294
2024-01-09,9A9x,永豐桃園,18038,2100,15938,198.117,196.1071
2024-01-10,102E,合庫桃園,5000,37000,-32000,200.0,199.8243
2024-01-10,1260,宏遠,98000,11000,87000,199.3316,196.2273
2024-01-10,1360,港麥格理,120000,0,120000,197.9375,
2024-01-10,1440,美林,392000,458000,-66000,198.5625,198.0841
2024-01-10,1470,台灣摩根,1004000,99000,905000,198.636,198.6869
2024-01-10,1480,美商高盛,154000,192000,-38000,199.3084,197.9349
2024-01-10,1560,港商野村,620000,0,620000,198.9871,
2024-01-10,1590,花旗環球,88000,0,88000,197.7273,
2024-01-10,5850,統一,48030,20500,27530,199.8114,197.3659
2024-01-10,5854,統一城中,1000,1000,0,200.0,197.5
2024-01-10,5857,統一新竹,4,1000,-996,199.625,200.0
2024-01-10,585c,統一仁愛,8000,8000,0,199.0,198.1875
2024-01-10,5920,元富,19100,94000,-74900,198.7853,198.0691
2024-01-10,5925,元富台中,23000,13000,10000,198.3913,199.3846
2024-01-10,592D,元富大昌,3000,2000,1000,197.5,199.75
2024-01-10,592H,元富信義,1000,20,980,198.0,200.0
2024-01-10,592a,元富松德,2179,2000,179,200.0,198.0
2024-01-10,700X,兆豐永和,0,2000,-2000,,197.25
2024-01-10,700b,兆豐中壢,1011,1000,11,198.5109,200.0
2024-01-10,779X,國票中和,5025,5000,25,197.505,198.6
2024-01-10,779Z,國票安和,3000,6000,-3000,198.5,197.5
2024-01-10,779c,國票敦北,12000,266500,-254500,197.9583,198.7336
2024-01-10,8150,台新,18950,21083,-2133,198.3773,198.5908
2024-01-10,8440,摩根大通,146000,85000,61000,198.3733,199.6647
2024-01-10,8450,康和,116000,5000,111000,199.6767,199.5
2024-01-10,845B,康和永和,0,30,-30,,199.0
2024-01-10,8560,新光,61074,69016,-7942,198.5148,198.4786
2024-01-10,8561,新光台中,26870,35000,-8130,198.505,198.9
2024-01-10,8840,玉山,17202,95010,-77808,197.9712,198.7211
2024-01-10,8880,國泰綜合,44000,804000,-760000,199.9432,199.9963
2024-01-10,8881,國泰高雄,4620,5005,-385,199.3247,198.3002
2024-01-10,8882,國泰台中,9016,22056,-13040,198.3909,198.3225
2024-01-10,8885,國泰桃園,17991,124030,-106039,197.9847,199.3341
2024-01-10,8888,國泰敦南,78269,88529,-10260,198.8302,198.4892
2024-01-10,8890,大和國泰,0,40000,-40000,,198.5375
2024-01-10,9100,群益,44000,324000,-280000,199.2273,197.9691
2024-01-10,9131,群益民權,100,0,100,197.0,
2024-01-10,9138,群益中港,1000,1000,0,200.5,199.5
2024-01-10,913g,群益三重,1000,1000,0,200.0,197.5
2024-01-10,9186,群益新竹,0,2000,-2000,,199.5
2024-01-10,918M,群益嘉義,5000,6000,-1000,199.2,198.1667
2024-01-10,918i,群益竹南,0,10000,-10000,,198.5
2024-01-10,9200,凱基,134000,27000,107000,198.9552,198.2778
2024-01-10,9205,凱基三重,6000,14000,-8000,197.25,199.4286
2024-01-10,9207,凱基永和,4010,3000,1010,199.2519,197.8333
2024-01-10,920A,凱基板橋,3000,1200,1800,198.5,199.25
2024-01-10,920D,凱基市府,6000,3000,3000,200.5,198.3333
2024-01-10,920F,凱基站前,12000,160400,-148400,198.5833,197.9059
2024-01-10,9216,凱基信義,3000,1000,2000,199.8333,199.0
2024-01-10,9217,凱基松山,22000,2000,20000,200.0227,197.5
2024-01-10,9227,凱基城中,1000,2000,-1000,200.0,197.5
2024-01-10,9229,凱基中山,18100,15000,3100,198.0939,198.2
2024-01-10,9231,凱基員林,102000,1000,101000,199.4853,200.0
2024-01-10,9236,凱基虎尾,0,50,-50,,200.5
2024-01-10,9239,凱基市政,14000,13000,1000,197.8214,198.7692
2024-01-10,9257,凱基林口,7000,0,7000,198.2143,
2024-01-10,9268,凱基台北,391000,241000,150000,198.454,199.2656
2024-01-10,9289,凱基興隆,75000,15000,60000,198.9,195.5
2024-01-10,9300,華南永昌,4038,60050,-56012,200.4953,198.7923
2024-01-10,9334,華南世貿,1000,2000,-1000,196.5,198.75
2024-01-10,9600,富邦,0,18395,-18395,,198.6333
2024-01-10,9604,富邦陽明,4100,6050,-1950,197.2927,198.8368
2024-01-10,9623,富邦台北,7005,9100,-2095,199.1435,199.8901
2024-01-10,962D,富邦新莊,2000,2000,0,200.5,198.0
2024-01-10,9647,富邦新竹,12000,12000,0,197.1667,198.9583
2024-01-10,9658,富邦建國,35025,22105,12920,197.144,199.7219
2024-01-10,9666,富邦南屯,5205,4000,1205,197.8674,199.875
2024-01-10,966F,富邦左營,1000,1000,0,200.0,197.5
2024-01-10,9676,富邦仁愛,5225,9000,-3775,198.3445,199.1111
2024-01-10,9692,富邦嘉義,0,2002,-2002,,197.2507
2024-01-10,9697,富邦虎尾,1000,1000,0,198.0,200.0
2024-01-10,969C,富邦北港,0,3000,-3000,,199.5
2024-01-10,9800,元大,177019,231285,-54266,198.3785,198.1953
2024-01-10,980K,元大竹科,3000,3000,0,198.0,199.8333
2024-01-10,9812,元大台中,2000,1250,750,197.5,199.3
2024-01-10,981j,元大士林,2000,7000,-5000,199.0,198.5
2024-01-10,9833,元大敦化,3010,4000,-990,198.3322,199.25
2024-01-10,983B,元大林森,10,0,10,197.5,
2024-01-10,9859,元大經國,1000,10,990,197.5,200.25
2024-01-10,9863,元大和平,0,2000,-2000,,199.0
2024-01-10,9875,元大永寧,2000,4020,-2020,197.75,198.1343
2024-01-10,988B,元大桃園,3100,6000,-2900,197.8387,198.1667
2024-01-10,9A00,永豐金,34180,89796,-55616,200.0211,198.8627
2024-01-10,9A9X,永豐竹科,5072,26000,-20928,197.6341,198.0577
2024-01-10,9A9g,永豐內湖,40000,36000,4000,200.2,198.8333
2024-01-10,9A9h,永豐台南,9010,1050,7960,199.9978,195.7381
2024-01-10,9A9x,永豐桃園,1000,1019,-19,197.5,199.5093
2024-01-11,1260,宏遠,4000,0,4000,200.375,
2024-01-11,1440,美林,588000,173000,415000,203.8265,201.3035
2024-01-11,1470,台灣摩根,47000,294000,-247000,205.1702,204.4116
2024-01-11,1480,美商高盛,135000,170000,-35000,204.1741,205.0029
2024-01-11,1560,港商野村,1000,84000,-83000,201.0,203.9821
2024-01-11,1590,花旗環球,0,150000,-150000,,206.3033
2024-01-11,1650,瑞銀,352000,188000,164000,204.7287,203.367
2024-01-11,5850,統一,174050,40270,133780,205.9571,201.9894
2024-01-11,5854,統一城中,1000,6000,-5000,206.0,203.0
2024-01-11,5857,統一新竹,9,0,9,203.1667,
2024-01-11,585A,統一基隆,1000,1000,0,201.5,205.0
2024-01-11,585c,統一仁愛,5000,5000,0,206.2,202.1
2024-01-11,5920,元富,37000,16000,21000,204.0946,202.0938
2024-01-11,5925,元富台中,1010,41000,-39990,199.0149,206.8415
2024-01-11,592D,元富大昌,1305,3000,-1695,203.9828,206.1667
2024-01-11,592H,元富信義,4000,4000,0,207.0,200.5
2024-01-11,592a,元富松德,5000,7179,-2179,201.0,204.3837
2024-01-11,700H,兆豐東門,0,92000,-92000,,204.1087
2024-01-11,700J,兆豐公益,14069,213000,-198931,200.0049,205.392
2024-01-11,700N,兆豐埔墘,1000,1000,0,198.0,200.5
2024-01-11,700X,兆豐永和,1000,1000,0,202.5,204.0
2024-01-11,700a,兆豐忠孝,2000,2000,0,200.5,202.0
2024-01-11,700b,兆豐中壢,1000,1011,-11,207.5,206.0109
2024-01-11,779X,國票中和,1000,2000,-1000,199.5,203.0
2024-01-11,779Z,國票安和,20000,26000,-6000,200.35,205.1731
2024-01-11,779c,國票敦北,8100,1000,7100,204.0741,204.0
2024-01-11,779u,國票長城,1000,2000,-1000,201.5,206.5
2024-01-11,8150,台新,49345,50143,-798,202.7499,204.8187
2024-01-11,8450,康和,30000,6000,24000,204.05,203.6667
2024-01-11,8560,新光,43269,81000,-37731,203.0876,204.6481
2024-01-11,8561,新光台中,21200,25024,-3824,203.3656,203.1219
2024-01-11,8880,國泰綜合,65000,30000,35000,202.4308,198.9833
2024-01-11,8881,國泰高雄,18070,20600,-2530,203.5481,204.4709
2024-01-11,8882,國泰台中,9105,17051,-7946,203.1645,204.5646
2024-01-11,8888,國泰敦南,50749,76357,-25608,203.658,204.5141
2024-01-11,9100,群益,152000,35000,117000,206.0164,200.8714
2024-01-11,9131,群益民權,0,7000,-7000,,200.7143
2024-01-11,913g,群益三重,0,2000,-2000,,204.5
2024-01-11,9186,群益新竹,1300,3019,-1719,201.3462,201.9843
2024-01-11,918M,群益嘉義,3000,1000,2000,206.1667,206.0
2024-01-11,918i,群益竹南,0,1000,-1000,,203.5
2024-01-11,9200,凱基,67000,2000,65000,204.9701,204.0
2024-01-11,9205,凱基三重,7000,22000,-15000,199.8571,203.8182
2024-01-11,9207,凱基永和,8000,8000,0,205.375,202.125
2024-01-11,920A,凱基板橋,3000,1000,2000,202.1667,204.0
2024-01-11,920D,凱基市府,5000,10000,-5000,201.0,205.25
2024-01-11,9216,凱基信義,1000,1000,0,207.5,204.0
2024-01-11,9217,凱基松山,5000,3100,1900,203.1,204.5806
2024-01-11,9227,凱基城中,3000,5000,-2000,206.0,201.7
2024-01-11,9229,凱基中山,16000,13000,3000,206.3438,202.1154
2024-01-11,9231,凱基員林,0,100000,-100000,,201.5
2024-01-11,9236,凱基虎尾,3000,100,2900,204.5,207.25
2024-01-11,9237,凱基敦北,14300,94000,-79700,199.3007,203.0479
2024-01-11,9239,凱基市政,7000,5000,2000,204.4286,203.5
2024-01-11,9257,凱基林口,0,1000,-1000,,201.5
2024-01-11,9268,凱基台北,650000,291000,359000,202.7438,200.8213
2024-01-11,9305,華南新莊,0,94000,-94000,,204.0266
2024-01-11,9334,華南世貿,1000,1000,0,204.5,207.5
2024-01-11,9600,富邦,194368,0,194368,204.5607,
2024-01-11,9604,富邦陽明,1144,12200,-11056,206.6259,204.5539
2024-01-11,9623,富邦台北,82132,9000,73132,205.4863,204.4444
2024-01-11,962D,富邦新莊,2000,0,2000,201.5,
2024-01-11,9634,富邦羅東,1000,80000,-79000,200.0,205.2188
2024-01-11,9647,富邦新竹,20380,9400,10980,204.3253,205.859
2024-01-11,9658,富邦建國,64000,67020,-3020,200.3047,205.4399
2024-01-11,9666,富邦南屯,58000,10000,48000,202.6552,202.7
2024-01-11,966F,富邦左營,4000,4100,-100,205.25,206.0122
2024-01-11,9676,富邦仁愛,13000,42000,-29000,200.5769,206.0476
2024-01-11,9692,富邦嘉義,6001,3003,2998,205.9157,205.669
2024-01-11,969C,富邦北港,0,8000,-8000,,202.875
2024-01-11,9800,元大,186888,127592,59296,204.1521,202.3309
2024-01-11,980K,元大竹科,5300,0,5300,206.6698,
2024-01-11,9812,元大台中,1000,3000,-2000,201.5,204.0
2024-01-11,981j,元大士林,0,11000,-11000,,204.1364
2024-01-11,9833,元大敦化,3000,6000,-3000,199.5,205.0
2024-01-11,9859,元大經國,4000,6005,-2005,204.375,205.0853
2024-01-11,9863,元大和平,2000,2001,-1,203.25,205.7504
2024-01-11,9875,元大永寧,88,4451,-4363,205.3977,203.0895
2024-01-11,988B,元大桃園,1030,2060,-1030,200.0291,202.6456
2024-01-11,9A00,永豐金,202288,41040,161248,205.668,203.7912
2024-01-11,9A91,永豐松山,53051,1000,52051,203.869,206.0
2024-01-11,9A9X,永豐竹科,2500,3091,-591,205.8,205.9013
2024-01-11,9A9g,永豐內湖,3000,10000,-7000,206.0,205.4
2024-01-11,9A9h,永豐台南,5150,5100,50,205.0,204.6176
2024-01-11,9A9x,永豐桃園,18100,16499,1601,204.1809,206.0304
2024-01-12,1040,臺銀,86000,2000,84000,208.6453,208.75
2024-01-12,1260,宏遠,10000,0,10000,208.0,
2024-01-12,1380,台灣匯立,0,61000,-61000,,207.7705
2024-01-12,1440,美林,469000,376000,93000,208.1301,208.1104
2024-01-12,1470,台灣摩根,110000,664000,-554000,208.4636,207.7726
2024-01-12,1480,美商高盛,10000,262000,-252000,207.5,208.1107
2024-01-12,1560,港商野村,0,65000,-65000,,206.4769
2024-01-12,1590,花旗環球,133000,11000,122000,208.3534,208.3636
2024-01-12,1650,瑞銀,435000,638000,-203000,207.5333,207.2492
2024-01-12,5389,第一中山,164000,4000,160000,208.6616,208.0
2024-01-12,5850,統一,288005,74010,213995,208.6753,207.9527
2024-01-12,5854,統一城中,1000,0,1000,208.0,
2024-01-12,5857,統一新竹,8,1000,-992,208.1875,209.0
2024-01-12,585A,統一基隆,2000,3000,-1000,205.5,208.5
2024-01-12,585c,統一仁愛,2000,2000,0,208.0,207.75
2024-01-12,5920,元富,111000,12000,99000,208.3829,208.4167
2024-01-12,592D,元富大昌,2000,2000,0,208.0,208.75
2024-01-12,592H,元富信義,5000,5020,-20,208.4,206.8088
2024-01-12,592a,元富松德,4330,4000,330,207.0762,208.0
2024-01-12,5960,日茂,3000,29000,-26000,207.8333,208.8793
2024-01-12,700N,兆豐埔墘,1000,0,1000,207.5,
2024-01-12,700b,兆豐中壢,1100,1000,100,207.9091,209.0
2024-01-12,7790,國票綜合,81000,1000,80000,208.3519,206.5
2024-01-12,779X,國票中和,0,50,-50,,208.5
2024-01-12,779Z,國票安和,40000,1000,39000,207.75,209.5
2024-01-12,779c,國票敦北,23000,24000,-1000,207.587,208.9583
2024-01-12,779u,國票長城,1000,2000,-1000,209.0,208.75
2024-01-12,8150,台新,47221,31003,16218,207.3163,208.242
2024-01-12,8450,康和,11000,17000,-6000,208.2273,208.3529
2024-01-12,8560,新光,98382,41008,57374,208.2606,208.3292
2024-01-12,8561,新光台中,10300,12000,-1700,207.5291,208.75
