date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-22,102E,合庫桃園,0,52000,-52000,,15.8538
2024-01-22,1440,美林,40000,134000,-94000,15.8975,15.859
2024-01-22,1480,美商高盛,41000,6000,35000,15.911,15.85
2024-01-22,1570,港商法興,0,163000,-163000,,15.9
2024-01-22,1650,瑞銀,0,43000,-43000,,15.9
2024-01-22,2187,亞東台中,0,57717,-57717,,15.9494
2024-01-22,526K,美好富順,0,800000,-800000,,15.9
2024-01-22,5850,統一,155,10800,-10645,15.9403,15.8537
2024-01-22,5854,統一城中,496,0,496,16.0,
2024-01-22,5920,元富,0,5000,-5000,,15.9
2024-01-22,5925,元富台中,11687,0,11687,15.9444,
2024-01-22,592D,元富大昌,190,0,190,15.9,
2024-01-22,592H,元富信義,5000,0,5000,15.9,
2024-01-22,592a,元富松德,343,0,343,15.9955,
2024-01-22,592i,元富中港,172300,0,172300,15.9,
2024-01-22,592l,元富大裕,36587,0,36587,15.9004,
2024-01-22,6012,?亞網路,60000,0,60000,15.8833,
2024-01-22,601d,?亞鑫豐,46000,0,46000,15.9,
2024-01-22,700N,兆豐埔墘,80,0,80,15.95,
2024-01-22,700X,兆豐永和,500,0,500,15.95,
2024-01-22,7790,國票綜合,4000,100000,-96000,15.85,15.875
2024-01-22,7798,國票內壢,31000,0,31000,15.9,
2024-01-22,779c,國票敦北,3000,0,3000,15.8667,
2024-01-22,8150,台新,32591,2094,30497,15.8751,15.8761
2024-01-22,815H,台新屏東,14000,0,14000,15.8929,
2024-01-22,8440,摩根大通,26000,172000,-146000,15.8923,15.8834
2024-01-22,8560,新光,8485,23500,-15015,15.8833,15.8617
2024-01-22,8561,新光台中,5333,11711,-6378,15.8885,15.853
2024-01-22,8881,國泰高雄,10520,0,10520,15.8737,
2024-01-22,8882,國泰台中,23537,12190,11347,15.888,15.8959
2024-01-22,8885,國泰桃園,52100,5130,46970,15.852,15.8513
2024-01-22,8888,國泰敦南,56053,22852,33201,15.9018,15.879
2024-01-22,9131,群益民權,2000,0,2000,15.85,
2024-01-22,9138,群益中港,234,0,234,15.9,
2024-01-22,913g,群益三重,1300,0,1300,15.8731,
2024-01-22,9186,群益新竹,28000,0,28000,15.8696,
2024-01-22,918M,群益嘉義,3000,0,3000,15.9333,
2024-01-22,918i,群益竹南,100,0,100,15.9,
2024-01-22,9205,凱基三重,790,0,790,16.0,
2024-01-22,9217,凱基松山,1000,0,1000,15.9,
2024-01-22,9229,凱基中山,1000,0,1000,15.85,
2024-01-22,9239,凱基市政,376,0,376,15.95,
2024-01-22,9268,凱基台北,128000,70000,58000,15.8988,15.8643
2024-01-22,9604,富邦陽明,4002,25187,-21185,15.9012,15.9
2024-01-22,961H,富邦新板,302000,0,302000,15.8998,
2024-01-22,961N,富邦西壢,32000,0,32000,15.9,
2024-01-22,9623,富邦台北,1200,1300,-100,15.9458,15.95
2024-01-22,962D,富邦新莊,26000,0,26000,15.8538,
2024-01-22,9647,富邦新竹,3300,221000,-217700,15.8879,15.9
2024-01-22,9658,富邦建國,16578,0,16578,15.8656,
2024-01-22,9666,富邦南屯,424,0,424,15.9292,
2024-01-22,966F,富邦左營,1,0,1,15.9,
2024-01-22,9676,富邦仁愛,2733,0,2733,15.9,
2024-01-22,9692,富邦嘉義,10220,5000,5220,15.8962,15.9
2024-01-22,969C,富邦北港,3000,0,3000,15.9,
2024-01-22,9800,元大,16000,53000,-37000,15.8812,15.8802
2024-01-22,980d,元大沙鹿,2253,37000,-34747,15.9211,15.9311
2024-01-22,9812,元大台中,1000,0,1000,15.9,
2024-01-22,981j,元大士林,2000,2000,0,15.85,15.85
2024-01-22,983B,元大林森,5063,1000,4063,15.9006,15.95
2024-01-22,9859,元大經國,1300,10000,-8700,15.9,15.85
2024-01-22,988B,元大桃園,3000,5000,-2000,15.8667,15.9
2024-01-22,9A99,永豐中壢,100100,0,100100,15.9,
2024-01-22,9A9B,永豐中和,0,85000,-85000,,15.9
2024-01-22,9A9X,永豐竹科,3293,0,3293,15.8553,
2024-01-22,9A9h,永豐台南,2312,188,2124,15.9067,15.9
2024-01-22,9A9x,永豐桃園,2100,2000,100,15.8762,15.9
2024-01-23,1440,美林,29674,112000,-82326,15.9158,15.9125
2024-01-23,1470,台灣摩根,117000,0,117000,15.9363,
2024-01-23,1480,美商高盛,129000,28000,101000,15.9434,15.9482
2024-01-23,5385,第一桃園,100000,800,99200,15.9,15.95
2024-01-23,5600,永興,0,20000,-20000,,15.95
2024-01-23,5850,統一,32,0,32,15.95,
2024-01-23,585A,統一基隆,20,0,20,15.95,
2024-01-23,5920,元富,1000,0,1000,15.9,
2024-01-23,5925,元富台中,1312,0,1312,15.9119,
2024-01-23,592D,元富大昌,2000,0,2000,15.9,
2024-01-23,592a,元富松德,251,0,251,15.95,
2024-01-23,6012,?亞網路,30156,1,30155,15.9003,15.95
2024-01-23,6451,永全南崁,30000,0,30000,15.9,
2024-01-23,7003,兆豐台中,0,50000,-50000,,15.95
2024-01-23,700X,兆豐永和,0,718,-718,,15.95
2024-01-23,700b,兆豐中壢,0,2000,-2000,,15.95
2024-01-23,7798,國票內壢,51000,0,51000,15.949,
2024-01-23,779m,國票中港,0,42201,-42201,,15.9
2024-01-23,8150,台新,22858,4703,18155,15.9216,15.9394
2024-01-23,815H,台新屏東,1000,0,1000,15.9,
2024-01-23,8440,摩根大通,35000,57000,-22000,15.91,15.9439
2024-01-23,845B,康和永和,100,0,100,15.9,
2024-01-23,8560,新光,23736,6072,17664,15.9478,15.9335
2024-01-23,8561,新光台中,2000,5000,-3000,15.9,15.9
2024-01-23,8562,新光高雄,33122,6000,27122,15.947,15.95
2024-01-23,8840,玉山,28873,62000,-33127,15.95,15.9
2024-01-23,884C,玉山南京,30142,0,30142,15.95,
2024-01-23,884J,玉山大里,1157,25000,-23843,15.9068,15.9
2024-01-23,8881,國泰高雄,3183,25998,-22815,15.9038,15.9135
2024-01-23,8882,國泰台中,31050,47607,-16557,15.9501,15.9038
2024-01-23,8888,國泰敦南,38047,81677,-43630,15.9116,15.9408
2024-01-23,9100,群益,0,1000,-1000,,15.95
2024-01-23,9138,群益中港,195,0,195,15.95,
2024-01-23,9186,群益新竹,2000,0,2000,15.95,
2024-01-23,918M,群益嘉義,5000,1000,4000,15.9,15.95
2024-01-23,918X,群益台北,2000,0,2000,15.9,
2024-01-23,918i,群益竹南,0,10000,-10000,,15.9
2024-01-23,9200,凱基,40214,0,40214,15.9475,
2024-01-23,9205,凱基三重,3513,1000,2513,15.9073,15.9
2024-01-23,920A,凱基板橋,2000,1000,1000,15.9,15.9
2024-01-23,920Z,凱基台東,50000,0,50000,15.9,
2024-01-23,9225,凱基內埔,0,30000,-30000,,15.95
2024-01-23,9229,凱基中山,3000,470,2530,15.95,15.95
2024-01-23,9268,凱基台北,37000,21561,15439,15.9216,15.9487
2024-01-23,9339,華南竹北,0,20000,-20000,,15.9
2024-01-23,9604,富邦陽明,3100,100,3000,15.95,15.95
2024-01-23,9623,富邦台北,2100,10000,-7900,15.9024,15.9
2024-01-23,9647,富邦新竹,2700,7335,-4635,15.913,15.9091
2024-01-23,9658,富邦建國,1006,2000,-994,15.9006,15.95
2024-01-23,9666,富邦南屯,250,200,50,15.99,15.95
2024-01-23,966F,富邦左營,0,701,-701,,15.95
2024-01-23,9676,富邦仁愛,7035,0,7035,15.9,
2024-01-23,9692,富邦嘉義,1000,27000,-26000,15.9,15.9315
2024-01-23,9697,富邦虎尾,2,1000,-998,15.975,15.95
2024-01-23,969C,富邦北港,0,37,-37,,15.95
2024-01-23,9800,元大,17000,11000,6000,15.9,15.95
2024-01-23,980K,元大竹科,1200,1000,200,15.95,15.95
2024-01-23,980d,元大沙鹿,0,20000,-20000,,15.9
2024-01-23,9812,元大台中,200,0,200,15.95,
2024-01-23,981j,元大士林,0,2000,-2000,,15.9
2024-01-23,9853,元大南屯,25200,0,25200,15.9401,
2024-01-23,9859,元大經國,1000,0,1000,15.95,
2024-01-23,9A00,永豐金,2243,154082,-151839,15.9237,15.9016
2024-01-23,9A9X,永豐竹科,2236,0,2236,15.9053,
2024-01-23,9A9h,永豐台南,2012,5326,-3314,15.9003,15.95
2024-01-23,9A9x,永豐桃園,1000,1005,-5,15.9,15.9
2024-01-24,1440,美林,0,293000,-293000,,15.9181
2024-01-24,1470,台灣摩根,5000,82000,-77000,15.9,15.9006
2024-01-24,5382,第一台中,52000,0,52000,15.9481,
2024-01-24,5600,永興,0,20000,-20000,,15.95
2024-01-24,5850,統一,688,0,688,15.95,
2024-01-24,5854,統一城中,2000,0,2000,15.925,
2024-01-24,5857,統一新竹,10000,10000,0,15.9,15.9
2024-01-24,5920,元富,1000,0,1000,15.9,
2024-01-24,5925,元富台中,1,0,1,15.95,
2024-01-24,592D,元富大昌,228,0,228,15.95,
2024-01-24,592N,元富虎尾,26100,0,26100,15.95,
2024-01-24,592a,元富松德,20000,0,20000,15.9,
2024-01-24,6012,?亞網路,50000,0,50000,15.9,
2024-01-24,6114,中銀員林,40000,6094,33906,15.9,15.9008
2024-01-24,6160,中國信託,33720,4320,29400,15.9288,15.9269
2024-01-24,700N,兆豐埔墘,5000,0,5000,15.9,
2024-01-24,700X,兆豐永和,100,0,100,15.95,
2024-01-24,703B,致和崇德,0,35000,-35000,,15.9071
2024-01-24,7790,國票綜合,24100,0,24100,15.9085,
2024-01-24,779v,國票台中,0,20000,-20000,,15.9
2024-01-24,8150,台新,13200,5000,8200,15.9083,15.9
2024-01-24,815A,台新高雄,40100,3000,37100,15.9027,15.9
2024-01-24,8440,摩根大通,0,43000,-43000,,15.9198
2024-01-24,8560,新光,9052,0,9052,15.9169,
2024-01-24,8561,新光台中,15200,2560,12640,15.9336,15.9109
2024-01-24,8881,國泰高雄,10200,7000,3200,15.9064,15.9214
2024-01-24,8882,國泰台中,22907,3000,19907,15.9109,15.95
2024-01-24,8888,國泰敦南,82534,20154,62380,15.9168,15.9202
2024-01-24,9100,群益,50,0,50,16.0,
2024-01-24,9131,群益民權,1000,0,1000,15.9,
2024-01-24,913g,群益三重,0,1000,-1000,,15.9
2024-01-24,9186,群益新竹,10000,0,10000,15.9,
2024-01-24,918M,群益嘉義,5,0,5,15.95,
2024-01-24,918X,群益台北,4000,0,4000,15.9,
2024-01-24,918i,群益竹南,200,0,200,15.975,
2024-01-24,9205,凱基三重,0,10000,-10000,,15.95
2024-01-24,9208,凱基桃園,32000,999,31001,15.9,15.95
