date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-09,1040,臺銀,5002,20000,-14998,68.9999,68.9
2024-01-09,1380,台灣匯立,13000,0,13000,69.0,
2024-01-09,1440,美林,76516,142000,-65484,69.0954,69.038
2024-01-09,1470,台灣摩根,207000,27000,180000,69.1556,69.0963
2024-01-09,1480,美商高盛,321000,152000,169000,69.0611,69.0711
2024-01-09,1650,瑞銀,82000,647900,-565900,69.0683,69.0542
2024-01-09,5850,統一,2044,110000,-107956,69.2425,69.15
2024-01-09,5857,統一新竹,0,4000,-4000,,69.0
2024-01-09,5925,元富台中,1000,0,1000,68.9,
2024-01-09,592D,元富大昌,1000,0,1000,69.6,
2024-01-09,592a,元富松德,120,901,-781,69.3583,69.1016
2024-01-09,6480,福邦,0,62000,-62000,,69.3855
2024-01-09,7000,兆豐,0,175000,-175000,,69.1086
2024-01-09,700N,兆豐埔墘,20,0,20,68.8,
2024-01-09,700a,兆豐忠孝,100,0,100,68.8,
2024-01-09,700w,兆豐新莊,30000,0,30000,69.0,
2024-01-09,7790,國票綜合,654,52665,-52011,69.0437,69.0036
2024-01-09,779X,國票中和,3000,3000,0,68.9,69.0
2024-01-09,8150,台新,2210,0,2210,68.9219,
2024-01-09,8440,摩根大通,87000,98086,-11086,69.177,69.0875
2024-01-09,8560,新光,18186,12001,6185,69.0375,69.0
2024-01-09,8561,新光台中,6010,8028,-2018,68.9997,69.0872
2024-01-09,8564,新光台南,10150,0,10150,69.0025,
2024-01-09,8880,國泰綜合,867318,20001,847317,69.1169,69.0
2024-01-09,8881,國泰高雄,11177,3179,7998,69.0789,69.3831
2024-01-09,8882,國泰台中,1015,4008,-2993,69.197,68.9998
2024-01-09,8888,國泰敦南,2299,7494,-5195,68.9096,69.0965
2024-01-09,888A,國泰館前,30000,0,30000,69.0,
2024-01-09,8900,法銀巴黎,42000,6000,36000,69.0952,68.9
2024-01-09,8960,上海匯豐,0,557000,-557000,,69.1066
2024-01-09,9100,群益,177000,7988,169012,69.1446,69.0286
2024-01-09,9138,群益中港,0,2000,-2000,,69.0
2024-01-09,9186,群益新竹,1000,0,1000,68.9,
2024-01-09,918M,群益嘉義,1000,0,1000,69.9,
2024-01-09,9207,凱基永和,8448,0,8448,69.1181,
2024-01-09,920A,凱基板橋,100,0,100,68.8,
2024-01-09,920D,凱基市府,300,0,300,68.8333,
2024-01-09,9217,凱基松山,0,2000,-2000,,69.0
2024-01-09,9229,凱基中山,1000,0,1000,69.0,
2024-01-09,9239,凱基市政,350,0,350,69.1,
2024-01-09,9268,凱基台北,198000,223000,-25000,69.0909,69.2314
2024-01-09,9600,富邦,0,2,-2,,68.85
2024-01-09,9623,富邦台北,1000,2310,-1310,68.9,69.5753
2024-01-09,962D,富邦新莊,3000,2000,1000,69.1,69.0
2024-01-09,9658,富邦建國,5035,0,5035,69.139,
2024-01-09,966F,富邦左營,8,0,8,69.2,
2024-01-09,9676,富邦仁愛,3000,2000,1000,69.4667,69.0
2024-01-09,9800,元大,220000,54058,165942,69.0959,69.0041
2024-01-09,980K,元大竹科,0,1000,-1000,,69.0
2024-01-09,9812,元大台中,1000,0,1000,68.9,
2024-01-09,981j,元大士林,10000,0,10000,69.0,
2024-01-09,9833,元大敦化,1000,0,1000,69.0,
2024-01-09,983f,元大竹東,13000,0,13000,69.0,
2024-01-09,9859,元大經國,0,1000,-1000,,69.0
2024-01-09,9863,元大和平,50,0,50,69.0,
2024-01-09,9875,元大永寧,2033,0,2033,68.9016,
2024-01-09,988B,元大桃園,0,200,-200,,69.1
2024-01-09,988V,元大長庚,0,11000,-11000,,69.3
2024-01-09,989Z,元大小港,0,15300,-15300,,69.1642
2024-01-09,9A9X,永豐竹科,27,140,-113,68.8,68.9014
2024-01-09,9A9h,永豐台南,1450,1281,169,69.1,69.4684
2024-01-09,9A9x,永豐桃園,0,11000,-11000,,69.1
2024-01-10,1041,臺銀鳳山,0,12000,-12000,,69.2833
2024-01-10,1260,宏遠,0,293000,-293000,,69.113
2024-01-10,1360,港麥格理,0,259000,-259000,,68.9873
2024-01-10,1440,美林,48000,66000,-18000,69.1083,68.9515
2024-01-10,1470,台灣摩根,121000,1000,120000,69.0314,69.4
2024-01-10,1480,美商高盛,128000,224000,-96000,68.9547,68.9817
2024-01-10,1560,港商野村,18000,118000,-100000,68.9889,68.9407
2024-01-10,1590,花旗環球,11000,27000,-16000,69.0455,68.963
2024-01-10,1650,瑞銀,288000,16000,272000,69.1337,69.3375
2024-01-10,2180,亞東,100000,0,100000,68.985,
2024-01-10,5925,元富台中,100,0,100,68.9,
2024-01-10,592a,元富松德,100,49,51,69.15,69.4
2024-01-10,6160,中國信託,25010,0,25010,69.0198,
2024-01-10,6163,中信託永,10000,0,10000,68.9,
2024-01-10,700X,兆豐永和,35,0,35,68.6,
2024-01-10,700a,兆豐忠孝,1000,0,1000,68.9,
2024-01-10,779u,國票長城,1000,1000,0,69.0,69.1
2024-01-10,8150,台新,2870,12000,-9130,69.253,68.8333
2024-01-10,8440,摩根大通,0,66350,-66350,,69.0874
2024-01-10,8560,新光,0,2300,-2300,,69.0739
2024-01-10,8561,新光台中,5005,0,5005,68.9999,
2024-01-10,8840,玉山,48,30000,-29952,68.8,68.9
2024-01-10,8881,國泰高雄,9072,0,9072,68.9764,
2024-01-10,8882,國泰台中,2015,0,2015,68.9993,
2024-01-10,8888,國泰敦南,23156,1242,21914,68.9904,69.3147
2024-01-10,888A,國泰館前,3000,31100,-28100,68.9,69.0913
2024-01-10,8900,法銀巴黎,34000,1000,33000,68.8,69.0
2024-01-10,8960,上海匯豐,0,87000,-87000,,68.8
2024-01-10,9100,群益,214000,2000,212000,69.0313,68.95
2024-01-10,9131,群益民權,0,1000,-1000,,69.0
2024-01-10,9200,凱基,72,80000,-79928,69.0903,69.0
2024-01-10,9205,凱基三重,100,0,100,68.9,
2024-01-10,9207,凱基永和,6773,6000,773,69.04,69.7333
2024-01-10,9239,凱基市政,200,0,200,69.0,
2024-01-10,9268,凱基台北,83000,88000,-5000,68.9301,69.2716
2024-01-10,9600,富邦,59000,0,59000,68.9864,
2024-01-10,9623,富邦台北,0,20,-20,,69.2
2024-01-10,962D,富邦新莊,5,1000,-995,68.9,68.9
2024-01-10,9647,富邦新竹,1000,0,1000,68.8,
2024-01-10,9658,富邦建國,5035,2,5033,69.1979,68.9
2024-01-10,9661,富邦新店,10000,0,10000,68.95,
2024-01-10,9676,富邦仁愛,4000,4000,0,69.25,69.0
2024-01-10,9697,富邦虎尾,0,3000,-3000,,69.9
2024-01-10,9800,元大,295000,97223,197777,69.0447,68.8475
2024-01-10,9812,元大台中,3000,0,3000,68.8,
2024-01-10,983B,元大林森,0,41,-41,,68.9
2024-01-10,9863,元大和平,0,50,-50,,69.4
2024-01-10,989Z,元大小港,0,12000,-12000,,68.9833
2024-01-10,9A00,永豐金,35000,1131,33869,68.9343,68.9187
2024-01-10,9A9X,永豐竹科,2397,1000,1397,69.0572,69.0
2024-01-10,9A9x,永豐桃園,0,18,-18,,69.4
2024-01-11,1020,合庫,60000,0,60000,68.925,
2024-01-11,1040,臺銀,11100,0,11100,68.9441,
2024-01-11,1440,美林,221000,20000,201000,68.929,69.01
2024-01-11,1470,台灣摩根,72000,22000,50000,68.9792,68.8864
2024-01-11,1480,美商高盛,117000,241000,-124000,68.9427,68.9759
2024-01-11,1560,港商野村,71000,0,71000,68.938,
2024-01-11,538P,第一路竹,0,12000,-12000,,69.0
2024-01-11,5850,統一,1000,3000,-2000,69.0,68.9
2024-01-11,585A,統一基隆,1000,0,1000,69.0,
2024-01-11,5925,元富台中,2000,0,2000,68.9,
2024-01-11,592a,元富松德,244,42,202,68.741,68.9
2024-01-11,6160,中國信託,47999,0,47999,68.9625,
2024-01-11,6480,福邦,0,15000,-15000,,69.0
2024-01-11,7000,兆豐,0,543000,-543000,,68.9657
2024-01-11,700b,兆豐中壢,1000,0,1000,68.9,
2024-01-11,779X,國票中和,10000,10000,0,68.75,69.0
2024-01-11,779c,國票敦北,0,30000,-30000,,68.85
2024-01-11,8150,台新,2020,155099,-153079,68.8995,68.9437
2024-01-11,8440,摩根大通,73000,328000,-255000,68.9575,68.8716
2024-01-11,8560,新光,305,3000,-2695,68.8,68.8
2024-01-11,8561,新光台中,5,6000,-5995,68.8,68.9
