date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-10-08,1260,宏遠,4000,0,4000,138.25,
2024-10-08,1380,台灣匯立,0,1414000,-1414000,,137.8918
2024-10-08,1440,美林,161000,2500000,-2339000,137.6429,138.3182
2024-10-08,1470,台灣摩根,799220,1978376,-1179156,138.4162,137.4606
2024-10-08,1480,美商高盛,133763,513000,-379237,137.2038,137.9064
2024-10-08,1560,港商野村,125500,269000,-143500,138.6454,138.526
2024-10-08,5850,統一,43248,50170,-6922,137.5733,137.8499
2024-10-08,5854,統一城中,7200,0,7200,138.1042,
2024-10-08,5857,統一新竹,60250,4000,56250,137.5349,137.375
2024-10-08,585A,統一基隆,11400,0,11400,137.0307,
2024-10-08,585c,統一仁愛,1500,1000,500,137.3333,137.5
2024-10-08,5920,元富,17110,806000,-788890,137.5649,137.1371
2024-10-08,5925,元富台中,23700,1000,22700,137.981,137.0
2024-10-08,592D,元富大昌,14505,4000,10505,138.6103,137.875
2024-10-08,592H,元富信義,13330,0,13330,137.5379,
2024-10-08,592a,元富松德,10598,1000,9598,138.6519,137.0
2024-10-08,700N,兆豐埔墘,13000,0,13000,137.6923,
2024-10-08,700X,兆豐永和,14050,2000,12050,137.6085,137.25
2024-10-08,700a,兆豐忠孝,13120,0,13120,138.1105,
2024-10-08,700b,兆豐中壢,10100,0,10100,137.1535,
2024-10-08,779X,國票中和,25210,6000,19210,137.7697,137.0833
2024-10-08,779Z,國票安和,15510,1000,14510,138.353,138.5
2024-10-08,779c,國票敦北,7280,0,7280,138.978,
2024-10-08,779u,國票長城,24002,1000,23002,138.3749,137.0
2024-10-08,8150,台新,216942,27170,189772,137.6948,137.6564
2024-10-08,815H,台新屏東,3191,2000,1191,137.9124,137.25
2024-10-08,8440,摩根大通,148000,3670000,-3522000,137.4155,137.6365
2024-10-08,8450,康和,1016,2000,-984,137.0108,137.5
2024-10-08,845B,康和永和,3000,0,3000,137.0,
2024-10-08,8560,新光,192136,36400,155736,137.8389,137.7239
2024-10-08,8561,新光台中,90090,18000,72090,137.869,138.0
2024-10-08,8565,新光桃園,135435,2000,133435,137.6628,138.25
2024-10-08,8881,國泰高雄,40642,9220,31422,137.9802,137.3915
2024-10-08,8882,國泰台中,69781,15000,54781,137.7869,139.0
2024-10-08,8888,國泰敦南,336901,86121,250780,137.93,138.1381
2024-10-08,888K,國泰板橋,77835,8008,69827,137.8167,137.4376
2024-10-08,9100,群益,140195,128100,12095,137.3202,138.7845
2024-10-08,9131,群益民權,13310,0,13310,137.5793,
2024-10-08,9138,群益中港,8050,1000,7050,137.5776,138.5
2024-10-08,913g,群益三重,9950,2000,7950,138.2312,138.25
2024-10-08,9186,群益新竹,17800,11000,6800,137.9073,137.3182
2024-10-08,918M,群益嘉義,20140,12000,8140,137.4831,137.875
2024-10-08,918X,群益台北,100,0,100,138.0,
2024-10-08,918e,群益大安,52000,1000,51000,139.1731,137.5
2024-10-08,918i,群益竹南,6120,3000,3120,138.0752,137.0
2024-10-08,9200,凱基,4158,426000,-421842,137.2857,137.5329
2024-10-08,9205,凱基三重,18838,1088,17750,137.6659,137.0809
2024-10-08,9207,凱基永和,17650,3000,14650,137.7153,138.5
2024-10-08,920A,凱基板橋,8300,0,8300,137.759,
2024-10-08,920D,凱基市府,26285,0,26285,137.9049,
2024-10-08,920F,凱基站前,40050,125000,-84950,137.7253,137.328
2024-10-08,9216,凱基信義,2500,0,2500,137.7,
2024-10-08,9217,凱基松山,26200,23000,3200,137.8817,138.8913
2024-10-08,9227,凱基城中,5117,0,5117,137.4983,
2024-10-08,9229,凱基中山,54460,300,54160,138.1183,137.0
2024-10-08,9236,凱基虎尾,6040,0,6040,137.5894,
2024-10-08,9239,凱基市政,23440,0,23440,137.5,
2024-10-08,9257,凱基林口,34080,2000,32080,137.9437,140.0
2024-10-08,9268,凱基台北,331150,1292000,-960850,138.1844,137.9497
2024-10-08,9300,華南永昌,57446,157000,-99554,137.8467,137.5032
2024-10-08,9334,華南世貿,5200,1000,4200,137.9327,138.5
2024-10-08,9600,富邦,50001,72012,-22011,137.87,137.5487
2024-10-08,9604,富邦陽明,54839,20000,34839,137.9258,137.75
2024-10-08,9623,富邦台北,361083,12010,349073,137.5635,137.9163
