date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-06-06,1260,宏遠,21000,20000,1000,31.2929,30.33
2024-06-06,1480,美商高盛亞,47000,1000,46000,29.0968,32.25
2024-06-06,5261,美好蘆洲,188000,12000,176000,31.9617,31.0208
2024-06-06,538Y,第一金中壢,1000,0,1000,30.3,
2024-06-06,5850,統一,253000,197851,55149,30.5154,31.1731
2024-06-06,5854,統一城中,13000,13495,-495,31.0308,31.3298
2024-06-06,5857,統一新竹,3000,6000,-3000,31.75,29.9833
2024-06-06,585A,統一基隆,22000,10000,12000,31.7841,31.995
2024-06-06,585H,統一桃園,194000,17000,177000,31.5415,30.3294
2024-06-06,585U,統一南京,2426,69000,-66574,30.6168,30.9833
2024-06-06,585c,統一仁愛,4100,24000,-19900,31.5439,30.5875
2024-06-06,585m,統一竹南,45000,0,45000,31.1656,
2024-06-06,5920,元富,4000,3000,1000,31.3125,31.35
2024-06-06,5925,元富台中,2000,0,2000,31.675,
2024-06-06,592D,元富大昌,1000,0,1000,32.0,
2024-06-06,592H,元富信義,84000,81000,3000,31.3161,30.9957
2024-06-06,592a,元富松德,14000,12030,1970,29.6357,32.0386
2024-06-06,592o,元富新興,10000,67000,-57000,30.845,31.1142
2024-06-06,6480,福邦,0,50000,-50000,,30.026
2024-06-06,7005,兆豐台中港,5000,25000,-20000,30.72,31.5
2024-06-06,700X,兆豐永和,4000,2000,2000,30.6875,30.075
2024-06-06,700a,兆豐忠孝,0,1001,-1001,,32.0989
2024-06-06,700b,兆豐中壢,11000,11000,0,31.5727,29.2273
2024-06-06,779J,國票北高雄,2000,0,2000,31.5,
2024-06-06,779P,國票九鼎,102000,20000,82000,31.8574,29.7875
2024-06-06,779X,國票中和,11000,8000,3000,31.3318,31.2625
2024-06-06,779Z,國票安和,3000,11000,-8000,29.6333,30.8182
2024-06-06,779c,國票敦北,4000,11856,-7856,31.35,31.8547
2024-06-06,779u,國票長城,2000,2000,0,31.6,31.95
2024-06-06,8150,台新,76780,79000,-2220,30.8881,31.1905
2024-06-06,815H,台新屏東,3000,4000,-1000,31.3833,30.55
2024-06-06,8380,安泰,70000,8000,62000,32.1493,30.475
2024-06-06,845U,康和台北,2000,5000,-3000,31.5,32.15
2024-06-06,8560,新光,179001,177001,2000,31.3081,31.5641
2024-06-06,8561,新光台中,85042,93028,-7986,31.0576,30.761
2024-06-06,8849,玉山景美,0,140000,-140000,,30.7336
2024-06-06,8881,國泰高雄,4000,4232,-232,30.8,30.8605
2024-06-06,8882,國泰台中,41177,8374,32803,31.1567,31.5352
2024-06-06,8888,國泰敦南,179699,154017,25682,31.1894,31.0052
2024-06-06,9100,群益,44000,34000,10000,30.3466,30.0779
2024-06-06,9131,群益民權,1000,15000,-14000,31.65,32.59
2024-06-06,9135,群益東大,87361,21001,66360,31.1226,31.4405
2024-06-06,913g,群益三重,6000,3001,2999,32.25,29.6672
2024-06-06,9186,群益新竹,9000,2000,7000,31.3444,31.525
2024-06-06,918M,群益嘉義,4000,7000,-3000,31.5125,30.2786
2024-06-06,918X,群益台北,3000,3000,0,31.5333,30.9667
2024-06-06,918c,群益鳳山,5000,56529,-51529,31.4,31.1697
2024-06-06,918d,群益內湖,123000,204000,-81000,31.2744,31.2821
2024-06-06,918e,群益大安,2000,5000,-3000,31.65,31.82
2024-06-06,918i,群益竹南,0,10000,-10000,,30.445
2024-06-06,918s,群益丹鳳,7000,62000,-55000,30.8857,31.896
2024-06-06,9205,凱基三重,45000,13000,32000,31.63,30.9731
2024-06-06,920A,凱基板橋,8000,140000,-132000,30.375,32.1454
2024-06-06,920D,凱基市府,8000,6000,2000,30.0062,30.9417
2024-06-06,9215,凱基三民,2000,45000,-43000,29.6,30.1733
2024-06-06,9216,凱基信義,5000,4000,1000,29.75,29.8
2024-06-06,921M,凱基八德,50000,120000,-70000,32.132,31.3017
2024-06-06,9227,凱基城中,14234,0,14234,29.0386,
