date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-03-04,1023,合庫高雄,0,136000,-136000,,32.5522
2024-03-04,104C,臺銀高雄,11,15000,-14989,32.35,32.7667
2024-03-04,104D,臺銀金山,100,21000,-20900,32.7,32.6381
2024-03-04,1117,企銀竹北,0,16000,-16000,,32.5812
2024-03-04,1260,宏遠,0,100,-100,,32.65
2024-03-04,126U,宏遠館前,0,21000,-21000,,32.6048
2024-03-04,1440,美林,192000,41000,151000,32.7047,32.489
2024-03-04,1470,台灣摩根,48000,0,48000,32.5948,
2024-03-04,1560,港商野村,39000,53000,-14000,32.6051,32.7255
2024-03-04,1650,瑞銀,134000,73000,61000,32.6119,32.6521
2024-03-04,5850,統一,0,2000,-2000,,32.725
2024-03-04,5857,統一新竹,0,10000,-10000,,32.6
2024-03-04,5920,元富,0,1000,-1000,,32.6
2024-03-04,5925,元富台中,1000,0,1000,32.8,
2024-03-04,592H,元富信義,153,0,153,32.65,
2024-03-04,592a,元富松德,2282,0,2282,32.546,
2024-03-04,700a,兆豐忠孝,10000,0,10000,32.55,
2024-03-04,779J,國票北高,0,72000,-72000,,32.8375
2024-03-04,8150,台新,4000,7000,-3000,32.475,32.8286
2024-03-04,815B,台新台中,0,19000,-19000,,32.7684
2024-03-04,8440,摩根大通,54000,19000,35000,32.712,32.5263
2024-03-04,8560,新光,17000,5200,11800,32.3529,32.9019
2024-03-04,8561,新光台中,91000,21000,70000,32.6978,32.6429
2024-03-04,884F,玉山桃園,18000,0,18000,32.5222,
2024-03-04,8881,國泰高雄,0,1100,-1100,,32.8364
2024-03-04,8882,國泰台中,4000,2000,2000,32.775,32.725
2024-03-04,8888,國泰敦南,31106,18775,12331,32.8178,32.947
2024-03-04,888K,國泰板橋,65000,0,65000,32.8354,
2024-03-04,9100,群益,0,20,-20,,32.5
2024-03-04,9131,群益民權,3000,0,3000,32.65,
2024-03-04,9204,凱基台中,45000,15000,30000,32.6656,32.5033
2024-03-04,9205,凱基三重,0,1000,-1000,,32.5
2024-03-04,9207,凱基永和,4000,2000,2000,32.6625,32.75
2024-03-04,920F,凱基站前,0,28000,-28000,,32.6554
2024-03-04,9216,凱基信義,0,2000,-2000,,33.0
2024-03-04,921E,凱基三峽,25000,0,25000,32.88,
2024-03-04,9239,凱基市政,2000,11000,-9000,32.65,32.7273
2024-03-04,9268,凱基台北,41000,46049,-5049,32.4976,32.5512
2024-03-04,9285,凱基中壢,50000,2000,48000,32.44,32.6
2024-03-04,9317,華南林口,20000,0,20000,32.575,
2024-03-04,9326,華南南京,0,18000,-18000,,32.6333
2024-03-04,9604,富邦陽明,1000,0,1000,32.6,
2024-03-04,961C,富邦南京,0,169000,-169000,,32.5817
2024-03-04,9623,富邦台北,0,11000,-11000,,32.6591
2024-03-04,9658,富邦建國,3042,3000,42,32.6329,32.8667
2024-03-04,9676,富邦仁愛,2000,0,2000,32.7,
2024-03-04,9697,富邦虎尾,3000,3000,0,32.5,32.9
2024-03-04,9800,元大,31000,31021,-21,32.5048,32.6291
2024-03-04,980K,元大竹科,0,1000,-1000,,32.8
2024-03-04,9812,元大台中,1000,2000,-1000,32.9,32.65
2024-03-04,9814,元大大益,14000,0,14000,32.8143,
2024-03-04,981y,元大善化,0,13000,-13000,,32.7654
