date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-02-19,1023,合庫高雄,33000,6000,27000,84.3394,82.15
2024-02-19,1440,美林,51000,6000,45000,82.2078,83.3833
2024-02-19,1470,台灣摩根,56000,33000,23000,82.5464,82.9848
2024-02-19,1480,美商高盛,70000,0,70000,83.1514,
2024-02-19,1560,港商野村,22000,1000,21000,82.6227,80.5
2024-02-19,1650,瑞銀,207000,121000,86000,82.9459,82.1496
2024-02-19,538B,第一新竹,0,20000,-20000,,82.525
2024-02-19,5850,統一,3100,0,3100,84.2161,
2024-02-19,5854,統一城中,0,1000,-1000,,81.1
2024-02-19,585c,統一仁愛,0,1000,-1000,,81.5
2024-02-19,5920,元富,83000,10000,73000,82.1458,83.71
2024-02-19,5925,元富台中,2000,0,2000,83.55,
2024-02-19,592D,元富大昌,200,2000,-1800,84.2,82.2
2024-02-19,592H,元富信義,0,18,-18,,84.2
2024-02-19,6012,?亞網路,25000,0,25000,82.996,
2024-02-19,6167,中信松江,0,30000,-30000,,83.5
2024-02-19,6489,福邦新竹,0,71000,-71000,,82.0
2024-02-19,700S,兆豐大同,0,31000,-31000,,84.0645
2024-02-19,779J,國票北高,2000,33000,-31000,83.7,82.7545
2024-02-19,779X,國票中和,1000,1000,0,79.6,84.0
2024-02-19,8150,台新,3368,3000,368,82.3639,83.3667
2024-02-19,8151,台新建北,75000,4,74996,80.836,80.0
2024-02-19,8440,摩根大通,34000,11000,23000,82.1265,82.2727
2024-02-19,8560,新光,10001,14303,-4302,83.5896,83.5809
2024-02-19,8561,新光台中,11501,2000,9501,81.5738,83.1
2024-02-19,8881,國泰高雄,1,0,1,84.2,
2024-02-19,8882,國泰台中,0,737,-737,,80.9794
2024-02-19,8888,國泰敦南,14901,13035,1866,82.3011,83.003
2024-02-19,9100,群益,7000,1000,6000,82.8143,83.7
2024-02-19,9131,群益民權,4001,8000,-3999,83.999,82.5375
2024-02-19,9135,群益東大,2000,37025,-35025,84.15,82.8007
2024-02-19,918E,群益南京,0,20000,-20000,,80.62
2024-02-19,918M,群益嘉義,0,2000,-2000,,81.2
2024-02-19,918X,群益台北,2000,2000,0,80.1,81.2
2024-02-19,920A,凱基板橋,1000,0,1000,83.6,
2024-02-19,920D,凱基市府,0,2000,-2000,,82.6
2024-02-19,9217,凱基松山,0,2000,-2000,,80.15
2024-02-19,9227,凱基城中,1000,0,1000,84.5,
2024-02-19,9235,凱基永華,0,250000,-250000,,82.5784
2024-02-19,9236,凱基虎尾,4000,0,4000,82.35,
2024-02-19,9239,凱基市政,8000,0,8000,80.5875,
2024-02-19,9257,凱基林口,0,2000,-2000,,81.6
2024-02-19,9268,凱基台北,327000,49108,277892,82.241,82.4798
2024-02-19,9334,華南世貿,1000,0,1000,83.8,
2024-02-19,9604,富邦陽明,50,117,-67,83.4,84.2
2024-02-19,9623,富邦台北,10000,1000,9000,82.75,80.9
2024-02-19,962C,富邦東門,30000,0,30000,80.7333,
2024-02-19,962D,富邦新莊,0,1,-1,,84.0
2024-02-19,963A,富邦八德,0,23000,-23000,,83.7348
2024-02-19,9647,富邦新竹,2000,0,2000,84.3,
2024-02-19,9658,富邦建國,0,1000,-1000,,83.0
2024-02-19,9666,富邦南屯,2000,1000,1000,82.05,84.2
2024-02-19,966F,富邦左營,0,1000,-1000,,80.2
2024-02-19,9676,富邦仁愛,1000,2000,-1000,81.0,80.45
2024-02-19,9692,富邦嘉義,0,1,-1,,81.6
2024-02-19,9697,富邦虎尾,2000,0,2000,80.5,
2024-02-19,9800,元大,54819,54265,554,82.0547,82.3638
2024-02-19,9812,元大台中,1,1000,-999,84.2,80.6
2024-02-19,981j,元大士林,1000,0,1000,83.6,
2024-02-19,9854,元大興安,0,20000,-20000,,80.2
2024-02-19,9859,元大經國,100,0,100,83.9,
2024-02-19,9863,元大和平,0,1,-1,,83.6
2024-02-19,9875,元大永寧,50,10000,-9950,83.4,84.0
2024-02-19,988B,元大桃園,20,0,20,80.5,
2024-02-19,9897,元大土城,27000,1000,26000,83.3926,84.4
2024-02-19,989U,元大大甲,0,20000,-20000,,80.295
2024-02-19,989W,元大站前,15,40000,-39985,80.3,81.84
2024-02-19,9A9g,永豐內湖,2000,0,2000,83.6,
2024-02-19,9A9h,永豐台南,0,1000,-1000,,81.4
2024-02-19,9A9x,永豐桃園,2000,1105,895,81.55,81.4995
2024-02-20,1260,宏遠,0,1000,-1000,,82.4
2024-02-20,1470,台灣摩根,1000,29000,-28000,82.6,82.5414
2024-02-20,1480,美商高盛,1000,36000,-35000,82.6,82.2722
2024-02-20,2180,亞東,10000,0,10000,82.19,
2024-02-20,5604,永興大墩,0,5000,-5000,,82.6
2024-02-20,5850,統一,2000,5000,-3000,82.7,83.0
2024-02-20,585Y,統一土城,9000,0,9000,82.5889,
2024-02-20,5920,元富,69000,11000,58000,82.8043,82.2727
2024-02-20,592D,元富大昌,20,0,20,83.3,
2024-02-20,592H,元富信義,50,0,50,82.3,
2024-02-20,6165,中信託新,7000,0,7000,82.8429,
2024-02-20,700a,兆豐忠孝,0,1000,-1000,,82.8
2024-02-20,779D,國票台南,0,8000,-8000,,83.0625
2024-02-20,8150,台新,1000,3000,-2000,82.8,82.8
2024-02-20,8151,台新建北,6000,0,6000,82.0,
2024-02-20,8440,摩根大通,1000,15000,-14000,82.5,82.8
2024-02-20,8560,新光,6484,9300,-2816,82.6821,82.5151
2024-02-20,8561,新光台中,11001,7500,3501,82.7819,82.5
2024-02-20,8562,新光高雄,6001,1000,5001,82.9501,82.1
2024-02-20,8843,玉山高雄,200,7000,-6800,83.5,82.2857
2024-02-20,8881,國泰高雄,60,0,60,83.3,
2024-02-20,8882,國泰台中,62,0,62,82.5129,
2024-02-20,8888,國泰敦南,10856,3286,7570,82.5783,82.7002
2024-02-20,888K,國泰板橋,204,10000,-9796,82.899,83.0
2024-02-20,9131,群益民權,0,1000,-1000,,82.6
2024-02-20,9135,群益東大,7000,0,7000,82.3143,
2024-02-20,918J,群益永和,0,6000,-6000,,82.0833
2024-02-20,9211,凱基台南,2,14000,-13998,82.6,82.9357
2024-02-20,9229,凱基中山,1000,0,1000,82.6,
2024-02-20,9236,凱基虎尾,0,4000,-4000,,83.125
2024-02-20,9239,凱基市政,1000,100,900,82.4,82.5
2024-02-20,9268,凱基台北,42000,30000,12000,82.5286,82.8933
2024-02-20,9278,凱基永康,5250,0,5250,82.0238,
2024-02-20,9334,華南世貿,122,0,122,82.2,
2024-02-20,9604,富邦陽明,1040,0,1040,82.9712,
2024-02-20,9623,富邦台北,0,1000,-1000,,82.5
2024-02-20,962D,富邦新莊,0,13,-13,,82.5231
2024-02-20,9658,富邦建國,0,2000,-2000,,83.3
2024-02-20,9666,富邦南屯,1000,0,1000,82.8,
2024-02-20,966F,富邦左營,24,0,24,83.5,
2024-02-20,9800,元大,5328,6465,-1137,82.7992,83.1071
2024-02-20,9833,元大敦化,0,1000,-1000,,83.0
2024-02-20,9862,元大南京,0,11000,-11000,,82.4364
2024-02-20,9863,元大和平,1,0,1,82.6,
2024-02-20,9891,元大永和,0,5000,-5000,,82.4
2024-02-20,9897,元大土城,15000,0,15000,82.6467,
2024-02-20,989f,元大東港,0,7000,-7000,,83.0
2024-02-20,9A9G,永豐天母,11000,0,11000,82.9909,
2024-02-20,9A9g,永豐內湖,13000,4000,9000,82.5615,83.025
2024-02-20,9A9x,永豐桃園,0,1000,-1000,,82.7
2024-02-21,103C,土銀白河,0,5000,-5000,,84.7
2024-02-21,1470,台灣摩根,5000,25000,-20000,83.9,83.584
2024-02-21,1480,美商高盛,14000,7000,7000,84.6357,83.5
2024-02-21,1650,瑞銀,0,40000,-40000,,84.1075
2024-02-21,2180,亞東,0,7000,-7000,,84.0
2024-02-21,538E,第一自由,7000,0,7000,83.4429,
2024-02-21,5850,統一,1,0,1,84.0,
2024-02-21,5920,元富,6000,0,6000,83.7333,
2024-02-21,592a,元富松德,599,0,599,83.8795,
2024-02-21,592m,元富成功,0,5000,-5000,,85.0
2024-02-21,592r,元富城東,7000,0,7000,84.3571,
2024-02-21,6210,新百王,6000,1000,5000,83.7833,83.6
2024-02-21,6452,永全八德,6000,1000,5000,84.35,84.0
2024-02-21,779J,國票北高,1000,45000,-44000,84.4,84.4911
2024-02-21,779X,國票中和,2000,0,2000,82.95,
2024-02-21,779e,國票南科,42355,1000,41355,84.2568,83.5
2024-02-21,8150,台新,0,4000,-4000,,83.25
2024-02-21,8159,台新台南,7000,0,7000,84.3857,
2024-02-21,815A,台新高雄,37000,3000,34000,83.2919,84.0333
2024-02-21,8440,摩根大通,8000,27000,-19000,84.5,84.0111
2024-02-21,8560,新光,6083,3001,3082,83.4322,84.5329
2024-02-21,8561,新光台中,2000,4000,-2000,83.3,85.2
2024-02-21,8842,玉山新莊,0,10000,-10000,,83.32
2024-02-21,8881,國泰高雄,2,1000,-998,83.4,83.4
2024-02-21,8882,國泰台中,2000,0,2000,83.65,
2024-02-21,8888,國泰敦南,2102,4156,-2054,83.5522,84.2067
2024-02-21,9100,群益,1000,2000,-1000,85.2,83.2
2024-02-21,9131,群益民權,5000,2000,3000,83.3,84.45
2024-02-21,913g,群益三重,1001,0,1001,82.9006,
2024-02-21,9184,群益台中,0,6000,-6000,,84.8
2024-02-21,9186,群益新竹,1000,0,1000,83.5,
2024-02-21,9205,凱基三重,2000,0,2000,83.85,
2024-02-21,920A,凱基板橋,0,1000,-1000,,84.0
