date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-04-19,1021,合庫台中,12000,0,12000,58.325,
2024-04-19,1470,台灣摩根,13000,104000,-91000,58.3692,58.5913
2024-04-19,1650,瑞銀,49000,75000,-26000,58.5714,58.6013
2024-04-19,5850,統一,5001,0,5001,58.3001,
2024-04-19,5851,統一高雄,13000,0,13000,58.1846,
2024-04-19,5854,統一城中,1000,0,1000,58.6,
2024-04-19,5923,元富三重,280,50000,-49720,58.7429,58.3
2024-04-19,5925,元富台中,3,0,3,58.9,
2024-04-19,592v,元富桃園,0,16000,-16000,,58.6812
2024-04-19,6160,中國信託,11001,0,11001,58.9546,
2024-04-19,7000,兆豐,62000,0,62000,58.3855,
2024-04-19,7791,國票台東,0,70000,-70000,,58.3
2024-04-19,779c,國票敦北,0,1000,-1000,,58.4
2024-04-19,8150,台新,2000,1000,1000,58.35,58.6
2024-04-19,815H,台新屏東,1000,0,1000,58.5,
2024-04-19,8440,摩根大通,6000,46000,-40000,58.5833,58.5739
2024-04-19,8520,中農,25000,0,25000,58.34,
2024-04-19,8560,新光,7102,18001,-10899,58.4787,58.089
2024-04-19,8561,新光台中,11004,1000,10004,58.2729,58.3
2024-04-19,8562,新光高雄,11001,25000,-13999,58.6637,58.504
2024-04-19,8881,國泰高雄,2001,3000,-999,58.5,58.5
2024-04-19,8882,國泰台中,2090,0,2090,58.3292,
2024-04-19,8888,國泰敦南,19099,15090,4009,58.4281,58.2778
2024-04-19,888K,國泰板橋,16002,0,16002,58.1377,
2024-04-19,9131,群益民權,1000,12000,-11000,58.3,58.15
2024-04-19,9138,群益中港,1000,0,1000,58.9,
2024-04-19,913g,群益三重,1000,2000,-1000,58.5,58.7
2024-04-19,9185,群益台南,5,24000,-23995,58.9,58.0458
2024-04-19,9188,群益三民,7000,73000,-66000,58.7286,58.3178
2024-04-19,918M,群益嘉義,1000,0,1000,58.2,
2024-04-19,9205,凱基三重,1000,14000,-13000,58.0,58.0
2024-04-19,920A,凱基板橋,2030,2000,30,58.8926,58.5
2024-04-19,9268,凱基台北,38000,177000,-139000,58.3,58.622
2024-04-19,9308,華南麻豆,11000,0,11000,58.5364,
2024-04-19,9333,華南長虹,46030,0,46030,58.7652,
2024-04-19,9604,富邦陽明,3000,2000,1000,58.4667,58.4
2024-04-19,9623,富邦台北,1000,5000,-4000,58.8,58.0
2024-04-19,962D,富邦新莊,1100,0,1100,58.9091,
2024-04-19,9647,富邦新竹,3050,0,3050,58.6033,
2024-04-19,9658,富邦建國,3000,0,3000,58.3333,
2024-04-19,9666,富邦南屯,1300,0,1300,58.6692,
2024-04-19,9667,富邦台南,1002,15000,-13998,58.003,58.3
2024-04-19,9676,富邦仁愛,11000,1000,10000,58.5909,58.9
2024-04-19,9692,富邦嘉義,5,0,5,58.5,
2024-04-19,969C,富邦北港,50,0,50,58.58,
2024-04-19,9800,元大,48000,24014,23986,58.3208,58.7714
2024-04-19,980D,元大北府,12100,0,12100,58.095,
2024-04-19,980K,元大竹科,8000,0,8000,58.8,
2024-04-19,9812,元大台中,3000,0,3000,58.0,
2024-04-19,981j,元大士林,1000,0,1000,58.0,
2024-04-19,9859,元大經國,5100,6000,-900,58.1,58.6667
2024-04-19,9863,元大和平,1000,0,1000,58.6,
2024-04-19,9A00,永豐金,35012,20000,15012,58.4773,58.55
2024-04-19,9A92,永豐萬盛,21100,0,21100,58.5161,
2024-04-19,9A9X,永豐竹科,2000,0,2000,58.5,
2024-04-19,9A9g,永豐內湖,1000,2000,-1000,58.8,58.1
2024-04-19,9A9h,永豐台南,2090,0,2090,59.0742,
2024-04-19,9A9x,永豐桃園,7000,0,7000,58.4857,
2024-04-22,102C,合庫自強,10000,1000,9000,58.3,58.4
2024-04-22,1470,台灣摩根,0,46000,-46000,,58.363
2024-04-22,5267,美好基隆,0,10000,-10000,,58.41
2024-04-22,538P,第一路竹,0,6007,-6007,,58.4329
2024-04-22,5850,統一,5,0,5,58.3,
2024-04-22,585c,統一仁愛,88,0,88,58.3034,
2024-04-22,5920,元富,1000,0,1000,58.5,
2024-04-22,592D,元富大昌,2170,0,2170,58.4843,
2024-04-22,592a,元富松德,0,2000,-2000,,58.2
2024-04-22,700a,兆豐忠孝,1000,0,1000,58.3,
2024-04-22,779Z,國票安和,100,0,100,58.5,
2024-04-22,779e,國票南科,0,5000,-5000,,58.3
2024-04-22,8150,台新,51,0,51,58.3,
2024-04-22,8560,新光,73,2000,-1927,58.4849,58.45
2024-04-22,8561,新光台中,6006,0,6006,58.3834,
2024-04-22,8840,玉山,2,14000,-13998,58.3,58.3
2024-04-22,8881,國泰高雄,10,0,10,58.4,
2024-04-22,8882,國泰台中,2000,0,2000,58.7,
2024-04-22,8888,國泰敦南,6005,1000,5005,58.4999,58.4
2024-04-22,9185,群益台南,5,7000,-6995,58.5,58.7
2024-04-22,9186,群益新竹,1,0,1,58.3,
2024-04-22,918M,群益嘉義,1000,0,1000,58.3,
2024-04-22,9200,凱基,1000,8000,-7000,58.3,58.3125
2024-04-22,9205,凱基三重,0,2000,-2000,,58.3
2024-04-22,9207,凱基永和,1,220,-219,58.6,58.3
2024-04-22,920A,凱基板橋,0,100,-100,,58.5
2024-04-22,920E,凱基東門,13000,4000,9000,58.5154,58.2
2024-04-22,920M,凱基宜蘭,7000,0,7000,58.3857,
2024-04-22,9216,凱基信義,0,30,-30,,58.4
2024-04-22,9268,凱基台北,36000,18000,18000,58.3778,58.3833
2024-04-22,9327,華南斗六,0,5000,-5000,,58.5
2024-04-22,9623,富邦台北,10000,11000,-1000,58.35,58.3
2024-04-22,9647,富邦新竹,1000,0,1000,58.2,
2024-04-22,9655,富邦板橋,5000,0,5000,58.3,
2024-04-22,9658,富邦建國,0,1000,-1000,,58.4
2024-04-22,9659,富邦高雄,6000,0,6000,58.8,
2024-04-22,9666,富邦南屯,1000,0,1000,58.9,
2024-04-22,9676,富邦仁愛,1000,0,1000,58.5,
2024-04-22,9692,富邦嘉義,2000,0,2000,58.3,
2024-04-22,969C,富邦北港,2020,0,2020,58.401,
2024-04-22,9800,元大,8000,6,7994,58.45,58.6667
2024-04-22,981Q,元大太平,5000,0,5000,58.4,
2024-04-22,9834,元大中壢,6000,0,6000,58.35,
