date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-19,103A,土銀建國,12000,5000,7000,43.1958,43.0
2024-01-19,1440,美林證券,28000,2000,26000,43.1482,43.3
2024-01-19,1480,美商高盛亞,46000,6000,40000,43.0902,43.2917
2024-01-19,1560,港商野村,13000,0,13000,43.4577,
2024-01-19,1650,星洲瑞銀,24000,3000,21000,43.1188,43.2167
2024-01-19,5851,統一高雄,8000,0,8000,43.1938,
2024-01-19,585b,統一內湖,0,5000,-5000,,43.0
2024-01-19,5925,元富台中,0,2000,-2000,,43.35
2024-01-19,592B,元富永和,0,84000,-84000,,43.0744
2024-01-19,592a,元富松德,576,213,363,42.9685,43.0094
2024-01-19,700C,兆豐來福,0,5000,-5000,,43.43
2024-01-19,700N,兆豐埔墘,0,6000,-6000,,43.4167
2024-01-19,700j,兆豐大安,10000,0,10000,43.1,
2024-01-19,779J,國票北高雄,2000,2000,0,43.35,43.35
2024-01-19,779P,國票九鼎,0,14000,-14000,,42.9607
2024-01-19,779X,國票中和,1000,0,1000,43.0,
2024-01-19,8440,摩根大通,9000,0,9000,43.0111,
2024-01-19,845B,康和永和,3000,0,3000,43.2,
2024-01-19,8561,新光台中,1000,0,1000,43.15,
2024-01-19,8882,國泰台中,11000,0,11000,43.2909,
2024-01-19,8888,國泰敦南,0,1300,-1300,,43.2692
2024-01-19,9186,群益新竹,1000,0,1000,43.3,
2024-01-19,9205,凱基三重,0,1250,-1250,,43.096
2024-01-19,920A,凱基板橋,1000,0,1000,43.1,
2024-01-19,9215,凱基三民,22000,0,22000,43.2727,
2024-01-19,9217,凱基松山,0,1000,-1000,,43.15
2024-01-19,9229,凱基中山,1000,1000,0,43.35,43.45
2024-01-19,9268,凱基台北,39000,17000,22000,43.1218,43.2765
2024-01-19,9604,富邦陽明,1000,0,1000,43.1,
2024-01-19,961P,富邦和美,0,8000,-8000,,43.025
2024-01-19,9676,富邦仁愛,0,1000,-1000,,43.15
2024-01-19,9800,元大,20000,10000,10000,43.28,43.165
2024-01-19,980K,元大竹科,0,6000,-6000,,43.1333
2024-01-19,988B,元大桃園,0,1000,-1000,,43.4
2024-01-19,9898,元大新莊,6000,1000,5000,43.05,43.4
2024-01-19,989f,元大東港,0,13000,-13000,,42.9615
2024-01-19,9A00,永豐金,6000,18000,-12000,43.025,43.4167
2024-01-19,9A79,永豐金埔里,0,5000,-5000,,43.0
2024-01-19,9A99,永豐金中壢,0,20000,-20000,,43.135
2024-01-19,9A9g,永豐金內湖,0,1000,-1000,,43.05
2024-01-19,9A9h,永豐金台南,0,10000,-10000,,43.2
