date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-12-22,1470,台灣摩根,23000,15000,8000,102.0,102.5
2025-12-22,1480,美商高盛,62000,6000,56000,102.0323,102.1667
2025-12-22,1560,港商野村,56000,0,56000,101.6696,
2025-12-22,1650,瑞銀,51000,0,51000,101.7843,
2025-12-22,5850,統一,5199,1000,4199,101.8459,103.0
2025-12-22,5851,統一高雄,0,10000,-10000,,101.0
2025-12-22,5854,統一城中,0,1000,-1000,,101.0
2025-12-22,5920,元富,3000,0,3000,103.0,
2025-12-22,5925,元富台中,200,0,200,101.5,
2025-12-22,592D,元富大昌,1137,1100,37,100.6807,101.4818
2025-12-22,592H,元富信義,0,1000,-1000,,102.0
2025-12-22,592a,元富松德,3612,184,3428,101.8686,103.0
2025-12-22,592n,元富西松,33000,0,33000,102.4394,
2025-12-22,6163,中信託永,100,20000,-19900,102.5,101.625
2025-12-22,700a,兆豐忠孝,105,0,105,101.5476,
2025-12-22,779X,國票中和,1000,0,1000,102.5,
2025-12-22,8150,台新,3450,0,3450,101.8913,
2025-12-22,815H,台新屏東,0,5000,-5000,,102.5
2025-12-22,845U,康和台北,0,1000,-1000,,103.0
2025-12-22,8560,新光,15014,19586,-4572,102.5005,102.5889
2025-12-22,8561,新光台中,0,1000,-1000,,102.0
2025-12-22,8580,聯邦,20000,0,20000,103.0,
2025-12-22,884E,玉山城中,8000,0,8000,102.5625,
2025-12-22,8881,國泰高雄,0,2353,-2353,,102.075
2025-12-22,8882,國泰台中,0,23280,-23280,,102.0275
2025-12-22,8888,國泰敦南,1508,16591,-15083,101.124,102.6241
2025-12-22,9100,群益,1000,0,1000,102.5,
2025-12-22,9131,群益民權,0,21,-21,,101.0
2025-12-22,9138,群益中港,0,5000,-5000,,102.0
2025-12-22,913g,群益三重,0,1029,-1029,,101.5423
2025-12-22,918E,群益南京,0,32000,-32000,,101.5156
2025-12-22,9205,凱基三重,1000,3000,-2000,103.0,102.8333
2025-12-22,920A,凱基板橋,0,1150,-1150,,100.8261
2025-12-22,9211,凱基台南,0,9000,-9000,,101.8889
2025-12-22,9216,凱基信義,1000,0,1000,103.0,
2025-12-22,9268,凱基台北,27000,41000,-14000,101.537,102.0366
2025-12-22,9300,華南永昌,30000,2013,27987,102.8333,102.9968
2025-12-22,9604,富邦陽明,3000,3212,-212,101.8333,102.2052
2025-12-22,9623,富邦台北,1000,1000,0,103.0,102.0
2025-12-22,962D,富邦新莊,0,12,-12,,101.3333
2025-12-22,9647,富邦新竹,2050,0,2050,102.0122,
2025-12-22,9658,富邦建國,3000,0,3000,102.3333,
2025-12-22,9663,富邦敦南,10000,0,10000,101.5,
2025-12-22,9666,富邦南屯,0,1010,-1010,,101.5
2025-12-22,9676,富邦仁愛,80,52000,-51920,101.0,101.8077
2025-12-22,9800,元大,18000,3000,15000,102.6667,102.1667
2025-12-22,981D,元大南投,15300,2000,13300,101.6928,102.25
