date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-17,1260,宏遠,5000,5000,0,291.0,294.5
2024-01-17,1440,美林,80000,348000,-268000,283.4688,287.0086
2024-01-17,1470,台灣摩根,46000,284000,-238000,286.5761,285.8046
2024-01-17,1480,美商高盛,35000,257000,-222000,283.6143,288.2335
2024-01-17,1560,港商野村,34000,219000,-185000,282.3235,286.6256
2024-01-17,1650,瑞銀,229000,328000,-99000,285.083,287.1113
2024-01-17,5261,美好蘆洲,39000,3000,36000,288.2308,283.5
2024-01-17,538W,第一華江,55000,18000,37000,285.4455,287.0556
2024-01-17,5850,統一,90449,59672,30777,288.6828,285.9387
2024-01-17,5854,統一城中,3000,12001,-9001,282.0,289.2501
2024-01-17,5857,統一新竹,2000,4000,-2000,282.25,288.25
2024-01-17,585A,統一基隆,6000,1000,5000,283.75,293.0
2024-01-17,585c,統一仁愛,12000,1020,10980,294.25,294.3922
2024-01-17,5920,元富,10000,5000,5000,288.8,287.9
2024-01-17,5925,元富台中,3053,1000,2053,292.526,294.0
2024-01-17,592D,元富大昌,4000,2000,2000,286.875,280.0
2024-01-17,592H,元富信義,50000,49030,970,283.45,290.3795
2024-01-17,592a,元富松德,6690,1000,5690,291.6326,292.0
2024-01-17,700N,兆豐埔墘,8000,1000,7000,289.6875,290.5
2024-01-17,700S,兆豐大同,64000,24000,40000,286.3281,285.75
2024-01-17,700X,兆豐永和,0,1000,-1000,,280.5
2024-01-17,700a,兆豐忠孝,7000,5100,1900,289.7143,284.7647
2024-01-17,700b,兆豐中壢,1000,0,1000,287.5,
2024-01-17,7031,致和台北,0,60000,-60000,,284.5
2024-01-17,779X,國票中和,4000,2350,1650,289.0,286.4574
2024-01-17,779Z,國票安和,3000,3000,0,284.0,286.8333
2024-01-17,779c,國票敦北,72000,3000,69000,290.5417,285.5
2024-01-17,779u,國票長城,3000,2000,1000,289.3333,292.25
2024-01-17,8150,台新,29200,22730,6470,288.5342,289.4329
2024-01-17,815H,台新屏東,1000,5000,-4000,288.5,292.0
2024-01-17,8440,摩根大通,31000,217000,-186000,289.0,287.0415
2024-01-17,8450,康和,14000,7000,7000,289.6786,291.0
2024-01-17,845B,康和永和,4000,3000,1000,279.5,283.8333
2024-01-17,8560,新光,68500,38053,30447,285.9315,287.98
2024-01-17,8561,新光台中,23332,22560,772,286.046,285.8449
2024-01-17,8840,玉山,47449,6131,41318,289.2341,286.3892
2024-01-17,8880,國泰綜合,111000,14000,97000,290.0315,290.3571
2024-01-17,8881,國泰高雄,5308,13001,-7693,289.1812,290.23
2024-01-17,8882,國泰台中,22106,18423,3683,289.118,284.5071
2024-01-17,8888,國泰敦南,65765,53561,12204,287.0611,288.1988
2024-01-17,9100,群益,11270,2054,9216,288.5803,293.1974
2024-01-17,9131,群益民權,3000,3000,0,280.5,282.5
2024-01-17,9138,群益中港,1000,1000,0,288.0,291.0
2024-01-17,9186,群益新竹,5000,5000,0,286.9,286.9
2024-01-17,918M,群益嘉義,2180,0,2180,283.6881,
2024-01-17,918X,群益台北,29000,17000,12000,292.4828,289.7353
2024-01-17,918e,群益大安,6000,0,6000,295.0,
2024-01-17,918i,群益竹南,1005,3030,-2025,282.995,290.0198
2024-01-17,9200,凱基,73000,2000,71000,292.5822,294.0
2024-01-17,9205,凱基三重,20000,1000,19000,288.875,290.0
2024-01-17,920A,凱基板橋,100,1120,-1020,281.5,293.5625
2024-01-17,920D,凱基市府,2000,3000,-1000,282.0,283.3333
2024-01-17,9216,凱基信義,5010,10,5000,287.3937,294.0
2024-01-17,9217,凱基松山,6000,4000,2000,286.0,290.75
2024-01-17,9227,凱基城中,64810,2000,62810,285.3374,286.0
2024-01-17,9229,凱基中山,1000,0,1000,294.0,
2024-01-17,9236,凱基虎尾,100,4000,-3900,289.75,292.5
2024-01-17,9239,凱基市政,12100,11000,1100,290.9463,283.1818
2024-01-17,9257,凱基林口,5000,2000,3000,283.2,294.0
2024-01-17,9268,凱基台北,303000,450000,-147000,285.8416,289.1533
2024-01-17,9334,華南世貿,4000,8000,-4000,286.0,286.5
2024-01-17,9600,富邦,47000,26000,21000,288.5,282.8077
2024-01-17,9604,富邦陽明,25400,23164,2236,285.132,287.9662
2024-01-17,9623,富邦台北,29405,34249,-4844,288.1891,290.8571
2024-01-17,9625,富邦竹東,46000,12000,34000,288.3152,287.5833
2024-01-17,962D,富邦新莊,1000,2000,-1000,286.0,288.5
2024-01-17,9647,富邦新竹,23105,12100,11005,290.4679,286.281
2024-01-17,9658,富邦建國,18574,9516,9058,287.5983,289.6722
2024-01-17,9663,富邦敦南,3000,35065,-32065,291.5,284.3708
2024-01-17,9666,富邦南屯,7200,8005,-805,288.8442,284.7533
2024-01-17,966F,富邦左營,5002,5001,1,289.5976,282.5023
2024-01-17,9676,富邦仁愛,12020,24156,-12136,289.6722,288.6056
2024-01-17,9692,富邦嘉義,15600,23273,-7673,286.7212,286.9526
2024-01-17,9697,富邦虎尾,0,2000,-2000,,284.5
2024-01-17,969C,富邦北港,7000,7000,0,284.2857,287.4286
2024-01-17,9800,元大,220013,135953,84060,287.1935,288.4562
2024-01-17,980K,元大竹科,4000,5020,-1020,284.125,285.7092
2024-01-17,9812,元大台中,1006,51000,-49994,290.004,288.1078
2024-01-17,981j,元大士林,0,245,-245,,291.1633
2024-01-17,982F,元大忠鼎,82000,30000,52000,285.2866,286.05
2024-01-17,9833,元大敦化,3000,0,3000,284.0,
2024-01-17,9859,元大經國,5000,3403,1597,282.2,289.0328
2024-01-17,9863,元大和平,3000,3000,0,290.1667,282.8333
2024-01-17,9875,元大永寧,3000,2100,900,288.1667,294.1905
2024-01-17,988B,元大桃園,5000,4000,1000,288.2,291.125
2024-01-17,9A00,永豐金,106144,18150,87994,288.8544,286.3884
2024-01-17,9A9Q,永豐豐原,4000,43500,-39500,289.5,280.4276
2024-01-17,9A9X,永豐竹科,7450,10415,-2965,286.5436,289.8944
2024-01-17,9A9g,永豐內湖,45000,29100,15900,283.3889,286.0241
2024-01-17,9A9h,永豐台南,2700,4160,-1460,289.7037,290.2885
2024-01-17,9A9x,永豐桃園,9110,1020,8090,286.3194,283.098
2024-01-18,1260,宏遠,150,0,150,280.0,
2024-01-18,1440,美林,47000,115000,-68000,280.7553,280.2087
2024-01-18,1470,台灣摩根,0,78000,-78000,,281.5449
2024-01-18,1480,美商高盛,83000,43000,40000,280.3554,281.9302
2024-01-18,1560,港商野村,30000,12000,18000,280.05,285.7083
2024-01-18,1650,瑞銀,162000,138000,24000,281.5216,283.0471
2024-01-18,5850,統一,48000,66000,-18000,281.5729,281.3409
2024-01-18,5857,統一新竹,3000,1000,2000,280.6667,281.0
2024-01-18,5859,統一屏東,21090,6000,15090,281.1422,280.8333
2024-01-18,585Q,統一三多,14050,1000,13050,282.6352,286.0
2024-01-18,585c,統一仁愛,2000,2000,0,280.75,280.5
2024-01-18,5920,元富,2000,2000,0,282.0,278.5
2024-01-18,5925,元富台中,0,3000,-3000,,281.0
2024-01-18,592D,元富大昌,2000,4000,-2000,282.0,282.25
2024-01-18,592E,元富城中,9200,1000,8200,281.7935,285.0
2024-01-18,592H,元富信義,2000,0,2000,283.25,
2024-01-18,592a,元富松德,1961,1690,271,280.5382,280.4343
2024-01-18,6114,中銀員林,1000,12000,-11000,283.5,281.5417
2024-01-18,7000,兆豐,2000,20000,-18000,283.0,278.925
2024-01-18,700N,兆豐埔墘,0,1000,-1000,,283.5
2024-01-18,700S,兆豐大同,35000,20000,15000,279.8,282.0
2024-01-18,700a,兆豐忠孝,5000,2000,3000,282.1,281.0
2024-01-18,779X,國票中和,2000,1000,1000,282.25,278.0
2024-01-18,779Z,國票安和,1000,0,1000,278.5,
2024-01-18,779c,國票敦北,0,8000,-8000,,278.5
2024-01-18,779u,國票長城,30000,1000,29000,279.8333,280.5
2024-01-18,8150,台新,20015,12200,7815,282.8997,280.6721
2024-01-18,815H,台新屏東,0,1150,-1150,,281.7391
2024-01-18,8440,摩根大通,10000,172000,-162000,282.05,282.1076
2024-01-18,8560,新光,25032,17036,7996,281.1981,281.3795
2024-01-18,8561,新光台中,4400,3665,735,283.0114,283.4044
2024-01-18,8880,國泰綜合,26000,9000,17000,281.8077,282.4444
2024-01-18,8881,國泰高雄,1308,1000,308,282.2492,280.5
2024-01-18,8882,國泰台中,9050,7802,1248,283.3729,282.7884
2024-01-18,8888,國泰敦南,24534,17291,7243,281.9088,282.0696
2024-01-18,9100,群益,30,71,-41,278.0,282.3803
2024-01-18,913g,群益三重,1000,2000,-1000,281.5,283.75
2024-01-18,9186,群益新竹,1050,1000,50,279.619,285.0
2024-01-18,918X,群益台北,10000,10000,0,285.8,279.5
2024-01-18,918i,群益竹南,10,0,10,280.5,
2024-01-18,9205,凱基三重,31500,1000,30500,280.7937,281.5
2024-01-18,920A,凱基板橋,1000,0,1000,278.0,
2024-01-18,9216,凱基信義,5,0,5,279.5,
