date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-05-16,1260,宏遠,0,20000,-20000,,122.0
2024-05-16,1261,宏遠民生,20000,100000,-80000,124.5,120.525
2024-05-16,1440,美林,109000,196000,-87000,122.8716,123.7372
2024-05-16,1470,台灣摩根,9000,35000,-26000,122.6111,121.1714
2024-05-16,5850,統一,102000,67000,35000,123.2892,126.597
2024-05-16,5852,統一敦南,20000,70000,-50000,121.75,124.8214
2024-05-16,5854,統一城中,1000,1002,-2,121.0,122.502
2024-05-16,585c,統一仁愛,2000,1000,1000,124.5,123.0
2024-05-16,5920,元富,0,2000,-2000,,120.5
2024-05-16,5925,元富台中,1000,0,1000,120.5,
2024-05-16,592D,元富大昌,1000,0,1000,121.0,
2024-05-16,592H,元富信義,4000,4000,0,125.625,121.375
2024-05-16,592a,元富松德,4621,5865,-1244,123.4827,123.0783
2024-05-16,700N,兆豐埔墘,2000,2050,-50,125.5,124.878
2024-05-16,700a,兆豐忠孝,10000,9000,1000,122.25,120.7222
2024-05-16,779Z,國票安和,66000,15000,51000,126.4242,124.1667
2024-05-16,779u,國票長城,1000,0,1000,121.0,
2024-05-16,8150,台新,9000,26100,-17100,121.6667,122.977
2024-05-16,815B,台新台中,20000,3000,17000,121.8,122.1667
2024-05-16,8440,摩根大通,34000,50000,-16000,120.9559,123.76
2024-05-16,8450,康和,14000,15050,-1050,121.6786,123.495
2024-05-16,8560,新光,9020,15002,-5982,122.4967,122.2998
2024-05-16,8561,新光台中,9000,13100,-4100,123.2222,121.4847
2024-05-16,8880,國泰綜合,26000,64000,-38000,121.7885,122.2109
2024-05-16,8881,國泰高雄,6001,2000,4001,124.0,125.5
2024-05-16,8882,國泰台中,4008,7177,-3169,123.1188,124.695
2024-05-16,8883,國泰松江,19000,3000,16000,121.7632,121.8333
2024-05-16,8888,國泰敦南,70316,81965,-11649,121.836,123.043
2024-05-16,9100,群益,8000,8000,0,120.5,121.5
2024-05-16,9131,群益民權,2000,2000,0,122.75,124.75
2024-05-16,9186,群益新竹,4485,4000,485,121.5033,124.625
2024-05-16,918M,群益嘉義,11000,7000,4000,122.0909,123.0714
2024-05-16,918X,群益台北,0,3000,-3000,,126.3333
2024-05-16,918d,群益內湖,25000,70000,-45000,127.2,122.1786
2024-05-16,918e,群益大安,0,1000,-1000,,122.5
2024-05-16,918i,群益竹南,11000,4000,7000,120.4545,121.75
2024-05-16,9205,凱基三重,5000,4000,1000,123.3,123.0
2024-05-16,920A,凱基板橋,1000,1000,0,122.0,123.0
2024-05-16,920D,凱基市府,1000,1000,0,123.5,123.0
2024-05-16,9217,凱基松山,1000,0,1000,122.5,
2024-05-16,9227,凱基城中,11000,12000,-1000,120.0455,121.7083
2024-05-16,9236,凱基虎尾,1000,4000,-3000,125.0,121.125
2024-05-16,9239,凱基市政,1000,1020,-20,122.0,122.049
2024-05-16,9268,凱基台北,156000,127000,29000,123.0481,122.0039
2024-05-16,9291,凱基大安,0,18000,-18000,,123.0278
2024-05-16,9604,富邦陽明,27000,26000,1000,120.0,120.5577
2024-05-16,9623,富邦台北,32100,22000,10100,123.8069,120.5682
2024-05-16,9647,富邦新竹,3532,8070,-4538,121.719,122.4486
2024-05-16,9658,富邦建國,3000,20,2980,122.8333,122.0
2024-05-16,9666,富邦南屯,0,2000,-2000,,125.0
2024-05-16,966F,富邦左營,1000,2000,-1000,122.0,126.75
2024-05-16,9676,富邦仁愛,195000,23000,172000,124.6744,122.9565
2024-05-16,9692,富邦嘉義,3000,1000,2000,123.6667,121.5
2024-05-16,9697,富邦虎尾,1000,0,1000,121.5,
2024-05-16,969C,富邦北港,0,2000,-2000,,120.5
2024-05-16,9800,元大,206000,104091,101909,125.3641,124.5642
2024-05-16,980K,元大竹科,0,8000,-8000,,121.125
2024-05-16,980R,元大南海,2000,73000,-71000,122.0,121.0479
2024-05-16,9812,元大台中,1050,1020,30,122.509,120.5333
2024-05-16,981C,元大路竹,151000,1000,150000,120.6722,125.0
2024-05-16,981g,元大大里,1000,71000,-70000,122.0,121.0634
2024-05-16,981j,元大士林,2000,3000,-1000,121.0,123.6667
2024-05-16,9833,元大敦化,12300,1000,11300,120.9797,128.0
2024-05-16,9859,元大經國,8000,6001,1999,121.25,125.2492
2024-05-16,9875,元大永寧,2000,4000,-2000,122.0,121.75
2024-05-16,989m,元大信義,0,25000,-25000,,122.9
2024-05-16,9A00,永豐金,63100,30856,32244,123.401,122.6948
2024-05-16,9A9L,永豐台中,2000,20000,-18000,122.5,122.65
2024-05-16,9A9U,永豐中正,30000,0,30000,127.1667,
2024-05-16,9A9X,永豐竹科,25000,17000,8000,121.02,125.0294
2024-05-16,9A9g,永豐內湖,14000,60000,-46000,120.7857,121.9667
2024-05-16,9A9h,永豐台南,6000,4000,2000,122.0,122.875
2024-05-16,9A9x,永豐桃園,3000,4000,-1000,121.0,122.625
2024-05-17,1260,宏遠,1000,21000,-20000,119.5,122.4762
2024-05-17,1261,宏遠民生,0,20000,-20000,,119.5
2024-05-17,126Q,宏遠高雄,0,8000,-8000,,121.625
2024-05-17,1440,美林,122000,86000,36000,122.1189,121.3081
2024-05-17,1480,美商高盛,3000,11000,-8000,121.1667,120.8636
2024-05-17,1560,港商野村,0,12000,-12000,,121.3333
2024-05-17,5850,統一,3000,62000,-59000,118.0,119.5726
2024-05-17,5852,統一敦南,33000,8000,25000,119.8939,122.75
2024-05-17,5854,統一城中,0,1000,-1000,,120.0
2024-05-17,5857,統一新竹,1000,0,1000,121.0,
