date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2023-12-21,104D,臺銀金山,14249,221300,-207051,258.158,260.5111
2023-12-21,1260,宏遠,4000,9000,-5000,262.75,262.6111
2023-12-21,1440,美林,942000,435083,506917,261.3848,257.8478
2023-12-21,1470,台灣摩根,728000,104000,624000,261.7782,256.8606
2023-12-21,1480,美商高盛,415000,201000,214000,261.1084,257.2985
2023-12-21,1560,港商野村,312000,179000,133000,258.3237,259.6955
2023-12-21,1650,瑞銀,2176000,1066000,1110000,260.5903,257.7702
2023-12-21,5850,統一,276054,383020,-106966,262.4361,257.4411
2023-12-21,5854,統一城中,4000,5100,-1100,258.625,258.8922
2023-12-21,5856,統一台中,87350,25000,62350,261.8955,261.3
2023-12-21,5857,統一新竹,17749,5000,12749,258.0166,261.6
2023-12-21,585A,統一基隆,1,2000,-1999,262.5,263.0
2023-12-21,585c,統一仁愛,1010,1000,10,260.0198,262.5
2023-12-21,5920,元富,8020,15000,-6980,259.495,260.1
2023-12-21,5925,元富台中,17080,15000,2080,254.9789,258.5333
2023-12-21,592D,元富大昌,11030,11200,-170,259.4492,261.0357
2023-12-21,592H,元富信義,10000,6620,3380,261.15,259.2251
2023-12-21,592a,元富松德,6274,3721,2553,257.3978,257.4031
2023-12-21,6010,?亞,150000,0,150000,261.6333,
2023-12-21,6480,福邦,75000,12000,63000,261.68,258.75
2023-12-21,7000,兆豐,138000,25000,113000,261.0761,258.52
2023-12-21,700F,兆豐虎尾,62000,1000,61000,262.4355,262.0
2023-12-21,700N,兆豐埔墘,1000,1000,0,262.5,262.5
2023-12-21,700X,兆豐永和,0,80,-80,,257.0
2023-12-21,700a,兆豐忠孝,5005,6000,-995,260.2018,259.8333
2023-12-21,700b,兆豐中壢,1015,13009,-11994,255.5961,263.5731
2023-12-21,779X,國票中和,1200,1000,200,255.8333,262.5
2023-12-21,779Z,國票安和,11020,16100,-5080,257.6361,261.087
2023-12-21,779c,國票敦北,27057,12690,14367,260.7425,262.2636
2023-12-21,779u,國票長城,26100,27000,-900,256.8659,259.9259
2023-12-21,8150,台新,79500,132900,-53400,259.617,259.3059
2023-12-21,815H,台新屏東,5003,9200,-4197,258.5033,258.75
2023-12-21,8440,摩根大通,565575,77000,488575,261.8759,256.2143
2023-12-21,8450,康和,24000,26000,-2000,258.9583,261.5769
2023-12-21,845B,康和永和,2020,3011,-991,257.9901,263.6661
2023-12-21,8490,京城,2000,84000,-82000,262.0,262.5119
2023-12-21,8560,新光,154966,163148,-8182,258.3334,259.5477
2023-12-21,8561,新光台中,24354,27870,-3516,259.1808,259.7046
2023-12-21,8881,國泰高雄,22629,36694,-14065,257.485,260.5674
2023-12-21,8882,國泰台中,54013,57732,-3719,257.6822,260.041
2023-12-21,8888,國泰敦南,214747,259124,-44377,258.8361,260.8623
2023-12-21,9100,群益,61689,217723,-156034,260.6099,256.9995
2023-12-21,9131,群益民權,1100,11000,-9900,260.3182,262.4091
2023-12-21,9138,群益中港,3000,2000,1000,257.6667,256.75
2023-12-21,913g,群益三重,9250,5200,4050,259.3189,260.3942
2023-12-21,9184,群益台中,6100,70001,-63901,258.5738,256.7857
2023-12-21,9186,群益新竹,80,150,-70,260.6875,263.0
2023-12-21,918M,群益嘉義,3000,7000,-4000,255.8333,262.0714
2023-12-21,918X,群益台北,3000,0,3000,263.8333,
2023-12-21,918e,群益大安,2000,1000,1000,256.5,261.0
2023-12-21,918i,群益竹南,3000,5000,-2000,263.0,259.0
2023-12-21,9200,凱基,71000,1714000,-1643000,262.7324,261.9968
2023-12-21,9205,凱基三重,3540,2050,1490,263.6088,258.7073
2023-12-21,9207,凱基永和,3000,4000,-1000,259.8333,260.625
2023-12-21,920A,凱基板橋,2250,6000,-3750,256.1111,258.1667
2023-12-21,920D,凱基市府,15106,25000,-9894,259.1172,261.06
2023-12-21,9216,凱基信義,3000,0,3000,257.0,
2023-12-21,9217,凱基松山,14000,48000,-34000,257.8929,256.8646
2023-12-21,9227,凱基城中,1300,2000,-700,256.6154,260.25
2023-12-21,9229,凱基中山,26100,37100,-11000,254.8161,258.6321
2023-12-21,9236,凱基虎尾,5000,9100,-4100,261.2,258.1648
2023-12-21,9239,凱基市政,16590,3102,13488,261.6317,260.6125
2023-12-21,9257,凱基林口,2000,1000,1000,261.25,262.5
2023-12-21,9268,凱基台北,829050,313005,516045,261.5305,259.048
2023-12-21,9334,華南世貿,10004,13000,-2996,257.3003,260.5769
2023-12-21,9600,富邦,371357,46020,325337,262.8814,256.6656
2023-12-21,9604,富邦陽明,23688,32090,-8402,258.0091,260.5981
2023-12-21,961H,富邦新板,22250,120013,-97763,259.9382,259.596
2023-12-21,9623,富邦台北,42952,46380,-3428,259.8313,260.0073
2023-12-21,962D,富邦新莊,9003,10003,-1000,261.4983,258.7011
2023-12-21,9647,富邦新竹,36160,31020,5140,261.5501,261.8359
2023-12-21,9658,富邦建國,35330,42553,-7223,258.1448,260.2447
2023-12-21,9659,富邦高雄,5110,76037,-70927,257.0597,260.1325
2023-12-21,9666,富邦南屯,5029,9205,-4176,258.3271,261.7366
2023-12-21,966F,富邦左營,3500,11220,-7720,258.2143,258.6127
2023-12-21,9676,富邦仁愛,127300,35485,91815,262.0557,259.4233
2023-12-21,9692,富邦嘉義,8002,121005,-113003,259.0622,258.6694
2023-12-21,9697,富邦虎尾,1060,4000,-2940,257.9906,261.375
2023-12-21,969C,富邦北港,6000,6000,0,256.9167,261.0
2023-12-21,9800,元大,406077,471735,-65658,259.3419,259.4391
2023-12-21,980K,元大竹科,1064,2000,-936,262.1894,263.25
2023-12-21,9812,元大台中,12040,4000,8040,260.5058,262.125
2023-12-21,981j,元大士林,7050,5040,2010,256.5816,260.9127
2023-12-21,9833,元大敦化,2000,4002,-2002,263.75,261.1264
2023-12-21,983B,元大林森,2050,6200,-4150,257.7476,262.2742
2023-12-21,9859,元大經國,37364,28014,9350,256.5986,260.0189
2023-12-21,9863,元大和平,6200,9050,-2850,257.5726,261.5055
2023-12-21,9875,元大永寧,11088,13003,-1915,260.8863,258.6932
2023-12-21,988B,元大桃園,309,2030,-1721,257.1861,260.9557
2023-12-21,9A00,永豐金,455052,306764,148288,261.2487,257.8894
2023-12-21,9A9X,永豐竹科,15550,24859,-9309,260.0206,260.2413
2023-12-21,9A9g,永豐內湖,15100,15000,100,260.351,263.3333
2023-12-21,9A9h,永豐台南,5220,11370,-6150,258.7989,260.365
2023-12-21,9A9x,永豐桃園,16000,24000,-8000,258.0312,261.4167
2023-12-22,1260,宏遠,5,11000,-10995,260.5,263.0
2023-12-22,126U,宏遠館前,72075,4000,68075,262.7357,261.75
2023-12-22,1440,美林,236000,1556000,-1320000,263.8136,262.0575
2023-12-22,1470,台灣摩根,485000,85000,400000,261.2454,263.1412
2023-12-22,1480,美商高盛,247000,418000,-171000,260.9211,261.8493
2023-12-22,1560,港商野村,1000,177000,-176000,260.0,263.1949
2023-12-22,1650,瑞銀,667945,1233000,-565055,263.0493,262.4509
2023-12-22,5850,統一,314040,83085,230955,261.4079,262.5784
2023-12-22,5854,統一城中,18000,6000,12000,260.75,262.5833
2023-12-22,5856,統一台中,75200,4000,71200,261.9422,260.75
2023-12-22,5857,統一新竹,4006,3000,1006,262.5005,260.5
2023-12-22,585A,統一基隆,4000,2000,2000,261.625,262.75
2023-12-22,585c,統一仁愛,2000,2000,0,262.25,263.5
2023-12-22,5920,元富,9320,18000,-8680,263.4388,263.0278
2023-12-22,5921,元富高雄,4000,52000,-48000,261.625,263.6731
2023-12-22,5925,元富台中,10000,1200,8800,261.0,260.5833
2023-12-22,592D,元富大昌,16000,8000,8000,262.4375,261.875
2023-12-22,592H,元富信義,17000,15100,1900,260.4118,263.0828
2023-12-22,592a,元富松德,5640,7074,-1434,261.2668,262.0759
2023-12-22,7000,兆豐,256398,19000,237398,263.1662,261.6579
2023-12-22,700a,兆豐忠孝,4000,8000,-4000,261.125,262.875
2023-12-22,700b,兆豐中壢,18000,3014,14986,262.1111,262.0046
2023-12-22,779X,國票中和,1000,3200,-2200,261.0,264.4062
2023-12-22,779Z,國票安和,28020,7000,21020,260.8048,261.2143
2023-12-22,779c,國票敦北,213000,120322,92678,262.0563,261.643
2023-12-22,779u,國票長城,49001,34000,15001,261.4694,261.2941
2023-12-22,8150,台新,73912,69650,4262,261.2349,262.5736
2023-12-22,815H,台新屏東,2000,3000,-1000,262.25,261.0
2023-12-22,8440,摩根大通,218000,486174,-268174,259.6124,262.0486
2023-12-22,8450,康和,21000,25000,-4000,263.1667,260.1
2023-12-22,845B,康和永和,7030,3020,4010,261.5014,264.4967
2023-12-22,8560,新光,115797,88438,27359,261.9447,261.5705
2023-12-22,8561,新光台中,22592,28584,-5992,261.8986,262.5657
2023-12-22,8880,國泰綜合,491244,104001,387243,262.165,262.5433
2023-12-22,8881,國泰高雄,26520,20815,5705,262.7134,262.4146
2023-12-22,8882,國泰台中,49799,46094,3705,262.1681,261.7978
2023-12-22,8888,國泰敦南,212339,178546,33793,262.3494,262.1027
2023-12-22,8960,上海匯豐,0,289000,-289000,,261.936
2023-12-22,9100,群益,66366,45316,21050,261.1182,261.8571
2023-12-22,9131,群益民權,6000,6200,-200,259.75,262.1774
2023-12-22,9138,群益中港,2000,0,2000,263.5,
2023-12-22,913g,群益三重,7010,7000,10,263.0706,261.5
2023-12-22,9186,群益新竹,7100,6000,1100,263.1338,261.0833
2023-12-22,918M,群益嘉義,4000,5000,-1000,262.375,260.8
2023-12-22,918X,群益台北,22000,2000,20000,259.4318,261.0
2023-12-22,918e,群益大安,2000,4000,-2000,261.5,263.375
2023-12-22,918i,群益竹南,6000,3000,3000,262.5833,261.6667
2023-12-22,9200,凱基,89022,27000,62022,262.5056,261.4259
2023-12-22,9205,凱基三重,18300,14210,4090,261.6052,261.8645
2023-12-22,9207,凱基永和,4000,2000,2000,261.5,260.5
2023-12-22,920A,凱基板橋,6050,7000,-950,261.3347,261.0714
2023-12-22,920D,凱基市府,2005,3000,-995,263.4925,262.0
2023-12-22,9216,凱基信義,5400,4000,1400,261.6481,264.75
2023-12-22,9217,凱基松山,11300,71000,-59700,262.885,262.3873
2023-12-22,9227,凱基城中,2000,5000,-3000,263.0,263.2
2023-12-22,9229,凱基中山,6302,6300,2,262.1027,260.5873
2023-12-22,922C,凱基屏東,132000,11000,121000,262.7765,260.4545
