date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2024-01-15,1260,宏遠,2,0,2,195.0,
2024-01-15,1440,美林證券,26000,5000,21000,196.9615,197.5
2024-01-15,1470,摩根士丹利,7000,0,7000,196.1429,
2024-01-15,1560,港商野村,0,12000,-12000,,197.2083
2024-01-15,5854,統一城中,0,1000,-1000,,196.0
2024-01-15,585F,統一彰化,0,8000,-8000,,196.9375
2024-01-15,5920,元富,0,1000,-1000,,195.0
2024-01-15,592D,元富大昌,10000,0,10000,197.5,
2024-01-15,592H,元富信義,0,30,-30,,195.0
2024-01-15,592a,元富松德,300,0,300,197.5,
2024-01-15,6012,奔亞網路,10000,0,10000,197.25,
2024-01-15,700b,兆豐中壢,133,0,133,197.5,
2024-01-15,779J,國票北高雄,130,0,130,195.5,
2024-01-15,779Z,國票安和,0,2000,-2000,,195.5
2024-01-15,779u,國票長城,3000,0,3000,197.3333,
2024-01-15,8150,台新,105,2000,-1895,197.0,196.5
2024-01-15,8440,摩根大通,41000,0,41000,197.061,
2024-01-15,845U,康和台北,1000,1000,0,197.0,197.0
2024-01-15,8560,新光,2000,5122,-3122,197.0,196.4262
2024-01-15,8561,新光台中,4000,4373,-373,196.625,196.657
2024-01-15,8565,新光桃園,50,7000,-6950,197.0,197.1429
2024-01-15,8882,國泰台中,0,1000,-1000,,197.0
2024-01-15,8888,國泰敦南,3006,1240,1766,196.6673,197.4355
2024-01-15,9131,群益民權,0,1000,-1000,,197.0
2024-01-15,918P,群益天母,0,10000,-10000,,195.8
2024-01-15,918d,群益內湖,0,8000,-8000,,197.75
2024-01-15,9207,凱基永和,1000,2060,-1060,197.5,196.9417
2024-01-15,9217,凱基松山,0,2000,-2000,,196.5
2024-01-15,9227,凱基城中,0,1000,-1000,,195.5
2024-01-15,9229,凱基中山,10000,10000,0,197.5,194.75
2024-01-15,9236,凱基虎尾,0,1000,-1000,,198.0
2024-01-15,9239,凱基市政,0,6000,-6000,,196.1667
2024-01-15,9257,凱基林口,0,1000,-1000,,195.5
2024-01-15,9268,凱基台北,62000,14000,48000,196.2742,197.3929
2024-01-15,9303,永昌高雄,10000,0,10000,198.0,
2024-01-15,9604,富邦陽明,50,1000,-950,195.0,198.0
2024-01-15,9623,富邦台北,1000,1000,0,195.0,198.0
