date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-07,1020,合庫,1000,0,1000,28.3,
2026-05-07,1021,合庫台中,1000,1000,0,28.1,28.3
2026-05-07,1024,合庫嘉義,3000,0,3000,28.15,
2026-05-07,1029,合庫鳳山,500,2000,-1500,27.9,28.275
2026-05-07,102C,合庫自強,1000,1000,0,28.05,28.35
2026-05-07,1030,土銀,0,3980,-3980,,28.1503
2026-05-07,1035,土銀新竹,28000,0,28000,28.2,
2026-05-07,103A,土銀建國,1000,0,1000,28.15,
2026-05-07,103B,土銀彰化,0,1000,-1000,,28.3
2026-05-07,1042,臺銀臺南,125,0,125,28.1,
2026-05-07,1043,臺銀民權,304,0,304,28.2007,
2026-05-07,1045,臺銀新竹,0,4140,-4140,,28.25
2026-05-07,104A,臺銀臺中,152,980,-828,28.1171,28.2
2026-05-07,104C,臺銀高雄,9,5000,-4991,28.1,28.15
2026-05-07,1115,企銀太平,0,8000,-8000,,28.25
2026-05-07,111E,企銀桃園,0,3000,-3000,,28.1167
2026-05-07,1232,彰銀七賢,2000,0,2000,28.1,
2026-05-07,126H,宏遠中和,0,5760,-5760,,28.1934
2026-05-07,126i,宏遠光隆,0,4000,-4000,,28.2625
2026-05-07,1440,美林,9000,57000,-48000,28.2278,28.1763
2026-05-07,1470,台灣摩根,13000,46969,-33969,28.3,28.1829
2026-05-07,1480,美商高盛,34137,101000,-66863,28.3113,28.203
2026-05-07,1560,港商野村,0,34000,-34000,,28.2206
2026-05-07,1590,花旗環球,9000,5000,4000,28.3056,28.25
2026-05-07,1650,瑞銀,26000,53000,-27000,28.15,28.1962
2026-05-07,2181,亞東板橋,1000,0,1000,28.05,
2026-05-07,5261,美好蘆洲,0,1980,-1980,,28.2253
2026-05-07,5320,高橋,0,20000,-20000,,28.3
2026-05-07,5321,高橋龍潭,1000,0,1000,28.3,
2026-05-07,5384,第一台南,1000,0,1000,28.1,
2026-05-07,5387,第一澎湖,8000,0,8000,28.2875,
2026-05-07,5389,第一中山,5000,0,5000,28.1,
2026-05-07,538A,第一新興,180,2700,-2520,28.2,28.2
2026-05-07,538F,第一稻埕,6000,6000,0,28.1833,28.3
2026-05-07,538I,第一頭份,0,8000,-8000,,28.1
2026-05-07,538N,第一豐原,100,0,100,28.1,
2026-05-07,538W,第一華江,25,3000,-2975,28.25,28.2
2026-05-07,538Y,第一中壢,1100,2150,-1050,28.15,28.1302
2026-05-07,5853,統一中壢,0,1000,-1000,,28.3
2026-05-07,5859,統一屏東,10,0,10,28.2,
2026-05-07,585A,統一基隆,0,12,-12,,28.05
2026-05-07,585J,統一三重,0,1000,-1000,,28.1
2026-05-07,585U,統一南京,1000,0,1000,28.05,
2026-05-07,585W,統一金門,0,7000,-7000,,28.3857
2026-05-07,5861,盈溢籬子內,2000,0,2000,28.25,
2026-05-07,601d,?亞鑫豐,3000,0,3000,28.1333,
2026-05-07,6110,台中銀,5000,0,5000,28.3,
2026-05-07,611A,中銀豐原,2000,1000,1000,28.125,28.1
2026-05-07,6160,中國信託,70,0,70,28.2,
2026-05-07,6162,中信託忠,1000,0,1000,28.3,
2026-05-07,6163,中信託永,200,1000,-800,28.2,28.3
2026-05-07,6164,中信託文,1000,0,1000,28.05,
2026-05-07,6165,中信託新,1000,0,1000,28.05,
2026-05-07,6168,中信嘉義,0,11880,-11880,,28.2626
2026-05-07,616A,中信中壢,1000,0,1000,28.25,
2026-05-07,616K,中信託高,800,0,800,28.25,
2026-05-07,6380,光和,0,7000,-7000,,28.3286
2026-05-07,6381,光和溪湖,200,0,200,27.9,
2026-05-07,638D,光和高雄,1000,1000,0,28.1,28.4
2026-05-07,6451,永全南崁,0,1000,-1000,,28.35
2026-05-07,6461,大昌樹林,0,1000,-1000,,28.4
2026-05-07,6464,大昌新店,2000,0,2000,28.125,
2026-05-07,6910,德信,0,2000,-2000,,28.25
2026-05-07,6950,福勝,2000,0,2000,28.25,
2026-05-07,7000,兆豐,0,113,-113,,28.1
2026-05-07,7005,兆豐中港,2000,2000,0,28.4,28.3
2026-05-07,7007,兆豐竹北,7000,0,7000,28.1857,
2026-05-07,700G,兆豐麻豆,0,197,-197,,28.1832
2026-05-07,700H,兆豐東門,1800,0,1800,28.1278,
2026-05-07,700J,兆豐公益,2000,190,1810,28.1,28.25
2026-05-07,700M,兆豐桃園,100,0,100,28.1,
2026-05-07,700N,兆豐埔墘,70,0,70,28.2,
2026-05-07,700V,兆豐新竹,12000,0,12000,28.3542,
2026-05-07,700a,兆豐忠孝,0,1280,-1280,,28.2812
2026-05-07,700b,兆豐中壢,2000,270,1730,28.075,28.1
2026-05-07,700c,兆豐民生,4000,4000,0,28.225,28.35
2026-05-07,700h,兆豐三民,0,5000,-5000,,28.15
2026-05-07,700r,兆豐寶成,1000,0,1000,28.2,
2026-05-07,700s,兆豐岡山,2000,0,2000,28.2,
2026-05-07,7030,致和,0,20000,-20000,,28.05
2026-05-07,7790,國票綜合,9134,4000,5134,28.286,28.2
2026-05-07,7797,國票中正,0,1000,-1000,,28.3
2026-05-07,7798,國票內壢,100,10080,-9980,27.9,28.2472
2026-05-07,779D,國票台南,1000,0,1000,28.1,
2026-05-07,779P,國票九鼎,2120,5000,-2880,28.1113,28.2
2026-05-07,779V,國票天祥,1000,0,1000,28.15,
2026-05-07,779X,國票中和,0,360,-360,,28.2
2026-05-07,779e,國票南科,100,2000,-1900,28.2,28.1
2026-05-07,779j,國票和平,1000,0,1000,28.15,
2026-05-07,779n,國票南京,50,0,50,28.1,
2026-05-07,8440,摩根大通,79000,37000,42000,28.2411,28.2176
2026-05-07,8456,康和新竹,2000,0,2000,28.075,
2026-05-07,8459,康和嘉義,1000,1000,0,28.1,28.35
2026-05-07,845A,康和內湖,0,20000,-20000,,28.2
2026-05-07,845D,康和板橋,499,0,499,27.9,
2026-05-07,845J,康和高雄,1010,0,1010,28.151,
2026-05-07,845S,康和南崁,2000,0,2000,28.15,
2026-05-07,845U,康和台北,0,1000,-1000,,28.05
2026-05-07,8492,京城嘉義,2000,0,2000,28.1,
2026-05-07,8560,新光,3236,5400,-2164,28.0712,28.1
2026-05-07,8561,新光台中,1088,4280,-3192,28.1919,28.2304
2026-05-07,8562,新光高雄,50,0,50,28.15,
2026-05-07,8563,新光新竹,2000,2000,0,28.1,28.15
2026-05-07,8564,新光台南,1020,5400,-4380,28.249,28.1944
2026-05-07,8565,新光桃園,20,0,20,28.175,
2026-05-07,8582,聯邦嘉義,0,5940,-5940,,28.1104
2026-05-07,8586,聯邦大業,10000,0,10000,28.15,
2026-05-07,8587,聯邦興中,10,0,10,28.15,
2026-05-07,8840,玉山,20,0,20,27.9,
2026-05-07,8842,玉山新莊,1015,0,1015,28.1015,
2026-05-07,8843,玉山高雄,30,16000,-15970,28.3,28.2562
2026-05-07,8846,玉山板橋,250,0,250,28.25,
2026-05-07,8847,玉山台南,160,0,160,28.1844,
2026-05-07,8848,玉山嘉義,7000,0,7000,28.1714,
2026-05-07,8849,玉山景美,0,2000,-2000,,28.4
2026-05-07,884A,玉山士林,1000,16000,-15000,28.35,28.2969
2026-05-07,884B,玉山台中,6100,2450,3650,28.1025,28.2133
2026-05-07,884D,玉山左營,0,1297,-1297,,28.15
2026-05-07,884E,玉山城中,0,800,-800,,28.15
2026-05-07,884H,玉山新竹,0,10000,-10000,,28.05
2026-05-07,884J,玉山大里,3,4000,-3997,28.25,28.2
2026-05-07,8881,國泰高雄,6030,3100,2930,28.208,28.1935
2026-05-07,8882,國泰台中,3245,5500,-2255,28.3049,28.2364
2026-05-07,8884,國泰台南,100,370,-270,28.1,28.2
2026-05-07,8885,國泰桃園,4100,500,3600,28.0878,28.2
2026-05-07,8886,國泰新莊,0,200,-200,,28.2
2026-05-07,8888,國泰敦南,8965,16928,-7963,28.1722,28.2829
2026-05-07,888A,國泰館前,1350,4000,-2650,28.0778,28.35
2026-05-07,888K,國泰板橋,8110,240,7870,28.1809,28.2
2026-05-07,8900,法銀巴黎,8000,0,8000,28.2375,
2026-05-07,9100,群益,2000,2000,0,28.3,28.125
2026-05-07,9103,群益松山,11000,0,11000,28.1636,
2026-05-07,9131,群益民權,0,1000,-1000,,28.25
2026-05-07,9135,群益東大,0,10000,-10000,,28.15
2026-05-07,9137,群益士林,20,0,20,28.1,
2026-05-07,913N,群益土城,2010,0,2010,28.3495,
2026-05-07,913U,群益崇德,2000,0,2000,28.25,
2026-05-07,913g,群益三重,1000,0,1000,28.05,
2026-05-07,9183,群益高雄,100,0,100,28.1,
2026-05-07,9188,群益三民,6000,0,6000,28.15,
2026-05-07,918C,群益古亭,3004,0,3004,28.383,
2026-05-07,918D,群益東門,1000,0,1000,28.1,
2026-05-07,918E,群益南京,0,2000,-2000,,28.1
2026-05-07,918G,群益新莊,3020,0,3020,28.1483,
2026-05-07,918H,群益中山,20,0,20,27.9,
2026-05-07,918K,群益東湖,10400,0,10400,28.05,
2026-05-07,918W,群益忠孝,0,207,-207,,28.2
2026-05-07,918i,群益竹南,2000,0,2000,28.15,
2026-05-07,918u,群益瑞豐,6000,0,6000,28.3,
2026-05-07,918x,群益延平,1000,0,1000,28.3,
2026-05-07,918z,群益宜蘭,50,0,50,28.2,
2026-05-07,9202,凱基中港,100,0,100,28.25,
2026-05-07,9204,凱基台中,1000,0,1000,28.35,
2026-05-07,9205,凱基三重,0,2000,-2000,,28.2
2026-05-07,9206,凱基高雄,10000,0,10000,28.1,
2026-05-07,9208,凱基桃園,0,600,-600,,28.15
2026-05-07,920F,凱基站前,5600,0,5600,28.1161,
2026-05-07,920H,凱基基隆,1200,0,1200,28.1,
2026-05-07,920M,凱基宜蘭,0,880,-880,,28.15
2026-05-07,920Z,凱基台東,63,0,63,28.2317,
2026-05-07,9211,凱基台南,5050,1500,3550,28.2465,28.1667
2026-05-07,9215,凱基高美,0,11000,-11000,,28.2318
2026-05-07,9217,凱基松山,0,11,-11,,28.05
2026-05-07,9218,凱基大直,5,0,5,28.1,
2026-05-07,921C,凱基民權,600,0,600,28.15,
2026-05-07,921E,凱基三峽,100,0,100,28.25,
2026-05-07,921M,凱基八德,100,0,100,28.1,
2026-05-07,9226,凱基汐止,0,3000,-3000,,28.3
2026-05-07,9233,凱基長庚,0,3600,-3600,,28.25
2026-05-07,9234,凱基竹北,0,2300,-2300,,28.2
2026-05-07,9237,凱基敦北,35,0,35,28.1,
2026-05-07,9238,凱基士林,200,9281,-9081,28.1,28.2015
2026-05-07,9252,凱基嘉義,2000,0,2000,28.1,
2026-05-07,9268,凱基台北,188000,129000,59000,28.233,28.1612
2026-05-07,9272,凱基竹科,100,0,100,28.2,
2026-05-07,9278,凱基永康,200,0,200,28.1,
2026-05-07,9285,凱基中壢,10000,0,10000,28.2,
2026-05-07,9302,華南台中,2000,1600,400,28.3,28.2438
2026-05-07,9303,華南高雄,2100,0,2100,28.1952,
2026-05-07,9306,華南台南,0,3000,-3000,,28.1833
2026-05-07,9317,華南林口,2000,5000,-3000,28.3,28.3
2026-05-07,9319,華南鶯歌,100,0,100,28.25,
2026-05-07,9327,華南斗六,1000,0,1000,28.15,
2026-05-07,9328,華南潮州,1250,0,1250,28.028,
2026-05-07,9329,華南朴子,1000,1580,-580,28.1,28.2367
2026-05-07,9332,華南楠梓,30,0,30,28.1,
2026-05-07,9343,華南頭份,4000,0,4000,28.2375,
2026-05-07,9358,華南東勢,20,0,20,28.25,
2026-05-07,9359,華南中正,20000,2000,18000,28.15,28.2
2026-05-07,9363,華南彰化,1050,0,1050,28.1476,
2026-05-07,9386,華南東昇,1000,0,1000,28.1,
