date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-04-29,1020,合庫,100,0,100,487.5,
2026-04-29,1021,合庫台中,300,0,300,482.6667,
2026-04-29,1024,合庫嘉義,100,0,100,482.5,
2026-04-29,102A,合庫新竹,1000,0,1000,480.0,
2026-04-29,102C,合庫自強,0,5,-5,,485.0
2026-04-29,1033,土銀高雄,100,0,100,487.5,
2026-04-29,1040,臺銀,10,0,10,483.0,
2026-04-29,1042,臺銀臺南,151,0,151,483.7682,
2026-04-29,1043,臺銀民權,2095,0,2095,480.142,
2026-04-29,1045,臺銀新竹,1001,0,1001,480.003,
2026-04-29,104A,臺銀臺中,1028,0,1028,480.5545,
2026-04-29,104C,臺銀高雄,21,0,21,483.4524,
2026-04-29,104D,臺銀金山,110,0,110,482.8182,
2026-04-29,1113,企銀九如,1000,380,620,481.0,485.0
2026-04-29,1114,企銀嘉義,20,0,20,482.75,
2026-04-29,1118,企銀豐原,1060,0,1060,480.6274,
2026-04-29,111E,企銀桃園,1000,0,1000,480.5,
2026-04-29,111F,企銀北高,5000,0,5000,480.0,
2026-04-29,111G,企銀埔墘,1000,0,1000,480.5,
2026-04-29,1233,彰銀台中,0,500,-500,,481.0
2026-04-29,1260,宏遠,1000,0,1000,480.5,
2026-04-29,126i,宏遠光隆,2000,0,2000,481.75,
2026-04-29,1360,港麥格理,6000,4000,2000,480.0,480.5
2026-04-29,1440,美林,1000,25000,-24000,487.0,481.56
2026-04-29,1470,台灣摩根,5000,79000,-74000,480.7,481.2025
2026-04-29,1480,美商高盛,5000,121000,-116000,482.3,480.843
2026-04-29,1560,港商野村,1000,1105,-105,481.0,484.7869
2026-04-29,1590,花旗環球,24000,22000,2000,481.6458,480.7045
2026-04-29,1650,瑞銀,3000,22000,-19000,485.5,481.1364
2026-04-29,2180,亞東,1000,0,1000,481.0,
2026-04-29,2181,亞東板橋,29,0,29,483.0,
2026-04-29,2186,亞東高雄,25,0,25,485.0,
2026-04-29,2187,亞東台中,5,0,5,484.0,
2026-04-29,5262,美好楊梅,3000,0,3000,481.0,
2026-04-29,5320,高橋,2010,0,2010,480.7612,
2026-04-29,5380,第一金證,10,1,9,483.0,486.0
2026-04-29,5384,第一台南,1000,0,1000,480.0,
2026-04-29,5385,第一桃園,10,0,10,484.0,
2026-04-29,538C,第一光復,50,0,50,486.0,
2026-04-29,538E,第一自由,3,0,3,483.5,
2026-04-29,538N,第一豐原,1000,0,1000,480.5,
2026-04-29,538W,第一華江,2000,0,2000,480.5,
2026-04-29,538Y,第一中壢,30,0,30,481.0,
2026-04-29,538j,第一安和,300,0,300,483.5,
2026-04-29,5850,統一,76,0,76,482.5,
2026-04-29,5851,統一高雄,1000,0,1000,480.5,
2026-04-29,5853,統一中壢,0,29,-29,,482.5
2026-04-29,5854,統一城中,30,0,30,482.5,
2026-04-29,5855,統一台南,0,100,-100,,485.0
2026-04-29,5856,統一台中,0,1,-1,,484.5
2026-04-29,5857,統一新竹,50,0,50,485.0,
2026-04-29,5858,統一嘉義,1000,0,1000,482.0,
2026-04-29,585B,統一永和,1,0,1,482.5,
2026-04-29,585H,統一桃園,30,0,30,483.0,
2026-04-29,585J,統一三重,5,0,5,482.5,
2026-04-29,585M,統一士林,1000,0,1000,480.0,
2026-04-29,585P,統一板橋,5,0,5,483.0,
2026-04-29,585c,統一仁愛,1000,0,1000,480.0,
2026-04-29,601d,?亞鑫豐,4020,1000,3020,482.51,488.5
2026-04-29,6114,中銀員林,100,0,100,485.0,
2026-04-29,611A,中銀豐原,1000,0,1000,480.5,
2026-04-29,6160,中國信託,0,15526,-15526,,480.4765
2026-04-29,6161,中信三重,3110,0,3110,480.5884,
2026-04-29,6167,中信松江,1000,1000,0,482.5,481.0
2026-04-29,616A,中信中壢,50,0,50,483.0,
2026-04-29,616K,中信託高,100,0,100,484.975,
2026-04-29,6380,光和,100,0,100,482.5,
2026-04-29,6381,光和溪湖,100,0,100,485.25,
2026-04-29,6382,光和田中,25,0,25,483.0,
2026-04-29,6460,大昌,4100,0,4100,482.0976,
2026-04-29,6464,大昌新店,1050,800,250,481.0952,483.125
2026-04-29,6465,大昌桃園,30,0,30,482.0,
2026-04-29,6910,德信,100,0,100,484.0,
2026-04-29,6912,德信中正,10,0,10,483.0,
2026-04-29,7000,兆豐,33,0,33,481.0606,
2026-04-29,7005,兆豐中港,85,0,85,482.7353,
2026-04-29,7006,兆豐台南,150,0,150,487.5,
2026-04-29,700B,兆豐板橋,1006,1000,6,486.994,480.0
