date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-11,1020,合庫,18031,37025,-18994,220.8656,218.6914
2026-05-11,1021,合庫台中,6000,67332,-61332,214.0833,219.5007
2026-05-11,1022,合庫台南,12000,16510,-4510,217.6667,219.7601
2026-05-11,1023,合庫高雄,12500,17304,-4804,216.44,219.9102
2026-05-11,1024,合庫嘉義,13000,18050,-5050,215.4231,220.2465
2026-05-11,1025,合庫基隆,4000,20600,-16600,219.75,219.466
2026-05-11,1028,合庫彰化,6000,10905,-4905,217.4167,221.6293
2026-05-11,1029,合庫鳳山,1285,12641,-11356,223.4455,221.429
2026-05-11,102A,合庫新竹,10050,16150,-6100,219.5184,217.1579
2026-05-11,102C,合庫自強,2000,34645,-32645,220.0,222.8512
2026-05-11,102E,合庫桃園,6000,25230,-19230,214.0833,221.5426
2026-05-11,102F,合庫西台,6050,40082,-34032,218.8223,222.0914
2026-05-11,102G,合庫三重,3002,24040,-21038,216.3354,217.4484
2026-05-11,1030,土銀,16025,19960,-3935,214.1303,219.8179
2026-05-11,1031,土銀台中,1000,24778,-23778,224.0,223.7668
2026-05-11,1032,土銀台南,0,2150,-2150,,224.0
2026-05-11,1033,土銀高雄,1000,2600,-1600,215.0,223.7115
2026-05-11,1034,土銀嘉義,4000,6708,-2708,217.625,219.4532
2026-05-11,1035,土銀新竹,6020,9930,-3910,217.4194,222.6183
2026-05-11,1036,土銀玉里,2000,6000,-4000,222.0,221.5
2026-05-11,1037,土銀花蓮,0,9000,-9000,,224.0
2026-05-11,1038,土銀和平,1000,3870,-2870,223.5,222.9664
2026-05-11,1039,土銀士林,1000,3000,-2000,218.0,220.1667
2026-05-11,103A,土銀建國,11000,11020,-20,211.6364,218.7323
2026-05-11,103B,土銀彰化,0,6050,-6050,,223.9752
2026-05-11,103C,土銀白河,6000,9100,-3100,215.25,218.3077
2026-05-11,103F,土銀南港,8000,8020,-20,216.3125,220.6833
2026-05-11,1040,臺銀,9605,40173,-30568,219.0562,221.4599
2026-05-11,1042,臺銀臺南,13000,42350,-29350,217.9231,222.3342
2026-05-11,1043,臺銀民權,18036,45449,-27413,217.503,218.3638
2026-05-11,1045,臺銀新竹,9050,40050,-31000,218.8287,222.2953
2026-05-11,104A,臺銀臺中,22125,79183,-57058,214.0989,221.2645
2026-05-11,104C,臺銀高雄,18360,47823,-29463,218.1716,221.7445
2026-05-11,104D,臺銀金山,28198,23079,5119,213.4882,218.6238
2026-05-11,1110,企銀,1075,6405,-5330,216.5233,222.5277
2026-05-11,1111,企銀台中,1000,23995,-22995,212.5,221.5203
2026-05-11,1112,企銀台南,2000,11085,-9085,218.5,221.1872
2026-05-11,1113,企銀九如,2000,6000,-4000,219.25,224.0
2026-05-11,1114,企銀嘉義,1000,3130,-2130,210.0,221.2843
2026-05-11,1115,企銀太平,7000,13000,-6000,215.8571,222.8462
2026-05-11,1116,企銀屏東,1000,1000,0,219.5,217.5
2026-05-11,1117,企銀竹北,6000,20165,-14165,218.1667,222.6451
2026-05-11,1118,企銀豐原,0,6000,-6000,,222.5833
2026-05-11,1119,企銀岡山,6000,5000,1000,219.4167,219.9
2026-05-11,111A,企銀民雄,0,5000,-5000,,221.8
2026-05-11,111B,台企建成,0,3500,-3500,,220.0
2026-05-11,111E,企銀桃園,6000,11075,-5075,214.5833,217.8612
2026-05-11,111F,企銀北高,0,3010,-3010,,217.8538
2026-05-11,111G,企銀埔墘,3000,5450,-2450,218.0,222.4404
2026-05-11,1230,彰銀,2000,256850,-254850,219.5,216.0907
2026-05-11,1232,彰銀七賢,3000,18205,-15205,220.3333,220.2098
2026-05-11,1233,彰銀台中,1000,12000,-11000,219.5,223.75
2026-05-11,1260,宏遠,0,8784,-8784,,220.6819
2026-05-11,1261,宏遠民生,2100,4050,-1950,216.1429,218.4198
2026-05-11,1262,宏遠桃園,100150,64010,36140,222.99,216.4689
2026-05-11,126D,宏遠台南,1500,11750,-10250,217.8333,217.634
2026-05-11,126H,宏遠中和,1000,20086,-19086,211.0,223.2442
2026-05-11,126L,宏遠台中,2005,1320,685,210.0337,219.3735
2026-05-11,126Q,宏遠高雄,3050,24300,-21250,220.1475,218.177
2026-05-11,126U,宏遠館前,2000,6482,-4482,217.25,221.77
2026-05-11,126X,宏遠新化,3000,4001,-1001,218.6667,221.5006
2026-05-11,126i,宏遠光隆,1000,7200,-6200,218.5,221.6111
2026-05-11,1360,港麥格理,152000,515000,-363000,210.9474,224.0
2026-05-11,1440,美林,716000,162000,554000,218.4602,217.2901
2026-05-11,1470,台灣摩根,6346000,1934011,4411989,220.6537,223.3938
2026-05-11,1480,美商高盛,1723000,2866000,-1143000,221.5467,219.4953
2026-05-11,1560,港商野村,388000,90669,297331,223.018,222.5607
2026-05-11,1590,花旗環球,32000,874000,-842000,219.7812,218.2592
