date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-15,1020,合庫,9825,17205,-7380,258.9305,256.227
2026-05-15,1021,合庫台中,7245,25010,-17765,257.978,256.02
2026-05-15,1022,合庫台南,15050,54330,-39280,258.0498,257.9415
2026-05-15,1023,合庫高雄,15510,8600,6910,259.4217,258.1163
2026-05-15,1024,合庫嘉義,2520,16300,-13780,257.6786,255.0644
2026-05-15,1025,合庫基隆,11005,7000,4005,256.46,252.0
2026-05-15,1028,合庫彰化,16570,10600,5970,258.3506,255.9528
2026-05-15,1029,合庫鳳山,16100,15386,714,256.6087,257.3323
2026-05-15,102A,合庫新竹,1550,4300,-2750,256.2903,256.1977
2026-05-15,102C,合庫自強,11550,7000,4550,257.1732,255.4286
2026-05-15,102E,合庫桃園,10549,7000,3549,258.5122,255.4286
2026-05-15,102F,合庫西台,14189,4300,9889,256.6934,257.9186
2026-05-15,102G,合庫三重,1100,1040,60,256.3636,258.4231
2026-05-15,1030,土銀,7560,8000,-440,262.8049,254.375
2026-05-15,1031,土銀台中,3300,5000,-1700,258.197,256.0
2026-05-15,1032,土銀台南,500,2000,-1500,261.0,258.75
2026-05-15,1033,土銀高雄,2050,0,2050,259.9268,
2026-05-15,1034,土銀嘉義,0,300,-300,,259.0
2026-05-15,1035,土銀新竹,2200,4100,-1900,255.6136,258.5122
2026-05-15,1036,土銀玉里,4000,1020,2980,255.875,255.0392
2026-05-15,1037,土銀花蓮,2300,1000,1300,265.1522,263.5
2026-05-15,1038,土銀和平,2000,0,2000,261.0,
2026-05-15,103A,土銀建國,740,50,690,254.2973,253.5
2026-05-15,103B,土銀彰化,20,15000,-14980,255.5,255.8333
2026-05-15,103C,土銀白河,10060,0,10060,255.0114,
2026-05-15,103F,土銀南港,20,0,20,262.5,
2026-05-15,1040,臺銀,3882,10525,-6643,258.2987,256.2831
2026-05-15,1042,臺銀臺南,16530,7510,9020,259.4979,255.4381
2026-05-15,1043,臺銀民權,9503,4190,5313,257.6903,258.8007
2026-05-15,1045,臺銀新竹,4198,3200,998,259.2857,260.2812
2026-05-15,104A,臺銀臺中,21754,16050,5704,262.1411,255.5343
2026-05-15,104C,臺銀高雄,16632,22085,-5453,258.1911,255.3042
2026-05-15,104D,臺銀金山,10230,1150,9080,257.7346,255.3478
2026-05-15,1110,企銀,9100,8000,1100,257.8681,257.3125
2026-05-15,1111,企銀台中,2600,5050,-2450,259.1923,255.3465
2026-05-15,1112,企銀台南,2517,0,2517,263.3468,
2026-05-15,1113,企銀九如,1000,2000,-1000,253.5,253.0
2026-05-15,1114,企銀嘉義,1010,0,1010,269.8564,
2026-05-15,1115,企銀太平,2210,2000,210,256.0317,259.25
2026-05-15,1116,企銀屏東,1000,0,1000,261.0,
2026-05-15,1117,企銀竹北,5000,3000,2000,258.7,258.6667
2026-05-15,1118,企銀豐原,2000,0,2000,252.5,
2026-05-15,1119,企銀岡山,0,1000,-1000,,258.5
2026-05-15,111A,企銀民雄,1050,1100,-50,252.1905,253.1364
2026-05-15,111B,台企建成,30,0,30,259.0,
2026-05-15,111E,企銀桃園,4146,4255,-109,261.9087,257.577
2026-05-15,111F,企銀北高,0,1000,-1000,,262.5
2026-05-15,111G,企銀埔墘,230,11000,-10770,258.4348,253.0
2026-05-15,1230,彰銀,8300,10,8290,257.5602,265.5
2026-05-15,1232,彰銀七賢,2000,3000,-1000,257.0,256.0
2026-05-15,1233,彰銀台中,5400,4200,1200,257.6944,257.6429
2026-05-15,1260,宏遠,5000,3100,1900,261.6,256.5645
2026-05-15,1262,宏遠桃園,4600,2000,2600,264.5938,256.0
2026-05-15,126D,宏遠台南,600,200,400,255.0833,254.5
2026-05-15,126H,宏遠中和,5713,1000,4713,257.7104,261.5
2026-05-15,126L,宏遠台中,2008,3000,-992,261.9721,256.5
2026-05-15,126Q,宏遠高雄,1150,0,1150,255.1739,
2026-05-15,126U,宏遠館前,7000,3000,4000,257.5714,258.3333
2026-05-15,126X,宏遠新化,6000,1000,5000,267.25,253.5
2026-05-15,126i,宏遠光隆,8300,6000,2300,257.1295,263.0833
2026-05-15,1440,美林,356000,124000,232000,256.8483,259.1734
2026-05-15,1470,台灣摩根,490945,290000,200945,256.7026,260.0103
2026-05-15,1480,美商高盛,936000,619000,317000,256.1485,259.0533
2026-05-15,1560,港商野村,118000,19000,99000,257.911,260.8947
2026-05-15,1590,花旗環球,15000,19000,-4000,256.0667,257.5789
2026-05-15,1650,瑞銀,406622,287000,119622,255.9509,258.4826
2026-05-15,2180,亞東,870,33000,-32130,257.4109,262.9697
2026-05-15,2181,亞東板橋,4450,11100,-6650,262.5787,257.518
2026-05-15,2184,亞東新竹,3050,1000,2050,254.3934,253.0
2026-05-15,2185,亞東台南,2013,0,2013,253.0114,
2026-05-15,2186,亞東高雄,100,0,100,258.0,
2026-05-15,2187,亞東台中,0,9000,-9000,,253.8333
2026-05-15,5050,大展,200,0,200,252.0,
2026-05-15,5058,大展台南,1110,0,1110,260.8018,
2026-05-15,5260,美好,3500,16000,-12500,262.8571,255.4688
2026-05-15,5261,美好蘆洲,11450,4006,7444,257.4323,254.6272
2026-05-15,5262,美好楊梅,4415,4000,415,259.7063,255.625
2026-05-15,5263,美好泰山,5820,3000,2820,256.8058,256.1667
2026-05-15,5264,美好高雄,100,0,100,262.0,
2026-05-15,5265,美好苗栗,3030,4000,-970,261.0957,257.125
2026-05-15,5266,美好中壢,10210,2200,8010,258.2199,256.3182
2026-05-15,5267,美好基隆,1370,16000,-14630,256.0766,261.4062
2026-05-15,5268,美好台南,3100,3000,100,257.629,258.8333
