date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-11,1028,合庫彰化,1000,0,1000,26.0,
2026-05-11,102G,合庫三重,1000,1000,0,25.5,26.2
2026-05-11,1043,臺銀民權,1000,0,1000,26.0,
2026-05-11,104C,臺銀高雄,0,1,-1,,27.6
2026-05-11,104D,臺銀金山,2000,2000,0,25.5,26.025
2026-05-11,111G,臺企銀埔墘,1000,0,1000,26.05,
2026-05-11,1650,星洲瑞銀,1000,0,1000,27.85,
2026-05-11,538j,第一金安和,2000,2000,0,25.5,26.175
2026-05-11,5850,統一,1000,0,1000,25.5,
2026-05-11,6160,中國信託證,4000,0,4000,27.6,
2026-05-11,6168,中信託嘉義,0,55000,-55000,,25.5
2026-05-11,6381,光和溪湖,4000,0,4000,26.05,
2026-05-11,7005,兆豐台中港,1000,237,763,25.5,27.3734
2026-05-11,700a,兆豐忠孝,25000,25000,0,25.5,26.164
2026-05-11,700f,兆豐鹿港,20000,20000,0,25.5,26.0
2026-05-11,7790,國票,10,81,-71,26.95,26.3364
2026-05-11,779z,國票博愛,2000,1000,1000,25.85,27.3
2026-05-11,845D,康和板橋,100,139,-39,27.6,26.7291
2026-05-11,8560,新光,1000,0,1000,25.5,
2026-05-11,8711,陽信石牌,6000,6000,0,26.0417,27.45
2026-05-11,8842,玉山新莊,0,4000,-4000,,27.6
2026-05-11,884E,玉山城中,2000,2000,0,25.5,26.625
2026-05-11,8882,國泰台中,3020,0,3020,27.3059,
2026-05-11,8885,國泰桃園,40,0,40,26.2475,
2026-05-11,8888,國泰敦南,3000,0,3000,25.9833,
2026-05-11,888K,國泰板橋,9,0,9,26.35,
2026-05-11,9100,群益,100,0,100,27.1,
2026-05-11,9137,群益士林,1000,1000,0,26.0,27.85
2026-05-11,913I,群益萬華,1,0,1,27.6,
2026-05-11,913g,群益三重,0,1000,-1000,,27.0
2026-05-11,920G,凱基彰化,0,11,-11,,26.05
2026-05-11,9233,凱基長庚,63000,65000,-2000,26.9437,26.4854
2026-05-11,9234,凱基竹北,48,20,28,27.1677,28.65
2026-05-11,9268,凱基台北,4000,25000,-21000,26.7,25.882
2026-05-11,9300,華南永昌,3000,3000,0,25.5,26.5333
2026-05-11,9358,永昌東勢,1000,0,1000,26.0,
2026-05-11,961F,富邦公益,1000,1000,0,25.5,26.2
2026-05-11,9655,富邦板橋,2000,0,2000,26.05,
2026-05-11,9686,富邦宜蘭,1000,1000,0,25.5,27.55
2026-05-11,9697,富邦虎尾,12000,0,12000,25.9333,
2026-05-11,9800,元大,9000,9000,0,27.3389,27.5778
2026-05-11,981F,元大福營,1000,1000,0,26.1,27.65
2026-05-11,981g,元大大里,0,10,-10,,26.95
2026-05-11,984C,元大新店,1,0,1,26.15,
2026-05-11,9856,元大花蓮,4000,4000,0,25.5,25.7375
2026-05-11,9875,元大土城永,1000,0,1000,26.0,
2026-05-11,987A,元大楊梅,100,0,100,26.222,
2026-05-11,9884,元大斗信,4000,2000,2000,25.5,27.225
2026-05-11,9898,元大新莊,1000,0,1000,25.5,
2026-05-11,9899,元大淡水,1000,1000,0,25.5,25.65
2026-05-11,989L,元大成功,70,0,70,27.4643,
2026-05-11,9A00,永豐金,20000,0,20000,26.0,
2026-05-11,9A9h,永豐金台南,1000,1000,0,27.2,27.6
2026-05-11,9A9s,永豐金彰化,1000,0,1000,26.3,
2026-05-11,9B19,台新新莊,18000,0,18000,26.0,
2026-05-11,9B1h,台新台中,2000,0,2000,26.0,
2026-05-11,9B27,台新林園,1000,1000,0,26.0,27.7
2026-05-11,9B2E,台新城中,1000,1000,0,26.05,27.7
2026-05-11,9B2b,台新板橋,1000,0,1000,25.5,
2026-05-11,9B2g,台新中原,1000,1000,0,27.25,27.75
