date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-12,1022,合庫台南,2000,0,2000,31.95,
2026-05-12,5384,第一金台南,0,1000,-1000,,32.3232
2026-05-12,538E,第一金自由,3000,0,3000,32.2833,
2026-05-12,538M,第一金嘉義,1000,3000,-2000,31.3,32.4
2026-05-12,5850,統一,1000,0,1000,31.5,
2026-05-12,6160,中國信託證,400,0,400,32.475,
2026-05-12,6163,中信託永康,1000,0,1000,31.5,
2026-05-12,7000,兆豐,0,4000,-4000,,32.95
2026-05-12,700J,兆豐公益,1000,0,1000,32.2,
2026-05-12,8560,新光,302,0,302,31.9023,
2026-05-12,8561,新光台中,3000,0,3000,32.1167,
2026-05-12,8881,國泰高雄,26,1000,-974,31.5,31.25
2026-05-12,8882,國泰台中,94,1000,-906,31.734,32.15
2026-05-12,8883,國泰松江,1000,0,1000,31.5,
2026-05-12,8888,國泰敦南,2010,0,2010,32.4701,
2026-05-12,888A,國泰館前,1000,0,1000,32.0,
2026-05-12,9100,群益,336,178,158,31.6488,33.25
2026-05-12,9135,群益東大,1000,0,1000,32.5,
2026-05-12,913D,群益潭子,0,1,-1,,33.7
2026-05-12,913R,群益北高雄,0,1,-1,,32.0
2026-05-12,913U,群益崇德,100,3615,-3515,32.35,31.6659
2026-05-12,9184,群益台中,1390,20,1370,31.9736,33.8
2026-05-12,918G,群益新莊,50,0,50,33.25,
2026-05-12,920G,凱基彰化,2000,0,2000,32.075,
2026-05-12,921C,凱基民權,2000,0,2000,31.55,
2026-05-12,9268,凱基台北,5000,2000,3000,31.7,32.95
2026-05-12,9275,凱基三多,1000,0,1000,31.5,
2026-05-12,9312,永昌民權,0,1000,-1000,,32.0
2026-05-12,9358,永昌東勢,0,1,-1,,33.25
2026-05-12,9359,永昌中正,0,1,-1,,33.8
2026-05-12,9369,永昌三重,0,1,-1,,33.25
2026-05-12,9386,永昌東昇,1000,0,1000,32.95,
2026-05-12,9623,富邦台北,0,15,-15,,32.6133
2026-05-12,9627,富邦內湖,0,1000,-1000,,32.0
2026-05-12,962J,富邦三峽,0,1,-1,,32.0
2026-05-12,9659,富邦高雄,1,0,1,33.0,
2026-05-12,9661,富邦新店,9,0,9,33.0,
2026-05-12,9677,富邦三重,1000,0,1000,31.65,
2026-05-12,969C,富邦北港,2000,2000,0,31.775,31.575
2026-05-12,9800,元大,1000,1000,0,31.25,32.0
2026-05-12,980e,元大清水,1,0,1,33.7,
2026-05-12,980u,元大府城,0,8000,-8000,,31.3938
2026-05-12,981g,元大大里,4000,0,4000,32.95,
2026-05-12,981y,元大善化,1000,0,1000,32.3,
2026-05-12,9837,元大北港,95,0,95,31.8079,
2026-05-12,984H,元大景美,1000,0,1000,32.15,
2026-05-12,9852,元大永春,21,0,21,33.8,
2026-05-12,9862,元大南京,0,1000,-1000,,33.0
2026-05-12,9878,元大金華,1,0,1,32.15,
2026-05-12,9A00,永豐金,1000,1000,0,31.85,31.5
2026-05-12,9A9L,永豐金台中,1000,0,1000,31.9,
2026-05-12,9A9Z,永豐金復興,1000,0,1000,31.75,
2026-05-12,9B00,台新,0,15000,-15000,,31.9467
2026-05-12,9B1d,台新左楠,2000,0,2000,31.575,
2026-05-12,9B1g,台新高雄,0,1000,-1000,,32.15
2026-05-12,9B1h,台新台中,1000,0,1000,31.65,
2026-05-12,9B2b,台新板橋,0,2,-2,,33.25
2026-05-13,1022,合庫台南,1000,0,1000,29.95,
2026-05-13,102F,合庫西台中,0,3000,-3000,,29.4833
2026-05-13,1042,臺銀臺南,1000,0,1000,30.15,
2026-05-13,1470,摩根士丹利,2000,0,2000,29.7,
2026-05-13,538E,第一金自由,0,3000,-3000,,29.3667
2026-05-13,538M,第一金嘉義,2000,3000,-1000,29.775,29.8002
2026-05-13,6160,中國信託證,270,0,270,29.95,
2026-05-13,6163,中信託永康,1000,0,1000,29.7,
2026-05-13,6382,光和田中,12,0,12,30.0,
2026-05-13,638D,光和高雄,1000,0,1000,29.7,
2026-05-13,700U,兆豐桃鶯,0,100,-100,,30.0
2026-05-13,8561,新光台中,1000,0,1000,30.8,
2026-05-13,8565,新光桃園,1000,1000,0,29.65,29.7
2026-05-13,8881,國泰高雄,100,0,100,30.0,
2026-05-13,8883,國泰松江,100,1000,-900,30.0,30.8
2026-05-13,8884,國泰台南,20,0,20,31.5,
2026-05-13,8886,國泰新莊,1,0,1,30.8,
2026-05-13,8888,國泰敦南,1055,1000,55,29.5894,30.25
2026-05-13,9100,群益,0,336,-336,,30.5525
2026-05-13,9135,群益東大,2000,0,2000,30.15,
2026-05-13,913R,群益北高雄,0,1,-1,,30.8
2026-05-13,913U,群益崇德,58,0,58,30.0,
2026-05-13,9184,群益台中,307,0,307,30.5217,
2026-05-13,918C,群益古亭,0,21,-21,,30.8
2026-05-13,920G,凱基彰化,3000,2000,1000,29.8167,29.7
2026-05-13,9268,凱基台北,2000,6000,-4000,29.55,30.0583
2026-05-13,9302,永昌台中,0,1,-1,,31.5
2026-05-13,9358,永昌東勢,0,3,-3,,31.5
2026-05-13,9369,永昌三重,0,1,-1,,30.0
2026-05-13,9616,富邦岡山,1000,0,1000,30.25,
2026-05-13,961F,富邦公益,280,0,280,30.05,
2026-05-13,963A,富邦八德,1,0,1,30.0,
2026-05-13,9686,富邦宜蘭,1000,0,1000,29.25,
2026-05-13,969C,富邦北港,1000,1000,0,30.2,30.15
2026-05-13,980a,元大中山北,5000,0,5000,30.0,
2026-05-13,980u,元大府城,0,3000,-3000,,29.9333
2026-05-13,981g,元大大里,3000,23,2977,29.95,30.0
2026-05-13,9822,元大土城學,1,0,1,29.95,
2026-05-13,983i,元大大雅,1000,0,1000,30.0,
2026-05-13,9871,元大忠孝,280,0,280,30.0,
2026-05-13,9884,元大斗信,1000,0,1000,29.5,
2026-05-13,9A00,永豐金,1000,0,1000,30.25,
2026-05-13,9B00,台新,0,10000,-10000,,30.045
2026-05-13,9B1d,台新左楠,1000,0,1000,30.25,
2026-05-13,9B2r,台新城東,1,0,1,31.5,
2026-05-14,104C,臺銀高雄,0,1,-1,,29.5
2026-05-14,538E,第一金自由,2,0,2,31.9,
2026-05-14,538P,第一金路竹,0,2000,-2000,,29.1
2026-05-14,585J,統一三重,2000,0,2000,29.1,
2026-05-14,6620,口袋證券,1,0,1,29.95,
2026-05-14,884H,玉山新竹,1,0,1,29.5,
2026-05-14,8882,國泰台中,0,1,-1,,29.95
2026-05-14,8888,國泰敦南,1003,0,1003,29.151,
2026-05-14,9135,群益東大,0,2,-2,,31.9
2026-05-14,913R,群益北高雄,0,1,-1,,29.95
2026-05-14,918A,群益中壢,1000,0,1000,29.55,
2026-05-14,920G,凱基彰化,1000,1000,0,29.2,29.35
2026-05-14,9223,凱基豐中,5000,0,5000,29.5,
2026-05-14,9268,凱基台北,5000,0,5000,29.52,
2026-05-14,9317,永昌林口,1000,0,1000,29.1,
2026-05-14,9324,永昌岡山,23,0,23,29.95,
2026-05-14,9616,富邦岡山,2000,0,2000,29.3,
2026-05-14,980u,元大府城,0,2000,-2000,,29.325
2026-05-14,9812,元大台中,1000,0,1000,29.1,
2026-05-14,981g,元大大里,2000,19,1981,29.525,29.95
2026-05-14,984C,元大新店,0,2000,-2000,,29.6
2026-05-14,989g,元大嘉義,5000,0,5000,29.5,
2026-05-14,9A00,永豐金,0,1,-1,,29.5
2026-05-14,9A61,永豐金鳳山,0,1,-1,,29.95
2026-05-14,9A9D,永豐金忠孝,0,4,-4,,29.5
2026-05-14,9A9X,永豐金竹科,2,0,2,29.5,
2026-05-14,9A9j,永豐金嘉義,1000,0,1000,29.95,
2026-05-14,9B00,台新,0,20000,-20000,,29.455
2026-05-14,9B2b,台新板橋,0,2,-2,,29.95
2026-05-15,1021,合庫台中,1000,0,1000,29.55,
2026-05-15,1042,臺銀臺南,0,1000,-1000,,29.5
2026-05-15,5850,統一,1000,0,1000,29.65,
2026-05-15,700U,兆豐桃鶯,0,304,-304,,29.3717
2026-05-15,7790,國票,117,0,117,29.35,
2026-05-15,8881,國泰高雄,25,0,25,31.0,
2026-05-15,8886,國泰新莊,5,0,5,31.05,
2026-05-15,8888,國泰敦南,3,53,-50,29.35,31.0
2026-05-15,913R,群益北高雄,1,0,1,31.25,
2026-05-15,9184,群益台中,59,2,57,29.35,31.25
2026-05-15,9268,凱基台北,3000,0,3000,29.55,
2026-05-15,9300,華南永昌,1000,1001,-1,29.35,29.9013
2026-05-15,9305,永昌新莊,9,0,9,29.35,
2026-05-15,9666,富邦南屯,2000,1,1999,29.625,31.0
2026-05-15,980u,元大府城,0,8000,-8000,,29.5125
2026-05-15,981L,元大莒光,1,0,1,31.25,
2026-05-15,981g,元大大里,1000,0,1000,29.5,
2026-05-15,981m,元大高雄,1000,0,1000,29.5,
2026-05-15,983Z,元大鳳山,112,0,112,29.35,
2026-05-15,989A,元大北投,100,0,100,31.0,
