date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-07,1028,合庫彰化,1000,0,1000,18.0,
2026-05-07,102E,合庫桃園,2000,0,2000,18.075,
2026-05-07,102F,合庫西台,5000,0,5000,18.0,
2026-05-07,1043,臺銀民權,1,2082,-2081,18.0,18.082
2026-05-07,104C,臺銀高雄,0,3000,-3000,,18.2
2026-05-07,1114,企銀嘉義,5000,0,5000,18.02,
2026-05-07,1233,彰銀台中,0,5000,-5000,,18.15
2026-05-07,1260,宏遠,0,1000,-1000,,18.1069
2026-05-07,1440,美林,25000,0,25000,18.2,
2026-05-07,1470,台灣摩根,2000,0,2000,18.175,
2026-05-07,1480,美商高盛,12081,0,12081,18.0502,
2026-05-07,1560,港商野村,0,19000,-19000,,18.1263
2026-05-07,1590,花旗環球,2000,1000,1000,18.15,18.05
2026-05-07,1650,瑞銀,13000,0,13000,18.15,
2026-05-07,538C,第一光復,1,0,1,18.3,
2026-05-07,538D,第一忠孝,0,2000,-2000,,18.1
2026-05-07,5856,統一台中,0,5000,-5000,,18.15
2026-05-07,5859,統一屏東,10,0,10,18.0,
2026-05-07,585A,統一基隆,0,1,-1,,18.15
2026-05-07,585B,統一永和,1000,0,1000,18.15,
2026-05-07,585D,統一新台中,2000,0,2000,18.15,
2026-05-07,601d,?亞鑫豐,46,0,46,18.1,
2026-05-07,6160,中國信託,1000,0,1000,18.0,
2026-05-07,6380,光和,5000,0,5000,18.0,
2026-05-07,6461,大昌樹林,0,2000,-2000,,18.025
2026-05-07,6465,大昌桃園,0,1,-1,,18.15
2026-05-07,6620,口袋,1,0,1,18.3,
2026-05-07,7001,兆豐嘉義,1000,0,1000,18.0,
2026-05-07,700B,兆豐板橋,5000,0,5000,18.0,
2026-05-07,700F,兆豐虎尾,3000,1000,2000,18.2,18.15
2026-05-07,700G,兆豐麻豆,77,0,77,18.15,
2026-05-07,700H,兆豐東門,96,0,96,18.3,
2026-05-07,700M,兆豐桃園,3000,0,3000,18.1,
2026-05-07,700W,兆豐城中,1000,0,1000,18.0,
2026-05-07,700f,兆豐鹿港,0,1000,-1000,,18.15
2026-05-07,7035,致和東門,10,0,10,18.0,
2026-05-07,7790,國票綜合,1,0,1,18.0,
2026-05-07,779V,國票天祥,200,0,200,18.0,
2026-05-07,779Z,國票安和,1000,0,1000,18.15,
2026-05-07,8440,摩根大通,1000,3000,-2000,18.05,18.1
2026-05-07,8458,康和台南,1000,0,1000,18.0,
2026-05-07,8560,新光,30,0,30,18.0333,
2026-05-07,8561,新光台中,6,0,6,18.15,
2026-05-07,8563,新光新竹,0,1,-1,,18.2
2026-05-07,884B,玉山台中,1000,1000,0,18.0,18.0
2026-05-07,884D,玉山左營,1000,0,1000,18.05,
2026-05-07,884H,玉山新竹,0,325,-325,,18.0
2026-05-07,884M,玉山數位,0,2,-2,,18.15
2026-05-07,8881,國泰高雄,6064,5,6059,18.134,18.1
2026-05-07,8882,國泰台中,1000,5000,-4000,18.0,18.15
2026-05-07,8883,國泰松江,0,101,-101,,18.0589
2026-05-07,8885,國泰桃園,0,2,-2,,18.225
2026-05-07,8888,國泰敦南,2033,46002,-43969,18.0026,18.0652
2026-05-07,888A,國泰館前,0,1000,-1000,,18.05
2026-05-07,888K,國泰板橋,1000,0,1000,18.15,
2026-05-07,9100,群益,3000,0,3000,18.2,
2026-05-07,910D,群益市府,0,2000,-2000,,18.0
2026-05-07,913D,群益潭子,2000,0,2000,18.0,
2026-05-07,913H,群益屏東,0,1,-1,,18.1
2026-05-07,9184,群益台中,0,40000,-40000,,18.15
2026-05-07,9189,群益桃園,2000,0,2000,18.1,
2026-05-07,918W,群益忠孝,2000,0,2000,18.075,
2026-05-07,9202,凱基中港,2000,0,2000,18.15,
2026-05-07,9205,凱基三重,686,0,686,18.1219,
2026-05-07,920W,凱基大里,2000,0,2000,18.2,
2026-05-07,9211,凱基台南,500,0,500,18.2,
2026-05-07,9215,凱基高美,0,20001,-20001,,18.175
2026-05-07,9234,凱基竹北,10000,0,10000,18.0,
2026-05-07,9238,凱基士林,250,0,250,18.15,
