date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-11,1022,合庫台南,60,0,60,59.0,
2026-05-11,1040,臺銀證券,0,1000,-1000,,58.6
2026-05-11,1470,摩根士丹利,2000,0,2000,58.95,
2026-05-11,538I,第一金頭份,9,0,9,59.0,
2026-05-11,5856,統一臺中,150,0,150,59.0,
2026-05-11,585A,統一基隆,5000,0,5000,58.76,
2026-05-11,585U,統一南京,3000,0,3000,58.8667,
2026-05-11,585b,統一內湖,0,1000,-1000,,58.9
2026-05-11,6163,中信託永康,10000,0,10000,59.33,
2026-05-11,6382,光和田中,1000,0,1000,58.8,
2026-05-11,6915,德信和平,1000,0,1000,59.0,
2026-05-11,7001,兆豐嘉義,1000,0,1000,58.6,
2026-05-11,7003,兆豐台中,30,0,30,59.0,
2026-05-11,700K,兆豐新營,1000,0,1000,59.2,
2026-05-11,8440,摩根大通,1000,0,1000,59.0,
2026-05-11,845D,康和板橋,0,18,-18,,58.9
2026-05-11,8560,新光,1000,21000,-20000,58.7,58.9143
2026-05-11,8564,新光台南,1000,0,1000,58.9,
2026-05-11,8840,玉山證券,0,1000,-1000,,58.6
2026-05-11,8886,國泰新莊,2000,0,2000,58.8,
2026-05-11,9134,群益開元,0,6000,-6000,,58.6
2026-05-11,918W,群益忠孝,2000,0,2000,58.7,
2026-05-11,920V,凱基新店,4000,0,4000,58.7,
2026-05-11,921G,凱基五股,4000,0,4000,58.625,
2026-05-11,9237,凱基敦北,0,4000,-4000,,58.8
2026-05-11,9255,凱基和平,45,0,45,59.0,
2026-05-11,9268,凱基台北,8000,2000,6000,58.975,58.75
2026-05-11,9302,永昌台中,1000,0,1000,58.7,
2026-05-11,9314,永昌嘉義,0,1000,-1000,,58.8
2026-05-11,9334,永昌世貿,4000,0,4000,58.625,
2026-05-11,9343,永昌頭份,0,1000,-1000,,59.2
2026-05-11,9363,永昌彰化,0,391,-391,,59.0
2026-05-11,9386,永昌東昇,1000,0,1000,58.6,
2026-05-11,9600,富邦,100,0,100,59.0,
2026-05-11,9623,富邦台北,0,2000,-2000,,59.1
2026-05-11,965K,富邦台中,0,1000,-1000,,58.6
2026-05-11,9667,富邦台南,0,2000,-2000,,58.6
2026-05-11,981E,元大發財,2000,0,2000,59.0,
2026-05-11,9829,元大南永康,18,0,18,58.9,
2026-05-11,9834,元大中壢,2000,0,2000,58.9,
2026-05-11,9852,元大永春,11,0,11,59.0,
2026-05-11,9872,元大復北,1000,0,1000,58.9,
2026-05-11,9874,元大雙和,0,20000,-20000,,58.995
2026-05-11,9897,元大土城,0,25,-25,,59.0
2026-05-11,9A9B,永豐金中和,4,0,4,59.0,
2026-05-11,9A9X,永豐金竹科,2000,0,2000,58.6,
2026-05-11,9A9Z,永豐金復興,0,1000,-1000,,58.6
2026-05-11,9A9h,永豐金台南,0,1000,-1000,,58.6
2026-05-11,9B1g,台新高雄,5000,0,5000,58.62,
2026-05-11,9B2C,台新潮州,7,0,7,59.0,
2026-05-12,1021,合庫台中,1000,0,1000,57.2,
2026-05-12,102E,合庫桃園,1000,0,1000,58.1,
2026-05-12,1030,土銀,2000,0,2000,57.5,
2026-05-12,104A,臺銀臺中,0,1000,-1000,,57.4
2026-05-12,104C,臺銀高雄,55,0,55,58.1,
2026-05-12,1470,摩根士丹利,0,1000,-1000,,58.0
2026-05-12,1560,港商野村,0,1000,-1000,,57.7
2026-05-12,2185,亞東台南,0,1000,-1000,,57.4
2026-05-12,5263,美好泰山,1000,0,1000,57.5,
2026-05-12,5385,第一金桃園,1000,0,1000,57.9,
2026-05-12,5856,統一臺中,1000,0,1000,58.0,
2026-05-12,585A,統一基隆,2000,0,2000,57.4,
2026-05-12,585U,統一南京,2000,0,2000,57.2,
2026-05-12,6163,中信託永康,1000,0,1000,58.6,
2026-05-12,6460,大昌,0,5000,-5000,,57.28
2026-05-12,6461,大昌樹林,1000,0,1000,58.0,
2026-05-12,7003,兆豐台中,50,0,50,58.0,
2026-05-12,700K,兆豐新營,0,429,-429,,58.0653
2026-05-12,700P,兆豐南京,1000,0,1000,58.0,
2026-05-12,700g,兆豐南門,24,0,24,58.0,
2026-05-12,7030,致和,0,2000,-2000,,57.4
2026-05-12,7080,石橋,2000,2000,0,57.35,57.8
2026-05-12,779e,國票南科,114,0,114,58.9,
2026-05-12,8440,摩根大通,2000,5000,-3000,57.4,57.76
2026-05-12,845D,康和板橋,0,6,-6,,58.0
2026-05-12,8560,新光,1000,5000,-4000,58.0,57.54
2026-05-12,8561,新光台中,10000,0,10000,57.33,
2026-05-12,8563,新光新竹,0,358,-358,,58.0
2026-05-12,8847,玉山台南,228,0,228,58.9,
2026-05-12,8882,國泰台中,10,0,10,58.1,
2026-05-12,8884,國泰台南,1000,0,1000,57.5,
2026-05-12,8885,國泰桃園,2086,2000,86,58.5794,57.4
2026-05-12,8888,國泰敦南,3086,0,3086,57.3547,
2026-05-12,9100,群益,1000,0,1000,57.2,
2026-05-12,9131,群益民權,1000,0,1000,57.7,
2026-05-12,918g,群益大甲,0,4000,-4000,,57.6
2026-05-12,918z,群益宜蘭,1000,0,1000,57.8,
2026-05-12,920W,凱基大里,18,0,18,57.8,
2026-05-12,9257,凱基林口,14000,15000,-1000,57.6429,57.26
2026-05-12,9258,凱基羅東,30,0,30,58.0,
2026-05-12,9268,凱基台北,5000,4000,1000,58.0,58.075
2026-05-12,9273,凱基竹東,2000,0,2000,58.0,
2026-05-12,9305,永昌新莊,0,5357,-5357,,57.5604
2026-05-12,9307,永昌大安,5,0,5,58.0,
2026-05-12,9308,永昌麻豆,105,0,105,58.0,
2026-05-12,9314,永昌嘉義,0,5000,-5000,,57.72
2026-05-12,9319,永昌鶯歌,135,0,135,58.0519,
2026-05-12,9322,永昌基隆,1000,0,1000,57.2,
2026-05-12,9334,永昌世貿,0,4000,-4000,,57.75
2026-05-12,9362,永昌苗栗,0,5000,-5000,,58.0
2026-05-12,9363,永昌彰化,4000,3000,1000,57.325,57.8
2026-05-12,961F,富邦公益,0,3000,-3000,,57.3667
2026-05-12,961N,富邦青埔,9000,0,9000,57.5556,
2026-05-12,9621,富邦花蓮,20,0,20,58.1,
2026-05-12,9623,富邦台北,9000,11000,-2000,57.8111,57.3727
2026-05-12,962D,富邦新莊,1000,0,1000,58.0,
2026-05-12,962G,富邦斗六,0,1000,-1000,,57.8
2026-05-12,9647,富邦新竹,1000,0,1000,58.2,
2026-05-12,9655,富邦板橋,1000,0,1000,57.5,
2026-05-12,965K,富邦台中,0,331,-331,,58.9
2026-05-12,965U,富邦彰化,1000,0,1000,58.0,
2026-05-12,9667,富邦台南,0,5000,-5000,,57.6
2026-05-12,981D,元大南投,2000,0,2000,58.05,
2026-05-12,981G,元大彰化,2000,0,2000,57.3,
2026-05-12,981R,元大竹山,0,1000,-1000,,58.0
2026-05-12,981g,元大大里,3000,0,3000,57.7333,
2026-05-12,981y,元大善化,200,0,200,58.05,
2026-05-12,982C,元大六合,1000,0,1000,57.8,
2026-05-12,9831,元大四維,1000,0,1000,57.3,
2026-05-12,9852,元大永春,11,0,11,58.9,
2026-05-12,986K,元大基隆孝,30,0,30,58.0,
2026-05-12,9872,元大復北,1000,0,1000,57.6,
2026-05-12,9874,元大雙和,1000,17000,-16000,57.2,57.9471
2026-05-12,9879,元大板橋三,1000,1000,0,57.6,57.8
2026-05-12,989V,元大北三重,1000,0,1000,57.9,
2026-05-12,989f,元大東港,1000,0,1000,57.5,
2026-05-12,9A69,永豐金屏東,2000,0,2000,57.45,
2026-05-12,9A9B,永豐金中和,23,0,23,58.0087,
2026-05-12,9A9H,永豐金新莊,258,0,258,58.0,
2026-05-12,9A9X,永豐金竹科,1000,0,1000,57.2,
2026-05-12,9B1g,台新高雄,3000,0,3000,57.5667,
2026-05-12,9B1n,台新屏東,1000,0,1000,57.3,
2026-05-12,9B2C,台新潮州,29,0,29,58.2345,
2026-05-12,9B2L,台新北中壢,1000,0,1000,57.3,
2026-05-12,9B2M,台新彰化,0,36,-36,,57.8
2026-05-12,9B2i,台新中港,1000,0,1000,57.4,
2026-05-12,9B2u,台新世貿,1000,1000,0,57.7,57.8
2026-05-13,1021,合庫台中,1000,0,1000,56.0,
2026-05-13,104A,臺銀臺中,1071,0,1071,56.3934,
2026-05-13,111E,台企銀桃園,3000,3000,0,55.6333,55.6333
