date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-04-24,538E,第一金自由,0,2000,-2000,,46.4
2026-04-24,585b,統一內湖,7000,0,7000,46.7786,
2026-04-24,845D,康和板橋,187,0,187,46.6797,
2026-04-24,8560,新光,50,30,20,47.0,46.4
2026-04-24,8841,玉山雙和,2000,0,2000,46.75,
2026-04-24,8881,國泰高雄,0,19,-19,,47.0
2026-04-24,8882,國泰台中,0,20,-20,,46.975
2026-04-24,8885,國泰桃園,0,15,-15,,47.0
2026-04-24,8886,國泰新莊,1000,0,1000,46.5,
2026-04-24,8888,國泰敦南,26,187,-161,46.9,46.6797
2026-04-24,888K,國泰板橋,30,1000,-970,46.4,46.8
2026-04-24,918u,群益瑞豐,0,1000,-1000,,46.8
2026-04-24,9211,凱基台南,0,7000,-7000,,46.3857
2026-04-24,9215,凱基三民,0,20,-20,,47.0
2026-04-24,9229,凱基中山,94,0,94,46.9,
2026-04-24,9268,凱基台北,1000,0,1000,47.1,
2026-04-24,9300,華南永昌,1000,1000,0,46.4,47.0
2026-04-24,9303,永昌高雄,10,0,10,46.95,
2026-04-24,9326,永昌南京,2000,2000,0,46.3,47.025
2026-04-24,9604,富邦陽明,0,2000,-2000,,46.75
2026-04-24,961F,富邦公益,5000,0,5000,46.9,
2026-04-24,9623,富邦台北,0,1000,-1000,,47.2
2026-04-24,962B,富邦二林,1000,0,1000,46.75,
2026-04-24,962D,富邦新莊,0,1000,-1000,,46.75
2026-04-24,981h,元大屏東民,0,120,-120,,46.9
2026-04-24,9852,元大永春,14,0,14,47.0,
2026-04-24,9857,元大蘆洲,0,1000,-1000,,46.8
2026-04-24,989E,元大草屯,0,3000,-3000,,46.9167
2026-04-24,9A00,永豐金,1000,0,1000,46.55,
2026-04-24,9A9h,永豐金台南,1000,0,1000,46.4,
2026-04-24,9B00,台新,1000,0,1000,46.2,
2026-04-24,9B18,台新建北,0,1000,-1000,,46.8
2026-04-27,1030,土銀,0,50,-50,,46.15
2026-04-27,1040,臺銀證券,1000,0,1000,46.75,
2026-04-27,104D,臺銀金山,100,0,100,46.45,
2026-04-27,2181,亞東板橋,2000,0,2000,46.5,
2026-04-27,538P,第一金路竹,0,4,-4,,46.15
2026-04-27,585J,統一三重,8000,0,8000,46.675,
2026-04-27,585b,統一內湖,9000,0,9000,46.4833,
2026-04-27,601d,奔亞鑫豐,0,161,-161,,46.15
2026-04-27,6161,中信託三重,500,0,500,46.75,
2026-04-27,845D,康和板橋,0,1000,-1000,,46.7
2026-04-27,8560,新光,0,4101,-4101,,46.75
2026-04-27,8881,國泰高雄,8,0,8,46.15,
2026-04-27,8885,國泰桃園,0,20,-20,,46.15
2026-04-27,8888,國泰敦南,50,4081,-4031,46.15,46.505
2026-04-27,888A,國泰館前,0,300,-300,,46.15
2026-04-27,9100,群益,0,508,-508,,46.6909
2026-04-27,9137,群益士林,50,0,50,46.15,
2026-04-27,913U,群益崇德,0,6,-6,,46.15
2026-04-27,9274,凱基鳳山,0,99,-99,,46.15
2026-04-27,9359,永昌中正,0,1000,-1000,,46.5
2026-04-27,9604,富邦陽明,0,2000,-2000,,46.45
2026-04-27,961C,富邦南京,0,1000,-1000,,46.75
2026-04-27,9636,富邦中壢,2000,0,2000,46.625,
2026-04-27,9665,富邦桃園,0,1000,-1000,,46.45
2026-04-27,981Z,元大潮州,0,55,-55,,46.75
2026-04-27,9822,元大土城學,0,1000,-1000,,46.75
2026-04-27,9837,元大北港,3,0,3,45.95,
2026-04-27,983W,元大德芳,145,0,145,46.75,
2026-04-27,983Z,元大鳳山,0,1000,-1000,,46.7
2026-04-27,9871,元大忠孝,1000,0,1000,46.5,
2026-04-27,9874,元大雙和,1000,2000,-1000,46.7,46.5
2026-04-27,989G,元大大同,0,3,-3,,45.95
2026-04-27,989I,元大蘆洲中,0,6000,-6000,,46.5
2026-04-27,9A89,永豐金敦北,532,0,532,46.15,
2026-04-27,9B1g,台新高雄,0,1000,-1000,,46.7
2026-04-27,9B2W,台新吉利,1000,0,1000,46.5,
2026-04-28,1040,臺銀證券,1000,0,1000,46.2,
