date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-14,1020,合庫,28000,0,28000,56.925,
2026-05-14,1021,合庫台中,25000,12000,13000,56.616,57.25
2026-05-14,1022,合庫台南,0,2000,-2000,,57.75
2026-05-14,1023,合庫高雄,0,3000,-3000,,56.1333
2026-05-14,1025,合庫基隆,1000,0,1000,56.0,
2026-05-14,1028,合庫彰化,21000,0,21000,56.2857,
2026-05-14,102A,合庫新竹,168,0,168,56.4,
2026-05-14,102F,合庫西台中,2000,1000,1000,56.9,56.1
2026-05-14,102G,合庫三重,0,3000,-3000,,57.9333
2026-05-14,1031,土銀台中,0,1000,-1000,,56.5
2026-05-14,1032,土銀台南,2000,2000,0,56.45,57.9
2026-05-14,1034,土銀嘉義,1000,0,1000,56.1,
2026-05-14,1035,土銀新竹,0,2000,-2000,,57.65
2026-05-14,1037,土銀花蓮,50,0,50,56.5,
2026-05-14,103B,土銀彰化,1000,1000,0,57.6,56.3
2026-05-14,1040,臺銀證券,0,1100,-1100,,56.1273
2026-05-14,1042,臺銀臺南,2000,0,2000,57.5,
2026-05-14,104A,臺銀臺中,1000,331,669,56.1,56.0245
2026-05-14,104C,臺銀高雄,0,1,-1,,55.9
2026-05-14,104D,臺銀金山,0,1000,-1000,,56.8
2026-05-14,1111,台企銀台中,6000,6000,0,56.2667,58.35
2026-05-14,1117,台企銀竹北,1000,0,1000,55.5,
2026-05-14,111E,台企銀桃園,10000,0,10000,55.99,
2026-05-14,1232,彰銀七賢,0,2000,-2000,,56.6
2026-05-14,1233,彰銀台中,0,5000,-5000,,57.32
2026-05-14,126D,宏遠台南,2000,0,2000,55.6,
2026-05-14,126L,宏遠台中,5000,1000,4000,55.6,55.9
2026-05-14,126Q,宏遠高雄,1000,0,1000,56.0,
2026-05-14,126U,宏遠館前,0,1000,-1000,,56.6
2026-05-14,126i,宏遠光隆,2300,0,2300,55.5652,
2026-05-14,1440,美林證券,80000,57000,23000,57.0262,56.3
2026-05-14,1470,摩根士丹利,50000,39000,11000,56.04,56.2051
2026-05-14,1480,美商高盛亞,95000,37000,58000,56.6179,56.3919
2026-05-14,1560,港商野村,36000,31000,5000,56.7944,55.8419
2026-05-14,1650,星洲瑞銀,60000,34000,26000,56.1767,56.1588
2026-05-14,2181,亞東板橋,100,0,100,56.5,
2026-05-14,2186,亞東高雄,1000,0,1000,56.9,
2026-05-14,2187,亞東台中,0,5000,-5000,,56.1
2026-05-14,5050,大展,0,17000,-17000,,55.5588
2026-05-14,5058,大展台南,0,9000,-9000,,57.1667
2026-05-14,5261,美好蘆洲,1000,0,1000,57.0,
2026-05-14,5263,美好泰山,1000,0,1000,56.0,
2026-05-14,5264,美好高雄,0,1000,-1000,,56.0
2026-05-14,5265,美好苗栗,0,3000,-3000,,55.9
2026-05-14,5267,美好基隆,0,1000,-1000,,56.0
2026-05-14,5268,美好台南,0,10,-10,,56.7
2026-05-14,5321,高橋龍潭,0,2000,-2000,,56.2
2026-05-14,5323,高橋內壢,1000,0,1000,56.5,
2026-05-14,5380,第一金證券,2000,0,2000,57.3,
2026-05-14,5381,第一金員林,1000,6335,-5335,57.0,56.3213
2026-05-14,5382,第一金台中,2000,1000,1000,56.5,56.3
2026-05-14,5383,第一金高雄,2000,0,2000,56.1,
2026-05-14,5384,第一金台南,16000,8025,7975,56.2625,57.4973
2026-05-14,5385,第一金桃園,1500,1000,500,56.1333,57.2
2026-05-14,5386,第一金彰化,0,1000,-1000,,56.0
2026-05-14,5387,第一金澎湖,0,2000,-2000,,58.9
2026-05-14,538A,第一金新興,100,0,100,56.0,
2026-05-14,538B,第一金新竹,0,3000,-3000,,56.0667
2026-05-14,538C,第一金光復,1000,1000,0,56.8,57.8
2026-05-14,538E,第一金自由,1000,1000,0,55.4,55.9
2026-05-14,538F,第一金大稻,0,6000,-6000,,56.8167
2026-05-14,538M,第一金嘉義,20,0,20,57.8,
2026-05-14,538N,第一金豐原,4000,0,4000,56.1,
2026-05-14,538W,第一金華江,1015,0,1015,57.5084,
2026-05-14,538Y,第一金中壢,3008,3025,-17,55.7056,56.6743
2026-05-14,538j,第一金安和,0,3000,-3000,,56.1
2026-05-14,5604,永興大墩,0,7000,-7000,,57.6571
2026-05-14,5660,日進,5000,4000,1000,56.2,57.375
2026-05-14,5850,統一,9260,29000,-19740,58.6263,56.0621
2026-05-14,5851,統一高雄,50000,0,50000,57.81,
2026-05-14,5852,統一敦南,0,1000,-1000,,56.8
2026-05-14,5853,統一中壢,1000,1000,0,55.8,56.6
2026-05-14,5856,統一臺中,3000,3000,0,55.8333,56.8333
2026-05-14,5857,統一新竹,2000,10000,-8000,55.2,56.5
2026-05-14,5858,統一嘉義,0,10000,-10000,,56.0
