date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-06,102C,合庫自強,0,1000,-1000,,147.5
2026-05-06,1031,土銀台中,100,0,100,148.0,
2026-05-06,1045,臺銀新竹,0,1045,-1045,,147.5215
2026-05-06,104C,臺銀高雄,0,2000,-2000,,147.25
2026-05-06,126i,宏遠光隆,8000,0,8000,147.0,
2026-05-06,1440,美林,6000,0,6000,147.0833,
2026-05-06,1470,台灣摩根,0,3000,-3000,,147.6667
2026-05-06,1480,美商高盛,5000,0,5000,147.3,
2026-05-06,1560,港商野村,2000,0,2000,148.0,
2026-05-06,1590,花旗環球,2000,0,2000,148.0,
2026-05-06,1650,瑞銀,3000,7000,-4000,147.3333,148.4286
2026-05-06,5382,第一台中,35,0,35,148.0,
2026-05-06,5384,第一台南,0,1000,-1000,,147.0
2026-05-06,5389,第一中山,10000,0,10000,147.0,
2026-05-06,538D,第一忠孝,0,20000,-20000,,147.0
2026-05-06,5851,統一高雄,3000,0,3000,148.0,
2026-05-06,5856,統一台中,100,2000,-1900,148.5,147.0
2026-05-06,5858,統一嘉義,20,0,20,147.75,
2026-05-06,585U,統一南京,532,0,532,148.0,
2026-05-06,585b,統一內湖,6861,0,6861,147.3441,
2026-05-06,6114,中銀員林,0,3000,-3000,,147.0
2026-05-06,6160,中國信託,1000,0,1000,149.5,
2026-05-06,6162,中信託忠,0,3000,-3000,,146.3333
2026-05-06,616K,中信託高,0,50,-50,,148.0
2026-05-06,7001,兆豐嘉義,0,193,-193,,148.0
2026-05-06,700Z,兆豐高雄,0,82,-82,,148.0
2026-05-06,700g,兆豐南門,400,0,400,147.375,
2026-05-06,700k,兆豐員林,0,150,-150,,148.0
2026-05-06,700s,兆豐岡山,0,1000,-1000,,147.5
2026-05-06,7750,北城,0,1000,-1000,,148.0
2026-05-06,7790,國票綜合,1,643,-642,148.0,147.6742
2026-05-06,7792,國票北投,1000,1000,0,147.0,148.5
2026-05-06,7795,國票南港,450,0,450,148.0,
2026-05-06,779P,國票九鼎,1000,0,1000,147.0,
2026-05-06,8440,摩根大通,2000,9000,-7000,147.0,147.4444
2026-05-06,8560,新光,2250,0,2250,147.9333,
2026-05-06,8561,新光台中,0,1000,-1000,,147.5
2026-05-06,8562,新光高雄,50,0,50,147.0,
2026-05-06,8840,玉山,0,1000,-1000,,147.0
2026-05-06,8842,玉山新莊,0,500,-500,,148.0
2026-05-06,884D,玉山左營,0,1550,-1550,,147.0
2026-05-06,884J,玉山大里,5000,0,5000,148.8,
2026-05-06,8881,國泰高雄,1102,10,1092,147.4855,147.5
2026-05-06,8882,國泰台中,10,0,10,147.5,
2026-05-06,8884,國泰台南,0,14,-14,,148.0
2026-05-06,8886,國泰新莊,7,0,7,147.5,
2026-05-06,8888,國泰敦南,1327,717,610,147.0818,147.6667
2026-05-06,888A,國泰館前,1,1000,-999,147.5,148.5
2026-05-06,888K,國泰板橋,95,1671,-1576,147.3632,147.7008
2026-05-06,9100,群益,0,10000,-10000,,146.55
2026-05-06,9135,群益東大,6000,0,6000,147.5,
2026-05-06,913R,群益北高,0,20,-20,,147.0
2026-05-06,918s,群益丹鳳,20,0,20,147.5,
2026-05-06,9211,凱基台南,120,0,120,148.0,
2026-05-06,9233,凱基長庚,0,1000,-1000,,147.5
2026-05-06,9234,凱基竹北,20,100,-80,148.0,148.0
2026-05-06,9252,凱基嘉義,30,0,30,147.5,
2026-05-06,9268,凱基台北,5000,4000,1000,147.4,147.625
2026-05-06,9273,凱基竹東,0,1000,-1000,,147.0
2026-05-06,9278,凱基永康,0,200,-200,,147.5
2026-05-06,9307,華南大安,900,0,900,148.0,
2026-05-06,9323,華南小港,1000,0,1000,147.0,
