date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-04-24,1020,合庫,0,10000,-10000,,47.275
2026-04-24,1040,臺銀,0,3357,-3357,,47.6425
2026-04-24,1045,臺銀新竹,8,0,8,47.5,
2026-04-24,104A,臺銀臺中,0,1000,-1000,,48.25
2026-04-24,104C,臺銀高雄,50,0,50,47.5,
2026-04-24,126D,宏遠台南,0,2000,-2000,,47.225
2026-04-24,1440,美林,0,1000,-1000,,48.25
2026-04-24,1470,台灣摩根,19000,4000,15000,47.7263,47.925
2026-04-24,1480,美商高盛,23000,16000,7000,47.3804,47.7406
2026-04-24,1560,港商野村,0,8000,-8000,,48.0
2026-04-24,1590,花旗環球,1000,0,1000,48.25,
2026-04-24,1650,瑞銀,7000,11000,-4000,47.3714,47.7
2026-04-24,5263,美好泰山,1000,0,1000,47.35,
2026-04-24,5385,第一桃園,1000,0,1000,47.55,
2026-04-24,538E,第一自由,1000,0,1000,47.9,
2026-04-24,538N,第一豐原,2000,0,2000,47.5,
2026-04-24,5850,統一,0,1000,-1000,,48.25
2026-04-24,5851,統一高雄,0,1000,-1000,,48.15
2026-04-24,585D,統一新台中,1000,0,1000,48.25,
2026-04-24,585S,統一宜蘭,12000,0,12000,48.0042,
2026-04-24,6012,?亞網路,1000,0,1000,47.7,
2026-04-24,601d,?亞鑫豐,0,1000,-1000,,48.1
2026-04-24,6110,台中銀,0,8000,-8000,,47.375
2026-04-24,6210,新百王,0,1000,-1000,,47.35
2026-04-24,6380,光和,50,0,50,47.5,
2026-04-24,6489,福邦新竹,5000,0,5000,47.25,
2026-04-24,700V,兆豐新竹,0,1000,-1000,,47.25
2026-04-24,700j,兆豐大安,2000,0,2000,47.5,
2026-04-24,700w,兆豐新莊,1000,1000,0,47.35,48.25
2026-04-24,7790,國票綜合,1686,1000,686,48.024,47.8
2026-04-24,779u,國票長城,600,0,600,47.4,
2026-04-24,8380,安泰,0,2185,-2185,,47.1796
2026-04-24,8440,摩根大通,3000,27000,-24000,47.45,47.5278
2026-04-24,8459,康和嘉義,30,0,30,47.5,
2026-04-24,845D,康和板橋,245,0,245,48.0,
2026-04-24,8492,京城嘉義,2000,0,2000,47.2,
2026-04-24,8520,中農,1000,0,1000,47.5,
2026-04-24,8560,新光,5000,39193,-34193,47.83,47.4
2026-04-24,8564,新光台南,1004,1000,4,47.2518,47.25
2026-04-24,8846,玉山板橋,1000,0,1000,47.15,
2026-04-24,8849,玉山景美,6002,0,6002,47.5835,
2026-04-24,8885,國泰桃園,1000,2001,-1001,47.3,47.45
2026-04-24,8888,國泰敦南,35,0,35,47.5,
2026-04-24,888K,國泰板橋,3,3000,-2997,47.4,47.65
2026-04-24,9135,群益東大,127000,0,127000,47.9165,
2026-04-24,9136,群益西松,1000,0,1000,47.25,
2026-04-24,913N,群益土城,10000,0,10000,47.4,
2026-04-24,913R,群益北高,0,250,-250,,48.0
2026-04-24,918E,群益南京,0,1000,-1000,,48.0
2026-04-24,918g,群益大甲,0,1000,-1000,,48.25
2026-04-24,9206,凱基高雄,42,0,42,47.5,
2026-04-24,920H,凱基基隆,0,7000,-7000,,47.5357
2026-04-24,9211,凱基台南,5000,0,5000,47.25,
2026-04-24,9217,凱基松山,0,4500,-4500,,47.3889
2026-04-24,921J,凱基土城,0,32,-32,,48.0
2026-04-24,9227,凱基城中,0,300,-300,,48.0533
2026-04-24,9239,凱基市政,1000,0,1000,47.65,
2026-04-24,9256,凱基南崁,0,1000,-1000,,47.55
2026-04-24,9257,凱基林口,1000,0,1000,47.25,
2026-04-24,9268,凱基台北,10000,100000,-90000,47.34,47.926
2026-04-24,9275,凱基三多,0,149,-149,,47.8
2026-04-24,9278,凱基永康,1000,0,1000,47.45,
2026-04-24,9300,華南永昌,1200,40,1160,48.125,48.0
2026-04-24,9319,華南鶯歌,1000,0,1000,48.1,
2026-04-24,9322,華南基隆,0,1000,-1000,,47.4
2026-04-24,9326,華南南京,1000,0,1000,47.3,
2026-04-24,9349,華南板橋,0,576,-576,,47.5
2026-04-24,9359,華南中正,0,1000,-1000,,47.4
2026-04-24,9366,華南豐原,0,1000,-1000,,47.5
2026-04-24,9604,富邦陽明,0,250,-250,,48.0
2026-04-24,961F,富邦公益,0,7000,-7000,,47.8429
2026-04-24,9623,富邦台北,0,2000,-2000,,47.6
2026-04-24,9636,富邦中壢,4000,0,4000,47.25,
2026-04-24,9654,富邦永和,0,500,-500,,47.4
2026-04-24,9658,富邦建國,0,1,-1,,48.5
2026-04-24,9663,富邦敦南,0,5000,-5000,,48.0
2026-04-24,9677,富邦三重,2000,0,2000,47.4,
2026-04-24,9686,富邦宜蘭,0,1000,-1000,,48.0
2026-04-24,9800,元大,4000,24722,-20722,47.775,47.3861
2026-04-24,980K,元大竹科,0,1000,-1000,,48.15
2026-04-24,980d,元大沙鹿,0,1000,-1000,,47.25
2026-04-24,981R,元大竹山,20,0,20,48.0,
