date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-05-14,1020,合庫,275,7373,-7098,460.7727,464.4308
2026-05-14,1021,合庫台中,3185,0,3185,462.6962,
2026-05-14,1022,合庫台南,105,1024,-919,460.1429,460.0234
2026-05-14,1024,合庫嘉義,1000,1000,0,463.0,460.0
2026-05-14,1025,合庫基隆,0,3000,-3000,,459.0
2026-05-14,1028,合庫彰化,0,1200,-1200,,461.4521
2026-05-14,1029,合庫鳳山,5000,16000,-11000,465.0,459.9062
2026-05-14,102A,合庫新竹,500,1007,-507,464.7,464.4826
2026-05-14,102C,合庫自強,110,200,-90,460.2273,464.5
2026-05-14,102E,合庫桃園,155,2104,-1949,462.2581,460.0589
2026-05-14,102F,合庫西台,1029,1000,29,468.4018,463.0
2026-05-14,102G,合庫三重,1000,50,950,466.0,465.0
2026-05-14,1030,土銀,130,0,130,462.8077,
2026-05-14,1031,土銀台中,1100,0,1100,464.0909,
2026-05-14,1032,土銀台南,26000,2000,24000,469.6346,464.5
2026-05-14,1033,土銀高雄,0,100,-100,,459.5
2026-05-14,1036,土銀玉里,124,1000,-876,460.5,465.0
2026-05-14,103A,土銀建國,0,1000,-1000,,463.5
2026-05-14,103B,土銀彰化,2100,0,2100,464.619,
2026-05-14,1040,臺銀,1277,5400,-4123,464.7987,465.7778
2026-05-14,1042,臺銀臺南,28450,7000,21450,467.7853,464.6429
2026-05-14,1043,臺銀民權,1300,1073,227,465.7692,462.9357
2026-05-14,1045,臺銀新竹,1087,1102,-15,461.8151,464.588
2026-05-14,104A,臺銀臺中,2572,604,1968,463.8542,463.7616
2026-05-14,104C,臺銀高雄,3430,3102,328,465.7003,462.6412
2026-05-14,104D,臺銀金山,3080,3313,-233,464.8977,467.0027
2026-05-14,1110,企銀,2000,50,1950,461.5,465.0
2026-05-14,1112,企銀台南,100,0,100,465.0,
2026-05-14,1113,企銀九如,0,5,-5,,459.0
2026-05-14,1115,企銀太平,0,1000,-1000,,465.0
2026-05-14,1116,企銀屏東,5000,5000,0,464.6,462.7
2026-05-14,1117,企銀竹北,1000,1000,0,461.5,463.5
2026-05-14,1118,企銀豐原,80,80,0,465.625,460.0
2026-05-14,1119,企銀岡山,1300,1050,250,463.8077,467.1667
2026-05-14,111A,企銀民雄,2000,0,2000,462.0,
2026-05-14,111E,企銀桃園,1130,0,1130,463.681,
2026-05-14,1230,彰銀,190,1000,-810,462.7368,460.0
2026-05-14,1232,彰銀七賢,3020,0,3020,464.9669,
2026-05-14,1233,彰銀台中,0,1000,-1000,,463.0
2026-05-14,1260,宏遠,1000,1000,0,466.5,462.5
2026-05-14,1261,宏遠民生,10,0,10,463.5,
2026-05-14,1262,宏遠桃園,200,205,-5,460.75,465.7439
2026-05-14,126D,宏遠台南,200,100,100,465.0,460.5
2026-05-14,126U,宏遠館前,0,200,-200,,463.0
2026-05-14,1360,港麥格理,448000,0,448000,463.7556,
2026-05-14,1440,美林,86000,222994,-136994,464.0,462.7773
2026-05-14,1470,台灣摩根,744000,96500,647500,462.9637,463.2702
2026-05-14,1480,美商高盛,797291,157000,640291,462.9017,462.9873
2026-05-14,1560,港商野村,81000,83000,-2000,463.1605,461.506
2026-05-14,1590,花旗環球,17000,56000,-39000,466.1471,463.0804
2026-05-14,1650,瑞銀,497814,610000,-112186,462.6136,463.3943
2026-05-14,2181,亞東板橋,100,300,-200,465.5,462.0
2026-05-14,2184,亞東新竹,0,1000,-1000,,465.0
2026-05-14,2185,亞東台南,0,7000,-7000,,463.8571
2026-05-14,2187,亞東台中,0,1000,-1000,,460.5
2026-05-14,5050,大展,1000,1000,0,467.0,463.0
2026-05-14,5058,大展台南,1000,0,1000,457.0,
2026-05-14,5261,美好蘆洲,1000,1020,-20,468.5,459.1176
2026-05-14,5262,美好楊梅,1700,34,1666,464.5294,460.0
2026-05-14,5266,美好中壢,1500,0,1500,463.8333,
2026-05-14,5268,美好台南,0,185,-185,,461.5
2026-05-14,526A,美好中和,1000,0,1000,467.5,
2026-05-14,526M,美好市政,1000,0,1000,460.0,
2026-05-14,5320,高橋,1005,40,965,464.9751,464.0
2026-05-14,5322,高橋中壢,1000,0,1000,465.0,
2026-05-14,5380,第一金證,107,1,106,464.1636,465.0
2026-05-14,5382,第一台中,3,0,3,461.0,
2026-05-14,5383,第一高雄,25,60,-35,466.0,461.0
2026-05-14,5384,第一台南,5031,1100,3931,461.3959,465.5455
2026-05-14,5385,第一桃園,173,0,173,461.474,
2026-05-14,5386,第一彰化,0,100,-100,,466.0
2026-05-14,5387,第一澎湖,30,400,-370,466.0,460.5
2026-05-14,5389,第一中山,20,1000,-980,460.5,461.5
2026-05-14,538A,第一新興,1110,2000,-890,460.0541,460.5
2026-05-14,538C,第一光復,1000,1,999,460.0,462.5
2026-05-14,538D,第一忠孝,1202,10,1192,464.4135,460.5
2026-05-14,538E,第一自由,10,2000,-1990,462.0,460.0
2026-05-14,538F,第一稻埕,0,1000,-1000,,462.0
2026-05-14,538M,第一嘉義,25,305,-280,458.5,460.5
2026-05-14,538N,第一豐原,50,150,-100,466.5,466.5
2026-05-14,538P,第一路竹,0,100,-100,,464.5
2026-05-14,538W,第一華江,1018,1004,14,464.9956,464.992
2026-05-14,538Y,第一中壢,20,30,-10,463.0,461.5
2026-05-14,538j,第一安和,0,1000,-1000,,470.0
2026-05-14,5460,寶盛,0,1000,-1000,,459.0
2026-05-14,5602,永興水湳,15,0,15,462.4,
2026-05-14,5660,日進,5000,0,5000,468.2,
2026-05-14,5850,統一,19020,43018,-23998,461.9769,462.3292
2026-05-14,5852,統一敦南,50,2,48,460.0,465.5
2026-05-14,5853,統一中壢,10,0,10,463.5,
2026-05-14,5854,統一城中,0,12000,-12000,,459.6667
2026-05-14,5855,統一台南,3011,2011,1000,460.3351,468.7041
2026-05-14,5856,統一台中,10056,2050,8006,461.9038,468.4512
2026-05-14,5857,統一新竹,500,0,500,465.0,
2026-05-14,5858,統一嘉義,60,0,60,463.0,
2026-05-14,585D,統一新台中,1000,1000,0,462.5,466.0
2026-05-14,585E,統一新營,100,0,100,462.0,
2026-05-14,585F,統一彰化,40,0,40,463.0,
2026-05-14,585H,統一桃園,200,5010,-4810,466.0,466.5838
2026-05-14,585I,統一員林,50,0,50,460.0,
2026-05-14,585J,統一三重,3100,6230,-3130,461.0,464.2235
2026-05-14,585M,統一士林,1050,29,1021,463.619,466.2586
2026-05-14,585P,統一板橋,0,1000,-1000,,464.5
2026-05-14,585Q,統一三多,0,120,-120,,464.0
2026-05-14,585R,統一東湖,0,3,-3,,460.0
2026-05-14,585U,統一南京,0,1000,-1000,,460.0
2026-05-14,585W,統一金門,1000,0,1000,464.0,
2026-05-14,585Y,統一土城,1000,1050,-50,463.0,461.2619
2026-05-14,585Z,統一松江,30,0,30,464.0,
2026-05-14,585b,統一內湖,9000,2300,6700,462.2222,462.6739
2026-05-14,585c,統一仁愛,0,55,-55,,465.0
2026-05-14,585g,統一平鎮,30,300,-270,461.6667,463.3333
2026-05-14,585m,統一竹南,1700,0,1700,459.1765,
2026-05-14,6012,?亞網路,1250,2010,-760,462.412,465.7463
2026-05-14,601d,?亞鑫豐,6042,4222,1820,463.7622,464.795
2026-05-14,6110,台中銀,0,3000,-3000,,459.1667
2026-05-14,6114,中銀員林,500,2000,-1500,464.5,463.5
2026-05-14,611A,中銀豐原,150,30,120,462.0,465.0
2026-05-14,6160,中國信託,12348,6300,6048,464.7861,463.119
2026-05-14,6161,中信三重,1100,4000,-2900,462.8636,462.875
2026-05-14,6162,中信託忠,81,4330,-4249,465.3642,464.448
2026-05-14,6163,中信託永,4000,4050,-50,462.25,465.3704
2026-05-14,6164,中信託文,2288,3090,-802,465.1329,461.9417
2026-05-14,6165,中信託新,1400,1350,50,462.5,465.7407
2026-05-14,6167,中信松江,10,65,-55,464.5,463.9231
2026-05-14,6168,中信嘉義,5200,2124,3076,466.0,464.1488
2026-05-14,616A,中信中壢,314,0,314,465.0669,
2026-05-14,616K,中信託高,1000,320,680,466.5,464.4062
2026-05-14,6210,新百王,5716,3440,2276,460.2517,463.4956
2026-05-14,6381,光和溪湖,100,0,100,465.0,
2026-05-14,6382,光和田中,150,0,150,462.0,
2026-05-14,6450,永全,2000,2000,0,462.25,467.25
2026-05-14,6451,永全南崁,1000,1000,0,468.5,463.5
2026-05-14,6460,大昌,0,200,-200,,462.5
2026-05-14,6461,大昌樹林,0,20,-20,,461.0
2026-05-14,6462,大昌安康,0,1000,-1000,,465.5
2026-05-14,6464,大昌新店,3010,3000,10,464.4884,463.3333
2026-05-14,6480,福邦,0,80000,-80000,,461.0
2026-05-14,6620,口袋,1320,2510,-1190,463.428,463.8516
2026-05-14,6915,德信和平,0,349,-349,,465.1433
2026-05-14,6950,福勝,1000,6602,-5602,465.5,467.2281
2026-05-14,7003,兆豐台中,2000,4250,-2250,465.0,464.2353
2026-05-14,7005,兆豐中港,1000,1030,-30,462.0,466.3835
2026-05-14,7006,兆豐台南,2000,0,2000,463.25,
2026-05-14,7008,兆豐三重,1000,1000,0,463.5,466.0
2026-05-14,700C,兆豐來福,17050,1150,15900,468.0352,460.9609
2026-05-14,700D,兆豐西螺,50,25,25,466.5,464.0
2026-05-14,700F,兆豐虎尾,50,0,50,460.0,
2026-05-14,700G,兆豐麻豆,4120,4008,112,462.9282,464.3777
2026-05-14,700H,兆豐東門,5000,0,5000,459.7,
2026-05-14,700I,兆豐北高,200,1050,-850,465.0,465.7857
2026-05-14,700J,兆豐公益,25,1050,-1025,463.7,460.9048
2026-05-14,700K,兆豐新營,1000,1000,0,460.0,462.5
2026-05-14,700L,兆豐天母,1000,6,994,460.9,464.0
2026-05-14,700M,兆豐桃園,4035,3000,1035,464.5911,465.0
2026-05-14,700P,兆豐南京,7,30,-23,463.0,466.0
2026-05-14,700R,兆豐小港,20,1000,-980,461.0,460.0
2026-05-14,700S,兆豐大同,0,260,-260,,460.5
2026-05-14,700V,兆豐新竹,1158,10,1148,464.2565,466.5
2026-05-14,700X,兆豐永和,15,0,15,463.0,
2026-05-14,700Z,兆豐高雄,125,20,105,464.16,463.5
2026-05-14,700a,兆豐忠孝,1100,4011,-2911,468.1364,463.256
2026-05-14,700c,兆豐民生,2,2,0,458.5,466.0
2026-05-14,700f,兆豐鹿港,1005,2130,-1125,463.0572,462.5469
2026-05-14,700g,兆豐南門,163,1050,-887,462.816,464.7619
2026-05-14,700h,兆豐三民,2130,1403,727,464.4648,460.2851
2026-05-14,700i,兆豐松德,80,1000,-920,460.0,465.0
2026-05-14,700j,兆豐大安,50,50,0,462.0,463.0
2026-05-14,700k,兆豐員林,108,120,-12,465.1296,461.9167
2026-05-14,700p,兆豐復興,1000,1030,-30,468.5,464.9854
