date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2025-08-27,66.69,68.3,66.1,68.3,24001,1598468,11,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-08-28,66.6,69.6,66.4,69.5,25916,1753471,32,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-08-29,67.66,75.9,68.0,75.9,159483,11476561,169,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-01,71.96,75.9,69.5,69.5,21072,1528065,48,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-02,72.52,72.6,69.2,69.5,25269,1760644,37,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-03,69.68,70.2,68.7,69.5,22596,1562459,25,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-04,69.15,70.2,69.7,70.1,10601,741280,12,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-05,69.93,72.5,70.0,71.2,73903,5197504,36,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-08,70.33,71.2,69.8,69.8,13509,957579,16,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-09,70.88,71.1,69.8,70.3,35258,2483621,20,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-10,70.44,71.0,69.9,70.3,28452,2006475,18,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-11,70.52,70.8,69.2,70.0,30201,2116510,17,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-12,70.08,70.9,69.4,70.9,38151,2692864,17,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-15,70.58,71.1,70.0,70.3,69603,4914267,33,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-16,70.6,70.9,69.7,70.4,10503,734711,11,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-17,69.95,70.4,68.2,70.2,6205,430184,8,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-18,69.33,70.2,70.2,70.2,2150,150930,5,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-19,70.2,69.1,68.7,69.0,4020,277174,5,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-22,68.95,70.0,68.6,69.3,6100,421309,8,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-23,69.07,69.0,68.0,68.5,23315,1593917,17,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-24,68.36,67.8,66.6,67.7,26018,1751725,17,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-25,67.33,68.5,68.5,68.5,1250,85625,2,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-26,68.5,68.3,67.2,67.2,6250,421215,7,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-09-30,67.39,67.3,66.6,66.9,24130,1614397,14,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-01,66.9,67.8,65.4,67.0,6003,399300,8,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-02,66.52,67.8,65.8,66.8,30026,1994029,18,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-03,66.41,68.0,68.0,68.0,2,136,2,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-07,68.0,66.7,64.7,64.7,20000,1327198,14,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-08,66.36,66.0,64.6,66.0,15000,976900,9,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-09,65.13,66.4,65.1,66.4,7888,520263,5,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-13,65.96,66.5,64.8,66.5,13335,881277,10,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-14,66.09,67.0,66.5,66.8,11300,754640,6,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-15,66.78,67.9,66.7,67.9,7800,522300,4,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-16,66.96,68.6,67.7,68.0,25000,1701500,11,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-17,68.06,66.7,66.7,66.7,500,33350,1,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-20,66.7,66.6,66.1,66.6,7001,465466,6,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-21,66.49,66.5,66.0,66.5,11000,730000,4,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-22,66.36,67.4,66.9,67.0,13111,879637,9,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-23,67.09,67.8,66.3,67.0,8500,568980,7,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-27,66.94,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-28,66.94,66.3,66.0,66.2,14000,926400,8,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-29,66.17,68.5,66.3,68.4,27200,1820180,15,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-30,66.92,68.3,66.3,66.4,10000,666800,8,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-10-31,66.68,67.5,66.9,67.5,17100,1152070,15,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-03,67.37,68.0,67.5,68.0,12000,812700,7,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-04,67.73,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-05,67.73,68.7,67.5,68.7,20000,1362600,10,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-06,68.13,68.7,67.0,67.0,4000,271400,4,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-07,67.85,71.0,67.8,71.0,235462,16355593,99,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-10,69.46,70.6,69.3,70.1,173165,12158858,83,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-11,70.22,70.6,70.0,70.0,71009,4987335,37,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-12,70.24,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-13,70.24,69.5,68.6,69.3,21300,1471000,13,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-14,69.06,68.4,68.4,68.4,2002,136936,2,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-17,68.4,69.7,69.0,69.0,6010,414897,4,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-18,69.03,69.2,69.0,69.0,3000,207400,2,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-19,69.13,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-20,69.13,69.3,69.0,69.0,3002,207738,3,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-21,69.2,68.5,67.9,68.5,20014,1365459,13,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-24,68.23,69.5,68.2,69.2,33000,2276800,19,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-25,68.99,73.0,69.4,70.8,81550,5748920,34,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-26,70.5,70.8,70.0,70.0,12000,845400,6,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-27,70.45,71.2,69.9,70.9,94066,6641471,43,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-11-28,70.6,71.3,70.4,71.0,14000,995200,6,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-01,71.09,71.2,69.9,70.2,13500,948250,9,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-02,70.24,70.3,69.8,69.9,18500,1295350,12,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-03,70.02,70.3,69.8,70.0,18096,1268518,10,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-04,70.1,70.2,69.6,70.2,20000,1397250,17,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-05,69.86,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-08,69.86,69.9,69.9,69.9,615,42988,3,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-09,69.9,0.0,0.0,0.0,0,0,0,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-10,69.9,70.2,69.0,70.0,36000,2519500,16,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-11,69.99,72.6,70.0,72.4,228329,16289617,113,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-12,71.34,72.3,71.2,72.0,119277,8597549,55,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-15,72.08,72.5,70.0,70.5,108427,7751661,64,,,-2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-16,71.49,71.4,65.7,65.7,153518,10452523,82,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-17,68.09,73.3,65.0,68.3,657884,46046040,237,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-18,69.99,72.8,63.0,70.7,2126792,136727266,182,,,12000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-19,64.29,73.6,70.0,73.6,328504,23591645,112,,,24000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-22,71.82,78.2,71.8,78.0,374920,27986961,178,,,8700.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-23,74.65,91.5,77.0,90.9,891464,76813426,428,,,156301.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-24,86.17,90.9,83.3,87.1,535664,47415434,326,,,40000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-26,88.52,87.7,79.9,86.2,402475,33497585,216,,,38000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-29,83.23,91.6,83.1,89.2,531966,45837628,274,,,82000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-30,86.17,89.8,85.9,87.2,301398,26220636,112,,,81000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2025-12-31,87.0,89.9,86.4,88.9,173467,15320758,79,,,23000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-02,88.32,91.9,87.8,88.6,416133,37354225,131,,,105000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-05,89.77,91.8,88.6,90.4,75457,6781636,39,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-06,89.87,102.0,90.0,91.0,416022,38803081,218,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-07,93.27,93.3,89.0,92.2,218363,19963888,102,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-08,91.43,100.5,91.5,97.6,460059,44285706,255,,,10100.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-09,96.26,108.5,97.6,108.0,677154,69676294,375,,,4600.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-12,102.9,112.5,102.5,110.5,833541,89653575,424,,,29300.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-13,107.56,113.0,104.0,109.5,790703,84878947,378,,,105000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-14,107.35,121.5,106.5,117.0,782818,89432405,452,,,8250.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-15,114.24,160.5,116.5,157.5,1338438,191553265,902,,,-250.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-16,143.12,164.5,136.5,139.0,845251,123648144,737,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-19,146.29,141.5,119.5,133.5,840970,110493574,512,,,68000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-20,131.39,150.5,131.0,148.5,857439,122928269,542,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-21,143.37,154.0,144.0,148.0,551857,82251036,452,,,100.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-22,149.04,162.5,145.0,155.0,1143633,178022876,810,,,1000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-23,155.66,160.5,145.5,148.5,443037,66752271,450,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-26,150.67,149.5,140.0,140.5,469870,66885162,394,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-27,142.35,142.5,133.5,136.0,394514,53673238,322,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-28,136.05,156.5,133.5,156.5,683456,100701196,596,,,-100.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-29,147.34,161.5,148.0,151.0,811818,124210810,629,,,,,,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-01-30,153.0,164.5,145.5,155.0,824519,125510923,497,,,400.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-02,150.0,173.0,129.0,164.5,1232578,183744609,1168,,,192619.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-03,172.5,175.0,154.0,160.5,1068305,176709495,1117,,,14000.0,0.0,-397.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-04,156.0,157.0,145.5,149.0,794805,119664865,808,,,-43000.0,0.0,-8.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-05,147.0,149.0,140.0,141.0,345948,49792255,501,,,24000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-06,140.0,140.0,128.0,129.5,484531,63711096,560,,,-26000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-09,130.5,136.5,124.5,127.5,299530,38721435,320,,,-19000.0,0.0,-6000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-10,127.5,127.5,117.0,123.0,403919,49305661,449,,,136000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-11,123.0,123.0,112.0,118.5,479097,55546883,415,,,135000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-23,117.5,120.0,107.0,117.5,480935,54074464,363,,,142000.0,0.0,-101.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-24,117.5,123.0,114.0,120.5,313474,36982563,338,,,-90000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-25,120.0,124.0,118.5,122.5,171197,20805709,170,,,-25000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-02-26,125.0,134.5,125.0,130.0,420667,55532814,466,,,-123000.0,0.0,3069.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-02,121.0,123.0,117.0,117.0,525264,62162727,619,,,-17000.0,0.0,-3000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-03,105.5,105.5,105.5,105.5,258068,27226137,349,,,13000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-04,95.0,95.0,95.0,95.0,231134,21959427,281,,,20000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-05,90.2,97.0,87.9,91.5,896480,81852801,698,,,-50000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-06,90.0,91.7,88.0,90.2,171352,15413433,208,,,17000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-09,82.6,87.8,81.2,81.2,270097,22533324,308,,,49000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-10,87.0,87.0,77.9,79.8,348827,27938684,343,,,64000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-11,79.8,82.3,78.5,82.0,137960,11161325,159,,,35000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-12,82.0,83.9,78.8,78.8,126957,10303529,162,,,-29000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-13,78.8,79.6,73.9,79.3,165691,12812910,206,,,6000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-16,78.8,85.1,78.0,84.0,168277,13699102,216,,,15000.0,0.0,26.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-17,84.0,84.0,82.1,82.6,95237,7917360,111,,,-7000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-18,82.7,83.0,79.0,82.0,146270,11787772,170,,,-8000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-19,82.0,82.0,78.0,79.0,108657,8595291,125,,,-25000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-20,79.0,83.4,78.0,80.0,209667,16781594,195,,,52000.0,0.0,-29000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-23,78.0,80.2,77.1,77.8,122109,9606814,134,,,12000.0,0.0,-7095.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-24,78.0,79.9,75.0,75.1,140761,10759411,129,,,6000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-25,75.1,78.9,74.5,74.9,128656,9747717,110,,,21000.0,0.0,-41077.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-26,74.9,74.9,70.0,71.7,321137,23145416,281,,,86000.0,0.0,-55000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-27,71.1,73.1,70.2,73.0,284114,20295863,209,,,152000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-30,71.0,72.0,70.3,70.4,77295,5493656,113,,,22000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-03-31,77.4,77.4,77.4,77.4,164471,12730053,79,,,-1000.0,0.0,32421.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-01,85.1,85.1,82.4,85.1,495305,42009734,466,,,-11000.0,0.0,-7887.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-02,86.0,89.0,82.1,83.1,652572,55434162,495,,,-127000.0,0.0,-24534.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-07,83.1,83.1,78.2,80.0,291017,23334740,249,,,55000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-08,80.5,84.9,80.5,83.0,160292,13154611,551,,,-13000.0,0.0,1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-09,83.2,84.6,79.9,83.0,103298,8451506,241,,,13000.0,0.0,-1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-10,83.0,83.7,81.5,83.1,155424,12835263,132,,,24000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-13,83.1,86.7,81.0,81.2,217015,18133999,349,,,-9000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-14,81.2,82.9,80.1,82.9,105454,8541754,185,,,3000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-15,85.8,91.1,84.4,91.1,195527,17508715,178,,,27000.0,0.0,3313.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-16,95.7,100.0,95.5,97.6,555150,54538278,817,,,-143000.0,0.0,-3054.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-17,96.1,96.1,88.0,89.2,448486,40960538,416,,,-5000.0,0.0,-259.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-20,89.4,89.6,84.4,87.3,316209,27222642,289,,,-73000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-21,88.7,88.7,84.8,87.4,118029,10206911,153,,,-20000.0,0.0,1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-22,89.7,89.7,84.3,85.0,192218,16415078,357,,,-25000.0,0.0,-1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-23,85.0,89.6,81.7,85.3,245509,20689628,223,,,-80000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-24,87.1,87.9,82.4,86.0,223860,18852137,208,,,-34000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-27,85.0,85.5,82.7,83.0,143238,12001668,143,,,7000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-28,83.7,84.2,82.9,82.9,74366,6209732,84,,,2000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-29,82.6,84.6,82.2,84.2,75202,6268153,77,,,12000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-04-30,84.9,85.0,83.4,83.7,104043,8777836,91,,,41000.0,0.0,1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-04,85.8,85.8,81.2,81.3,124914,10267784,347,,,-53000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-05,81.0,82.3,80.2,80.8,88957,7227445,93,,,27000.0,0.0,3000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-06,80.8,80.8,79.4,79.4,92439,7386325,98,,,-14000.0,0.0,1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-07,79.4,79.9,78.4,78.6,71072,5612092,115,,,19000.0,0.0,1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-08,78.9,80.5,77.5,78.1,81380,6416467,261,,,-18800.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-11,78.1,79.7,75.9,78.0,100485,7776441,78,,,-5000.0,0.0,-1000.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-12,78.0,79.0,76.2,77.1,94319,7282341,115,,,16000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-13,77.0,77.0,75.6,76.0,76772,5842819,109,,,11000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
2026-05-14,77.3,77.3,74.6,74.7,59141,4439070,94,,,1000.0,0.0,0.0,,,,finmind,2026-07-15T18:40:40.225050+08:00
