date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2015-03-06,55.3,56.2,55.3,55.9,308000,17237000,195,,,2000.0,0.0,0.0,2830000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-09,55.1,55.8,55.0,55.5,235100,12994950,156,,,5000.0,-149000.0,0.0,2849000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-10,55.1,55.5,54.6,54.7,272025,14939287,200,,,2000.0,-132000.0,0.0,2903000,8000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-11,54.0,54.3,53.7,53.8,370000,19924100,240,,,-53000.0,0.0,20000.0,2916000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-12,53.8,54.8,53.5,54.6,242048,13103259,161,,,0.0,-45000.0,0.0,2921000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-13,55.0,55.0,54.5,54.8,146000,7982100,92,,,2000.0,-40000.0,0.0,2982000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-16,54.6,55.2,54.6,55.0,166300,9147190,119,,,32300.0,-50000.0,-2000.0,2984000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-17,55.1,55.1,54.3,54.5,247001,13511858,125,,,4000.0,-67000.0,0.0,3064000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-18,54.5,54.9,54.0,54.7,228000,12395100,131,,,2000.0,-23000.0,13000.0,3136000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-19,54.9,56.5,54.9,56.0,460001,25677857,321,,,11000.0,-50000.0,12000.0,3166000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-20,56.0,56.0,55.0,55.4,397040,21986760,209,,,9000.0,0.0,-1000.0,3140000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-23,55.0,55.5,55.0,55.1,128000,7071300,78,,,0.0,0.0,3000.0,3140000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-24,55.6,55.7,55.2,55.3,108402,6006351,78,,,1000.0,0.0,10000.0,3097000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-25,55.3,55.3,54.8,55.1,102000,5616900,58,,,7000.0,0.0,0.0,3112000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-26,55.3,55.3,54.5,54.5,106000,5793400,70,,,-7000.0,0.0,2000.0,3086000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-27,54.5,54.5,52.6,52.8,514050,27317140,351,,,-22000.0,0.0,1000.0,2968000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-30,53.0,53.2,51.8,51.9,187003,9798560,130,,,-12000.0,-5000.0,1000.0,2940000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-03-31,52.2,52.9,52.0,52.9,99399,5199986,69,,,-4000.0,0.0,0.0,2941000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-01,52.5,52.6,51.3,52.1,199000,10306900,166,,,-31000.0,0.0,1000.0,2957000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-02,52.2,52.6,52.0,52.2,110350,5757933,70,,,-16000.0,0.0,0.0,2967000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-07,52.3,52.5,52.0,52.1,101000,5272200,65,,,-2000.0,0.0,1000.0,2960000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-08,52.2,52.4,52.0,52.0,52000,2710100,44,,,-10000.0,0.0,0.0,2948000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-09,52.1,52.9,52.0,52.4,87030,4570666,73,,,2000.0,0.0,0.0,2951000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-10,52.4,52.5,52.0,52.1,65299,3401297,53,,,-3000.0,0.0,0.0,2953000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-13,52.3,52.3,51.7,51.9,107439,5582183,70,,,0.0,0.0,0.0,2950000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-14,52.0,52.4,51.8,52.3,121503,6324305,68,,,8000.0,0.0,-1000.0,2965000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-15,52.6,52.6,52.1,52.1,40065,2093518,35,,,6000.0,0.0,-1000.0,2965000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-16,52.3,53.5,52.2,53.4,266000,14103500,181,,,31000.0,0.0,18000.0,2978000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-17,53.4,53.4,52.3,52.6,149100,7857610,118,,,3000.0,0.0,-11000.0,2945000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-20,52.5,52.5,51.6,51.7,94291,4890890,71,,,-11000.0,0.0,0.0,2922000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-21,52.0,52.0,49.65,50.6,262410,13335300,158,,,-13000.0,0.0,-5000.0,2817000,12000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-22,50.9,50.9,50.5,50.6,84099,4264449,62,,,1000.0,0.0,0.0,2803000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-23,50.6,51.5,50.6,51.5,130068,6652208,83,,,-1000.0,0.0,0.0,2848000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-24,51.9,51.9,50.8,50.8,67138,3435293,50,,,-2000.0,0.0,0.0,2819000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-27,50.8,50.9,50.6,50.7,75001,3803754,53,,,13000.0,0.0,0.0,2830000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-28,50.7,51.3,50.5,50.5,66000,3347400,57,,,-3000.0,0.0,0.0,2805000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-29,50.5,50.6,50.3,50.5,69000,3481900,39,,,-1000.0,0.0,0.0,2803000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-04-30,50.1,50.9,50.1,50.8,36000,1820400,23,,,-1000.0,0.0,1000.0,2796000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-04,51.0,51.3,50.8,51.0,35001,1788151,30,,,8000.0,0.0,0.0,2801000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-05,51.0,51.2,49.9,50.1,93200,4702520,67,,,8000.0,0.0,0.0,2756000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-06,50.0,50.4,50.0,50.1,63000,3164800,40,,,-5000.0,0.0,0.0,2742000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-07,50.1,50.2,49.8,49.8,109116,5451873,80,,,-34000.0,0.0,0.0,2736000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-08,46.35,46.85,46.35,46.35,591671,27453051,315,,,-3000.0,0.0,-12000.0,2686000,133000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-11,44.5,44.8,43.15,43.15,1204110,52344733,545,,,-67000.0,50000.0,2000.0,2473000,59000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-12,41.95,43.15,41.95,43.1,343000,14629450,235,,,-5000.0,83000.0,-1000.0,2478000,38000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-13,43.1,43.9,42.8,43.7,230000,9955000,152,,,22000.0,0.0,0.0,2503000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-14,43.7,43.7,43.0,43.15,173000,7477750,110,,,59000.0,0.0,0.0,2484000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-15,43.3,43.3,42.9,42.9,148000,6364750,109,,,46000.0,0.0,0.0,2449000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-18,42.9,43.5,42.5,42.9,88000,3767500,66,,,28000.0,0.0,0.0,2452000,32000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-19,42.9,43.2,42.6,42.65,96000,4109500,68,,,1000.0,0.0,0.0,2449000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-20,42.65,42.65,42.15,42.45,105000,4454000,78,,,7000.0,0.0,0.0,2453000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-21,42.4,43.0,42.3,42.9,226000,9644250,109,,,37000.0,0.0,-14000.0,2453000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-22,43.0,44.9,43.0,44.8,351354,15494642,259,,,92000.0,0.0,1000.0,2437000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-25,45.0,45.75,44.9,45.05,238000,10764150,154,,,6000.0,0.0,0.0,2417000,33000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-26,45.05,45.1,44.9,45.05,105000,4726800,69,,,1000.0,0.0,0.0,2396000,35000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-27,44.9,45.05,44.9,44.9,75060,3373704,59,,,22000.0,0.0,0.0,2403000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-28,45.0,46.25,45.0,45.75,184000,8369750,122,,,12000.0,0.0,5000.0,2413000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-05-29,45.95,46.15,45.6,46.0,98000,4501550,76,,,17000.0,0.0,-2000.0,2437000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-01,46.0,46.0,45.5,45.55,36000,1645150,25,,,2000.0,0.0,0.0,2420000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-02,45.55,46.0,45.3,45.75,178292,8175936,132,,,79000.0,0.0,0.0,2422000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-03,46.0,46.2,45.6,45.6,159254,7298754,95,,,82000.0,0.0,0.0,2394000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-04,45.85,45.85,43.55,43.55,67041,2976284,61,,,-2000.0,0.0,0.0,2373000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-05,43.5,43.5,42.2,42.6,250250,10709336,134,,,-13000.0,0.0,1000.0,2469000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-08,42.5,42.9,42.3,42.6,117000,4982200,48,,,-2000.0,0.0,0.0,2458000,3000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-09,42.3,42.4,39.0,39.0,405176,16326552,250,,,-4000.0,0.0,0.0,2224000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-10,39.0,42.0,39.0,41.2,190000,7804300,144,,,41000.0,-34000.0,-5000.0,2233000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-11,41.2,41.2,39.3,40.0,299000,11885650,155,,,8000.0,-6000.0,1000.0,2213000,16000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-12,40.1,40.3,39.95,40.2,201090,8044855,69,,,3000.0,0.0,0.0,2204000,16000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-15,40.35,40.7,40.0,40.55,67100,2707120,38,,,7000.0,0.0,-1000.0,2195000,16000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-16,40.1,40.3,40.0,40.0,32000,1284050,26,,,,,,2182000,16000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-17,41.0,41.5,40.5,40.5,32000,1313400,28,,,6000.0,0.0,0.0,2180000,16000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-18,41.5,41.5,40.75,41.25,37100,1525035,33,,,16000.0,0.0,0.0,2180000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-22,41.4,41.55,41.35,41.4,87050,3610024,45,,,1000.0,0.0,0.0,2141000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-23,41.4,42.0,41.4,41.4,36290,1514547,26,,,,,,2157000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-24,41.7,42.2,41.55,42.0,72000,3016150,47,,,5000.0,0.0,0.0,2140000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-25,41.9,42.15,41.4,42.0,90000,3773850,57,,,14000.0,0.0,0.0,2115000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-26,42.0,42.0,41.5,42.0,69144,2891452,42,,,1000.0,0.0,0.0,2095000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-29,41.4,41.4,40.2,40.5,50955,2083887,41,,,-2800.0,0.0,0.0,2094000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-06-30,40.2,41.0,40.2,41.0,30000,1210250,23,,,0.0,0.0,0.0,2089000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-01,41.0,41.0,40.5,41.0,38200,1553580,30,,,1000.0,0.0,1000.0,2087000,7000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-02,41.0,41.4,40.8,41.4,49958,2048756,37,,,8000.0,0.0,-1000.0,2096000,6000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-03,41.7,41.85,41.3,41.85,23357,971542,26,,,2000.0,0.0,0.0,2099000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-06,42.5,42.5,41.5,41.5,41099,1717537,31,,,1000.0,0.0,0.0,2101000,5000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-07,41.5,41.6,41.15,41.15,20000,828650,16,,,1000.0,0.0,0.0,2093000,4000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-08,41.15,41.15,39.85,40.6,103000,4133550,78,,,5000.0,0.0,0.0,2052000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-09,39.4,39.8,38.7,39.6,92000,3621800,54,,,3000.0,0.0,0.0,2013000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-13,41.0,41.5,40.0,40.6,30040,1217010,24,,,,,,2008000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-14,41.0,41.2,40.1,40.1,41131,1664199,30,,,1000.0,0.0,0.0,1993000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-15,40.2,40.2,39.55,39.55,70000,2778300,45,,,,,,1978000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-16,39.5,39.7,39.45,39.6,66000,2610250,50,,,,,,1972000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-17,39.6,41.15,39.6,41.0,450506,18173243,179,,,1000.0,0.0,0.0,1874000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-20,38.65,38.85,38.5,38.5,286312,11064398,97,,,,,,1870000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-21,38.1,38.1,36.65,37.3,128150,4751021,108,,,-16000.0,0.0,0.0,1880000,10000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-22,36.8,37.3,36.7,36.85,35147,1297623,33,,,-15000.0,0.0,0.0,1886000,13000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-23,36.7,36.7,36.0,36.4,77000,2794150,53,,,-11000.0,-8000.0,0.0,1881000,20000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-24,36.0,36.8,36.0,36.35,31000,1124350,24,,,-4000.0,-3000.0,0.0,1872000,20000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-27,35.35,35.65,32.75,32.75,345140,11584020,200,,,-12000.0,0.0,0.0,1684000,20000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-28,32.8,33.5,32.7,33.1,273000,8960350,136,,,1000.0,-12000.0,3000.0,1709000,31000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-29,33.55,33.55,32.6,32.7,101050,3327100,63,,,-2000.0,-12000.0,-3000.0,1709000,34000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-30,32.9,33.5,32.9,33.5,136100,4495180,78,,,9000.0,-6000.0,0.0,1688000,38000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-07-31,34.0,34.0,33.3,33.6,160000,5382150,91,,,6000.0,-5000.0,0.0,1641000,63000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-03,33.55,33.55,32.0,32.1,169100,5472450,120,,,-4000.0,-3000.0,0.0,1568000,66000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-04,31.95,32.45,31.25,31.5,228000,7273850,114,,,-13000.0,0.0,1000.0,1490000,67000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-05,34.5,34.6,33.2,34.55,451386,15415924,247,,,-25000.0,-60000.0,-1000.0,1527000,65000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-06,34.55,34.7,34.0,34.7,209000,7183150,108,,,5000.0,-20000.0,0.0,1490000,50000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-07,34.4,36.0,34.4,36.0,169050,5993575,101,,,30000.0,0.0,0.0,1513000,50000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-10,36.7,36.7,35.6,36.55,106000,3822550,53,,,3000.0,-20000.0,0.0,1529000,50000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-11,36.85,36.95,35.65,35.65,82000,2970400,63,,,6000.0,0.0,0.0,1531000,50000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-12,35.15,35.7,35.1,35.45,40000,1412150,30,,,3000.0,0.0,1000.0,1520000,32000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-13,35.6,35.75,35.35,35.6,53000,1880000,30,,,11000.0,-10000.0,0.0,1524000,32000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-14,35.85,36.0,35.4,35.4,33000,1173000,23,,,1000.0,0.0,-1000.0,1520000,31000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-17,35.45,35.45,35.15,35.2,59100,2084150,48,,,5000.0,0.0,0.0,1518000,23000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-18,35.2,35.2,34.9,35.0,49000,1717850,29,,,2000.0,-1000.0,0.0,1511000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-19,34.6,34.6,33.1,34.0,46000,1557450,39,,,1000.0,0.0,1000.0,1449000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-20,34.0,34.0,33.45,33.95,32050,1082554,31,,,9000.0,0.0,-1000.0,1441000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-21,33.45,33.45,32.25,32.35,110000,3615700,73,,,-12000.0,0.0,0.0,1380000,2000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-24,33.95,33.95,29.15,29.15,863111,25377230,416,,,-560000.0,-30000.0,1000.0,1383000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-25,26.3,29.5,26.3,29.5,500000,13922350,268,,,-62000.0,-30000.0,0.0,1198000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-26,29.9,30.9,29.6,30.9,219000,6618050,174,,,5000.0,-22000.0,-1000.0,1163000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-27,31.4,32.3,31.4,32.0,240000,7675750,136,,,-2000.0,0.0,19000.0,1138000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-28,32.0,32.75,32.0,32.65,153200,4980400,95,,,17000.0,0.0,0.0,1148000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-08-31,32.9,33.1,32.65,32.9,59000,1941800,31,,,1000.0,0.0,0.0,1097000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-01,32.7,33.0,32.6,33.0,82020,2690134,43,,,-3000.0,0.0,0.0,1091000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-02,32.8,33.0,32.1,33.0,54002,1764218,45,,,8000.0,0.0,0.0,1079000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-03,33.5,33.5,33.0,33.2,68000,2260850,47,,,2000.0,0.0,-7000.0,1111000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-04,33.2,33.7,32.4,32.4,60000,1991500,45,,,-4000.0,0.0,0.0,1106000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-07,32.9,32.9,32.3,32.8,38000,1237400,24,,,0.0,0.0,0.0,1088000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-08,33.0,33.0,31.6,32.35,48378,1561903,41,,,-2000.0,0.0,0.0,1090000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-09,33.0,33.4,32.85,33.15,106049,3510076,72,,,1000.0,0.0,-12000.0,1009000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-10,33.3,33.3,32.5,33.1,49000,1608450,32,,,1000.0,0.0,0.0,972000,1000,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-11,32.85,35.3,32.75,34.4,242000,8211900,153,,,-20000.0,0.0,0.0,973000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-14,34.4,34.8,33.85,34.15,122000,4194750,64,,,-18000.0,0.0,0.0,931000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-15,34.2,34.45,33.8,33.9,44095,1504917,32,,,-1000.0,0.0,0.0,937000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-16,34.0,34.65,34.0,34.3,112000,3854750,47,,,-23000.0,0.0,0.0,982000,0,,finmind,2026-07-17T14:31:59.947277+08:00
2015-09-17,34.5,35.0,34.5,34.9,99000,3452950,64,,,-15000.0,0.0,-5000.0,987000,0,,finmind,2026-07-17T14:31:59.947277+08:00
