date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2015-02-05,15.65,15.7,15.6,15.7,315142,4935569,142,,,26000.0,0.0,18000.0,18050000,25000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-06,15.7,16.25,15.7,16.2,5022233,80687649,1681,,,137000.0,0.0,449000.0,19522000,46000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-09,16.2,16.25,16.0,16.05,4818047,77707602,1352,,,-244000.0,-3000.0,-189000.0,18296000,50000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-10,16.05,16.1,15.8,15.8,1716573,27282875,774,,,-141000.0,0.0,-6000.0,18237000,20000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-11,15.7,15.7,15.55,15.6,1803923,28202902,701,,,40964.0,0.0,-29000.0,17914000,22000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-12,15.65,15.7,15.55,15.55,533202,8319284,295,,,61000.0,0.0,-23000.0,17867000,21000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-13,15.7,15.7,15.55,15.6,713151,11134002,302,,,82000.0,0.0,-56000.0,17593000,22000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-24,15.65,15.8,15.65,15.75,674557,10597760,368,,,37000.0,0.0,5000.0,17478000,22000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-25,15.95,16.35,15.8,16.3,4900010,78974806,1461,,,53000.0,-5000.0,337000.0,16822000,184000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-02-26,16.4,16.5,16.2,16.25,10007176,163452646,2325,,,-584949.0,0.0,238000.0,17613000,470000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-02,16.25,16.25,15.95,16.0,2126978,34120491,742,,,273000.0,0.0,-106000.0,17855000,291000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-03,16.05,16.1,15.95,16.05,1027723,16464718,360,,,10000.0,0.0,-40000.0,17647000,205000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-04,16.0,16.1,15.95,16.05,786896,12631627,331,,,95000.0,0.0,-11000.0,17617000,109000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-05,16.05,16.2,16.05,16.1,786074,12670884,418,,,39000.0,0.0,0.0,17519000,89000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-06,16.1,16.2,16.05,16.15,721281,11625953,316,,,18000.0,-4000.0,-16000.0,17454000,89000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-09,16.05,16.15,16.05,16.15,1020069,16424604,304,,,26000.0,0.0,-45000.0,17484000,20000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-10,16.3,16.6,16.3,16.3,2924000,48032643,1164,,,-41000.0,0.0,136000.0,17593000,21000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-11,16.1,16.3,16.1,16.25,1137170,18407886,477,,,-25000.0,0.0,-78000.0,17711000,21000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-12,16.25,16.25,16.0,16.1,2069427,33321449,711,,,34000.0,0.0,-44000.0,17881000,17000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-13,16.2,16.2,16.05,16.05,942423,15173818,381,,,88000.0,0.0,-65000.0,17928000,17000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-16,16.15,16.15,16.05,16.05,815209,13101844,394,,,29000.0,0.0,-126000.0,17976000,18000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-17,16.05,16.15,15.95,16.0,1046407,16769035,443,,,-79000.0,0.0,-10000.0,17838000,17000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-18,16.0,16.05,15.9,15.9,1351692,21593093,494,,,-120500.0,0.0,-75000.0,17875000,17000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-19,16.0,16.3,15.95,16.25,3529778,57026106,1111,,,193000.0,0.0,108000.0,18151000,63000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-20,16.25,16.3,16.05,16.05,1298035,20899160,601,,,-388635.0,-6000.0,-92000.0,18209000,62000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-23,16.35,16.4,16.15,16.2,3232426,52652994,1347,,,-77000.0,0.0,18000.0,17763000,16000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-24,16.3,16.5,16.25,16.5,3396815,55805121,1933,,,145000.0,0.0,443000.0,17895000,27000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-25,16.5,16.55,16.25,16.35,1932132,31642056,1393,,,-20000.0,0.0,-225000.0,17732000,18000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-26,16.25,16.5,16.2,16.4,1687594,27626362,841,,,4000.0,0.0,6000.0,17665000,19000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-27,16.4,16.5,16.25,16.4,3068967,50286288,1610,,,-306000.0,0.0,17474.0,17459000,19000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-30,16.4,16.45,16.25,16.3,1503001,24541184,1122,,,-48000.0,0.0,-161000.0,17362000,15000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-03-31,16.35,16.45,16.2,16.25,1882348,30659033,1041,,,-154000.0,0.0,-61000.0,17460000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-01,16.25,16.3,16.15,16.15,1012973,16406343,482,,,-290357.0,0.0,-22000.0,17521000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-02,16.15,16.25,16.1,16.1,1714175,27670548,734,,,-312000.0,0.0,-22000.0,17499000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-07,16.1,16.2,16.05,16.1,2036200,32803884,1149,,,-195998.0,0.0,0.0,17500000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-08,16.1,16.2,16.1,16.15,1078335,17392162,759,,,141000.0,0.0,-54000.0,17566000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-09,16.2,16.3,16.1,16.15,1748442,28357822,860,,,-349000.0,0.0,52000.0,17787000,10000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-10,16.2,16.25,16.15,16.25,1234953,20006782,476,,,-22000.0,0.0,-98000.0,17879000,10000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-13,16.25,16.35,16.2,16.25,1457234,23692079,637,,,-232000.0,0.0,87000.0,18088000,21000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-14,16.3,16.5,16.2,16.2,3935839,64305030,1435,,,94000.0,0.0,88000.0,17963000,72000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-15,16.2,16.25,16.1,16.2,2001046,32351537,776,,,-465000.0,21000.0,-42000.0,17776000,53000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-16,16.3,16.4,16.2,16.25,4025807,65654546,1140,,,6000.0,0.0,134000.0,18043000,153000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-17,16.25,16.35,16.1,16.15,2213283,35811314,774,,,-296000.0,0.0,-209000.0,18023000,142000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-20,16.1,16.2,16.0,16.1,2508290,40356459,895,,,-242000.0,0.0,-130000.0,18309000,102000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-21,16.25,16.35,15.95,16.0,3663678,59070781,1126,,,-256000.0,0.0,-7000.0,18127000,102000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-22,16.0,16.1,15.85,15.95,2188654,34901914,872,,,-150000.0,0.0,-2000.0,18556000,38000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-23,16.0,16.15,15.95,16.05,1862714,29867924,611,,,-72000.0,0.0,-8000.0,18490000,36000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-24,16.1,16.15,16.0,16.0,1315082,21129562,564,,,346000.0,0.0,-12000.0,18447000,36000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-27,16.1,16.25,16.0,16.0,1981972,31905502,800,,,234000.0,0.0,1000.0,18370000,36000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-28,16.1,16.1,15.95,16.0,1409185,22537062,524,,,89000.0,0.0,-42000.0,18381000,30000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-29,16.0,16.1,15.9,15.9,1535548,24482555,732,,,140000.0,-2000.0,16000.0,18395000,31000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-04-30,16.05,16.05,15.85,15.95,1032604,16461245,567,,,23000.0,0.0,-60000.0,18206000,31000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-04,15.9,16.0,15.8,15.8,1202962,19104031,479,,,-128000.0,0.0,0.0,18011000,31000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-05,15.85,15.9,15.75,15.8,841772,13307290,412,,,92000.0,0.0,0.0,17981000,35000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-06,15.75,16.0,15.7,16.0,1508719,23911874,777,,,-3000.0,0.0,3000.0,17938000,74000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-07,16.0,16.0,15.8,15.8,786649,12465643,450,,,-175000.0,0.0,0.0,17913000,74000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-08,15.85,15.85,15.65,15.7,1234934,19418904,583,,,-107000.0,0.0,-44000.0,17613000,104000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-11,15.75,15.8,15.0,15.35,2387773,36456687,914,,,-225000.0,0.0,-178000.0,17250000,139000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-12,15.3,15.4,15.05,15.35,2312656,35219227,682,,,666000.0,0.0,7000.0,17436000,202000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-13,15.35,15.6,15.25,15.55,1568951,24235782,564,,,-7000.0,0.0,12000.0,17605000,193000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-14,15.5,15.5,15.3,15.4,683460,10509279,412,,,137000.0,0.0,-20000.0,17556000,183000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-15,15.4,15.5,15.3,15.45,832400,12829502,380,,,193000.0,0.0,-7000.0,17444000,181000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-18,15.45,15.45,14.9,15.15,1891587,28561350,794,,,-122999.0,0.0,-17000.0,16687000,161000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-19,15.25,15.35,15.1,15.3,710553,10822847,447,,,163000.0,0.0,-17000.0,16551000,56000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-20,15.35,15.4,15.2,15.4,744774,11398464,445,,,95000.0,0.0,-3000.0,16533000,36000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-21,15.25,15.3,15.2,15.3,852921,13004488,297,,,-118000.0,0.0,-21000.0,16426000,39000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-22,15.1,15.45,15.1,15.4,686451,10529292,452,,,81000.0,0.0,-5000.0,16430000,40000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-25,15.4,15.4,15.3,15.3,431439,6612837,228,,,-83000.0,0.0,0.0,16429000,40000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-26,15.4,15.4,15.25,15.3,372898,5704889,147,,,10000.0,0.0,0.0,16510000,26000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-27,15.3,15.4,15.25,15.35,830656,12728632,326,,,348000.0,0.0,0.0,16353000,20000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-28,15.45,15.6,15.4,15.5,916613,14235685,399,,,76000.0,1000.0,1000.0,16379000,12000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-05-29,15.55,15.6,15.45,15.45,617848,9570102,263,,,-121000.0,0.0,0.0,16356000,10000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-01,15.45,15.45,15.15,15.2,637424,9729277,252,,,-183000.0,0.0,-18000.0,16312000,12000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-02,15.15,15.4,15.1,15.3,651783,9959586,347,,,316000.0,0.0,-1000.0,16281000,12000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-03,15.45,15.55,15.25,15.25,931405,14339395,414,,,-69000.0,0.0,-1000.0,16390000,10000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-04,15.25,15.4,15.1,15.1,959977,14559400,465,,,-77000.0,0.0,-69000.0,16335000,55000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-05,15.0,15.2,14.9,15.0,1704268,25527470,641,,,-51000.0,-1000.0,0.0,15916000,21000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-08,15.0,15.1,14.85,15.0,692307,10346055,291,,,-71000.0,0.0,0.0,16007000,34000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-09,14.9,14.95,14.05,14.1,2211322,31963842,1073,,,-347000.0,0.0,-4000.0,15538000,56000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-10,14.3,14.6,14.3,14.55,844766,12227480,423,,,-27000.0,0.0,0.0,15508000,48000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-11,14.65,14.65,14.35,14.45,580042,8405700,392,,,19000.0,0.0,0.0,15358000,32000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-12,14.45,14.55,14.3,14.35,764957,11010078,354,,,-76000.0,0.0,0.0,15135000,37000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-15,14.4,14.45,14.3,14.45,373643,5373200,203,,,-66000.0,0.0,-4000.0,15123000,37000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-16,14.4,14.45,14.25,14.3,421041,6032182,260,,,-186000.0,0.0,0.0,15066000,37000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-17,14.3,14.45,14.2,14.45,771564,11088288,559,,,-136000.0,0.0,0.0,15111000,36000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-18,14.4,14.65,14.3,14.5,732921,10625251,323,,,-108000.0,0.0,0.0,15212000,13000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-22,14.65,14.7,14.55,14.7,696502,10194174,321,,,-196000.0,0.0,0.0,15335000,12000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-23,14.8,14.85,14.65,14.8,782087,11529931,426,,,-13000.0,0.0,0.0,15253000,13000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-24,14.8,14.85,14.65,14.7,480008,7074412,290,,,-52000.0,0.0,0.0,15191000,13000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-25,14.75,14.85,14.7,14.75,404964,5979864,226,,,47000.0,0.0,0.0,15160000,13000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-26,14.75,14.85,14.7,14.75,447091,6602037,231,,,-2000.0,0.0,-4000.0,15138000,6000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-29,14.7,14.7,14.55,14.6,772902,11281660,307,,,140000.0,0.0,0.0,15029000,6000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-06-30,14.7,14.8,14.6,14.7,507965,7462131,222,,,110000.0,0.0,0.0,15030000,5000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-01,14.7,14.95,14.7,14.9,931035,13840064,303,,,157000.0,0.0,0.0,15055000,3000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-02,14.9,15.0,14.85,14.9,486788,7259237,269,,,-37000.0,0.0,0.0,14948000,2000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-03,14.9,15.0,14.8,14.9,905473,13455045,425,,,-112000.0,0.0,0.0,14941000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-06,14.7,14.8,14.7,14.7,653802,9634935,299,,,47000.0,0.0,0.0,14933000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-07,14.75,14.85,14.7,14.8,1359010,20102541,466,,,131000.0,0.0,0.0,14464000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-08,14.75,14.75,14.3,14.3,2714329,39333199,960,,,174000.0,0.0,45000.0,13558000,0,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-09,13.35,13.35,12.7,13.3,2081689,27277543,769,,,-20000.0,0.0,-39000.0,13419000,34000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-13,13.45,13.65,13.45,13.5,1171385,15869094,478,,,-55000.0,0.0,0.0,13413000,38000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-14,13.6,13.7,13.4,13.4,1574744,21271593,540,,,9000.0,0.0,-4000.0,13449000,41000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-15,13.5,13.55,13.3,13.45,786107,10549305,371,,,-2000.0,3000.0,0.0,13391000,45000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-16,13.45,13.55,13.4,13.5,776463,10483294,327,,,271000.0,0.0,0.0,13240000,48000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-17,13.55,13.6,13.45,13.5,364249,4922243,201,,,-30000.0,5000.0,0.0,13238000,51000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-20,13.6,13.65,13.45,13.55,393327,5320411,201,,,91000.0,0.0,0.0,13235000,51000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-21,13.55,13.55,13.4,13.45,489391,6589502,282,,,-17000.0,0.0,0.0,13228000,51000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-22,13.35,13.45,13.3,13.3,554389,7416711,253,,,-34000.0,0.0,5000.0,13161000,51000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-23,13.15,13.3,13.05,13.1,571337,7498080,311,,,-119000.0,0.0,3000.0,13112000,51000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-24,13.15,13.15,12.9,12.95,604181,7859537,322,,,7000.0,0.0,0.0,12989000,44000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-27,12.9,13.0,12.4,12.6,1608574,20462980,631,,,165000.0,0.0,29000.0,12612000,59000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-28,12.65,12.85,12.6,12.75,615076,7830620,381,,,82000.0,5000.0,3000.0,12575000,71000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-29,12.9,12.9,12.65,12.75,728641,9283124,371,,,71000.0,0.0,0.0,12566000,79000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-30,12.9,12.95,12.8,12.95,538284,6944409,211,,,39000.0,0.0,0.0,12546000,79000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-07-31,13.0,13.1,12.85,13.05,445425,5785825,246,,,93000.0,0.0,10000.0,12468000,79000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-03,13.1,13.1,12.85,13.0,408321,5277723,224,,,-49000.0,0.0,-7000.0,12493000,76000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-04,13.05,13.1,12.8,12.8,603850,7811851,352,,,73000.0,0.0,15000.0,12405000,72000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-05,12.8,13.15,12.7,13.1,1405696,18253434,627,,,62000.0,0.0,5000.0,12499000,97000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-06,13.0,13.1,12.8,12.85,499728,6452114,302,,,-57000.0,0.0,4000.0,12487000,63000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-07,12.6,12.95,12.6,12.9,436300,5594950,239,,,-28000.0,0.0,0.0,12456000,62000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-10,12.95,13.2,12.95,13.05,646357,8457429,323,,,20000.0,0.0,-17000.0,12486000,61000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-11,13.05,13.15,12.9,12.95,1021714,13319482,428,,,47000.0,0.0,-25000.0,12565000,66000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-12,13.3,13.4,13.2,13.25,1912080,25441905,861,,,-239000.0,-4000.0,15000.0,12870000,79000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-13,13.3,13.45,13.25,13.4,965141,12897937,434,,,195000.0,0.0,0.0,12895000,131000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-14,13.4,13.5,13.3,13.5,481891,6459637,263,,,193000.0,0.0,-3000.0,12832000,94000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-17,13.45,13.8,13.45,13.8,1013669,13802697,440,,,261000.0,0.0,-9000.0,13015000,90000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-18,13.9,14.0,13.7,13.7,2800892,38871830,955,,,274000.0,0.0,0.0,12608000,241000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-19,13.6,13.8,13.5,13.5,1372563,18652376,667,,,41000.0,0.0,-8000.0,12592000,151000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-20,13.5,13.85,13.45,13.65,972706,13331919,440,,,249000.0,0.0,5000.0,12639000,110000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-21,13.6,13.9,13.5,13.75,1892572,25932823,935,,,355000.0,0.0,0.0,12646000,111000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-24,13.65,13.85,12.4,12.85,4740937,60702681,1608,,,468000.0,0.0,-7000.0,10614000,73000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-25,12.5,13.15,12.5,13.05,1562090,20163018,644,,,201000.0,0.0,3000.0,10362000,106000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-26,13.0,13.15,12.8,13.1,1043418,13584934,435,,,36000.0,0.0,-4000.0,10498000,135000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-27,13.4,13.65,13.35,13.5,2162325,29200710,842,,,669000.0,0.0,-16000.0,10284000,218000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-28,13.7,13.8,13.55,13.55,1689541,23121139,564,,,253000.0,0.0,-6000.0,10401000,301000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-08-31,13.55,13.85,13.55,13.75,1532135,21059993,643,,,477000.0,-4000.0,0.0,10505000,206000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-01,13.75,14.05,13.75,13.85,1516094,21115833,559,,,186000.0,-6000.0,0.0,10429000,165000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-02,13.6,13.85,13.5,13.85,1229648,16801172,400,,,116000.0,0.0,0.0,10557000,148000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-03,13.95,14.0,13.75,13.95,1828824,25429942,580,,,151000.0,0.0,0.0,10619000,148000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-04,13.95,14.0,13.65,13.65,1049946,14464808,455,,,-152000.0,-6000.0,0.0,10739000,148000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-07,13.55,13.75,13.55,13.65,659180,9002111,266,,,26000.0,1000.0,0.0,10716000,148000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-08,13.65,13.9,13.6,13.65,422693,5786453,244,,,-55000.0,0.0,-3000.0,10698000,148000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-09,13.9,13.95,13.75,13.9,1317168,18252952,500,,,206000.0,0.0,0.0,10824000,144000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-10,13.95,14.4,13.95,14.3,2873434,40854582,1059,,,111000.0,0.0,0.0,10768000,115000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-11,14.35,14.5,14.3,14.4,1799381,25888133,679,,,169000.0,0.0,-6000.0,10765000,35000,,finmind,2026-07-17T14:20:42.477597+08:00
2015-09-14,14.45,14.45,14.05,14.1,1654954,23547948,764,,,70000.0,0.0,1000.0,10579000,35000,,finmind,2026-07-17T14:20:42.477597+08:00
