date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2024-01-22,141.71,143.0,142.0,142.5,13860,1972125,10,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-23,142.29,142.5,141.5,142.5,6361,902386,9,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-24,141.86,142.0,142.0,142.0,400,56800,2,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-25,142.0,142.0,141.5,142.0,3250,460500,3,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-26,141.69,142.0,140.0,142.0,7977,1128647,22,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-29,141.49,142.0,141.5,142.0,8320,1179940,14,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-30,141.82,141.5,140.5,141.5,22155,3126872,16,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-01-31,141.14,142.0,141.0,141.0,16570,2347420,12,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-01,141.67,168.0,141.5,168.0,278683,43129247,277,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-02,154.76,168.0,157.0,157.0,145334,23260648,153,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-05,160.05,160.0,155.0,157.0,34664,5425177,51,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-15,156.51,164.5,158.5,163.0,192181,30809019,157,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-16,160.31,170.0,165.0,168.5,101344,16973811,122,,,500.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-19,167.49,181.0,166.5,181.0,176873,31121021,186,,,-30.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-20,175.95,186.0,168.0,175.0,209932,37279064,223,,,30.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-21,177.58,181.0,173.0,181.0,95905,17067367,98,,,-400.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-22,177.96,199.0,180.0,195.0,314850,59755593,360,,,-100.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-23,189.79,200.0,188.0,193.0,178066,34323056,197,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-26,192.75,199.0,193.0,197.0,121988,23957026,144,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-27,196.39,199.0,189.0,189.0,94194,18092814,136,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-02-29,192.08,192.0,188.0,191.5,52415,9949492,66,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-01,189.82,192.5,189.0,191.0,66408,12678995,66,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-04,190.93,193.5,188.0,193.5,90128,17239241,103,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-05,191.28,194.0,189.0,191.0,67784,12948125,78,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-06,191.02,194.5,190.0,193.5,100043,19252378,97,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-07,192.44,194.0,192.0,193.5,32518,6271443,45,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-08,192.86,193.5,184.0,184.0,88564,16685940,94,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-11,188.41,187.0,183.5,186.5,9437,1752232,30,,,298.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-12,185.68,190.0,184.5,189.5,28625,5349216,40,,,-293.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-13,186.87,191.0,185.0,186.0,33441,6306463,39,,,-5.0,0.0,0.0,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-14,188.58,186.0,184.5,185.5,23056,4275980,22,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-15,185.46,187.0,184.0,184.0,17252,3194270,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-18,185.15,184.5,182.5,184.0,11143,2037052,24,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-19,182.81,186.5,184.0,186.5,7149,1320584,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-20,184.72,186.5,184.0,185.5,4294,793295,11,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-21,184.74,186.0,184.5,186.0,20051,3713311,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-22,185.19,187.5,186.0,187.5,32793,6111929,28,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-25,186.38,190.0,186.0,188.5,44544,8383004,46,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-26,188.2,189.5,187.0,189.5,31536,5926559,44,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-27,187.93,189.5,188.0,189.5,13681,2582010,23,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-28,188.73,190.0,186.0,187.0,20247,3788628,26,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-03-29,187.12,186.0,182.5,184.5,66489,12254087,62,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-01,184.3,184.5,181.0,182.5,40000,7315539,54,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-02,182.89,188.0,181.5,187.0,74016,13688525,88,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-03,184.94,189.0,185.5,188.5,123249,23090294,127,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-08,187.35,196.0,188.0,193.0,104509,20059147,107,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-09,191.94,191.5,187.5,187.5,46036,8731543,71,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-10,189.67,194.0,188.0,193.5,102701,19703339,89,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-11,191.85,192.5,187.0,188.0,77575,14703265,91,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-12,189.54,192.5,188.0,191.5,79368,15112929,80,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-15,190.42,192.0,189.0,189.5,21518,4088894,28,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-16,190.02,190.0,187.0,187.0,20390,3846535,30,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-17,188.65,190.0,188.0,189.0,31176,5885764,27,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-18,188.79,190.0,188.0,190.0,17253,3256694,30,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-19,188.76,190.0,186.0,186.0,38594,7244201,62,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-22,187.7,188.5,182.5,182.5,23414,4342232,54,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-23,185.45,186.0,184.0,186.0,11780,2175542,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-24,184.68,187.0,187.0,187.0,1272,237864,6,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-25,187.0,187.0,186.0,186.0,6534,1215443,18,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-26,186.02,188.0,186.0,186.0,15252,2849773,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-29,186.85,187.0,186.0,187.0,7353,1370911,19,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-04-30,186.44,186.5,186.5,186.5,3122,582253,7,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-02,186.5,186.5,185.0,186.0,9239,1717406,13,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-03,185.89,186.0,186.0,186.0,606,112716,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-06,186.0,186.0,180.5,184.5,15492,2847254,33,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-07,183.79,184.5,182.5,183.5,7351,1346260,29,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-08,183.14,183.5,182.0,183.5,8636,1578576,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-09,182.79,183.5,182.0,183.0,11346,2070848,21,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-10,182.52,183.0,169.0,177.0,165634,28746854,192,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-13,173.56,182.5,175.0,182.0,47864,8601078,59,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-14,179.7,183.5,181.0,182.0,25171,4593737,44,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-15,182.5,183.0,181.0,181.0,10459,1904872,20,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-16,182.13,183.0,180.0,182.5,67417,12237211,119,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-17,181.52,183.5,182.0,182.5,10412,1903141,14,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-20,182.78,183.0,181.0,181.0,13227,2403394,40,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-21,181.7,181.5,177.0,179.0,21324,3816117,64,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-22,178.96,179.0,177.5,178.5,8332,1485277,35,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-23,178.26,178.5,172.5,172.5,60749,10635312,103,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-24,175.07,176.0,174.0,175.5,8222,1435773,33,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-27,174.63,178.0,175.5,178.0,9577,1693605,24,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-28,176.84,180.0,178.0,178.5,19660,3515588,20,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-29,178.82,179.5,178.0,179.5,4108,733276,8,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-30,178.5,180.0,178.5,180.0,23982,4305344,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-05-31,179.52,180.5,179.0,179.0,30622,5505951,35,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-03,179.8,180.5,178.0,179.0,26976,4836908,42,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-04,179.3,180.0,178.5,179.5,26509,4752094,29,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-05,179.26,180.5,179.0,180.5,16231,2921120,22,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-06,179.97,178.5,175.0,177.5,26869,4734993,61,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-07,176.23,176.0,175.0,176.0,9405,1650535,22,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-11,175.5,176.0,171.0,173.5,25781,4461353,50,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-12,173.05,173.5,171.5,173.0,20844,3588724,34,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-13,172.17,173.5,168.5,171.0,61132,10454868,95,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-14,171.02,171.5,169.5,171.0,25763,4391490,40,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-17,170.46,173.0,170.0,173.0,11298,1941173,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-18,171.82,174.5,172.5,174.0,6638,1155112,21,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-19,174.02,175.5,174.0,175.0,8860,1547000,13,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-20,174.6,174.0,173.0,174.0,6167,1071058,8,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-21,173.68,173.5,172.0,173.0,5484,947494,19,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-24,172.77,173.0,171.0,172.0,4736,814201,21,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-25,171.92,173.0,171.0,171.0,9138,1570236,14,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-26,171.84,176.0,171.0,175.0,18107,3146532,43,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-27,173.77,182.0,175.0,177.5,56864,10100727,79,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-06-28,177.63,178.0,175.0,176.0,11150,1963505,24,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-01,176.1,177.0,175.0,177.0,10262,1808122,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-02,176.2,177.0,174.0,175.0,24821,4342885,29,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-03,174.97,177.0,173.0,174.0,17505,3051557,31,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-04,174.32,175.5,173.0,175.5,14504,2525058,19,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-05,174.09,184.0,175.5,181.0,48953,8825656,61,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-08,180.29,181.5,179.0,179.0,14810,2669850,21,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-09,180.27,179.0,177.0,178.5,15902,2836138,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-10,178.35,178.5,176.5,177.0,12111,2149857,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-11,177.51,177.0,173.0,175.0,28803,5031996,46,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-12,174.7,175.0,172.0,174.0,8646,1501496,28,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-15,173.66,175.5,173.5,174.0,14162,2470078,13,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-16,174.42,175.0,173.0,174.0,8656,1504157,13,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-17,173.77,174.0,172.0,173.0,20374,3525153,24,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-18,173.02,173.0,170.0,172.0,11751,2015595,27,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-19,171.53,173.0,171.0,172.0,8225,1413700,10,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-22,171.88,172.0,162.0,168.0,74711,12583494,86,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-23,168.43,171.0,169.5,171.0,11133,1895133,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-26,170.23,169.0,166.0,168.0,37630,6303507,48,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-29,167.51,168.0,161.5,162.5,83244,13683419,100,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-30,164.38,164.5,161.5,164.0,24971,4068611,33,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-07-31,162.93,163.5,161.0,163.0,19766,3211057,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-01,162.45,164.5,162.5,164.0,27141,4428008,24,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-02,163.15,162.0,156.0,160.5,45900,7309787,51,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-05,159.25,159.0,136.0,137.5,121904,17520101,135,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-06,143.72,145.0,138.5,145.0,21196,3002171,40,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-07,141.64,151.5,146.5,151.5,19937,2970211,23,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-08,148.98,150.5,149.0,150.5,4031,602135,6,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-09,149.38,155.0,150.0,155.0,13656,2087566,22,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-12,152.87,157.0,153.0,157.0,14298,2213331,29,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-13,154.8,165.0,156.5,165.0,20032,3203580,34,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-14,159.92,170.5,164.0,168.5,46581,7799312,68,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-15,167.44,168.5,160.0,162.5,32370,5320685,50,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-16,164.37,163.0,155.0,161.0,38984,6180066,58,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-19,158.53,164.0,161.0,162.5,9020,1465255,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-20,162.45,162.5,157.0,160.5,29601,4722986,53,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-21,159.55,158.0,153.0,154.5,58518,9032026,91,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-22,154.35,157.0,155.0,157.0,10427,1621910,14,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-23,155.55,157.0,154.5,157.0,680,106585,8,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-26,156.74,157.0,154.5,157.0,467,73069,15,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-27,156.46,155.5,152.5,153.0,19633,3009588,58,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-28,153.29,154.5,152.0,153.0,11662,1783451,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-29,152.93,153.0,150.0,153.0,7882,1190716,34,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-08-30,151.07,153.0,150.0,152.0,6349,957447,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-02,150.8,153.0,150.0,153.0,10765,1640900,16,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-03,152.43,153.5,152.5,153.5,3708,566834,10,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-04,152.87,154.0,152.5,154.0,10211,1563779,12,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-05,153.15,154.5,153.5,154.0,7030,1084110,8,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-06,154.21,158.0,153.5,158.0,14850,2312350,16,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-09,155.71,157.0,155.0,155.0,11466,1786561,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-10,155.81,156.0,154.0,155.0,10012,1550922,27,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-11,154.91,158.0,156.0,157.5,19355,3033760,18,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-12,156.74,157.5,156.0,156.5,17650,2765325,18,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-13,156.68,156.5,155.5,156.5,15862,2475297,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-16,156.05,157.5,156.5,157.5,10889,1709885,17,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-18,157.03,158.0,156.5,157.5,15803,2484730,30,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-19,157.23,157.5,157.0,157.0,5089,798994,9,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-20,157.0,158.0,156.5,157.5,8565,1345312,14,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-23,157.07,170.0,157.5,168.0,110358,18135141,110,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-24,164.33,167.5,165.5,166.0,32988,5501061,39,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-25,166.76,166.5,165.5,166.5,15482,2574868,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-26,166.31,167.5,166.0,167.0,24373,4068818,25,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
2024-09-27,166.94,167.5,164.0,164.5,24153,3997027,44,,,nan,nan,nan,nan,nan,,finmind,2026-07-17T15:18:06.488663+08:00
