date,open,high,low,close,volume_shares,value_twd,transactions,limit_up,limit_down,foreign_net_shares,trust_net_shares,dealer_net_shares,margin_balance_shares,short_balance_shares,daytrade_ratio,source,fetched_at
2015-02-09,17.9,18.0,17.6,17.65,689925,12280229,305,,,-31000.0,0.0,-10000.0,9504000,1622000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-10,17.9,17.9,17.4,17.45,501812,8805661,240,,,58000.0,0.0,-13000.0,9483000,1612000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-11,17.45,17.55,17.3,17.3,357097,6220063,162,,,-9999.0,0.0,0.0,9454000,1611000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-12,17.4,17.45,17.3,17.3,221485,3841712,94,,,-2000.0,0.0,0.0,9409000,1600000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-13,17.3,17.5,17.25,17.25,182415,3158282,102,,,-7000.0,0.0,-2000.0,9415000,1577000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-24,17.5,17.5,17.3,17.3,124075,2153938,73,,,3000.0,0.0,-6000.0,9392000,1577000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-25,17.35,17.55,17.3,17.55,166254,2900687,101,,,5000.0,0.0,-11000.0,9391000,1558000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-02-26,17.6,17.6,17.4,17.4,140891,2466895,94,,,4000.0,0.0,0.0,9161000,1544000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-02,17.8,18.6,17.5,18.6,3936479,72590145,1170,,,108000.0,0.0,-49000.0,10126000,2186000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-03,19.1,19.9,19.1,19.5,9469368,184258404,3592,,,-61000.0,0.0,-6000.0,11131000,4125000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-04,19.65,20.15,19.25,19.5,4041482,79488026,1686,,,-76000.0,0.0,2000.0,11451000,4215000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-05,19.6,19.8,19.25,19.6,2088032,40833654,836,,,-20000.0,0.0,-2000.0,11831000,4454000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-06,19.65,20.35,19.65,19.7,4606351,92385256,1678,,,-39000.0,0.0,3000.0,11999000,4972000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-09,19.6,19.6,19.15,19.25,1980408,38257939,770,,,5000.0,0.0,0.0,11766000,4440000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-10,19.25,19.6,18.75,18.8,2040627,39080104,733,,,-2000.0,0.0,-29000.0,11539000,3672000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-11,18.6,18.95,18.6,18.75,1178549,22069795,474,,,-11000.0,0.0,0.0,11261000,2728000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-12,18.8,18.9,18.4,18.45,1505225,27932475,573,,,32771.0,0.0,0.0,11263000,2141000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-13,18.5,18.75,18.45,18.5,690768,12838507,353,,,2000.0,0.0,0.0,11285000,1956000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-16,18.55,18.85,18.35,18.7,838170,15573740,374,,,10000.0,0.0,3000.0,11353000,1882000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-17,18.8,18.9,18.55,18.55,811120,15174961,320,,,-31000.0,0.0,-7000.0,11210000,1761000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-18,18.5,18.65,18.35,18.55,647289,11976496,319,,,-7433.0,0.0,0.0,11194000,1623000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-19,18.55,19.1,18.55,18.75,1269083,23918804,529,,,16000.0,0.0,157000.0,11135000,1499000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-20,18.85,19.0,18.75,18.9,615663,11619355,305,,,-8000.0,0.0,0.0,11224000,1534000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-23,19.15,19.45,19.1,19.1,1623098,31230462,716,,,-37000.0,0.0,-16000.0,11163000,1481000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-24,19.3,19.3,18.95,19.05,641350,12243372,321,,,-32000.0,0.0,-2000.0,11071000,885000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-25,19.05,19.15,18.6,18.65,874053,16413308,380,,,-42000.0,0.0,4000.0,10982000,195000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-26,18.5,18.6,18.3,18.35,480240,8874776,298,,,15000.0,0.0,3000.0,10853000,23000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-27,18.35,18.45,17.75,17.85,1069493,19239862,511,,,14000.0,0.0,2000.0,10638000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-30,17.85,17.9,17.35,17.5,709527,12437100,434,,,30000.0,0.0,2000.0,10490000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-03-31,17.55,17.6,17.4,17.45,379495,6628917,189,,,9000.0,0.0,0.0,10322000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-01,17.45,17.7,17.45,17.45,348753,6118481,158,,,-13000.0,0.0,0.0,10355000,30000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-02,17.45,17.6,17.45,17.5,358670,6281829,163,,,11000.0,0.0,-1000.0,10235000,60000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-07,17.75,17.75,17.5,17.5,375634,6601967,199,,,54000.0,0.0,0.0,10073000,65000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-08,17.6,17.65,17.45,17.55,219250,3840640,117,,,-3000.0,0.0,0.0,10079000,70000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-09,17.45,17.6,17.2,17.2,376450,6551938,160,,,-14000.0,0.0,2000.0,9954000,70000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-10,17.25,17.35,16.95,17.0,600164,10280188,246,,,22000.0,0.0,-2000.0,9889000,117000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-13,17.2,17.2,17.05,17.15,251975,4313967,130,,,11000.0,0.0,0.0,9881000,99000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-14,17.05,17.3,17.0,17.2,259236,4444589,133,,,15000.0,0.0,0.0,9902000,99000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-15,17.25,17.3,17.0,17.1,281544,4830698,174,,,-48000.0,12000.0,0.0,9908000,84000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-16,17.15,17.15,16.95,17.0,456869,7788373,193,,,-30000.0,0.0,-15000.0,9970000,84000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-17,17.05,17.15,17.0,17.1,300349,5119283,119,,,10189.0,0.0,0.0,9938000,84000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-20,17.1,17.1,16.9,17.1,331126,5636799,162,,,-7000.0,0.0,-2000.0,9846000,84000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-21,17.2,17.2,16.8,16.85,367568,6232010,205,,,-31000.0,0.0,1000.0,9803000,110000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-22,16.85,17.0,16.85,16.9,144756,2449909,91,,,-29000.0,0.0,0.0,9823000,110000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-23,17.1,17.15,16.95,17.1,155989,2663013,134,,,12000.0,0.0,-1000.0,9834000,110000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-24,17.1,17.3,17.1,17.25,219687,3777997,176,,,111000.0,0.0,9000.0,9770000,110000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-27,17.3,17.5,17.3,17.5,215475,3753107,168,,,66000.0,0.0,1000.0,9764000,110000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-28,17.5,17.5,17.15,17.45,286428,4963457,135,,,34000.0,0.0,1000.0,9752000,77000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-29,17.45,17.45,17.15,17.15,228510,3952319,149,,,71000.0,0.0,8000.0,9716000,77000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-04-30,17.3,17.35,17.15,17.2,153541,2649826,109,,,103000.0,0.0,0.0,9685000,77000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-04,17.2,17.25,17.0,17.15,375666,6423272,149,,,2000.0,0.0,4000.0,9626000,75000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-05,16.8,17.0,16.8,16.8,479705,8083925,184,,,69000.0,0.0,4000.0,9439000,75000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-06,16.8,17.1,16.8,17.1,305941,5190547,154,,,106000.0,0.0,-5000.0,9400000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-07,17.1,17.25,17.0,17.0,111285,1898223,89,,,48000.0,0.0,0.0,9383000,77000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-08,17.0,17.15,17.0,17.1,95164,1622188,67,,,33000.0,0.0,0.0,9357000,79000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-11,17.3,17.3,16.1,16.65,549230,9094648,230,,,54000.0,0.0,-7000.0,9114000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-12,16.35,16.65,16.2,16.5,396785,6498919,176,,,12000.0,0.0,-17000.0,9047000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-13,16.3,16.7,16.2,16.6,177503,2919191,91,,,-15000.0,0.0,1000.0,9061000,78000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-14,16.6,16.7,16.4,16.6,110480,1821741,67,,,5000.0,0.0,-10000.0,9038000,78000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-15,16.45,16.6,16.2,16.6,239311,3927159,110,,,-6000.0,0.0,-4000.0,8957000,78000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-18,16.35,16.4,15.45,16.05,301058,4818819,274,,,-15000.0,0.0,4000.0,8810000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-19,16.0,16.2,15.8,16.15,177991,2861206,157,,,-18000.0,0.0,-6000.0,8804000,74000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-20,16.15,16.25,16.0,16.15,200201,3220695,94,,,-37000.0,0.0,-2000.0,8776000,72000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-21,16.05,16.05,15.8,16.0,240325,3825116,112,,,-28000.0,0.0,-10000.0,8721000,82000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-22,15.85,16.05,15.7,16.05,233761,3726647,145,,,-23000.0,0.0,3000.0,8709000,83000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-25,16.0,16.05,15.75,15.75,211780,3350800,98,,,-32000.0,0.0,2000.0,8695000,83000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-26,15.8,15.8,15.6,15.65,167696,2630519,86,,,-1000.0,0.0,0.0,8664000,83000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-27,15.65,15.75,15.5,15.75,377414,5899827,143,,,-13000.0,0.0,-65000.0,8790000,81000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-28,15.75,16.2,15.75,15.8,335886,5344402,159,,,8000.0,0.0,-2000.0,8657000,83000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-05-29,15.8,16.0,15.65,15.65,229307,3611217,108,,,27000.0,0.0,-3000.0,8528000,73000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-01,15.65,15.9,15.55,15.9,399381,6268416,113,,,36000.0,0.0,-17000.0,8515000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-02,15.75,15.95,15.75,15.8,160598,2546517,65,,,0.0,0.0,-6000.0,8490000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-03,15.85,15.9,15.5,15.5,241281,3784092,109,,,-21000.0,0.0,1000.0,8396000,78000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-04,15.5,15.6,14.75,14.85,661341,9923378,231,,,-48000.0,0.0,-1000.0,8240000,78000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-05,14.85,15.0,14.5,14.7,483000,7091550,176,,,-94000.0,0.0,-3000.0,8079000,76000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-08,14.7,15.1,14.7,14.95,406113,6078935,160,,,-24000.0,0.0,-17000.0,7888000,73000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-09,14.8,15.0,13.5,13.5,1021575,14391108,325,,,29000.0,0.0,13000.0,7376000,68000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-10,13.5,14.2,13.5,14.1,413568,5780002,181,,,33000.0,0.0,-16000.0,7186000,58000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-11,14.15,14.3,13.8,13.95,295446,4123498,132,,,-1000.0,0.0,0.0,7141000,59000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-12,13.8,14.15,13.8,14.05,145915,2047114,74,,,-7000.0,0.0,-7000.0,7113000,56000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-15,14.1,14.35,14.0,14.25,149974,2120132,81,,,5000.0,0.0,10000.0,7079000,21000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-16,14.25,14.25,14.05,14.05,197783,2786324,54,,,-72000.0,0.0,16000.0,7062000,21000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-17,13.7,14.1,13.7,14.05,344092,4793305,155,,,-76000.0,0.0,0.0,7061000,20000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-18,14.1,14.3,14.05,14.3,174969,2479449,87,,,16000.0,0.0,0.0,7075000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-22,14.3,14.3,14.15,14.15,293124,4167439,97,,,-38897.0,0.0,1000.0,6996000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-23,12.75,14.3,12.75,14.15,485573,6491392,179,,,49000.0,0.0,6000.0,6795000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-24,14.0,14.15,13.85,13.95,310733,4347717,116,,,7000.0,0.0,-3000.0,6662000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-25,14.05,14.15,14.0,14.1,151038,2128382,93,,,27000.0,0.0,0.0,6613000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-26,14.1,14.25,14.0,14.25,200636,2836909,105,,,2000.0,0.0,7000.0,6579000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-29,14.2,14.2,13.7,13.8,254186,3534465,126,,,-20000.0,0.0,-2000.0,6597000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-06-30,13.8,14.0,13.75,14.0,94500,1304549,43,,,-2525.0,0.0,0.0,6615000,0,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-01,13.95,14.45,13.95,14.25,387562,5503249,124,,,-2000.0,0.0,-27000.0,6450000,2000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-02,14.2,14.25,14.1,14.1,118297,1674158,69,,,-9000.0,0.0,0.0,6405000,1000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-03,14.2,14.25,13.95,14.1,128019,1799666,78,,,-33000.0,0.0,-15000.0,6399000,1000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-06,13.95,14.15,13.95,14.0,91442,1280638,44,,,-7000.0,0.0,0.0,6361000,1000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-07,14.0,14.15,13.95,14.1,120236,1684076,61,,,-4000.0,0.0,0.0,6355000,1000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-08,14.2,14.2,13.7,13.8,243369,3383227,121,,,27367.0,0.0,3000.0,6293000,4000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-09,13.45,13.8,13.1,13.8,212508,2865757,125,,,0.0,0.0,16000.0,6246000,4000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-13,14.0,14.1,13.85,14.0,183324,2564916,82,,,2000.0,0.0,-5000.0,6233000,5000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-14,14.15,14.15,13.8,13.8,131612,1838514,106,,,-46000.0,0.0,-3000.0,6238000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-15,13.8,13.85,13.6,13.8,169155,2324320,88,,,-36000.0,0.0,0.0,6233000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-16,13.8,13.8,13.6,13.7,70129,958799,52,,,-3000.0,0.0,0.0,6219000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-17,13.5,13.7,13.5,13.5,160237,2177396,86,,,-8000.0,-12000.0,-2000.0,6200000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-20,13.8,13.8,13.45,13.6,116022,1578295,62,,,-3000.0,0.0,0.0,6180000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-21,13.6,13.7,13.4,13.6,159055,2149293,72,,,-4000.0,0.0,10000.0,6132000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-22,13.4,13.6,13.0,13.05,319038,4211244,156,,,-3000.0,0.0,4000.0,6030000,7000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-23,13.05,13.05,12.75,12.9,210034,2713182,127,,,12000.0,0.0,-1000.0,5912000,2000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-24,12.8,13.0,12.7,12.9,107024,1373507,71,,,0.0,0.0,0.0,5862000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-27,12.9,12.9,11.65,11.65,808330,9792710,235,,,-2000.0,0.0,34000.0,5532000,3000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-28,11.7,12.6,11.7,12.6,513983,6218684,221,,,30000.0,0.0,-31000.0,5368000,12000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-29,13.0,13.3,12.7,12.7,390817,5065523,175,,,-13000.0,0.0,1000.0,5341000,27000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-30,12.95,13.2,12.85,13.1,230318,3019844,123,,,-5000.0,0.0,-1000.0,5282000,30000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-07-31,13.0,13.1,12.9,13.1,130648,1694536,63,,,-13000.0,0.0,-6000.0,5257000,25000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-03,13.0,13.0,12.7,12.75,102058,1308089,65,,,-23000.0,0.0,-4000.0,5265000,23000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-04,12.75,13.0,12.55,12.55,220674,2808254,156,,,-7000.0,0.0,10000.0,5196000,32000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-05,12.75,12.95,12.7,12.75,129202,1659040,65,,,7000.0,0.0,1000.0,5147000,20000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-06,13.0,13.15,12.8,13.0,289455,3750815,85,,,-16883.0,0.0,1000.0,5086000,19000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-07,13.0,13.05,12.8,13.05,66465,862465,42,,,2000.0,0.0,0.0,5082000,19000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-10,13.0,13.3,12.9,13.2,127426,1673479,49,,,1000.0,0.0,-1000.0,5073000,19000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-11,13.6,14.0,13.3,13.45,450048,6185088,215,,,-36000.0,0.0,-17000.0,5093000,23000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-12,13.1,13.65,13.1,13.45,107176,1440131,65,,,-3000.0,0.0,10000.0,5080000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-13,13.4,13.75,13.35,13.65,147411,1988999,69,,,-9000.0,0.0,2000.0,5047000,25000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-14,13.85,13.85,13.35,13.45,176644,2373872,54,,,2000.0,0.0,-4000.0,5014000,25000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-17,13.45,13.5,13.35,13.45,87000,1168000,35,,,6000.0,0.0,0.0,4998000,25000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-18,13.5,13.5,13.3,13.5,116116,1552761,46,,,-1000.0,0.0,0.0,4987000,23000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-19,13.2,13.4,13.0,13.4,307403,4051056,148,,,-56000.0,0.0,-6000.0,4940000,19000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-20,13.4,13.4,13.1,13.4,157093,2088144,101,,,-34000.0,0.0,29000.0,4940000,20000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-21,13.25,13.3,12.9,13.15,362806,4743046,175,,,-56000.0,0.0,5000.0,4915000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-24,12.9,13.15,11.9,13.05,756237,9455154,342,,,-127000.0,0.0,2000.0,4704000,13000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-25,12.05,13.1,12.05,13.1,497547,6361911,209,,,-63000.0,0.0,4000.0,4645000,18000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-26,13.05,13.1,12.85,13.1,201196,2611198,96,,,-35000.0,0.0,-7000.0,4647000,18000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-27,13.15,13.45,13.0,13.45,198876,2642295,118,,,-14000.0,0.0,-35000.0,4688000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-28,13.4,13.6,13.4,13.4,108041,1458690,73,,,6208.0,0.0,0.0,4707000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-08-31,13.4,14.0,13.3,13.85,269405,3662841,133,,,13000.0,0.0,0.0,4710000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-01,13.8,14.1,13.65,13.85,320749,4447391,129,,,37000.0,0.0,0.0,4716000,22000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-02,13.85,13.9,13.7,13.9,156094,2158099,66,,,-8000.0,0.0,0.0,4731000,27000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-03,13.9,14.1,13.85,13.95,321840,4491606,114,,,-5000.0,0.0,0.0,4672000,27000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-04,13.9,14.0,13.85,13.95,312327,4344310,85,,,2000.0,0.0,0.0,4710000,27000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-07,13.85,13.95,13.7,13.95,182052,2524918,73,,,5000.0,0.0,0.0,4681000,27000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-08,13.9,14.3,13.9,14.1,506497,7176408,145,,,13000.0,0.0,-1000.0,4756000,26000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-09,14.15,14.55,14.15,14.35,523247,7530211,145,,,8000.0,0.0,-49000.0,4757000,26000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-10,14.15,14.45,14.05,14.45,282261,4031825,102,,,35000.0,0.0,0.0,4695000,26000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-11,14.45,14.45,14.3,14.45,128825,1854034,75,,,-5000.0,0.0,-6000.0,4670000,26000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-14,14.45,14.45,14.15,14.35,216162,3097395,87,,,-10000.0,0.0,0.0,4576000,26000,,finmind,2026-07-17T14:22:55.179823+08:00
2015-09-15,14.35,14.35,14.2,14.35,112182,1607083,45,,,-2000.0,0.0,-26000.0,4570000,25000,,finmind,2026-07-17T14:22:55.179823+08:00
