revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,567742000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,466177000,,-0.178893,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,478319000,,0.026046,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,438536000,,-0.083173,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,474528000,,0.082073,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,410217000,,-0.135526,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,456538000,,0.112918,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,370133000,,-0.189261,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,370388000,,0.000689,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,387218000,,0.045439,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,358576000,,-0.073969,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,355209000,,-0.00939,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,312249000,-0.450016,-0.120943,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,273488000,-0.413339,-0.124135,-0.413339,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,355818000,-0.256107,0.301037,-0.333712,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,424855000,-0.031197,0.194023,-0.23779,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,301276000,-0.365104,-0.290873,-0.270313,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,334113000,-0.185521,0.108993,-0.254975,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,379964000,-0.167728,0.137232,-0.240354,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,384604000,0.039097,0.012212,-0.206929,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,381294000,0.029445,-0.008606,-0.181661,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,278531000,-0.280687,-0.269511,-0.191615,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,295003000,-0.177293,0.059139,-0.190395,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,247654000,-0.302794,-0.160503,-0.19914,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,264101000,-0.154197,0.066411,-0.196263,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,218896000,-0.199614,-0.171166,-0.199614,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,253043000,-0.288841,0.155996,-0.250064,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,278487000,-0.344513,0.100552,-0.28813,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,206992000,-0.312949,-0.256727,-0.293646,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,246177000,-0.263192,0.189307,-0.287624,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,262669000,-0.3087,0.066992,-0.291494,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,290051000,-0.245845,0.104245,-0.28434,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,294547000,-0.227507,0.015501,-0.276697,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,408516000,0.466681,0.38693,-0.210205,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,502300000,0.702695,0.229572,-0.131204,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,543398000,1.194182,0.08182,-0.041438,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,573408000,1.171169,0.055227,0.040244,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,473687000,1.163982,-0.173909,1.163982,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,279862000,0.105986,-0.409184,0.596708,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,293528000,0.05401,0.048831,0.39531,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,213935000,0.033542,-0.27116,0.317097,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,224716000,-0.087177,0.050394,0.234409,finmind,2026-07-17T14:16:12.492342+08:00
