revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,88200000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,102174000,,0.158435,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,139029000,,0.360708,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,127893000,,-0.080098,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,89963000,,-0.296576,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,106956000,,0.188889,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,100593000,,-0.059492,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,117628000,,0.169346,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,126654000,,0.076733,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,109878000,,-0.132455,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,95324000,,-0.132456,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,110517000,,0.159383,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,113319000,0.284796,0.025354,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,114819000,0.123759,0.013237,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,124549000,-0.104151,0.084742,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,100752000,-0.212216,-0.191065,-0.212216,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,72692000,-0.191979,-0.278506,-0.203859,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,110606000,0.034126,0.52157,-0.125494,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,86659000,-0.138519,-0.216507,-0.128574,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,94693000,-0.194979,0.092708,-0.142958,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,93268000,-0.2636,-0.015049,-0.165774,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,92945000,-0.154107,-0.003463,-0.16413,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,111780000,0.172632,0.202647,-0.127438,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,101730000,-0.079508,-0.089909,-0.122062,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,109549000,-0.033269,0.07686,-0.112905,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,121927000,0.061906,0.112991,-0.096365,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,122966000,-0.01271,0.008521,-0.088578,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,116550000,0.156801,-0.052177,0.156801,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,82958000,0.141226,-0.28822,0.150273,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,121096000,0.094841,0.459727,0.128689,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,97254000,0.122261,-0.196885,0.127186,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,150395000,0.588238,0.546415,0.220994,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,161679000,0.733488,0.075029,0.306553,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,146514000,0.576352,-0.093797,0.345037,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,146198000,0.307908,-0.002157,0.3396,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,139336000,0.369665,-0.046936,0.343135,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,146648000,0.338652,0.052477,0.342631,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,138603000,0.13677,-0.054859,0.319743,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,133892000,0.088854,-0.033989,0.296463,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,134248000,0.151849,0.002659,0.151849,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,110367000,0.330396,-0.177887,0.226091,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,102933000,-0.149988,-0.067357,0.084041,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,156660000,0.610833,0.521961,0.206649,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,121463000,-0.192373,-0.224671,0.101043,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,138244000,-0.144948,0.138157,0.046556,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,150325000,0.026011,0.087389,0.043122,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,152553000,0.043468,0.014821,0.043171,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,105908000,-0.239909,-0.305763,0.009226,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,132176000,-0.098685,0.248027,-0.002866,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,137822000,-0.005635,0.042716,-0.003131,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,130894000,-0.022391,-0.050268,-0.004762,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,118762000,-0.115354,-0.092686,-0.115354,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,91935000,-0.167006,-0.225889,-0.138659,finmind,2026-07-22T01:05:03.888571+08:00
2019-03,145766000,0.416125,0.585533,0.025651,finmind,2026-07-22T01:05:03.888571+08:00
2019-04,103463000,-0.33957,-0.290212,-0.087825,finmind,2026-07-22T01:05:03.888571+08:00
2019-05,112752000,-0.071717,0.089781,-0.084698,finmind,2026-07-22T01:05:03.888571+08:00
