revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,7830000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,10142000,,0.295275,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,8727000,,-0.139519,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,10134000,,0.161224,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,5651000,,-0.442372,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,14876000,,1.632454,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,6531000,,-0.560971,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,12673000,,0.940438,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,9501000,,-0.250296,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,7152000,,-0.247237,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,8923000,,0.247623,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,22213000,,1.489409,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,25019000,2.195275,0.126322,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,13167000,0.298265,-0.47372,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,12770000,0.463275,-0.030151,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,6760000,-0.332939,-0.470634,-0.332939,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,10871000,0.92373,0.608136,0.116946,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,14126000,-0.050417,0.29942,0.035746,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,26479000,3.054356,0.874487,0.565821,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,5859000,-0.537679,-0.77873,0.285371,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,15620000,0.644037,1.665984,0.342772,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,83801000,10.717142,4.364981,1.458222,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,9040000,0.013112,-0.892125,1.287297,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,27241000,0.226354,2.013385,1.045968,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,29388000,0.174627,0.078815,0.86826,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,47926000,2.639857,0.630802,1.039981,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,60137000,3.70924,0.254789,1.269349,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,29967000,3.432988,-0.501688,3.432988,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,6737000,-0.380278,-0.775186,1.081788,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,26057000,0.844613,2.867745,0.976289,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,46992000,0.774689,0.803431,0.884625,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,26633000,3.545656,-0.433244,1.127873,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,32616000,1.088092,0.224646,1.120078,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,74297000,-0.113412,1.277931,0.487922,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,10353000,0.145243,-0.860654,0.469969,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,27597000,0.013069,1.665604,0.407674,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,39542000,0.345515,0.432837,0.399703,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,26815000,-0.440492,-0.32186,0.254393,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,47975000,-0.202238,0.789111,0.172968,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,7295000,-0.756566,-0.847942,-0.756566,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,11780000,0.748553,0.614805,-0.480302,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,34265000,0.315002,1.908744,-0.150109,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,34701000,-0.261555,0.012724,-0.197826,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,40447000,0.51868,0.165586,-0.057909,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,54091000,0.658419,0.33733,0.080336,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,16080000,-0.783571,-0.702723,-0.183478,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,45655000,3.409833,1.839241,-0.036814,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,10324000,-0.625901,-0.773869,-0.094617,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,44114000,0.115624,3.272956,-0.068702,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,11325000,-0.577662,-0.743279,-0.107964,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,50801000,0.058906,3.48574,-0.087727,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,18073000,1.47745,-0.644239,1.47745,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,43986000,2.733956,1.433796,2.253421,finmind,2026-07-22T01:05:03.888571+08:00
2019-03,23191000,-0.323187,-0.472764,0.598238,finmind,2026-07-22T01:05:03.888571+08:00
2019-04,41340000,0.19132,0.782588,0.437853,finmind,2026-07-22T01:05:03.888571+08:00
2019-05,51453000,0.272109,0.24463,0.385678,finmind,2026-07-22T01:05:03.888571+08:00
2019-06,29046000,-0.463016,-0.435485,0.134243,finmind,2026-07-22T01:05:03.888571+08:00
2019-07,34379000,1.137998,0.183605,0.21549,finmind,2026-07-22T01:05:03.888571+08:00
2019-08,46350000,0.015223,0.348207,0.178066,finmind,2026-07-22T01:05:03.888571+08:00
2019-09,63333000,5.134541,0.366408,0.37902,finmind,2026-07-22T01:05:03.888571+08:00
2019-10,91142000,1.066056,0.439092,0.480469,finmind,2026-07-22T01:05:03.888571+08:00
2019-11,51829000,3.576512,-0.431338,0.593546,finmind,2026-07-22T01:05:03.888571+08:00
2019-12,75604000,0.488238,0.45872,0.578722,finmind,2026-07-22T01:05:03.888571+08:00
2020-01,47277000,1.615891,-0.374676,1.615891,finmind,2026-07-22T01:05:03.888571+08:00
2020-02,55017000,0.250784,0.163716,0.648335,finmind,2026-07-22T01:05:03.888571+08:00
2020-03,39323000,0.695615,-0.285257,0.661196,finmind,2026-07-22T01:05:03.888571+08:00
2020-04,65742000,0.590276,0.671846,0.638036,finmind,2026-07-22T01:05:03.888571+08:00
2020-05,53680000,0.043282,-0.183475,0.466157,finmind,2026-07-22T01:05:03.888571+08:00
2020-06,27259000,-0.061523,-0.492194,0.392145,finmind,2026-07-22T01:05:03.888571+08:00
2020-07,60087000,0.747782,1.204299,0.442779,finmind,2026-07-22T01:05:03.888571+08:00
2020-08,32016000,-0.309256,-0.467173,0.321672,finmind,2026-07-22T01:05:03.888571+08:00
2020-09,82891000,0.308812,1.589049,0.319353,finmind,2026-07-22T01:05:03.888571+08:00
2020-10,97116000,0.065546,0.171611,0.267051,finmind,2026-07-22T01:05:03.888571+08:00
2020-11,73253000,0.413359,-0.245716,0.282398,finmind,2026-07-22T01:05:03.888571+08:00
2020-12,72374000,-0.042723,-0.012,0.239254,finmind,2026-07-22T01:05:03.888571+08:00
2021-01,69154000,0.462741,-0.044491,0.462741,finmind,2026-07-22T01:05:03.888571+08:00
2021-02,81111000,0.47429,0.172904,0.468952,finmind,2026-07-22T01:05:03.888571+08:00
2021-03,87944000,1.236452,0.084243,0.682065,finmind,2026-07-22T01:05:03.888571+08:00
2021-04,67850000,0.032065,-0.228486,0.475986,finmind,2026-07-22T01:05:03.888571+08:00
2021-05,82474000,0.536401,0.215534,0.48841,finmind,2026-07-22T01:05:03.888571+08:00
2021-06,76985000,1.824205,-0.066554,0.614711,finmind,2026-07-22T01:05:03.888571+08:00
2021-07,69317000,0.153611,-0.099604,0.535184,finmind,2026-07-22T01:05:03.888571+08:00
2021-08,52455000,0.6384,-0.243259,0.543871,finmind,2026-07-22T01:05:03.888571+08:00
2021-09,92848000,0.120122,0.770051,0.468055,finmind,2026-07-22T01:05:03.888571+08:00
2021-10,83232000,-0.142963,-0.103567,0.362168,finmind,2026-07-22T01:05:03.888571+08:00
2021-11,78840000,0.07627,-0.052768,0.329118,finmind,2026-07-22T01:05:03.888571+08:00
2021-12,74486000,0.029182,-0.055226,0.298372,finmind,2026-07-22T01:05:03.888571+08:00
2022-01,80436000,0.163143,0.079881,0.163143,finmind,2026-07-22T01:05:03.888571+08:00
2022-02,56031000,-0.309206,-0.303409,-0.091824,finmind,2026-07-22T01:05:03.888571+08:00
2022-03,52072000,-0.407896,-0.070657,-0.208514,finmind,2026-07-22T01:05:03.888571+08:00
2022-04,70856000,0.044304,0.360731,-0.152467,finmind,2026-07-22T01:05:03.888571+08:00
2022-05,85795000,0.040267,0.210836,-0.111556,finmind,2026-07-22T01:05:03.888571+08:00
2022-06,124517000,0.617419,0.451332,0.008999,finmind,2026-07-22T01:05:03.888571+08:00
2022-07,67102000,-0.031955,-0.461102,0.003691,finmind,2026-07-22T01:05:03.888571+08:00
2022-08,94635000,0.804118,0.410316,0.075183,finmind,2026-07-22T01:05:03.888571+08:00
2022-09,82326000,-0.113325,-0.130068,0.049449,finmind,2026-07-22T01:05:03.888571+08:00
2022-10,94105000,0.130635,0.143078,0.058301,finmind,2026-07-22T01:05:03.888571+08:00
2022-11,104357000,0.323656,0.108942,0.083141,finmind,2026-07-22T01:05:03.888571+08:00
2022-12,122428000,0.643638,0.173165,0.128684,finmind,2026-07-22T01:05:03.888571+08:00
2023-01,73831000,-0.082115,-0.396944,-0.082115,finmind,2026-07-22T01:05:03.888571+08:00
2023-02,85224000,0.521015,0.154312,0.16552,finmind,2026-07-22T01:05:03.888571+08:00
