revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,5132659000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,4077647000,,-0.205549,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,3756556000,,-0.078744,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,4776836000,,0.2716,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,4111198000,,-0.139347,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,5425116000,,0.319595,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,4732656000,,-0.12764,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,5374653000,,0.135653,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,6655200000,,0.238257,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,7456802000,,0.120447,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,4743757000,,-0.363835,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,6458319000,,0.361435,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,6554090000,0.276939,0.014829,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,6383063000,0.565379,-0.026095,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,7298973000,0.942996,0.143491,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,6682321000,0.398901,-0.084485,0.398901,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,3976725000,-0.032709,-0.404889,0.199258,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,5965937000,0.099688,0.500214,0.161518,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,5323719000,0.12489,-0.107647,0.152417,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,5886594000,0.095251,0.10573,0.139835,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,6985644000,0.049652,0.186704,0.120521,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,6809967000,-0.086744,-0.025148,0.080411,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,8331877000,0.756388,0.223483,0.154509,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,8028403000,0.24311,-0.036423,0.166014,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,8645124000,0.319043,0.076817,0.183833,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,8787449000,0.376682,0.016463,0.203474,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,8538386000,0.169806,-0.028343,0.199962,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,6846741000,0.024605,-0.198122,0.024605,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,4905589000,0.233575,-0.283515,0.102569,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,5795730000,-0.02853,0.181454,0.055523,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,5724533000,0.075288,-0.012284,0.060318,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,7009746000,0.190798,0.22451,0.087912,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,7961004000,0.139623,0.135705,0.098286,finmind,2026-07-22T01:05:03.888571+08:00
