revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,190514000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,115220000,,-0.395215,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,86693000,,-0.247587,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,105189000,,0.213351,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,108876000,,0.035051,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,106108000,,-0.025423,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,132352000,,0.247333,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,142035000,,0.073161,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,129902000,,-0.085423,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,298038000,,1.29433,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,110598000,,-0.628913,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,115782000,,0.046872,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,113798000,-0.402679,-0.017136,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,120780000,0.048256,0.061354,0.048256,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,68655000,-0.208068,-0.43157,-0.061799,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,109085000,0.037038,0.588886,-0.027945,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,93225000,-0.143751,-0.145391,-0.058255,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,109206000,0.029197,0.171424,-0.040482,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,112255000,-0.151845,0.02792,-0.063004,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,105950000,-0.254057,-0.056167,-0.097074,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,113778000,-0.124124,0.073884,-0.100867,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,106913000,-0.641277,-0.060337,-0.23241,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,85539000,-0.226577,-0.19992,-0.231927,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,82869000,-0.284267,-0.031214,-0.236104,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,84226000,-0.259864,0.016375,-0.237832,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,69535000,-0.424284,-0.174424,-0.424284,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,52070000,-0.24157,-0.251168,-0.358065,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,81741000,-0.250667,0.569829,-0.31882,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,73446000,-0.212164,-0.101479,-0.293438,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,98354000,-0.099372,0.339134,-0.251132,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,124296000,0.107265,0.263762,-0.185523,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,111855000,0.055734,-0.100092,-0.14998,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,113611000,-0.001468,0.015699,-0.129693,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,147032000,0.375249,0.29417,-0.072253,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,102907000,0.203042,-0.300105,-0.049288,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,93532000,0.128673,-0.091102,-0.035981,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,141230000,0.676798,0.509965,0.014363,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,129597000,0.863766,-0.082369,0.863766,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,267498000,4.137277,1.064076,2.26545,finmind,2026-07-17T14:16:12.492342+08:00
