revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,6097925000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,4627361000,,-0.241158,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,3422032000,,-0.260479,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,3805135000,,0.111952,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,2776079000,,-0.270439,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,5267957000,,0.897625,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,4962270000,,-0.058028,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,3800989000,,-0.234022,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,4066771000,,0.069924,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,5655231000,,0.390595,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,3838029000,,-0.321331,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,2858824000,,-0.255132,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,2983494000,-0.510736,0.043609,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,2589327000,-0.440431,-0.132116,-0.440431,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,1673467000,-0.510973,-0.353706,-0.47042,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,2689352000,-0.293231,0.607054,-0.413545,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,2132374000,-0.231876,-0.207105,-0.379074,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,1984718000,-0.623247,-0.069245,-0.443717,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,2672335000,-0.461469,0.346456,-0.44726,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,2245297000,-0.409286,-0.1598,-0.442224,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,3080678000,-0.242476,0.372058,-0.417404,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,2962398000,-0.476167,-0.038394,-0.426062,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,2177543000,-0.43264,-0.264939,-0.42666,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,2844864000,-0.004883,0.306456,-0.399912,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,2988718000,0.001751,0.050566,-0.37498,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,2597585000,0.003189,-0.13087,0.003189,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,1605556000,-0.040581,-0.381904,-0.013994,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,2361484000,-0.121913,0.47082,-0.055741,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,2090666000,-0.019559,-0.114681,-0.047248,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,2405072000,0.211795,0.150386,-0.000802,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,2474034000,-0.074205,0.028674,-0.015077,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,2485001000,0.106758,0.004433,0.002035,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,3211743000,0.042544,0.292451,0.00858,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,3172139000,0.070801,-0.012331,0.016947,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,2345045000,0.076922,-0.260737,0.022342,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,2706419000,-0.048665,0.154101,0.014875,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,2574418000,-0.138621,-0.048773,-0.000396,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,2411312000,-0.07171,-0.063356,-0.07171,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,1415054000,-0.118652,-0.41316,-0.089641,finmind,2026-07-17T14:16:12.492342+08:00
