revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,13934603000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,16575398000,,0.189513,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,11379738000,,-0.313456,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,15521128000,,0.363927,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,12526689000,,-0.192927,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,13565457000,,0.082924,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,15942265000,,0.17521,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,15575363000,,-0.023014,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,8142542000,,-0.477217,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,9783882000,,0.201576,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,14394617000,,0.471258,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,14648718000,,0.017653,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,12541210000,-0.099995,-0.14387,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,17377974000,0.04842,0.38567,0.04842,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,9318545000,-0.181128,-0.463773,-0.045023,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,13480395000,-0.131481,0.44662,-0.075889,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,16509466000,0.317943,0.224702,0.012203,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,13557331000,-0.000599,-0.178815,0.009707,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,17226896000,0.08058,0.27067,0.02292,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,16577484000,0.06434,-0.037698,0.029302,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,10960810000,0.346116,-0.338813,0.052919,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,11974568000,0.223908,0.092489,0.066976,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,16492154000,0.145717,0.377265,0.075472,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,15565287000,0.06257,-0.0562,0.074196,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,13539350000,0.079589,-0.130157,0.074617,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,18476452000,0.063211,0.364648,0.063211,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,12880807000,0.382277,-0.302853,0.174582,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,15734332000,0.167201,0.221533,0.172106,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,13674732000,-0.171704,-0.130898,0.071974,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,12980915000,-0.042517,-0.050737,0.049877,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,16078126000,-0.066685,0.238597,0.026921,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,15553608000,-0.061763,-0.032623,0.012791,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,12068435000,0.101053,-0.224075,0.021203,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,11745754000,-0.019108,-0.026738,0.017401,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,15380645000,-0.067396,0.309464,0.007654,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,17012905000,0.093003,0.106124,0.016007,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,15774416000,0.165079,-0.072797,0.027702,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,17433137000,-0.056467,0.105153,-0.056467,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,11611313000,-0.098557,-0.333952,-0.073757,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,17386410000,0.104998,0.497368,-0.014031,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,14139052000,0.033955,-0.186776,-0.003232,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,16919108000,0.303383,0.196623,0.050738,finmind,2026-07-17T14:16:12.492342+08:00
2018-06,16370397000,0.018178,-0.032431,0.04491,finmind,2026-07-17T14:16:12.492342+08:00
2018-07,16976457000,0.09148,0.037022,0.051784,finmind,2026-07-17T14:16:12.492342+08:00
2018-08,13511389000,0.119564,-0.20411,0.058748,finmind,2026-07-17T14:16:12.492342+08:00
2018-09,11820625000,0.006374,-0.125136,0.053987,finmind,2026-07-17T14:16:12.492342+08:00
2018-10,15956070000,0.037412,0.34985,0.052224,finmind,2026-07-17T14:16:12.492342+08:00
2018-11,16520650000,-0.028934,0.035383,0.043679,finmind,2026-07-17T14:16:12.492342+08:00
2018-12,15912136000,0.008731,-0.036834,0.04057,finmind,2026-07-17T14:16:12.492342+08:00
2019-01,17207809000,-0.012925,0.081427,-0.012925,finmind,2026-07-17T14:16:12.492342+08:00
2019-02,9332395000,-0.196267,-0.457665,-0.086221,finmind,2026-07-17T14:16:12.492342+08:00
2019-03,15908022000,-0.085031,0.704602,-0.085776,finmind,2026-07-17T14:16:12.492342+08:00
2019-04,19485398000,0.378126,0.224879,0.022515,finmind,2026-07-17T14:16:12.492342+08:00
2019-05,18007617000,0.064336,-0.07584,0.031646,finmind,2026-07-17T14:16:12.492342+08:00
2019-06,17834356000,0.089427,-0.009622,0.041724,finmind,2026-07-17T14:16:12.492342+08:00
2019-07,21258922000,0.252259,0.192021,0.073971,finmind,2026-07-17T14:16:12.492342+08:00
2019-08,14327801000,0.060424,-0.326034,0.072499,finmind,2026-07-17T14:16:12.492342+08:00
2019-09,17547711000,0.484499,0.224732,0.108264,finmind,2026-07-17T14:16:12.492342+08:00
2019-10,19544582000,0.224899,0.113797,0.120498,finmind,2026-07-17T14:16:12.492342+08:00
2019-11,21470096000,0.299591,0.098519,0.138042,finmind,2026-07-17T14:16:12.492342+08:00
2019-12,18461308000,0.160203,-0.140139,0.139953,finmind,2026-07-17T14:16:12.492342+08:00
2020-01,21382644000,0.242613,0.158241,0.242613,finmind,2026-07-17T14:16:12.492342+08:00
2020-02,15802623000,0.693308,-0.26096,0.401092,finmind,2026-07-17T14:16:12.492342+08:00
2020-03,19331974000,0.215234,0.22334,0.331439,finmind,2026-07-17T14:16:12.492342+08:00
2020-04,18597939000,-0.045545,-0.03797,0.212834,finmind,2026-07-17T14:16:12.492342+08:00
2020-05,16857619000,-0.063862,-0.093576,0.150505,finmind,2026-07-17T14:16:12.492342+08:00
2020-06,20715699000,0.161561,0.228863,0.152522,finmind,2026-07-17T14:16:12.492342+08:00
2020-07,23157675000,0.089316,0.11788,0.141233,finmind,2026-07-17T14:16:12.492342+08:00
2020-08,14479821000,0.01061,-0.374729,0.1272,finmind,2026-07-17T14:16:12.492342+08:00
2020-09,18314502000,0.043697,0.264829,0.11749,finmind,2026-07-17T14:16:12.492342+08:00
2020-10,20399524000,0.043743,0.113845,0.109034,finmind,2026-07-17T14:16:12.492342+08:00
2020-11,20960133000,-0.023752,0.027481,0.09418,finmind,2026-07-17T14:16:12.492342+08:00
2020-12,18727327000,0.01441,-0.106526,0.08718,finmind,2026-07-17T14:16:12.492342+08:00
2021-01,26648234000,0.246255,0.42296,0.246255,finmind,2026-07-17T14:16:12.492342+08:00
2021-02,16592680000,0.049995,-0.377344,0.162851,finmind,2026-07-17T14:16:12.492342+08:00
2021-03,22342701000,0.155738,0.34654,0.160418,finmind,2026-07-17T14:16:12.492342+08:00
