revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,124340000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,110230000,,-0.113479,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,108331000,,-0.017228,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,113790000,,0.050392,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,86928000,,-0.236066,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,76071000,,-0.124896,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,106390000,,0.398562,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,99299000,,-0.066651,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,106553000,,0.073052,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,107419000,,0.008127,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,109292000,,0.017436,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,105148000,,-0.037917,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,82152000,-0.339295,-0.218701,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,91427000,-0.17058,0.1129,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,98107000,-0.094377,0.073064,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,89258000,-0.21559,-0.090197,-0.21559,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,51445000,-0.408188,-0.423637,-0.299002,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,98435000,0.293989,0.913403,-0.136028,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,78497000,-0.262177,-0.20255,-0.171053,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,80455000,-0.18977,0.024944,-0.174905,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,86392000,-0.189211,0.073793,-0.177493,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,88939000,-0.172037,0.029482,-0.176652,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,87952000,-0.195257,-0.011097,-0.179175,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,96965000,-0.077824,0.102476,-0.167476,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,94718000,0.15296,-0.023173,-0.140967,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,105993000,0.159318,0.119038,-0.115651,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,188958000,0.92604,0.78274,-0.029232,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,69693000,-0.219196,-0.631172,-0.219196,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,73480000,0.428322,0.054338,0.017555,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,95951000,-0.025235,0.305811,-5.9e-05,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,77645000,-0.010854,-0.190785,-0.002726,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,83964000,0.043614,0.081383,0.006639,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,102704000,0.188814,0.223191,0.039124,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,113199000,0.272771,0.102187,0.075363,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,115423000,0.312341,0.019647,0.106878,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,114281000,0.17858,-0.009894,0.116046,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,104120000,0.099263,-0.088912,0.114182,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,138990000,0.311313,0.334902,0.135969,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,218078000,0.154108,0.569019,0.138955,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,143818000,1.063593,-0.34052,1.063593,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,52790000,-0.281573,-0.632939,0.37322,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,119045000,0.240685,1.255067,0.320039,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,114455000,0.474081,-0.038557,0.357797,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,101246000,0.205826,-0.115408,0.325955,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,105701000,0.029181,0.044002,0.265412,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,84509000,-0.253447,-0.20049,0.170162,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,99250000,-0.140119,0.174431,0.12124,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,81819000,-0.284054,-0.175627,0.066513,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,85094000,-0.182731,0.040027,0.039209,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,74728000,-0.46235,-0.121818,-0.024779,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,69820000,-0.679839,-0.065678,-0.134034,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,98546000,-0.314787,0.411429,-0.314787,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,43942000,-0.167608,-0.554097,-0.275269,finmind,2026-07-22T01:05:03.888571+08:00
2019-03,95848000,-0.194859,1.181239,-0.244943,finmind,2026-07-22T01:05:03.888571+08:00
2019-04,132496000,0.157625,0.382355,-0.137817,finmind,2026-07-22T01:05:03.888571+08:00
2019-05,125847000,0.242982,-0.050183,-0.065258,finmind,2026-07-22T01:05:03.888571+08:00
2019-06,92076000,-0.128901,-0.26835,-0.075818,finmind,2026-07-22T01:05:03.888571+08:00
2019-07,95230000,0.126862,0.034254,-0.05208,finmind,2026-07-22T01:05:03.888571+08:00
2019-08,161445000,0.62665,0.695317,0.02999,finmind,2026-07-22T01:05:03.888571+08:00
2019-09,101788000,0.244063,-0.369519,0.049394,finmind,2026-07-22T01:05:03.888571+08:00
2019-10,68095000,-0.199767,-0.331012,0.027929,finmind,2026-07-22T01:05:03.888571+08:00
2019-11,60742000,-0.187159,-0.107981,0.012801,finmind,2026-07-22T01:05:03.888571+08:00
2019-12,48782000,-0.301318,-0.196898,-0.006569,finmind,2026-07-22T01:05:03.888571+08:00
2020-01,31086000,-0.684553,-0.362757,-0.684553,finmind,2026-07-22T01:05:03.888571+08:00
2020-02,25031000,-0.430363,-0.194782,-0.606163,finmind,2026-07-22T01:05:03.888571+08:00
2020-03,41811000,-0.563778,0.670369,-0.589118,finmind,2026-07-22T01:05:03.888571+08:00
2020-04,51777000,-0.609218,0.238358,-0.5963,finmind,2026-07-22T01:05:03.888571+08:00
2020-05,60925000,-0.51588,0.176681,-0.575923,finmind,2026-07-22T01:05:03.888571+08:00
2020-06,41738000,-0.546701,-0.314928,-0.571353,finmind,2026-07-22T01:05:03.888571+08:00
2020-07,46109000,-0.515814,0.104725,-0.563621,finmind,2026-07-22T01:05:03.888571+08:00
2020-08,40048000,-0.75194,-0.131449,-0.599582,finmind,2026-07-22T01:05:03.888571+08:00
2020-09,46939000,-0.538855,0.172069,-0.593057,finmind,2026-07-22T01:05:03.888571+08:00
2020-10,40121000,-0.410808,-0.145252,-0.580834,finmind,2026-07-22T01:05:03.888571+08:00
2020-11,47885000,-0.211666,0.193515,-0.559995,finmind,2026-07-22T01:05:03.888571+08:00
2020-12,59165000,0.212845,0.235564,-0.526478,finmind,2026-07-22T01:05:03.888571+08:00
2021-01,54103000,0.74043,-0.085557,0.74043,finmind,2026-07-22T01:05:03.888571+08:00
2021-02,37537000,0.49962,-0.306194,0.633017,finmind,2026-07-22T01:05:03.888571+08:00
2021-03,56987000,0.362967,0.518155,0.517717,finmind,2026-07-22T01:05:03.888571+08:00
2021-04,54313000,0.048979,-0.046923,0.355599,finmind,2026-07-22T01:05:03.888571+08:00
2021-05,53564000,-0.120821,-0.01379,0.217794,finmind,2026-07-22T01:05:03.888571+08:00
2021-06,55129000,0.320835,0.029217,0.234836,finmind,2026-07-22T01:05:03.888571+08:00
2021-07,48346000,0.048515,-0.123039,0.206053,finmind,2026-07-22T01:05:03.888571+08:00
2021-08,50907000,0.27115,0.052972,0.213754,finmind,2026-07-22T01:05:03.888571+08:00
2021-09,54797000,0.167409,0.076414,0.20811,finmind,2026-07-22T01:05:03.888571+08:00
2021-10,38996000,-0.02804,-0.288355,0.185848,finmind,2026-07-22T01:05:03.888571+08:00
2021-11,44614000,-0.068309,0.144066,0.160143,finmind,2026-07-22T01:05:03.888571+08:00
2021-12,57686000,-0.024998,0.293002,0.139578,finmind,2026-07-22T01:05:03.888571+08:00
2022-01,36583000,-0.323827,-0.365825,-0.323827,finmind,2026-07-22T01:05:03.888571+08:00
2022-02,26841000,-0.284946,-0.266299,-0.3079,finmind,2026-07-22T01:05:03.888571+08:00
2022-03,46311000,-0.187341,0.725383,-0.261675,finmind,2026-07-22T01:05:03.888571+08:00
2022-04,37727000,-0.305378,-0.185356,-0.273371,finmind,2026-07-22T01:05:03.888571+08:00
2022-05,34146000,-0.36252,-0.094919,-0.291988,finmind,2026-07-22T01:05:03.888571+08:00
2022-06,43426000,-0.212284,0.271774,-0.277888,finmind,2026-07-22T01:05:03.888571+08:00
2022-07,37043000,-0.233794,-0.146986,-0.271966,finmind,2026-07-22T01:05:03.888571+08:00
2022-08,40883000,-0.196908,0.103663,-0.262667,finmind,2026-07-22T01:05:03.888571+08:00
2022-09,43338000,-0.209117,0.060049,-0.256365,finmind,2026-07-22T01:05:03.888571+08:00
2022-10,39969000,0.024951,-0.077738,-0.234628,finmind,2026-07-22T01:05:03.888571+08:00
2022-11,45886000,0.028511,0.14804,-0.213256,finmind,2026-07-22T01:05:03.888571+08:00
2022-12,47038000,-0.184586,0.025106,-0.210531,finmind,2026-07-22T01:05:03.888571+08:00
2023-01,18608000,-0.491348,-0.604405,-0.491348,finmind,2026-07-22T01:05:03.888571+08:00
2023-02,21656000,-0.193175,0.163801,-0.365161,finmind,2026-07-22T01:05:03.888571+08:00
2023-03,38243000,-0.174213,0.765931,-0.284576,finmind,2026-07-22T01:05:03.888571+08:00
2023-04,30335000,-0.195934,-0.206783,-0.261898,finmind,2026-07-22T01:05:03.888571+08:00
2023-05,27530000,-0.193756,-0.092467,-0.249086,finmind,2026-07-22T01:05:03.888571+08:00
