revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,207276000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,157264000,,-0.241282,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,177281000,,0.127283,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,186811000,,0.053756,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,145128000,,-0.223129,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,165964000,,0.14357,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,156221000,,-0.058706,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,140926000,,-0.097906,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,121938000,,-0.134737,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,200257000,,0.642285,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,249470000,,0.245749,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,217842000,,-0.126781,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,207610000,0.001611,-0.04697,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,146060000,-0.071243,-0.296469,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,132869000,-0.250518,-0.090312,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,126396000,-0.323402,-0.048717,-0.323402,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,148489000,0.023159,0.174792,-0.171881,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,120144000,-0.276084,-0.19089,-0.206615,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,148859000,-0.047126,0.239005,-0.168525,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,120218000,-0.146942,-0.192404,-0.164699,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,151043000,0.238687,0.256409,-0.111058,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,213859000,0.067923,0.415882,-0.078977,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,247598000,-0.007504,0.157763,-0.065931,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,249788000,0.146648,0.008845,-0.036706,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,214317000,0.032306,-0.142004,-0.028712,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,165660000,0.134191,-0.227033,-0.016436,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,246248000,0.853314,0.486466,0.039362,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,174559000,0.381048,-0.291125,0.381048,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,213441000,0.43742,0.222744,0.411499,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,168807000,0.405039,-0.209116,0.409534,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,170995000,0.148704,0.012962,0.338147,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,182820000,0.520737,0.069154,0.3712,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,202292000,0.339301,0.106509,0.365289,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,222631000,0.041018,0.100543,0.297896,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,265273000,0.071386,0.191537,0.253964,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,283394000,0.134538,0.068311,0.23442,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,190139000,-0.112814,-0.329065,0.191669,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,245597000,0.482537,0.291671,0.216945,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,228407000,-0.072451,-0.069993,0.183839,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,155307000,-0.110289,-0.320043,-0.110289,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,149313000,-0.300448,-0.038595,-0.214897,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,190901000,0.130883,0.278529,-0.110067,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,160214000,-0.063049,-0.160748,-0.09902,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,181694000,-0.006159,0.134071,-0.080377,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,217631000,0.075826,0.197789,-0.051984,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,267339000,0.200817,0.228405,-0.009843,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,284787000,0.073562,0.065265,0.003978,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,273961000,-0.033286,-0.038014,-0.001627,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,179087000,-0.058126,-0.346305,-0.006806,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,192379000,-0.216688,0.074221,-0.029024,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,167777000,-0.265447,-0.127883,-0.050215,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,170579000,0.098334,0.016701,0.098334,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,215482000,0.443156,0.263239,0.267353,finmind,2026-07-22T01:05:03.888571+08:00
