revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,117459000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,87897000,,-0.251679,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,76079000,,-0.134453,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,143754000,,0.889536,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,107848000,,-0.249774,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,134737000,,0.249323,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,137195000,,0.018243,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,135735000,,-0.010642,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,123114000,,-0.092983,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,114295000,,-0.071633,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,132397000,,0.15838,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,95549000,,-0.278314,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,83581000,-0.288424,-0.125255,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,114064000,0.297701,0.364712,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,109298000,0.436638,-0.041784,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,121725000,-0.153241,0.113698,-0.153241,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,88048000,-0.183592,-0.276665,-0.166251,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,121317000,-0.099601,0.377851,-0.143007,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,109223000,-0.203885,-0.099689,-0.15896,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,120584000,-0.111622,0.104017,-0.149214,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,120674000,-0.019819,0.000746,-0.128852,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,119392000,0.044595,-0.010624,-0.106744,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,136343000,0.029804,0.141978,-0.089176,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,133306000,0.395159,-0.022275,-0.048027,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,138675000,0.659169,0.040276,0.000896,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,130849000,0.147154,-0.056434,0.013512,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,111573000,0.020815,-0.147315,0.01407,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,129882000,0.067012,0.164099,0.067012,finmind,2026-07-22T01:05:03.888571+08:00
