revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,154971000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,183589000,,0.184667,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,139078000,,-0.242449,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,176442000,,0.268655,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,181068000,,0.026218,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,174124000,,-0.03835,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,157974000,,-0.09275,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,178400000,,0.1293,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,153456000,,-0.139821,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,160686000,,0.047114,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,133875000,,-0.166853,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,146910000,,0.097367,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,153498000,-0.009505,0.044844,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,158524000,-0.136528,0.032743,-0.136528,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,156290000,0.123758,-0.014093,-0.024338,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,175123000,-0.007476,0.1205,-0.018377,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,201108000,0.110677,0.148381,0.015978,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,193468000,0.111093,-0.03799,0.035365,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,204299000,0.293244,0.055983,0.075609,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,175398000,-0.016827,-0.141464,0.061759,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,205145000,0.336833,0.169597,0.093164,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,197394000,0.228446,-0.037783,0.107609,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,191752000,0.432321,-0.028582,0.134137,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,200026000,0.361555,0.043149,0.152848,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,213189000,0.388872,0.065806,0.171531,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,191703000,0.2093,-0.100784,0.2093,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,180248000,0.153292,-0.059754,0.181494,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,224122000,0.279798,0.243409,0.216632,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,237627000,0.181589,0.060257,0.206434,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,244997000,0.266344,0.031015,0.219538,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,216695000,0.060676,-0.11552,0.18973,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,255966000,0.459344,0.181227,0.227136,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,242932000,0.184197,-0.050921,0.221141,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,254888000,0.291265,0.049215,0.229446,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,271036000,0.413472,0.063353,0.248433,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,260085000,0.300256,-0.040404,0.253469,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,256027000,0.200939,-0.015603,0.248539,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,266343000,0.389352,0.040293,0.389352,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,243168000,0.349075,-0.087012,0.369834,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,325304000,0.451459,0.337775,0.400525,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,312409000,0.314703,-0.03964,0.376063,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,310778000,0.268497,-0.005221,0.351633,finmind,2026-07-17T14:16:12.492342+08:00
2018-06,330217000,0.523879,0.062549,0.380446,finmind,2026-07-17T14:16:12.492342+08:00
2018-07,336369000,0.314116,0.01863,0.369502,finmind,2026-07-17T14:16:12.492342+08:00
2018-08,336822000,0.386487,0.001347,0.371802,finmind,2026-07-17T14:16:12.492342+08:00
2018-09,330069000,0.294957,-0.020049,0.362243,finmind,2026-07-17T14:16:12.492342+08:00
2018-10,265630000,-0.019946,-0.195229,0.317598,finmind,2026-07-17T14:16:12.492342+08:00
2018-11,235391000,-0.094946,-0.113839,0.276015,finmind,2026-07-17T14:16:12.492342+08:00
2018-12,243696000,-0.048163,0.035282,0.246752,finmind,2026-07-17T14:16:12.492342+08:00
2019-01,245132000,-0.079638,0.005893,-0.079638,finmind,2026-07-17T14:16:12.492342+08:00
2019-02,189097000,-0.222361,-0.228591,-0.147753,finmind,2026-07-17T14:16:12.492342+08:00
2019-03,283250000,-0.129276,0.497908,-0.140553,finmind,2026-07-17T14:16:12.492342+08:00
2019-04,257117000,-0.176986,-0.092261,-0.150475,finmind,2026-07-17T14:16:12.492342+08:00
2019-05,274382000,-0.117113,0.067148,-0.143363,finmind,2026-07-17T14:16:12.492342+08:00
2019-06,221080000,-0.330501,-0.194262,-0.177921,finmind,2026-07-17T14:16:12.492342+08:00
2019-07,226678000,-0.326103,0.025321,-0.201381,finmind,2026-07-17T14:16:12.492342+08:00
2019-08,218768000,-0.350494,-0.034895,-0.221786,finmind,2026-07-17T14:16:12.492342+08:00
2019-09,235854000,-0.28544,0.078101,-0.229312,finmind,2026-07-17T14:16:12.492342+08:00
2019-10,231830000,-0.127245,-0.017061,-0.220444,finmind,2026-07-17T14:16:12.492342+08:00
2019-11,258978000,0.100203,0.117103,-0.19752,finmind,2026-07-17T14:16:12.492342+08:00
2019-12,274861000,0.127885,0.06133,-0.175095,finmind,2026-07-17T14:16:12.492342+08:00
2020-01,240554000,-0.018676,-0.124816,-0.018676,finmind,2026-07-17T14:16:12.492342+08:00
2020-02,179377000,-0.051402,-0.254317,-0.032927,finmind,2026-07-17T14:16:12.492342+08:00
2020-03,279414000,-0.013543,0.557691,-0.025275,finmind,2026-07-17T14:16:12.492342+08:00
2020-04,269556000,0.048379,-0.035281,-0.005843,finmind,2026-07-17T14:16:12.492342+08:00
2020-05,292741000,0.06691,0.086012,0.010139,finmind,2026-07-17T14:16:12.492342+08:00
2020-06,283756000,0.283499,-0.030693,0.05125,finmind,2026-07-17T14:16:12.492342+08:00
2020-07,234250000,0.033404,-0.174467,0.048866,finmind,2026-07-17T14:16:12.492342+08:00
2020-08,266497000,0.218172,0.137661,0.068202,finmind,2026-07-17T14:16:12.492342+08:00
2020-09,295631000,0.253449,0.109322,0.088511,finmind,2026-07-17T14:16:12.492342+08:00
2020-10,277933000,0.198866,-0.059865,0.099246,finmind,2026-07-17T14:16:12.492342+08:00
2020-11,312203000,0.205519,0.123303,0.109662,finmind,2026-07-17T14:16:12.492342+08:00
2020-12,332989000,0.211481,0.066578,0.119256,finmind,2026-07-17T14:16:12.492342+08:00
2021-01,315441000,0.311311,-0.052698,0.311311,finmind,2026-07-17T14:16:12.492342+08:00
2021-02,303151000,0.690022,-0.038961,0.47308,finmind,2026-07-17T14:16:12.492342+08:00
2021-03,335987000,0.20247,0.108316,0.364961,finmind,2026-07-17T14:16:12.492342+08:00
2021-04,331156000,0.228524,-0.014379,0.327003,finmind,2026-07-17T14:16:12.492342+08:00
2021-05,328199000,0.121124,-0.008929,0.279233,finmind,2026-07-17T14:16:12.492342+08:00
2021-06,355935000,0.25437,0.08451,0.274668,finmind,2026-07-17T14:16:12.492342+08:00
2021-07,331027000,0.413136,-0.069979,0.292894,finmind,2026-07-17T14:16:12.492342+08:00
2021-08,374000000,0.403393,0.129817,0.307286,finmind,2026-07-17T14:16:12.492342+08:00
2021-09,395239000,0.336934,0.056789,0.311028,finmind,2026-07-17T14:16:12.492342+08:00
2021-10,362732000,0.305106,-0.082246,0.3104,finmind,2026-07-17T14:16:12.492342+08:00
