revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,95768000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,79081000,,-0.174244,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,66199000,,-0.162896,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,84443000,,0.275593,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,74179000,,-0.121549,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,71712000,,-0.033257,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,93198000,,0.299615,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,62144000,,-0.333205,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,84192000,,0.354789,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,61056000,,-0.2748,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,93861000,,0.537294,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,89363000,,-0.047922,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,78077000,-0.184728,-0.126294,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,80929000,0.023368,0.036528,0.023368,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,45211000,-0.317044,-0.44135,-0.131746,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,90919000,0.076691,1.010993,-0.055127,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,72438000,-0.02347,-0.203269,-0.0474,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,76318000,0.064229,0.053563,-0.026088,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,78405000,-0.158727,0.027346,-0.052456,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,63848000,0.02742,-0.185664,-0.043107,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,79738000,-0.052903,0.248872,-0.044448,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,73262000,0.199915,-0.081216,-0.022384,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,62300000,-0.336253,-0.149627,-0.06064,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,73569000,-0.17674,0.180883,-0.072712,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,79098000,0.013077,0.075154,-0.065568,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,67092000,-0.170977,-0.151786,-0.170977,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,59577000,0.317755,-0.11201,0.004194,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,85844000,-0.055819,0.440892,-0.020944,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,74267000,0.025249,-0.134861,-0.009385,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,77155000,0.010967,0.038887,-0.005139,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,105644000,0.347414,0.369244,0.057087,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,93360000,0.462223,-0.116277,0.107999,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,102708000,0.288068,0.100129,0.132426,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,104203000,0.422334,0.014556,0.164555,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,79822000,0.281252,-0.233976,0.174605,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,84890000,0.153883,0.063491,0.172692,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,102715000,0.298579,0.209978,0.184059,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,83063000,0.238046,-0.191326,0.238046,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,70791000,0.188227,-0.147743,0.214614,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,106239000,0.237582,0.500742,0.223892,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,90407000,0.217324,-0.149022,0.222191,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,105938000,0.373054,0.17179,0.254175,finmind,2026-07-17T14:16:12.492342+08:00
2018-06,120080000,0.136648,0.133493,0.227734,finmind,2026-07-17T14:16:12.492342+08:00
2018-07,93235000,-0.001339,-0.223559,0.189743,finmind,2026-07-17T14:16:12.492342+08:00
2018-08,108051000,0.052021,0.15891,0.168493,finmind,2026-07-17T14:16:12.492342+08:00
2018-09,108510000,0.041333,0.004248,0.151281,finmind,2026-07-17T14:16:12.492342+08:00
2018-10,111208000,0.3932,0.024864,0.174008,finmind,2026-07-17T14:16:12.492342+08:00
2018-11,115523000,0.360855,0.038801,0.19098,finmind,2026-07-17T14:16:12.492342+08:00
2018-12,120414000,0.172312,0.042338,0.189132,finmind,2026-07-17T14:16:12.492342+08:00
2019-01,119523000,0.438944,-0.007399,0.438944,finmind,2026-07-17T14:16:12.492342+08:00
2019-02,84272000,0.190434,-0.294931,0.3246,finmind,2026-07-17T14:16:12.492342+08:00
2019-03,129389000,0.217905,0.535374,0.281019,finmind,2026-07-17T14:16:12.492342+08:00
2019-04,106479000,0.177774,-0.177063,0.254388,finmind,2026-07-17T14:16:12.492342+08:00
2019-05,111364000,0.051219,0.045878,0.207233,finmind,2026-07-17T14:16:12.492342+08:00
2019-06,122858000,0.023135,0.103211,0.168888,finmind,2026-07-17T14:16:12.492342+08:00
2019-07,116990000,0.254786,-0.047762,0.180846,finmind,2026-07-17T14:16:12.492342+08:00
2019-08,110445000,0.022156,-0.055945,0.158801,finmind,2026-07-17T14:16:12.492342+08:00
2019-09,121958000,0.123933,0.104242,0.154532,finmind,2026-07-17T14:16:12.492342+08:00
2019-10,112876000,0.014999,-0.074468,0.138976,finmind,2026-07-17T14:16:12.492342+08:00
2019-11,119716000,0.036296,0.060597,0.128319,finmind,2026-07-17T14:16:12.492342+08:00
2019-12,124419000,0.03326,0.039285,0.119039,finmind,2026-07-17T14:16:12.492342+08:00
2020-01,98234000,-0.178116,-0.210458,-0.178116,finmind,2026-07-17T14:16:12.492342+08:00
2020-02,103570000,0.228997,0.054319,-0.00977,finmind,2026-07-17T14:16:12.492342+08:00
2020-03,98743000,-0.236852,-0.046606,-0.097955,finmind,2026-07-17T14:16:12.492342+08:00
2020-04,104447000,-0.019084,0.057766,-0.078854,finmind,2026-07-17T14:16:12.492342+08:00
2020-05,97581000,-0.123765,-0.065737,-0.08793,finmind,2026-07-17T14:16:12.492342+08:00
2020-06,121659000,-0.009759,0.246749,-0.073679,finmind,2026-07-17T14:16:12.492342+08:00
2020-07,111273000,-0.048867,-0.08537,-0.070009,finmind,2026-07-17T14:16:12.492342+08:00
2020-08,129032000,0.168292,0.159598,-0.040808,finmind,2026-07-17T14:16:12.492342+08:00
