revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,27125000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,23065000,,-0.149677,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,16996000,,-0.263126,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,23967000,,0.410155,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,7789000,,-0.675011,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,17359000,,1.228656,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,18707000,,0.077654,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,15539000,,-0.169348,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,19600000,,0.261342,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,17466000,,-0.108878,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,19779000,,0.132429,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,19759000,,-0.001011,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,17380000,-0.359263,-0.120401,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,19904000,-0.137047,0.145224,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,20497000,0.20599,0.029793,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,16731000,-0.301915,-0.183734,-0.301915,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,8254000,0.0597,-0.506664,-0.21322,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,26173000,0.507748,2.170947,0.041596,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,18522000,-0.009889,-0.292324,0.027395,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,16599000,0.068215,-0.103822,0.035004,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,17492000,-0.107551,0.053798,0.007867,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,16854000,-0.03504,-0.036474,0.001644,finmind,2026-07-22T01:05:03.888571+08:00
