revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2022-09,193601000,,,,finmind,2026-07-17T14:13:19.976999+08:00
2022-10,125222000,,-0.353195,,finmind,2026-07-17T14:13:19.976999+08:00
2022-11,100068000,,-0.200875,,finmind,2026-07-17T14:13:19.976999+08:00
2022-12,160315000,,0.602061,,finmind,2026-07-17T14:13:19.976999+08:00
2023-01,57497000,,-0.64135,,finmind,2026-07-17T14:13:19.976999+08:00
2023-02,106710000,,0.855923,,finmind,2026-07-17T14:13:19.976999+08:00
2023-03,251027000,,1.352422,,finmind,2026-07-17T14:13:19.976999+08:00
2023-04,136344000,,-0.456855,,finmind,2026-07-17T14:13:19.976999+08:00
2023-05,152557000,,0.118912,,finmind,2026-07-17T14:13:19.976999+08:00
2023-06,214497000,,0.406012,,finmind,2026-07-17T14:13:19.976999+08:00
2023-07,187144000,,-0.127522,,finmind,2026-07-17T14:13:19.976999+08:00
2023-08,189849000,,0.014454,,finmind,2026-07-17T14:13:19.976999+08:00
2023-09,193900000,0.001544,0.021338,,finmind,2026-07-17T14:13:19.976999+08:00
2023-10,146674000,0.171312,-0.243559,,finmind,2026-07-17T14:13:19.976999+08:00
2023-11,189414000,0.892853,0.291395,,finmind,2026-07-17T14:13:19.976999+08:00
2023-12,260253000,0.623385,0.37399,,finmind,2026-07-17T14:13:19.976999+08:00
2024-01,164847000,1.867054,-0.366589,1.867054,finmind,2026-07-17T14:13:19.976999+08:00
2024-02,129594000,0.21445,-0.213853,0.793109,finmind,2026-07-17T14:13:19.976999+08:00
2024-03,278462000,0.109291,1.148726,0.379711,finmind,2026-07-17T14:13:19.976999+08:00
2024-04,166865000,0.223853,-0.400762,0.341185,finmind,2026-07-17T14:13:19.976999+08:00
2024-05,192885000,0.264347,0.155934,0.324537,finmind,2026-07-17T14:13:19.976999+08:00
2024-06,236798000,0.103969,0.227664,0.273035,finmind,2026-07-17T14:13:19.976999+08:00
2024-07,208192000,0.11247,-0.120803,0.245861,finmind,2026-07-17T14:13:19.976999+08:00
2024-08,209105000,0.101428,0.004385,0.224697,finmind,2026-07-17T14:13:19.976999+08:00
2024-09,292392000,0.507953,0.398302,0.26157,finmind,2026-07-17T14:13:19.976999+08:00
2024-10,173107000,0.180216,-0.407963,0.254277,finmind,2026-07-17T14:13:19.976999+08:00
2024-11,225897000,0.19261,0.304956,0.247879,finmind,2026-07-17T14:13:19.976999+08:00
2024-12,327339000,0.257772,0.449063,0.249113,finmind,2026-07-17T14:13:19.976999+08:00
2025-01,226822000,0.375955,-0.307073,0.375955,finmind,2026-07-17T14:13:19.976999+08:00
2025-02,203389000,0.569432,-0.10331,0.461111,finmind,2026-07-17T14:13:19.976999+08:00
2025-03,325675000,0.169549,0.601242,0.319396,finmind,2026-07-17T14:13:19.976999+08:00
2025-04,177201000,0.061942,-0.455896,0.261324,finmind,2026-07-17T14:13:19.976999+08:00
2025-05,233437000,0.210239,0.317357,0.250759,finmind,2026-07-17T14:13:19.976999+08:00
2025-06,305096000,0.288423,0.306974,0.258385,finmind,2026-07-17T14:13:19.976999+08:00
2025-07,261441000,0.255769,-0.143086,0.25799,finmind,2026-07-17T14:13:19.976999+08:00
2025-08,246283000,0.177796,-0.057979,0.247422,finmind,2026-07-17T14:13:19.976999+08:00
2025-09,339496000,0.161099,0.378479,0.23399,finmind,2026-07-17T14:13:19.976999+08:00
2025-10,252825000,0.460513,-0.255293,0.253097,finmind,2026-07-17T14:13:19.976999+08:00
2025-11,292293000,0.293922,0.156108,0.257145,finmind,2026-07-17T14:13:19.976999+08:00
2025-12,409254000,0.250245,0.40015,0.256278,finmind,2026-07-17T14:13:19.976999+08:00
2026-01,273965000,0.207841,-0.330575,0.207841,finmind,2026-07-17T14:13:19.976999+08:00
2026-02,256381000,0.260545,-0.064183,0.232758,finmind,2026-07-17T14:13:19.976999+08:00
2026-03,420623000,0.291542,0.640617,0.258085,finmind,2026-07-17T14:13:19.976999+08:00
2026-04,407700000,1.300777,-0.030723,0.456101,finmind,2026-07-17T14:13:19.976999+08:00
2026-05,452941000,0.940314,0.110966,0.552998,finmind,2026-07-17T14:13:19.976999+08:00
2026-06,435143000,0.426249,-0.039294,0.526721,finmind,2026-07-17T14:13:19.976999+08:00
