revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,3237641000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,3344353000,,0.03296,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,2144613000,,-0.358736,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,3156516000,,0.471835,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,2840347000,,-0.100164,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,2810111000,,-0.010645,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,2935732000,,0.044703,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,2957608000,,0.007452,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,2831705000,,-0.042569,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,3547160000,,0.252659,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,2475504000,,-0.302117,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,2173686000,,-0.121922,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,2309985000,-0.286522,0.062704,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,2636116000,-0.211771,0.141183,-0.211771,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,1798367000,-0.161449,-0.317797,-0.19211,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,2718547000,-0.138751,0.511675,-0.172628,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,2649618000,-0.06715,-0.025355,-0.146544,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,3083356000,0.097236,0.163698,-0.098625,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,3053091000,0.039976,-0.009816,-0.075012,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,3220958000,0.089042,0.054983,-0.050979,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,2671079000,-0.056724,-0.170719,-0.051686,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,2653973000,-0.251803,-0.006404,-0.078404,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,4424441000,0.787289,0.667101,-0.004617,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,2557874000,0.176745,-0.421876,0.008011,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,4280737000,0.853145,0.673553,0.06624,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,2522542000,-0.043084,-0.410722,-0.043084,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,2162310000,0.202374,-0.142805,0.05646,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,3137837000,0.154233,0.45115,0.093619,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,2677500000,0.010523,-0.146705,0.071158,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,2834479000,-0.080716,0.058629,0.034818,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,2741151000,-0.102172,-0.032926,0.008578,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,2916743000,-0.094449,0.064058,-0.008742,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,2834265000,0.061094,-0.028277,-0.000197,finmind,2026-07-17T14:16:12.492342+08:00
