revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,1315819000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,1501139000,,0.14084,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,1093901000,,-0.271286,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,1643400000,,0.50233,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,1532976000,,-0.067192,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,1711604000,,0.116524,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,1409258000,,-0.176645,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,1206226000,,-0.14407,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,969504000,,-0.19625,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,1119762000,,0.154984,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,853618000,,-0.237679,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,1125373000,,0.318357,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,1454677000,0.10553,0.292618,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,1473949000,-0.018113,0.013248,-0.018113,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,1275189000,0.165726,-0.134849,0.059382,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,1642828000,-0.000348,0.288302,0.036222,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,1649216000,0.075826,0.003888,0.046742,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,1721729000,0.005916,0.043968,0.037403,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,1704254000,0.209327,-0.01015,0.06465,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,1447273000,0.199836,-0.150788,0.080798,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,1182372000,0.219564,-0.183035,0.092953,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,1161650000,0.037408,-0.017526,0.08785,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,1098018000,0.286311,-0.054777,0.10084,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,1332877000,0.184387,0.213894,0.107477,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,2025412000,0.392345,0.519579,0.134004,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,1326971000,-0.099717,-0.344839,-0.099717,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,1630095000,0.278316,0.228433,0.075634,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,1657140000,0.008712,0.016591,0.050601,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,1890409000,0.146247,0.140766,0.076712,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,1748198000,0.015373,-0.075228,0.063108,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,1772734000,0.040182,0.014035,0.058981,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,1604927000,0.108932,-0.09466,0.065604,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,1522960000,0.288055,-0.051072,0.087347,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,1469638000,0.26513,-0.035012,0.102924,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,1664719000,0.516113,0.132741,0.134526,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,1707947000,0.281399,0.025967,0.147003,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,1830604000,-0.096182,0.071815,0.119199,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,2075590000,0.564156,0.133828,0.564156,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,1590008000,-0.024592,-0.233949,0.239606,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,2258859000,0.363107,0.420659,0.28396,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,2187252000,0.157026,-0.031701,0.24707,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,2184992000,0.249854,-0.001033,0.24766,finmind,2026-07-17T14:16:12.492342+08:00
2018-06,2278714000,0.285424,0.042894,0.254337,finmind,2026-07-17T14:16:12.492342+08:00
2018-07,1740727000,0.084614,-0.236092,0.230916,finmind,2026-07-17T14:16:12.492342+08:00
2018-08,1180382000,-0.224942,-0.321903,0.178135,finmind,2026-07-17T14:16:12.492342+08:00
2018-09,1379446000,-0.06137,0.168644,0.154065,finmind,2026-07-17T14:16:12.492342+08:00
2018-10,1512093000,-0.091683,0.09616,0.128948,finmind,2026-07-17T14:16:12.492342+08:00
2018-11,1774390000,0.038902,0.173466,0.120402,finmind,2026-07-17T14:16:12.492342+08:00
2018-12,2343944000,0.280421,0.320986,0.135176,finmind,2026-07-17T14:16:12.492342+08:00
2019-01,1842090000,-0.112498,-0.214107,-0.112498,finmind,2026-07-17T14:16:12.492342+08:00
2019-02,1411145000,-0.112492,-0.233944,-0.112495,finmind,2026-07-17T14:16:12.492342+08:00
2019-03,2072428000,-0.082533,0.468614,-0.101072,finmind,2026-07-17T14:16:12.492342+08:00
2019-04,2356716000,0.077478,0.137176,-0.052927,finmind,2026-07-17T14:16:12.492342+08:00
2019-05,1964157000,-0.101069,-0.16657,-0.063143,finmind,2026-07-17T14:16:12.492342+08:00
2019-06,1863687000,-0.182132,-0.051152,-0.084704,finmind,2026-07-17T14:16:12.492342+08:00
2019-07,1406817000,-0.191822,-0.245143,-0.097729,finmind,2026-07-17T14:16:12.492342+08:00
2019-08,1082625000,-0.082818,-0.230444,-0.096593,finmind,2026-07-17T14:16:12.492342+08:00
2019-09,1486109000,0.077323,0.37269,-0.082377,finmind,2026-07-17T14:16:12.492342+08:00
2019-10,1193844000,-0.210469,-0.196665,-0.092911,finmind,2026-07-17T14:16:12.492342+08:00
2019-11,1554843000,-0.123731,0.302384,-0.095623,finmind,2026-07-17T14:16:12.492342+08:00
2019-12,1931176000,-0.1761,0.242039,-0.104004,finmind,2026-07-17T14:16:12.492342+08:00
2020-01,1545582000,-0.160963,-0.199668,-0.160963,finmind,2026-07-17T14:16:12.492342+08:00
2020-02,993717000,-0.295808,-0.35706,-0.219454,finmind,2026-07-17T14:16:12.492342+08:00
2020-03,1698443000,-0.180457,0.709182,-0.204279,finmind,2026-07-17T14:16:12.492342+08:00
2020-04,1675672000,-0.28898,-0.013407,-0.230263,finmind,2026-07-17T14:16:12.492342+08:00
2020-05,1590403000,-0.190287,-0.050886,-0.222123,finmind,2026-07-17T14:16:12.492342+08:00
2020-06,1956520000,0.049811,0.230204,-0.178093,finmind,2026-07-17T14:16:12.492342+08:00
2020-07,1773305000,0.260509,-0.093643,-0.130324,finmind,2026-07-17T14:16:12.492342+08:00
2020-08,1439605000,0.329736,-0.18818,-0.094746,finmind,2026-07-17T14:16:12.492342+08:00
2020-09,1436038000,-0.033693,-0.002478,-0.088887,finmind,2026-07-17T14:16:12.492342+08:00
2020-10,1555921000,0.303287,0.083482,-0.060817,finmind,2026-07-17T14:16:12.492342+08:00
2020-11,1670128000,0.074146,0.073402,-0.049309,finmind,2026-07-17T14:16:12.492342+08:00
2020-12,1977380000,0.023925,0.183969,-0.042296,finmind,2026-07-17T14:16:12.492342+08:00
2021-01,1891854000,0.22404,-0.043252,0.22404,finmind,2026-07-17T14:16:12.492342+08:00
2021-02,1703814000,0.714587,-0.099395,0.416008,finmind,2026-07-17T14:16:12.492342+08:00
2021-03,2232338000,0.314344,0.310201,0.375262,finmind,2026-07-17T14:16:12.492342+08:00
2021-04,2222346000,0.326242,-0.004476,0.361371,finmind,2026-07-17T14:16:12.492342+08:00
2021-05,1970258000,0.238842,-0.113433,0.335402,finmind,2026-07-17T14:16:12.492342+08:00
2021-06,2087730000,0.067063,0.059623,0.279906,finmind,2026-07-17T14:16:12.492342+08:00
2021-07,1996792000,0.126029,-0.043558,0.255615,finmind,2026-07-17T14:16:12.492342+08:00
2021-08,1540420000,0.07003,-0.228553,0.234534,finmind,2026-07-17T14:16:12.492342+08:00
2021-09,1633481000,0.137491,0.060413,0.224657,finmind,2026-07-17T14:16:12.492342+08:00
2021-10,1653927000,0.062989,0.012517,0.208599,finmind,2026-07-17T14:16:12.492342+08:00
2021-11,1898742000,0.136884,0.14802,0.20169,finmind,2026-07-17T14:16:12.492342+08:00
2021-12,1778105000,-0.100777,-0.063535,0.170721,finmind,2026-07-17T14:16:12.492342+08:00
2022-01,2092937000,0.106289,0.17706,0.106289,finmind,2026-07-17T14:16:12.492342+08:00
2022-02,1529427000,-0.102351,-0.269244,0.007424,finmind,2026-07-17T14:16:12.492342+08:00
2022-03,1948374000,-0.127205,0.273924,-0.044143,finmind,2026-07-17T14:16:12.492342+08:00
2022-04,1832009000,-0.175642,-0.059724,-0.080444,finmind,2026-07-17T14:16:12.492342+08:00
2022-05,1793071000,-0.089931,-0.021254,-0.08231,finmind,2026-07-17T14:16:12.492342+08:00
2022-06,1856663000,-0.110679,0.035465,-0.087201,finmind,2026-07-17T14:16:12.492342+08:00
2022-07,1519977000,-0.238791,-0.181339,-0.108661,finmind,2026-07-17T14:16:12.492342+08:00
2022-08,1250912000,-0.187941,-0.177019,-0.116466,finmind,2026-07-17T14:16:12.492342+08:00
2022-09,1033914000,-0.367049,-0.173472,-0.140155,finmind,2026-07-17T14:16:12.492342+08:00
2022-10,910184000,-0.449683,-0.119671,-0.167195,finmind,2026-07-17T14:16:12.492342+08:00
2022-11,1202587000,-0.36664,0.321257,-0.185374,finmind,2026-07-17T14:16:12.492342+08:00
2022-12,1395219000,-0.215334,0.160181,-0.18773,finmind,2026-07-17T14:16:12.492342+08:00
2023-01,1133263000,-0.45853,-0.187753,-0.45853,finmind,2026-07-17T14:16:12.492342+08:00
2023-02,1316562000,-0.13918,0.161744,-0.323694,finmind,2026-07-17T14:16:12.492342+08:00
2023-03,1430681000,-0.265705,0.08668,-0.303413,finmind,2026-07-17T14:16:12.492342+08:00
2023-04,1343882000,-0.266444,-0.06067,-0.294264,finmind,2026-07-17T14:16:12.492342+08:00
2023-05,1430154000,-0.2024,0.064196,-0.276351,finmind,2026-07-17T14:16:12.492342+08:00
