revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,214021000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,203806000,,-0.047729,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,233821000,,0.147272,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,186273000,,-0.203352,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,117412000,,-0.369678,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,172763000,,0.471425,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,133749000,,-0.225824,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,143526000,,0.0731,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,135285000,,-0.057418,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,172102000,,0.272144,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,195294000,,0.134757,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,206549000,,0.057631,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,218530000,0.021068,0.058006,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,178477000,-0.12428,-0.183284,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,214333000,-0.083346,0.2009,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,172951000,-0.071519,-0.193073,-0.071519,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,162386000,0.383044,-0.061087,0.104226,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,188530000,0.091264,0.160999,0.099526,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,173464000,0.296937,-0.079913,0.142797,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,189833000,0.322638,0.094365,0.177042,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,178447000,0.319045,-0.059979,0.198652,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,195908000,0.138325,0.09785,0.188867,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,201282000,0.030661,0.027431,0.164276,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,183771000,-0.110279,-0.086997,0.125513,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,180651000,-0.173335,-0.016978,0.086673,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,187749000,0.051951,0.039291,0.083342,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,200535000,-0.064376,0.068102,0.068078,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,178136000,0.02998,-0.111696,0.02998,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,168798000,0.039486,-0.052421,0.034583,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,196190000,0.04063,0.162277,0.036759,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,179368000,0.034036,-0.085743,0.036082,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,204153000,0.075435,0.13818,0.044502,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,178695000,0.00139,-0.124701,0.037283,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,246521000,0.258351,0.379563,0.071614,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,214972000,0.068014,-0.127977,0.071118,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,232958000,0.267654,0.083667,0.093053,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,217516000,0.204068,-0.066287,0.104029,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,206941000,0.102222,-0.048617,0.103861,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,223885000,0.116439,0.081878,0.104999,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,229569000,0.288729,0.025388,0.288729,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,180306000,0.068176,-0.214589,0.181421,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,255985000,0.304781,0.419725,0.225982,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,185516000,0.034276,-0.275286,0.178388,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,228536000,0.119435,0.231894,0.1654,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,200173000,0.120194,-0.124107,0.158092,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,233238000,-0.053882,0.165182,0.119437,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,236484000,0.100069,0.013917,0.11678,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,216132000,-0.072228,-0.086061,0.092315,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,243098000,0.11761,0.124766,0.095043,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,191199000,-0.07607,-0.21349,0.079122,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,222765000,-0.005003,0.165095,0.071429,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,187624000,-0.182712,-0.157749,-0.182712,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,177333000,-0.016489,-0.054849,-0.10959,finmind,2026-07-22T01:05:03.888571+08:00
2019-03,217903000,-0.148767,0.228779,-0.124651,finmind,2026-07-22T01:05:03.888571+08:00
2019-04,181218000,-0.023168,-0.168355,-0.102538,finmind,2026-07-22T01:05:03.888571+08:00
